# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       2.667882172759e-02      -5.606625269580e+01      -8.179554342340e+00      -4.726555492974e+01       2.545545767914e+01      -2.810161457560e+01      -2.047979515125e+02       8.144450913824e+01      -5.276616206037e+02       1.149203392391e+04 
       2.681646356983e-02      -5.625419410468e+01      -8.238199821885e+00      -4.771079711140e+01       2.581086810863e+01      -2.844948989802e+01      -2.062283784999e+02       8.225358913790e+01      -5.306511314399e+02       1.145591908029e+04 
       2.695429522998e-02      -5.643757889676e+01      -8.296733604073e+00      -4.815838020874e+01       2.616840932586e+01      -2.879909531490e+01      -2.076596851621e+02       8.306478073037e+01      -5.336231981075e+02       1.141962434559e+04 
       2.709232097856e-02      -5.661640378078e+01      -8.355155924647e+00      -4.860832090149e+01       2.652807437223e+01      -2.915042241159e+01      -2.090918784491e+02       8.387807576164e+01      -5.365778704380e+02       1.138315652500e+04 
       2.723054519580e-02      -5.679066507120e+01      -8.413467033889e+00      -4.906063642275e+01       2.688985657689e+01      -2.950346300694e+01      -2.105249660624e+02       8.469346650356e+01      -5.395151981919e+02       1.134652245035e+04 
       2.736897237493e-02      -5.696035867475e+01      -8.471667196850e+00      -4.951534453903e+01       2.725374956373e+01      -2.985820915851e+01      -2.119589564188e+02       8.551094571357e+01      -5.424352310479e+02       1.130972898163e+04 
       2.750760712546e-02      -5.712548007635e+01      -8.529756693585e+00      -4.997246362371e+01       2.761974725859e+01      -3.021465316790e+01      -2.133938586949e+02       8.633050659658e+01      -5.453380185915e+02       1.127278300865e+04 
       2.764645417674e-02      -5.728602432466e+01      -8.587735819396e+00      -5.043201263656e+01       2.798784389667e+01      -3.057278758618e+01      -2.148296828078e+02       8.715214286645e+01      -5.482236103041e+02       1.123569145274e+04 
       2.778551838153e-02      -5.744198515053e+01      -8.645604796434e+00      -5.089401117949e+01       2.835803416161e+01      -3.093260543212e+01      -2.162664405612e+02       8.797584983448e+01      -5.510920497799e+02       1.119846077169e+04 
       2.792480471975e-02      -5.759335164383e+01      -8.703363435505e+00      -5.135847950398e+01       2.873031369519e+01      -3.129410100931e+01      -2.177041496800e+02       8.880162851173e+01      -5.539433526836e+02       1.116109506440e+04 
       2.806431830242e-02      -5.774011111133e+01      -8.761011430428e+00      -5.182543854639e+01       2.910467866935e+01      -3.165726920708e+01      -2.191428302974e+02       8.962948208227e+01      -5.567775258806e+02       1.112359772156e+04 
       2.820406437562e-02      -5.788225029565e+01      -8.818548484748e+00      -5.229490992848e+01       2.948112560705e+01      -3.202210520329e+01      -2.205825035039e+02       9.045941434727e+01      -5.595945756550e+02       1.108597213652e+04 
       2.834404832474e-02      -5.801975535516e+01      -8.875974311747e+00      -5.276691595404e+01       2.985965139122e+01      -3.238860447128e+01      -2.220231913016e+02       9.129142971817e+01      -5.623945076784e+02       1.104822170613e+04 
       2.848427567880e-02      -5.815261184290e+01      -8.933288634426e+00      -5.324147966638e+01       3.024025327412e+01      -3.275676278697e+01      -2.234649167127e+02       9.212553326626e+01      -5.651773269761e+02       1.101034983136e+04 
       2.862475211498e-02      -5.828080468456e+01      -8.990491185479e+00      -5.371862482495e+01       3.062292888691e+01      -3.312657623624e+01      -2.249077037063e+02       9.296173073913e+01      -5.679430378918e+02       1.097235991807e+04 
       2.876548346330e-02      -5.840431815567e+01      -9.047581707260e+00      -5.419837600505e+01       3.100767624960e+01      -3.349804122246e+01      -2.263515773243e+02       9.380002853334e+01      -5.706916440501e+02       1.093425537774e+04 
       2.890647571153e-02      -5.852313585772e+01      -9.104559951738e+00      -5.468075854022e+01       3.139449378128e+01      -3.387115447432e+01      -2.277965636309e+02       9.464043377419e+01      -5.734231483178e+02       1.089603962830e+04 
       2.904773501022e-02      -5.863724069337e+01      -9.161425680443e+00      -5.516579861172e+01       3.178338031073e+01      -3.424591305388e+01      -2.292426898080e+02       9.548295429288e+01      -5.761375527636e+02       1.085771609498e+04 
       2.918926767802e-02      -5.874661484062e+01      -9.218178664403e+00      -5.565352321603e+01       3.217433508736e+01      -3.462231436485e+01      -2.306899841023e+02       9.632759864703e+01      -5.788348586150e+02       1.081928821121e+04 
       2.933108020712e-02      -5.885124008235e+01      -9.274818715099e+00      -5.614396028212e+01       3.256735781454e+01      -3.500035618877e+01      -2.321384760413e+02       9.717437625390e+01      -5.815150680960e+02       1.078075942820e+04 
       2.947317926897e-02      -5.895111111078e+01      -9.331346844656e+00      -5.663713860885e+01       3.296244948576e+01      -3.538003772647e+01      -2.335881993671e+02       9.802330073156e+01      -5.841782547629e+02       1.074213353651e+04 
       2.961557172025e-02      -5.904623969004e+01      -9.387765630554e+00      -5.713308796061e+01       3.335961265594e+01      -3.576135993192e+01      -2.350391930222e+02       9.887439092192e+01      -5.868245855845e+02       1.070341476796e+04 
       2.975826460900e-02      -5.913663832318e+01      -9.444077796770e+00      -5.763183909064e+01       3.375885044583e+01      -3.614432425887e+01      -2.364914975677e+02       9.972766692617e+01      -5.894542348300e+02       1.066460740477e+04 
       2.990126518113e-02      -5.922231907909e+01      -9.500286114330e+00      -5.813342375072e+01       3.416016648442e+01      -3.652893258215e+01      -2.379451549548e+02       1.005831497695e+02      -5.920673779908e+02       1.062571575334e+04 
       3.004458088705e-02      -5.930329357917e+01      -9.556393402907e+00      -5.863787472476e+01       3.456356492353e+01      -3.691518720930e+01      -2.394002085249e+02       1.014408614744e+02      -5.946641918292e+02       1.058674414601e+04 
       3.018821938872e-02      -5.937957298347e+01      -9.612402532482e+00      -5.914522587095e+01       3.496905045301e+01      -3.730309089245e+01      -2.408567031180e+02       1.023008250529e+02      -5.972448544305e+02       1.054769694295e+04 
       3.033218856694e-02      -5.945116797644e+01      -9.668316425083e+00      -5.965551217751e+01       3.537662831649e+01      -3.769264684078e+01      -2.423146850728e+02       1.031630646026e+02      -5.998095452564e+02       1.050857853416e+04 
       3.047649652890e-02      -5.951808875201e+01      -9.724138056592e+00      -6.016876977180e+01       3.578630432767e+01      -3.808385873334e+01      -2.437742022913e+02       1.040276052528e+02      -6.023584452024e+02       1.046939334152e+04 
       3.062115161618e-02      -5.958034499824e+01      -9.779870458639e+00      -6.068503596704e+01       3.619808488729e+01      -3.847673073234e+01      -2.452353042943e+02       1.048944732939e+02      -6.048917366566e+02       1.043014582107e+04 
       3.076616241298e-02      -5.963794588121e+01      -9.835516720577e+00      -6.120434935509e+01       3.661197700070e+01      -3.887126749696e+01      -2.466980422423e+02       1.057636961147e+02      -6.074096035629e+02       1.039084046530e+04 
       3.091153775478e-02      -5.969090002846e+01      -9.891079991548e+00      -6.172674976771e+01       3.702798829610e+01      -3.926747419759e+01      -2.481624690222e+02       1.066353023074e+02      -6.099122314868e+02       1.035148180568e+04 
       3.105728673736e-02      -5.973921575466e+01      -9.946563504170e+00      -6.225227839273e+01       3.744612710251e+01      -3.966535659723e+01      -2.496286394211e+02       1.075093218453e+02      -6.123998087001e+02       1.031207438499e+04 
       3.120341872625e-02      -5.978290709419e+01      -1.000197111299e+01      -6.278097778713e+01       3.786640393862e+01      -4.006492272339e+01      -2.510966132343e+02       1.083857897713e+02      -6.148725515577e+02       1.027262200585e+04 
       3.134994336655e-02      -5.982199431307e+01      -1.005730734387e+01      -6.331289194138e+01       3.828883166208e+01      -4.046618302932e+01      -2.525664555974e+02       1.092647465582e+02      -6.173307067923e+02       1.023312766758e+04 
       3.149687059328e-02      -5.985649761270e+01      -1.011257684020e+01      -6.384806634260e+01       3.871342396673e+01      -4.086914869206e+01      -2.540382338630e+02       1.101462343945e+02      -6.197745253459e+02       1.019359435170e+04 
       3.164421064212e-02      -5.988643679877e+01      -1.016778433794e+01      -6.438654802243e+01       3.914019532927e+01      -4.127383154450e+01      -2.555120175441e+02       1.110302969680e+02      -6.222042611542e+02       1.015402506404e+04 
       3.179197406071e-02      -5.991183127197e+01      -1.022293466937e+01      -6.492838557520e+01       3.956916103519e+01      -4.168024409652e+01      -2.569878783479e+02       1.119169795620e+02      -6.246201712851e+02       1.011442283674e+04 
       3.194017172047e-02      -5.993270001838e+01      -1.027803276702e+01      -6.547362932079e+01       4.000033720571e+01      -4.208839955687e+01      -2.584658902620e+02       1.128063291209e+02      -6.270225160841e+02       1.007479073049e+04 
       3.208881482898e-02      -5.994906159966e+01      -1.033308366778e+01      -6.602233124139e+01       4.043374082594e+01      -4.249831185604e+01      -2.599461296742e+02       1.136983942625e+02      -6.294115593283e+02       1.003513183679e+04 
       3.223791494288e-02      -5.996093414301e+01      -1.038809251726e+01      -6.657454516658e+01       4.086938977427e+01      -4.290999567006e+01      -2.614286753942e+02       1.145932253954e+02      -6.317875683875e+02       9.995449280430e+03 
       3.238748398155e-02      -5.996833533088e+01      -1.044306457434e+01      -6.713032676871e+01       4.130730285297e+01      -4.332346644539e+01      -2.629136087837e+02       1.154908747426e+02      -6.341508143959e+02       9.955746222172e+03 
       3.253753424128e-02      -5.997128239034e+01      -1.049800521595e+01      -6.768973365633e+01       4.174749982022e+01      -4.373874042476e+01      -2.644010138425e+02       1.163913964156e+02      -6.365015724319e+02       9.916025861503e+03 
       3.268807841027e-02      -5.996979208236e+01      -1.055291994214e+01      -6.825282547775e+01       4.219000142350e+01      -4.415583467423e+01      -2.658909773191e+02       1.172948465033e+02      -6.388401217086e+02       9.876291439642e+03 
       3.283912958428e-02      -5.996388071056e+01      -1.060781438334e+01      -6.881966397685e+01       4.263482944580e+01      -4.457476712325e+01      -2.673835887861e+02       1.182012831678e+02      -6.411667458412e+02       9.836546238404e+03 
       3.299070128317e-02      -5.995356663303e+01      -1.066269456112e+01      -6.939031306994e+01       4.308200817477e+01      -4.499555810222e+01      -2.688789427121e+02       1.191107691217e+02      -6.434817414233e+02       9.796793035748e+03 
       3.314280746815e-02      -5.993887279314e+01      -1.071756715113e+01      -6.996483895392e+01       4.353156588442e+01      -4.541823189277e+01      -2.703771405275e+02       1.200233742665e+02      -6.457854266800e+02       9.757033557348e+03 
       3.329546256005e-02      -5.991982237822e+01      -1.077243905153e+01      -7.054331020307e+01       4.398353241686e+01      -4.584281417228e+01      -2.718782873782e+02       1.209391714893e+02      -6.480781273539e+02       9.717269420538e+03 
       3.344868145841e-02      -5.989643823864e+01      -1.082731733200e+01      -7.112579786808e+01       4.443793890116e+01      -4.626933170760e+01      -2.733824918722e+02       1.218582362506e+02      -6.503601750713e+02       9.677502261937e+03 
       3.360247956165e-02      -5.986874288566e+01      -1.088220924171e+01      -7.171237556203e+01       4.489481780291e+01      -4.669781239628e+01      -2.748898662025e+02       1.227806466614e+02      -6.526319076431e+02       9.637733739636e+03 
       3.375687278828e-02      -5.983675848960e+01      -1.093712221768e+01      -7.230311963462e+01       4.535420297628e+01      -4.712828530990e+01      -2.764005262335e+02       1.237064836020e+02      -6.548936693831e+02       9.597965535557e+03 
       3.391187759922e-02      -5.980050687847e+01      -1.099206389361e+01      -7.289810920513e+01       4.581612971866e+01      -4.756078073949e+01      -2.779145917479e+02       1.246358308290e+02      -6.571458114462e+02       9.558199357980e+03 
       3.406751102139e-02      -5.976000953705e+01      -1.104704210931e+01      -7.349742634466e+01       4.628063482801e+01      -4.799533024321e+01      -2.794321865279e+02       1.255687751199e+02      -6.593886921867e+02       9.518436944276e+03 
       3.422379067250e-02      -5.971528760644e+01      -1.110206492055e+01      -7.410115620017e+01       4.674775666319e+01      -4.843196669641e+01      -2.809534385558e+02       1.265054063662e+02      -6.616226775389e+02       9.478680063841e+03 
       3.438073478725e-02      -5.966636188431e+01      -1.115714060959e+01      -7.470938711923e+01       4.721753520728e+01      -4.887072434425e+01      -2.824784802027e+02       1.274458177412e+02      -6.638481414213e+02       9.438930521264e+03 
       3.453836224503e-02      -5.961325282570e+01      -1.121227769628e+01      -7.532221079624e+01       4.769001213435e+01      -4.931163885701e+01      -2.840074483688e+02       1.283901058058e+02      -6.660654661663e+02       9.399190159734e+03 
       3.469669259906e-02      -5.955598054462e+01      -1.126748494985e+01      -7.593972242054e+01       4.816523087955e+01      -4.975474738820e+01      -2.855404847315e+02       1.293383706823e+02      -6.682750429771e+02       9.359460864723e+03 
       3.485574610736e-02      -5.949456557516e+01      -1.132277148895e+01      -7.656202087445e+01       4.864323731867e+01      -5.020008924098e+01      -2.870777364531e+02       1.302907169122e+02      -6.704772746439e+02       9.319744415207e+03 
       3.501554376532e-02      -5.942903315175e+01      -1.137814728849e+01      -7.718920886196e+01       4.912408325975e+01      -5.064770934411e+01      -2.886193594381e+02       1.312472576381e+02      -6.726725886334e+02       9.280041626863e+03 
       3.517610734033e-02      -5.935941038059e+01      -1.143362286678e+01      -7.782139309547e+01       4.960782426396e+01      -5.109765606003e+01      -2.901655165314e+02       1.322081120839e+02      -6.748614293132e+02       9.240352927074e+03 
       3.533745940834e-02      -5.928572428425e+01      -1.148920907422e+01      -7.845868452006e+01       5.009451816680e+01      -5.154997969221e+01      -2.917163764185e+02       1.331734039587e+02      -6.770442527755e+02       9.200678754730e+03 
       3.549962339264e-02      -5.920800181767e+01      -1.154491711025e+01      -7.910119848090e+01       5.058422517680e+01      -5.200473256782e+01      -2.932721138681e+02       1.341432616394e+02      -6.792215274920e+02       9.161019563804e+03 
       3.566262360500e-02      -5.912626989219e+01      -1.160075854214e+01      -7.974905501242e+01       5.107700798445e+01      -5.246196912987e+01      -2.948329100238e+02       1.351178183805e+02      -6.813937350299e+02       9.121375826035e+03 
       3.582648528929e-02      -5.904055540241e+01      -1.165674532492e+01      -8.040237896187e+01       5.157293187757e+01      -5.292174603457e+01      -2.963989526756e+02       1.360972125945e+02      -6.835613708174e+02       9.081748033871e+03 
       3.599123466777e-02      -5.895088525602e+01      -1.171288982274e+01      -8.106130034282e+01       5.207206486346e+01      -5.338412225453e+01      -2.979704366278e+02       1.370815880456e+02      -6.857249449626e+02       9.042136703696e+03 
       3.615689899035e-02      -5.885728640711e+01      -1.176920483159e+01      -8.172595453503e+01       5.257447779831e+01      -5.384915918793e+01      -2.995475639957e+02       1.380710941587e+02      -6.878849831296e+02       9.002542379356e+03 
       3.632350658692e-02      -5.875978589314e+01      -1.182570360357e+01      -8.239648256391e+01       5.308024452454e+01      -5.431692077439e+01      -3.011305445707e+02       1.390658862854e+02      -6.900420274776e+02       8.962965636026e+03 
       3.649108692302e-02      -5.865841087618e+01      -1.188239987290e+01      -8.307303143875e+01       5.358944201637e+01      -5.478747361774e+01      -3.027195962142e+02       1.400661260009e+02      -6.921966376670e+02       8.923407084451e+03 
       3.665967065914e-02      -5.855318868859e+01      -1.193930788368e+01      -8.375575440202e+01       5.410215053459e+01      -5.526088711641e+01      -3.043149452592e+02       1.410719814171e+02      -6.943493919398e+02       8.883867375585e+03 
       3.682928971394e-02      -5.844414693369e+01      -1.199644242885e+01      -8.444481134042e+01       5.461845390063e+01      -5.573723370655e+01      -3.059168269747e+02       1.420836276295e+02      -6.965008882883e+02       8.844347184381e+03 
       3.699997733162e-02      -5.833131509534e+01      -1.205381917129e+01      -8.514036909285e+01       5.513844310009e+01      -5.621659227933e+01      -3.075254879805e+02       1.431012496578e+02      -6.986517459890e+02       8.804846549415e+03 
       3.717176815392e-02      -5.821472497776e+01      -1.211145474812e+01      -8.584260184783e+01       5.566221730087e+01      -5.669904913108e+01      -3.091411871994e+02       1.441250434353e+02      -7.008026070134e+02       8.765364717403e+03 
       3.734469829692e-02      -5.809440905197e+01      -1.216936648658e+01      -8.655169155900e+01       5.618988024703e+01      -5.718469450167e+01      -3.107641942083e+02       1.451552133771e+02      -7.029541371536e+02       8.725900888875e+03 
       3.751880543328e-02      -5.797040043622e+01      -1.222757242537e+01      -8.726782838924e+01       5.672154025530e+01      -5.767362254734e+01      -3.123947897159e+02       1.461919726502e+02      -7.051070275608e+02       8.686454267280e+03 
       3.769412888017e-02      -5.784273299372e+01      -1.228609135917e+01      -8.799121115526e+01       5.725731046596e+01      -5.816593155441e+01      -3.140332661277e+02       1.472355436639e+02      -7.072619964268e+02       8.647024062180e+03 
       3.787070969345e-02      -5.771144144118e+01      -1.234494288665e+01      -8.872204785135e+01       5.779730911115e+01      -5.866172416776e+01      -3.156799282068e+02       1.482861586211e+02      -7.094197908001e+02       8.607609492839e+03 
       3.804859076874e-02      -5.757656146905e+01      -1.240414746225e+01      -8.946055622096e+01       5.834165980198e+01      -5.916110763526e+01      -3.173350937822e+02       1.493440600097e+02      -7.115811885495e+02       8.568209792268e+03 
       3.822781694972e-02      -5.743812987502e+01      -1.246372645194e+01      -9.020696424969e+01       5.889049183612e+01      -5.966419406959e+01      -3.189990944750e+02       1.504095013071e+02      -7.137470004888e+02       8.528824211778e+03 
       3.840843514462e-02      -5.729618471230e+01      -1.252370219363e+01      -9.096151088946e+01       5.944394052761e+01      -6.017110072880e+01      -3.206722764800e+02       1.514827475229e+02      -7.159180726787e+02       8.489452026098e+03 
       3.859049445137e-02      -5.715076545434e+01      -1.258409806233e+01      -9.172444665796e+01       6.000214756082e+01      -6.068195031740e+01      -3.223550014576e+02       1.525640759811e+02      -7.180952889245e+02       8.450092539139e+03 
       3.877404629234e-02      -5.700191317804e+01      -1.264493854083e+01      -9.249603440775e+01       6.056526137070e+01      -6.119687130967e+01      -3.240476474132e+02       1.536537770261e+02      -7.202795734873e+02       8.410745090472e+03 
       3.895914455951e-02      -5.684967082251e+01      -1.270624930281e+01      -9.327655007718e+01       6.113343758933e+01      -6.171599833175e+01      -3.257506096943e+02       1.547521548491e+02      -7.224718941971e+02       8.371409058937e+03 
       3.914584577108e-02      -5.669408848135e+01      -1.276805790078e+01      -9.406628356881e+01       6.170684295803e+01      -6.223947571958e+01      -3.274643031430e+02       1.558595296687e+02      -7.246732809173e+02       8.332083531091e+03 
       3.933420924051e-02      -5.653522810808e+01      -1.283039438801e+01      -9.486553968476e+01       6.228565885355e+01      -6.276746072045e+01      -3.291891641377e+02       1.569762398810e+02      -7.268848424499e+02       8.292767011797e+03 
       3.952429725934e-02      -5.637315601533e+01      -1.289329048735e+01      -9.567463906888e+01       6.287007646460e+01      -6.330011903493e+01      -3.309256502125e+02       1.581026409650e+02      -7.291077469124e+02       8.253457956714e+03 
       3.971617529500e-02      -5.620794233507e+01      -1.295677959610e+01      -9.649391925253e+01       6.346029675810e+01      -6.383762474820e+01      -3.326742411843e+02       1.592391064274e+02      -7.313432233321e+02       8.214154841401e+03 
       3.990991220520e-02      -5.603966145355e+01      -1.302089691248e+01      -9.732373587918e+01       6.405653113294e+01      -6.438016088861e+01      -3.344354406460e+02       1.603860289710e+02      -7.335925664578e+02       8.174856169022e+03 
       4.010558047050e-02      -5.586839249696e+01      -1.308567957400e+01      -9.816446386685e+01       6.465900212872e+01      -6.492792003303e+01      -3.362097774816e+02       1.615438218044e+02      -7.358571420336e+02       8.135560479193e+03 
       4.030325644698e-02      -5.569421987421e+01      -1.315116680886e+01      -9.901649886326e+01       6.526794419515e+01      -6.548110496390e+01      -3.379978076291e+02       1.627129201027e+02      -7.381383925895e+02       8.096266358107e+03 
       4.050302064112e-02      -5.551723388454e+01      -1.321740010194e+01      -9.988025867020e+01       6.588360452840e+01      -6.603992938332e+01      -3.398001158915e+02       1.638937824979e+02      -7.404378438074e+02       8.056972450145e+03 
       4.070495800910e-02      -5.533753139845e+01      -1.328442337709e+01      -1.007561849121e+02       6.650624398138e+01      -6.660461868994e+01      -3.416173179707e+02       1.650868928265e+02      -7.427571115305e+02       8.017677471177e+03 
       4.090915828347e-02      -5.515521662214e+01      -1.335228319757e+01      -1.016447447873e+02       6.713613805582e+01      -6.717541082562e+01      -3.434500626258e+02       1.662927619207e+02      -7.450979094965e+02       7.978380223814e+03 
       4.111571632974e-02      -5.497040195678e+01      -1.342102898687e+01      -1.025464330010e+02       6.777357798520e+01      -6.775255719920e+01      -3.452990340857e+02       1.675119296305e+02      -7.474620578790e+02       7.939079614895e+03 
       4.132473253675e-02      -5.478320481250e+01      -1.349071296587e+01      -1.034617739350e+02       6.841887257194e+01      -6.833632426384e+01      -3.471649546766e+02       1.687449670467e+02      -7.498514724456e+02       7.899774425135e+03 
       4.153631324413e-02      -5.459370332109e+01      -1.356138707381e+01      -1.043913240275e+02       6.907235662436e+01      -6.892700082511e+01      -3.490485882545e+02       1.699924789470e+02      -7.522679533009e+02       7.860460596394e+03 
       4.175057121162e-02      -5.440195063856e+01      -1.363310423084e+01      -1.053356743785e+02       6.973439032049e+01      -6.952489746539e+01      -3.509507431589e+02       1.712551064223e+02      -7.547132603932e+02       7.821132046092e+03 
       4.196762613478e-02      -5.420800521328e+01      -1.370592079931e+01      -1.062954534228e+02       7.040535622442e+01      -7.013034392628e+01      -3.528722752307e+02       1.725335297341e+02      -7.571892675566e+02       7.781782438327e+03 
       4.218760521293e-02      -5.401193210640e+01      -1.377989693215e+01      -1.072713300754e+02       7.108566104357e+01      -7.074369060645e+01      -3.548140915282e+02       1.738284714936e+02      -7.596979756799e+02       7.742405203160e+03 
       4.241064377555e-02      -5.381380391718e+01      -1.385509691807e+01      -1.082640171573e+02       7.177573765680e+01      -7.136531029127e+01      -3.567771544539e+02       1.751407002051e+02      -7.622415245896e+02       7.702993524437e+03 
       4.263688597448e-02      -5.361370184348e+01      -1.393158956589e+01      -1.092742751583e+02       7.247604735669e+01      -7.199560006473e+01      -3.587624862930e+02       1.764710341209e+02      -7.648222063087e+02       7.663540326999e+03 
       4.286648555021e-02      -5.341171689933e+01      -1.400944863337e+01      -1.103029165085e+02       7.318708233346e+01      -7.263498342678e+01      -3.607711742097e+02       1.778203455604e+02      -7.674424798876e+02       7.624038263264e+03 
       4.309960668193e-02      -5.320795131587e+01      -1.408875330670e+01      -1.113508101714e+02       7.390936843177e+01      -7.328391264271e+01      -3.628043757857e+02       1.791895656683e+02      -7.701049880251e+02       7.584479699193e+03 
       4.333642493230e-02      -5.300252015665e+01      -1.416958873791e+01      -1.124188869285e+02       7.464346821676e+01      -7.394287135541e+01      -3.648633251024e+02       1.805796897158e+02      -7.728125757439e+02       7.544856699666e+03 
       4.357712829978e-02      -5.279555318415e+01      -1.425204664850e+01      -1.135081450965e+02       7.538998439118e+01      -7.461237749594e+01      -3.669493395720e+02       1.819917829942e+02      -7.755683114222e+02       7.505161013283e+03 
       4.382191839325e-02      -5.258719704548e+01      -1.433622618725e+01      -1.146196571481e+02       7.614956578129e+01      -7.529298829394e+01      -3.690638271156e+02       1.834269864084e+02      -7.783755100401e+02       7.465384107868e+03 
       4.407101174607e-02      -5.237761788547e+01      -1.442223546684e+01      -1.157545772804e+02       7.692292098342e+01      -7.598531152179e+01      -3.712082931794e+02       1.848865196725e+02      -7.812377579036e+02       7.425517375584e+03 
       4.432464128963e-02      -5.216700419920e+01      -1.451019191050e+01      -1.169141493343e+02       7.771081679671e+01      -7.669000441261e+01      -3.733843510521e+02       1.863716923601e+02      -7.841589446183e+02       7.385551966412e+03 
       4.458305800972e-02      -5.195557020986e+01      -1.460022298747e+01      -1.180997158806e+02       7.851408056062e+01      -7.740777576927e+01      -3.755937328548e+02       1.878839145386e+02      -7.871432985234e+02       7.345478699548e+03 
       4.484653281304e-02      -5.174355986526e+01      -1.469246736019e+01      -1.193127286131e+02       7.933360653928e+01      -7.813939138304e+01      -3.778383012714e+02       1.894247070853e+02      -7.901954262722e+02       7.305288054198e+03 
       4.511535863615e-02      -5.153125153045e+01      -1.478707619502e+01      -1.205547601094e+02       8.017036315298e+01      -7.888568016907e+01      -3.801200627427e+02       1.909957132959e+02      -7.933203581594e+02       7.264970162082e+03 
       4.538985283471e-02      -5.131896351470e+01      -1.488421466413e+01      -1.218275170908e+02       8.102540119079e+01      -7.964754113181e+01      -3.824411823028e+02       1.925987120134e+02      -7.965236001938e+02       7.224514802309e+03 
       4.567035989798e-02      -5.110706060303e+01      -1.498406367212e+01      -1.231328556769e+02       8.189986316479e+01      -8.042595129595e+01      -3.848040003887e+02       1.942356325713e+02      -7.998111941253e+02       7.183911399493e+03 
       4.595725454196e-02      -5.089596180154e+01      -1.508682184793e+01      -1.244727986112e+02       8.279499399756e+01      -8.122197476422e+01      -3.872110518488e+02       1.959085717555e+02      -8.031897868805e+02       7.143149026265e+03 
       4.625094524480e-02      -5.068614817393e+01      -1.519270774986e+01      -1.258495551849e+02       8.371215339673e+01      -8.203677318494e+01      -3.896650874441e+02       1.976198130366e+02      -8.066667050768e+02       7.102216370184e+03 
       4.655187830057e-02      -5.047809581281e+01      -1.530195684189e+01      -1.272655444889e+02       8.465283698877e+01      -8.287162273315e+01      -3.921690948328e+02       1.993718397112e+02      -8.102497041842e+02       7.061099408200e+03 
       4.686054248287e-02      -5.027223225735e+01      -1.541482046937e+01      -1.287234220938e+02       8.561869770430e+01      -8.372793154876e+01      -3.947263239260e+02       2.011673537633e+02      -8.139468275562e+02       7.019779728925e+03 
       4.717747442854e-02      -5.006904325310e+01      -1.553157616058e+01      -1.302261097589e+02       8.661155640587e+01      -8.460724979161e+01      -3.973403233936e+02       2.030093158614e+02      -8.177669369987e+02       6.978237298231e+03 
       4.750326487512e-02      -4.986909426838e+01      -1.565253210052e+01      -1.317768307828e+02       8.763342357670e+01      -8.551128801344e+01      -4.000149777921e+02       2.049009795430e+02      -8.217198752556e+02       6.936450584398e+03 
       4.783856591437e-02      -4.967304554218e+01      -1.577803161159e+01      -1.333791511231e+02       8.868652563031e+01      -8.644193930559e+01      -4.027545498031e+02       2.068459297550e+02      -8.258166098977e+02       6.894396387499e+03 
       4.818409946016e-02      -4.948167044186e+01      -1.590845845092e+01      -1.350370275931e+02       8.977333578791e+01      -8.740130527607e+01      -4.055637291261e+02       2.088481276622e+02      -8.300694035441e+02       6.852049642370e+03 
       4.854066717423e-02      -4.929587797521e+01      -1.604424310315e+01      -1.367548644910e+02       9.089661047645e+01      -8.839172665164e+01      -4.084476891799e+02       2.109119629225e+02      -8.344920162015e+02       6.809383189767e+03 
       4.890916214912e-02      -4.911674027017e+01      -1.618587027213e+01      -1.385375804482e+02       9.205943243702e+01      -8.941581949374e+01      -4.114121531040e+02       2.130423150557e+02      -8.390999459071e+02       6.766367505321e+03 
       4.929058271936e-02      -4.894540989584e+01      -1.633387915629e+01      -1.403906885731e+02       9.326526425464e+01      -9.047651836206e+01      -4.144634646966e+02       2.152446100561e+02      -8.439102592544e+02       6.722968894008e+03 
       4.968604886135e-02      -4.878294107679e+01      -1.648885777772e+01      -1.423203924457e+02       9.451801393561e+01      -9.157712796494e+01      -4.176086671772e+02       2.175248762195e+02      -8.489410713724e+02       6.679146294011e+03 
       5.009682175679e-02      -4.863052514848e+01      -1.665146973314e+01      -1.443336977508e+02       9.582210516123e+01      -9.272138481955e+01      -4.208556188822e+02       2.198898698464e+02      -8.542126845435e+02       6.634853140264e+03 
       5.052432723957e-02      -4.848957011695e+01      -1.682247116164e+01      -1.464385479968e+02       9.718256617483e+01      -9.391353189172e+01      -4.242131190725e+02       2.223471976590e+02      -8.597481533138e+02       6.590036969020e+03 
       5.097018403103e-02      -4.836174846286e+01      -1.700272763477e+01      -1.486439889710e+02       9.860513881782e+01      -9.515840927795e+01      -4.276910541284e+02       2.249054564354e+02      -8.655737713513e+02       6.544638261474e+03 
