# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       3.992110169779e-10       1.184881036016e-13      -3.838491525664e-12       0.000000000000e+00       8.834777241081e-12       1.286395118217e-12      -6.634703034849e-15 
  109       4.037436126020e-10       1.202845419624e-13      -3.927180802973e-12       0.000000000000e+00       8.621137354119e-12       1.261315906583e-12      -6.575757062628e-15 
  110       4.082994621727e-10       1.220463917603e-13      -4.015396359720e-12       0.000000000000e+00       8.414424802303e-12       1.236985786788e-12      -6.519842568549e-15 
  111       4.128777490262e-10       1.237718476982e-13      -4.103063849828e-12       0.000000000000e+00       8.214407127165e-12       1.213379686913e-12      -6.466236708188e-15 
  112       4.174775227373e-10       1.254591070082e-13      -4.190108158397e-12       0.000000000000e+00       8.020791905755e-12       1.190465636447e-12      -6.414145811234e-15 
  113       4.220976948093e-10       1.271063703884e-13      -4.276453423419e-12       0.000000000000e+00       7.833224989408e-12       1.168204561292e-12      -6.362703612414e-15 
  114       4.267370343628e-10       1.287118429392e-13      -4.362023057485e-12       0.000000000000e+00       7.651288742508e-12       1.146550078774e-12      -6.310969482418e-15 
  115       4.313941638257e-10       1.302737350999e-13      -4.446739769501e-12       0.000000000000e+00       7.474500281252e-12       1.125448292647e-12      -6.257926658819e-15 
  116       4.360677476519e-10       1.317903106361e-13      -4.530526549636e-12       0.000000000000e+00       7.302417621583e-12       1.104850034243e-12      -6.202704508318e-15 
  117       4.407570937253e-10       1.332600352164e-13      -4.613309713616e-12       0.000000000000e+00       7.134976529460e-12       1.084749712616e-12      -6.145279752486e-15 
  118       4.454616173211e-10       1.346814477429e-13      -4.695016271055e-12       0.000000000000e+00       6.972191508526e-12       1.065150824883e-12      -6.085857572632e-15 
  119       4.501806520430e-10       1.360531162545e-13      -4.775573025230e-12       0.000000000000e+00       6.814050757111e-12       1.046053838809e-12      -6.024655416416e-15 
  120       4.549134472192e-10       1.373736392798e-13      -4.854906603307e-12       0.000000000000e+00       6.660515361100e-12       1.027456097860e-12      -5.961903209596e-15 
  121       4.596591652988e-10       1.386416471898e-13      -4.932943486571e-12       0.000000000000e+00       6.511518486806e-12       1.009351726256e-12      -5.897843567777e-15 
  122       4.644168792478e-10       1.398558035502e-13      -5.009610040653e-12       0.000000000000e+00       6.366964573837e-12       9.917315340205e-13      -5.832732008157e-15 
