# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       2.709232097856e-02      -5.659674093304e+01      -8.352714407184e+00      -4.764463791667e+01       2.650853926339e+01      -2.914003190323e+01      -2.073354924981e+02       8.308303547089e+01      -5.364324168311e+02       1.138330838811e+04 
       2.723054519580e-02      -5.677181359711e+01      -8.411099159302e+00      -4.808961427063e+01       2.687034453004e+01      -2.949313325463e+01      -2.087585712499e+02       8.389269590076e+01      -5.393746800373e+02       1.134665758563e+04 
       2.736897237493e-02      -5.694277206666e+01      -8.469413607970e+00      -4.853697993650e+01       2.723427192479e+01      -2.984794905438e+01      -2.101825643972e+02       8.470445969372e+01      -5.423022247856e+02       1.130989586925e+04 
       2.750760712546e-02      -5.710963353193e+01      -8.527659958224e+00      -4.898675346242e+01       2.760031591463e+01      -3.020447221105e+01      -2.116074826279e+02       8.551832193278e+01      -5.452152245264e+02       1.127303217622e+04 
       2.764645417674e-02      -5.727222063704e+01      -8.585823199126e+00      -4.943895393911e+01       2.796847142903e+01      -3.056269622286e+01      -2.130333394942e+02       8.633428027358e+01      -5.481127508431e+02       1.123605176098e+04 
       2.778551838153e-02      -5.743034039751e+01      -8.643886987971e+00      -4.989360111876e+01       2.833873373244e+01      -3.092261487640e+01      -2.144601495168e+02       8.715233301339e+01      -5.509937890639e+02       1.119893805108e+04 
       2.792480471975e-02      -5.758379760741e+01      -8.701834842085e+00      -5.035071537356e+01       2.871109842236e+01      -3.128422222961e+01      -2.158879280407e+02       8.797247904661e+01      -5.538573144370e+02       1.116167428827e+04 
       2.806431830242e-02      -5.773239474825e+01      -8.759650132442e+00      -5.081031772638e+01       2.908556143768e+01      -3.164751261816e+01      -2.173166913020e+02       8.879471779884e+01      -5.567022916929e+02       1.112424352107e+04 
       2.820406437562e-02      -5.787595422356e+01      -8.817318050452e+00      -5.127242987470e+01       2.946211911003e+01      -3.201248072135e+01      -2.187464566118e+02       8.961904952114e+01      -5.595278000841e+02       1.108663106090e+04 
       2.834404832474e-02      -5.801450356813e+01      -8.874841978291e+00      -5.173707422025e+01       2.984076852639e+01      -3.237912206145e+01      -2.201772445057e+02       9.044547743059e+01      -5.623340743682e+02       1.104884492094e+04 
       2.848427567880e-02      -5.814818275443e+01      -8.932235298630e+00      -5.220427386040e+01       3.022150736162e+01      -3.274743276450e+01      -2.216090776815e+02       9.127400665309e+01      -5.651219839402e+02       1.101090559133e+04 
       2.862475211498e-02      -5.827713383511e+01      -8.989511643300e+00      -5.267405265310e+01       3.060433367768e+01      -3.311740927438e+01      -2.230419798678e+02       9.210464295732e+01      -5.678924126926e+02       1.097283386545e+04 
       2.876548346330e-02      -5.840149988772e+01      -9.046684802030e+00      -5.314643523740e+01       3.098924593164e+01      -3.348904835763e+01      -2.244759757812e+02       9.293739281613e+01      -5.706462531745e+02       1.093465072674e+04 
       2.890647571153e-02      -5.852142506456e+01      -9.103768728919e+00      -5.362144700265e+01       3.137624298619e+01      -3.386234711145e+01      -2.259110912259e+02       9.377226340889e+01      -5.733844069651e+02       1.089637735767e+04 
       2.904773501022e-02      -5.863701100248e+01      -9.160773696220e+00      -5.409911420467e+01       3.176532425094e+01      -3.423730314467e+01      -2.273473535998e+02       9.460926322889e+01      -5.761075421258e+02       1.085803031136e+04 
       2.918926767802e-02      -5.874816663971e+01      -9.217693037612e+00      -5.457946390597e+01       3.215649014231e+01      -3.461391518050e+01      -2.287847938652e+02       9.544840411459e+01      -5.788152572994e+02       1.081960486771e+04 
       2.933108020712e-02      -5.885474579984e+01      -9.274515297160e+00      -5.506252405661e+01       3.254974168443e+01      -3.499218252138e+01      -2.302234448508e+02       9.628969946660e+01      -5.815068476884e+02       1.078109028833e+04 
       2.947317926897e-02      -5.895660002633e+01      -9.331228896232e+00      -5.554832352091e+01       3.294508036343e+01      -3.537210484920e+01      -2.316633405697e+02       9.713316352295e+01      -5.841815992741e+02       1.074247567720e+04 
       2.961557172025e-02      -5.905357848693e+01      -9.387822127567e+00      -5.603689207406e+01       3.334250814032e+01      -3.575368223541e+01      -2.331045163158e+02       9.797881132496e+01      -5.868387884018e+02       1.070374997445e+04 
       2.975826460900e-02      -5.914552793786e+01      -9.444283154682e+00      -5.652826049151e+01       3.374202746461e+01      -3.613691515149e+01      -2.345470086652e+02       9.882665882536e+01      -5.894776816953e+02       1.066490195565e+04 
       2.990126518113e-02      -5.923237713310e+01      -9.500607425460e+00      -5.702246051310e+01       3.414364155188e+01      -3.652180480100e+01      -2.359908562899e+02       9.967672376961e+01      -5.920979960486e+02       1.062592814968e+04 
       3.004458088705e-02      -5.931430435214e+01      -9.556812383428e+00      -5.751952491192e+01       3.454735492147e+01      -3.690835376789e+01      -2.374361016182e+02       1.005290274652e+02      -5.947008114673e+02       1.058684855049e+04 
       3.018821938872e-02      -5.939153598261e+01      -9.612919786689e+00      -5.801948753647e+01       3.495317278294e+01      -3.729656526267e+01      -2.388827889367e+02       1.013835927159e+02      -5.972874738333e+02       1.054768773371e+04 
       3.033218856694e-02      -5.946430086243e+01      -9.668951702266e+00      -5.852238332999e+01       3.536110090927e+01      -3.768644296116e+01      -2.403309640519e+02       1.022404433601e+02      -5.998593462813e+02       1.050847057874e+04 
       3.047649652890e-02      -5.953283040212e+01      -9.724930519952e+00      -5.902824838911e+01       3.577114565364e+01      -3.807799101771e+01      -2.417806743004e+02       1.030996043302e+02      -6.024178100001e+02       1.046922228366e+04 
       3.062115161618e-02      -5.959735851573e+01      -9.780878949507e+00      -5.953712000315e+01       3.618331396756e+01      -3.847121407968e+01      -2.432319686286e+02       1.039611016359e+02      -6.049642639935e+02       1.042996836142e+04 
       3.076616241298e-02      -5.965802209767e+01      -9.836811294504e+00      -6.004903668937e+01       3.659761379156e+01      -3.886611772357e+01      -2.446848984788e+02       1.048249634358e+02      -6.074995816050e+02       1.039072479833e+04 
       3.091153775478e-02      -5.971469691686e+01      -9.892719061529e+00      -6.056403822490e+01       3.701405468823e+01      -3.926270916509e+01      -2.461395192241e+02       1.056912216888e+02      -6.100232142818e+02       1.035148182432e+04 
       3.105728673736e-02      -5.976721362499e+01      -9.948589910751e+00      -6.108216572127e+01       3.743264705440e+01      -3.966099636053e+01      -2.475958884325e+02       1.065599100163e+02      -6.125343716225e+02       1.031222528355e+04 
       3.120341872625e-02      -5.981539962264e+01      -1.000441133200e+01      -6.160346165975e+01       3.785340198541e+01      -4.006098784604e+01      -2.490540655076e+02       1.074310633968e+02      -6.150322502254e+02       1.027294077939e+04 
       3.134994336655e-02      -5.985907890873e+01      -1.006017063557e+01      -6.212796993174e+01       3.827633129734e+01      -4.046269275538e+01      -2.505141117952e+02       1.083047181433e+02      -6.175160330374e+02       1.023361366332e+04 
       3.149687059328e-02      -5.989807195588e+01      -1.011585494550e+01      -6.265573592874e+01       3.870144755040e+01      -4.086612083875e+01      -2.519760906402e+02       1.091809119931e+02      -6.199848888553e+02       1.019422902660e+04 
       3.164421064212e-02      -5.993223658525e+01      -1.017145481561e+01      -6.318680657250e+01       3.912876444568e+01      -4.127128289946e+01      -2.534400682013e+02       1.100596850171e+02      -6.224381985630e+02       1.015477566403e+04 
       3.179197406071e-02      -5.996154880015e+01      -1.022697137632e+01      -6.372123032642e+01       3.955829758569e+01      -4.167819163795e+01      -2.549061149360e+02       1.109410814778e+02      -6.248760023504e+02       1.011525390901e+04 
       3.194017172047e-02      -5.998600569719e+01      -1.028240776117e+01      -6.425905732762e+01       3.999006362066e+01      -4.208686068684e+01      -2.563743039962e+02       1.118251476800e+02      -6.272984630287e+02       1.007566623214e+04 
       3.208881482898e-02      -6.000560350516e+01      -1.033776717149e+01      -6.480033942682e+01       4.042408007825e+01      -4.249730441125e+01      -2.578447108675e+02       1.127119316868e+02      -6.297057448142e+02       1.003601511826e+04 
       3.223791494288e-02      -6.002033755315e+01      -1.039305287897e+01      -6.534513026797e+01       4.086036539349e+01      -4.290953793311e+01      -2.593174134582e+02       1.136014832556e+02      -6.320980133906e+02       9.996303068139e+03 
       3.238748398155e-02      -6.003020223716e+01      -1.044826822830e+01      -6.589348534071e+01       4.129893894007e+01      -4.332357715644e+01      -2.607924922073e+02       1.144938540008e+02      -6.344754359754e+02       9.956532600348e+03 
       3.253753424128e-02      -6.003521571473e+01      -1.050341878233e+01      -6.644546207822e+01       4.173982142193e+01      -4.373943917627e+01      -2.622700306911e+02       1.153890980242e+02      -6.368383071830e+02       9.916707891018e+03 
       3.268807841027e-02      -6.003549672166e+01      -1.055851898310e+01      -6.700111989029e+01       4.218303602291e+01      -4.415714349449e+01      -2.637501173084e+02       1.162872740410e+02      -6.391874400347e+02       9.876839865891e+03 
       3.283912958428e-02      -6.003119132935e+01      -1.061358581291e+01      -6.756052026063e+01       4.262860737987e+01      -4.457671091680e+01      -2.652328438463e+02       1.171884435149e+02      -6.415237936610e+02       9.836941354306e+03 
       3.299070128317e-02      -6.002244773598e+01      -1.066863661712e+01      -6.812372685564e+01       4.307656125474e+01      -4.499816319363e+01      -2.667183051219e+02       1.180926701039e+02      -6.438483453568e+02       9.797025424711e+03 
       3.314280746815e-02      -6.000941639589e+01      -1.072368912236e+01      -6.869080563311e+01       4.352692457597e+01      -4.542152305419e+01      -2.682065989933e+02       1.190000197338e+02      -6.461620915396e+02       9.757105398605e+03 
       3.329546256005e-02      -5.999225015698e+01      -1.077876145579e+01      -6.926182489575e+01       4.397972548206e+01      -4.584681424220e+01      -2.696978265643e+02       1.199105606772e+02      -6.484660487645e+02       9.717194865338e+03 
       3.344868145841e-02      -5.997109530573e+01      -1.083387137165e+01      -6.983685541190e+01       4.443499360924e+01      -4.627406180737e+01      -2.711920925569e+02       1.208243640303e+02      -6.507612036692e+02       9.677306648353e+03 
       3.360247956165e-02      -5.994603959884e+01      -1.088903172634e+01      -7.041597049064e+01       4.489276152647e+01      -4.670329360014e+01      -2.726895071114e+02       1.217415058940e+02      -6.530482212770e+02       9.637446811384e+03 
       3.375687278828e-02      -5.991714692577e+01      -1.094425351029e+01      -7.099924612300e+01       4.535306386738e+01      -4.713453934929e+01      -2.741901848208e+02       1.226620660845e+02      -6.553276400151e+02       9.597618654134e+03 
       3.391187759922e-02      -5.988448182712e+01      -1.099954799549e+01      -7.158676105880e+01       4.581593673498e+01      -4.756783002516e+01      -2.756942440789e+02       1.235861272625e+02      -6.576000097556e+02       9.557825538093e+03 
       3.406751102139e-02      -5.984810962613e+01      -1.105492675631e+01      -7.217859702242e+01       4.628141775832e+01      -4.800319788624e+01      -2.772018073191e+02       1.245137750853e+02      -6.598658928631e+02       9.518070900152e+03 
       3.422379067250e-02      -5.980809649051e+01      -1.111040168468e+01      -7.277483876918e+01       4.674954615407e+01      -4.844067653040e+01      -2.787130011027e+02       1.254450982840e+02      -6.621258648668e+02       9.478358258045e+03 
       3.438073478725e-02      -5.976449845952e+01      -1.116598406302e+01      -7.337557422364e+01       4.722036291005e+01      -4.888030106883e+01      -2.802279564323e+02       1.263801889999e+02      -6.643804596051e+02       9.438690471887e+03 
       3.453836224503e-02      -5.971722797009e+01      -1.122167317041e+01      -7.398089465552e+01       4.769391229024e+01      -4.932210963760e+01      -2.817468104022e+02       1.273191447707e+02      -6.666294977493e+02       9.399060746454e+03 
       3.469669259906e-02      -5.966609287112e+01      -1.127745962789e+01      -7.459089477765e+01       4.817024148748e+01      -4.976614303290e+01      -2.832697059935e+02       1.282620681513e+02      -6.688722836150e+02       9.359455263165e+03 
       3.485574610736e-02      -5.961089289990e+01      -1.133333365422e+01      -7.520567296055e+01       4.864939966206e+01      -5.021244372333e+01      -2.847967911724e+02       1.292090654851e+02      -6.711080912484e+02       9.319859686417e+03 
       3.501554376532e-02      -5.955142137534e+01      -1.138928522363e+01      -7.582533139928e+01       4.913143800395e+01      -5.066105589840e+01      -2.863282191273e+02       1.301602470711e+02      -6.733361734201e+02       9.280259279485e+03 
       3.517610734033e-02      -5.948746483104e+01      -1.144530404807e+01      -7.644997629443e+01       4.961640982181e+01      -5.111202554297e+01      -2.878641484787e+02       1.311157273214e+02      -6.755557602756e+02       9.240638881638e+03 
       3.533745940834e-02      -5.941880874498e+01      -1.150138008742e+01      -7.707971804913e+01       5.010437067953e+01      -5.156540055795e+01      -2.894047435801e+02       1.320756250475e+02      -6.777660888731e+02       9.200983292550e+03 
       3.549962339264e-02      -5.934543348984e+01      -1.155752050300e+01      -7.771467144322e+01       5.059537986460e+01      -5.202123219528e+01      -2.909501758544e+02       1.330400650329e+02      -6.799673955721e+02       9.161290361362e+03 
       3.566262360500e-02      -5.926756270233e+01      -1.161375385520e+01      -7.835495583824e+01       5.108950083330e+01      -5.247957548165e+01      -2.925006244035e+02       1.340091786530e+02      -6.821611614601e+02       9.121574219175e+03 
       3.582648528929e-02      -5.918544068157e+01      -1.167011087970e+01      -7.900069545008e+01       5.158679977287e+01      -5.294048778185e+01      -2.940562749749e+02       1.349831024950e+02      -6.843489862707e+02       9.081850413928e+03 
       3.599123466777e-02      -5.909931866880e+01      -1.172662332014e+01      -7.965201957787e+01       5.208734562671e+01      -5.340402880591e+01      -2.956173202563e+02       1.359619784030e+02      -6.865325196118e+02       9.042134996291e+03 
       3.615689899035e-02      -5.900945533447e+01      -1.178332399011e+01      -8.030906288231e+01       5.259121022597e+01      -5.387026071991e+01      -2.971839601570e+02       1.369459538450e+02      -6.887134641471e+02       9.002444554611e+03 
       3.632350658692e-02      -5.891611654898e+01      -1.184024677491e+01      -8.097196567383e+01       5.309846843738e+01      -5.433924827174e+01      -2.987564022105e+02       1.379351821427e+02      -6.908935751529e+02       8.962796197970e+03 
       3.649108692302e-02      -5.881947304368e+01      -1.189741787716e+01      -8.164087414588e+01       5.360919946183e+01      -5.481106003146e+01      -3.003348626484e+02       1.389298236992e+02      -6.930741374787e+02       8.923200149921e+03 
       3.665967065914e-02      -5.871949124496e+01      -1.195484647831e+01      -8.231594072686e+01       5.412348821896e+01      -5.528576971394e+01      -3.019195676077e+02       1.399300474295e+02      -6.952554076127e+02       8.883651848121e+03 
       3.682928971394e-02      -5.861611040936e+01      -1.201253995653e+01      -8.299732438121e+01       5.464142354113e+01      -5.576345440603e+01      -3.035107522597e+02       1.409360293508e+02      -6.974375212109e+02       8.844144762438e+03 
       3.699997733162e-02      -5.850926685266e+01      -1.207050599214e+01      -8.368519103412e+01       5.516309808821e+01      -5.624419446102e+01      -3.051086611599e+02       1.419479527898e+02      -6.996206180425e+02       8.804672147765e+03 
       3.717176815392e-02      -5.839889378162e+01      -1.212875258241e+01      -8.437971391939e+01       5.568860854726e+01      -5.672807366789e+01      -3.067135486703e+02       1.429660087389e+02      -7.018048421214e+02       8.765227031228e+03 
       3.734469829692e-02      -5.828492113191e+01      -1.218728805891e+01      -8.508107399099e+01       5.621805584590e+01      -5.721517943208e+01      -3.083256795137e+02       1.439903962698e+02      -7.039903419307e+02       8.725802199579e+03 
       3.751880543328e-02      -5.816730537026e+01      -1.224612373506e+01      -8.578946036885e+01       5.675154627170e+01      -5.770560381441e+01      -3.099453297713e+02       1.450213236090e+02      -7.061774206605e+02       8.686392044571e+03 
       3.769412888017e-02      -5.804609266335e+01      -1.230527948258e+01      -8.650507073053e+01       5.728919359987e+01      -5.819944552513e+01      -3.115727884929e+02       1.460590098425e+02      -7.083668534914e+02       8.646996477312e+03 
       3.787070969345e-02      -5.792134818306e+01      -1.236477756936e+01      -8.722811188505e+01       5.783111725607e+01      -5.869680815407e+01      -3.132083571946e+02       1.471036840460e+02      -7.105595350892e+02       8.607616540912e+03 
       3.804859076874e-02      -5.779313941993e+01      -1.242464123718e+01      -8.795880032909e+01       5.837744210426e+01      -5.919779994088e+01      -3.148523503053e+02       1.481555855039e+02      -7.127563974507e+02       8.568253372112e+03 
       3.822781694972e-02      -5.766153641803e+01      -1.248489476637e+01      -8.869736278616e+01       5.892829875803e+01      -5.970253403974e+01      -3.165050959055e+02       1.492149642500e+02      -7.149584125188e+02       8.528908211961e+03 
       3.840843514462e-02      -5.752661203305e+01      -1.254556354573e+01      -8.944403684127e+01       5.948382391447e+01      -6.021112880320e+01      -3.181669364869e+02       1.502820817552e+02      -7.171665950166e+02       8.489582417579e+03 
       3.859049445137e-02      -5.738841858103e+01      -1.260667218379e+01      -9.019907163216e+01       6.004416156851e+01      -6.072370887520e+01      -3.198382301573e+02       1.513572120410e+02      -7.193818904360e+02       8.450276055236e+03 
       3.877404629234e-02      -5.724692210254e+01      -1.266823910103e+01      -9.096272849080e+01       6.060946578996e+01      -6.124040772158e+01      -3.215193524463e+02       1.524406434980e+02      -7.216048567700e+02       8.410983946790e+03 
       3.895914455951e-02      -5.710206595293e+01      -1.273028187556e+01      -9.173528179227e+01       6.117989884708e+01      -6.176136587184e+01      -3.232106963873e+02       1.535326786442e+02      -7.238359761003e+02       8.371699485013e+03 
       3.914584577108e-02      -5.695379037107e+01      -1.279281893442e+01      -9.251701976654e+01       6.175563095754e+01      -6.228673065753e+01      -3.249126733372e+02       1.546336346241e+02      -7.260757519809e+02       8.332415803840e+03 
       3.933420924051e-02      -5.680203229671e+01      -1.285586960846e+01      -9.330824543383e+01       6.233684079070e+01      -6.281665664008e+01      -3.266257140577e+02       1.557438441339e+02      -7.283247108084e+02       8.293125761529e+03 
       3.952429725934e-02      -5.664672519919e+01      -1.291945419369e+01      -9.410927754965e+01       6.292371601036e+01      -6.335130607309e+01      -3.283502699572e+02       1.568636564087e+02      -7.305834034200e+02       8.253821923657e+03 
       3.971617529500e-02      -5.648786907371e+01      -1.298360002043e+01      -9.492045172173e+01       6.351645497126e+01      -6.389085041401e+01      -3.300868147613e+02       1.579934387197e+02      -7.328527370802e+02       8.214499990565e+03 
       3.990991220520e-02      -5.632569104927e+01      -1.304835527946e+01      -9.574212145469e+01       6.411526989691e+01      -6.443547318415e+01      -3.318358465658e+02       1.591335782771e+02      -7.351347340811e+02       8.175166672995e+03 
       4.010558047050e-02      -5.616047784020e+01      -1.311377478751e+01      -9.657465949469e+01       6.472038492113e+01      -6.498536814005e+01      -3.335978887273e+02       1.602844827493e+02      -7.374317463142e+02       8.135831454061e+03 
       4.030325644698e-02      -5.599253415523e+01      -1.317991653427e+01      -9.741845916561e+01       6.533203617999e+01      -6.554073931154e+01      -3.353734913179e+02       1.614465813940e+02      -7.397462628310e+02       8.096504534692e+03 
       4.050302064112e-02      -5.582218449674e+01      -1.324684194986e+01      -9.827393584574e+01       6.595047265457e+01      -6.610180172037e+01      -3.371632329392e+02       1.626203266305e+02      -7.420809218683e+02       8.057196908299e+03 
       4.070495800910e-02      -5.564977311634e+01      -1.331461602769e+01      -9.914152861991e+01       6.657595711111e+01      -6.666878218229e+01      -3.389677227549e+02       1.638061956715e+02      -7.444385144009e+02       8.017920336773e+03 
       4.090915828346e-02      -5.547548246440e+01      -1.338329223006e+01      -1.000217019822e+02       6.720876914949e+01      -6.724192196403e+01      -3.407876029635e+02       1.650046925846e+02      -7.468211249993e+02       7.978677815184e+03 
       4.111571632974e-02      -5.529917314868e+01      -1.345289921097e+01      -1.009149478025e+02       6.784920810629e+01      -6.782147930921e+01      -3.426235514190e+02       1.662163504955e+02      -7.492293753159e+02       7.939455160684e+03 
       4.132473253675e-02      -5.512066180676e+01      -1.352346429466e+01      -1.018217874323e+02       6.849759118099e+01      -6.840772775288e+01      -3.444762837451e+02       1.674417334052e+02      -7.516637501474e+02       7.900235540421e+03 
       4.153631324413e-02      -5.493975282070e+01      -1.359501631661e+01      -1.027427740312e+02       6.915425442289e+01      -6.900095695257e+01      -3.463465560323e+02       1.686814384129e+02      -7.541247535121e+02       7.861001100045e+03 
       4.175057121162e-02      -5.475623716305e+01      -1.366758572403e+01      -1.036784951140e+02       6.981955421462e+01      -6.960147395283e+01      -3.482351679416e+02       1.699360984210e+02      -7.566129089291e+02       7.821732866416e+03 
       4.196762613478e-02      -5.456991189379e+01      -1.374120647353e+01      -1.046295753151e+02       7.049386925624e+01      -7.020960487681e+01      -3.501429661045e+02       1.712063848723e+02      -7.591288587781e+02       7.782411730433e+03 
       4.218760521293e-02      -5.438078888237e+01      -1.381593423826e+01      -1.055966795642e+02       7.117760593719e+01      -7.082569951089e+01      -3.520708479994e+02       1.724930107473e+02      -7.616743671660e+02       7.743029362058e+03 
       4.241064377555e-02      -5.418902631222e+01      -1.389184077797e+01      -1.065805164020e+02       7.187119917705e+01      -7.145013201805e+01      -3.540197659595e+02       1.737967340154e+02      -7.642520006982e+02       7.703584561581e+03 
       4.263688597448e-02      -5.399480061405e+01      -1.396900320895e+01      -1.075818418340e+02       7.257511246304e+01      -7.208330096391e+01      -3.559907315616e+02       1.751183616450e+02      -7.668645257530e+02       7.664076476000e+03 
       4.286648555021e-02      -5.379830669932e+01      -1.404750434841e+01      -1.086014634580e+02       7.328984030871e+01      -7.272563140987e+01      -3.579848204673e+02       1.764587538146e+02      -7.695149187896e+02       7.624504545572e+03 
       4.309960668193e-02      -5.359976078686e+01      -1.412743331773e+01      -1.096402451207e+02       7.401591106466e+01      -7.337757730471e+01      -3.600031779527e+02       1.778188285840e+02      -7.722063894365e+02       7.584868557568e+03 
       4.333642493230e-02      -5.339942504652e+01      -1.420888810202e+01      -1.106991121418e+02       7.475389285135e+01      -7.403962648940e+01      -3.620470247723e+02       1.791995663012e+02      -7.749424757223e+02       7.545168582218e+03 
       4.357712829978e-02      -5.319762651043e+01      -1.429197764973e+01      -1.117790570928e+02       7.550439903535e+01      -7.471230532492e+01      -3.641176637843e+02       1.806020148179e+02      -7.777271226305e+02       7.505404956256e+03 
       4.382191839325e-02      -5.299473239336e+01      -1.437682019060e+01      -1.128811461897e+02       7.626808832382e+01      -7.539617882745e+01      -3.662164875404e+02       1.820272970128e+02      -7.805646218797e+02       7.465578540933e+03 
       4.407101174607e-02      -5.279115242646e+01      -1.446354398447e+01      -1.140065265398e+02       7.704566877972e+01      -7.609185408587e+01      -3.683449866613e+02       1.834766180239e+02      -7.834596414468e+02       7.425690838912e+03 
       4.432464128963e-02      -5.258734293695e+01      -1.455228829939e+01      -1.151564342397e+02       7.783790277587e+01      -7.679998446929e+01      -3.705047590122e+02       1.849512733187e+02      -7.864172611419e+02       7.385744033908e+03 
       4.458305800972e-02      -5.238356105305e+01      -1.464318391284e+01      -1.163322035833e+02       7.864561506022e+01      -7.752127632755e+01      -3.726975196837e+02       1.864526562840e+02      -7.894419013156e+02       7.345731214686e+03 
       4.484653281304e-02      -5.217958384053e+01      -1.473633081917e+01      -1.175352774154e+02       7.946970189468e+01      -7.825649658038e+01      -3.749251119717e+02       1.879822666526e+02      -7.925360982606e+02       7.305625203226e+03 
       4.511535863615e-02      -5.197510297475e+01      -1.483183161525e+01      -1.187672187335e+02       8.031113432285e+01      -7.900647571633e+01      -3.771895211696e+02       1.895417243067e+02      -7.957022801851e+02       7.265393847300e+03 
       4.538985283471e-02      -5.176977497970e+01      -1.492979667249e+01      -1.200297239200e+02       8.117096583025e+01      -7.977211431512e+01      -3.794928894042e+02       1.911327824377e+02      -7.989430176856e+02       7.225001778211e+03 
       4.567035989798e-02      -5.156324010944e+01      -1.503034690738e+01      -1.213246378108e+02       8.205034184152e+01      -8.055439107698e+01      -3.818375320892e+02       1.927573420899e+02      -8.022611384421e+02       7.184410923038e+03 
       4.595725454196e-02      -5.135574419165e+01      -1.513366726142e+01      -1.226539710716e+02       8.295051441892e+01      -8.135437487132e+01      -3.842259553544e+02       1.944174649608e+02      -8.056625191006e+02       7.143605084711e+03 
       4.625094524480e-02      -5.114829302458e+01      -1.524002118891e+01      -1.240199199412e+02       8.387285552674e+01      -8.217323586201e+01      -3.866608769759e+02       1.961153914732e+02      -8.091568094053e+02       7.102595783246e+03 
       4.655187830057e-02      -5.094208523884e+01      -1.534970488629e+01      -1.254248887387e+02       8.481886750761e+01      -8.301225472191e+01      -3.891452519283e+02       1.978535658612e+02      -8.127549628259e+02       7.061399188745e+03 
       4.686054248287e-02      -5.073850985505e+01      -1.546304912283e+01      -1.268715159625e+02       8.579019935091e+01      -8.387283638696e+01      -3.916823000696e+02       1.996346611885e+02      -8.164692769281e+02       7.020035561467e+03 
       4.717747442854e-02      -5.053882046236e+01      -1.558039478322e+01      -1.283627045955e+02       8.678866732859e+01      -8.475652718359e+01      -3.942755368427e+02       2.014616051509e+02      -8.203120192725e+02       6.978516429746e+03 
       4.750326487512e-02      -5.034314587990e+01      -1.570201410221e+01      -1.299016575824e+02       8.781628162823e+01      -8.566503647674e+01      -3.969288068344e+02       2.033376055561e+02      -8.242911423540e+02       6.936806534405e+03 
       4.783856591437e-02      -5.015132001196e+01      -1.582818229311e+01      -1.314919183573e+02       8.887526891849e+01      -8.660025630562e+01      -3.996463277796e+02       2.052661941693e+02      -8.284140135989e+02       6.894854595255e+03 
       4.818409946016e-02      -4.996313408802e+01      -1.595920210926e+01      -1.331374186890e+02       8.996810191962e+01      -8.756428644706e+01      -4.024327396867e+02       2.072512725662e+02      -8.326886156500e+02       6.852602051419e+03 
       4.854066717423e-02      -4.977847540784e+01      -1.609542009220e+01      -1.348425350504e+02       9.109753637285e+01      -8.855946504757e+01      -4.052931595607e+02       2.092971601642e+02      -8.371242864168e+02       6.809988432480e+03 
       4.890916214912e-02      -4.959789654617e+01      -1.623728021638e+01      -1.366121556767e+02       9.226665698766e+01      -8.958840553216e+01      -4.082332418406e+02       2.114086416226e+02      -8.417344425830e+02       6.766976022397e+03 
       4.929058271936e-02      -4.942225759323e+01      -1.638529966297e+01      -1.384517588228e+02       9.347892649970e+01      -9.065403873862e+01      -4.112592573258e+02       2.135910450761e+02      -8.465350889123e+02       6.723532312439e+03 
       4.968604886135e-02      -4.925258826008e+01      -1.654006445406e+01      -1.403675063556e+02       9.473824586427e+01      -9.175966370881e+01      -4.143781833138e+02       2.158503283400e+02      -8.515443551568e+02       6.679622076929e+03 
       5.009682175679e-02      -4.909028776202e+01      -1.670225491674e+01      -1.423663566070e+02       9.604902771442e+01      -9.290900779129e+01      -4.175978040206e+02       2.181931658050e+02      -8.567835024705e+02       6.635211911232e+03 
       5.052432723957e-02      -4.893738479118e+01      -1.687267790822e+01      -1.444562001100e+02       9.741628510087e+01      -9.410629904971e+01      -4.209268283358e+02       2.206270506311e+02      -8.622782066391e+02       6.590276220910e+03 
       5.097018403103e-02      -4.879640394441e+01      -1.705226854471e+01      -1.466460218756e+02       9.884573919124e+01      -9.535635753984e+01      -4.243750399858e+02       2.231604470489e+02      -8.680583432838e+02       6.544790898146e+03 
       5.143623790431e-02      -4.867009941867e+01      -1.724208435488e+01      -1.489460999469e+02       1.003439490572e+02      -9.666470249576e+01      -4.279534674324e+02       2.258029502607e+02      -8.741572551774e+02       6.498723245482e+03 
       5.192460321867e-02      -4.855983878174e+01      -1.744319364419e+01      -1.513682493634e+02       1.019184642738e+02      -9.803767480583e+01      -4.316745763877e+02       2.285654518123e+02      -8.806055629462e+02       6.451983849052e+03 
       5.243771364478e-02      -4.846645639750e+01      -1.765676815043e+01      -1.539261183922e+02       1.035780280963e+02      -9.948260666758e+01      -4.355525151670e+02       2.314603889503e+02      -8.874351498659e+02       6.404445953645e+03 
