# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       3.375687278828e-02      -1.041266283620e+02      -4.334656073749e+01       9.325010365037e+00      -1.573842632603e+00       8.057029105119e+00      -1.499597578439e+01      -1.570292772379e-02      -7.709559442470e-03      -1.136708687429e-05      -1.325685723935e-04      -6.157594283052e-05       1.381139119179e+03 
       3.391187759922e-02      -1.044076414878e+02      -4.329522570137e+01       9.423119509105e+00      -1.581748693280e+00       8.132036694858e+00      -1.513102198435e+01      -1.596665700531e-02      -8.086281563962e-03      -1.150827170650e-05      -1.333285794540e-04      -6.204333294039e-05       1.375416799883e+03 
       3.406751102139e-02      -1.046858177065e+02      -4.324042150399e+01       9.521834503477e+00      -1.589660011999e+00       8.207433974659e+00      -1.526669527781e+01      -1.623304659619e-02      -8.467444745439e-03      -1.163807066515e-05      -1.340994030944e-04      -6.249933717670e-05       1.369695022196e+03 
       3.422379067250e-02      -1.049612096050e+02      -4.318216297775e+01       9.621162417639e+00      -1.597577747979e+00       8.283227209029e+00      -1.540300615344e+01      -1.650212894616e-02      -8.853037601027e-03      -1.179007207726e-05      -1.348594101549e-04      -6.295534141300e-05       1.363974040737e+03 
       3.438073478725e-02      -1.052338705726e+02      -4.312046463962e+01       9.721110612561e+00      -1.605503093029e+00       8.359422891903e+00      -1.553996551434e+01      -1.677393650498e-02      -9.243093719053e-03      -1.193125690947e-05      -1.356194172155e-04      -6.341134564931e-05       1.358254115200e+03 
       3.453836224503e-02      -1.055038549115e+02      -4.305534063827e+01       9.821686831204e+00      -1.613437273149e+00       8.436027799582e+00      -1.567758469629e+01      -1.704848065851e-02      -9.637623346802e-03      -1.207244174168e-05      -1.363799935696e-04      -6.385653330573e-05       1.352535510793e+03 
       3.469669259906e-02      -1.057712178454e+02      -4.298680477395e+01       9.922899130214e+00      -1.621381550224e+00       8.513048966828e+00      -1.581587552466e+01      -1.732578303990e-02      -1.003663730086e-02      -1.222444315379e-05      -1.371400006301e-04      -6.430172096214e-05       1.346818498860e+03 
       3.485574610736e-02      -1.060360163703e+02      -4.291487111844e+01       1.002475605526e+01      -1.629337236419e+00       8.590493854805e+00      -1.595485048577e+01      -1.760587609891e-02      -1.044015778367e-02      -1.237644456589e-05      -1.379000076907e-04      -6.473609203867e-05       1.341103335385e+03 
       3.501554376532e-02      -1.062983139835e+02      -4.283955752310e+01       1.012726700993e+01      -1.637305767116e+00       8.668370801956e+00      -1.609452381651e+01      -1.788878089940e-02      -1.084818479523e-02      -1.252844597799e-05      -1.386600147512e-04      -6.518127969509e-05       1.335390137732e+03 
       3.517610734033e-02      -1.065581776044e+02      -4.276088329382e+01       1.023044201664e+01      -1.645288655891e+00       8.746688756441e+00      -1.623491079388e+01      -1.817450939653e-02      -1.126076103258e-02      -1.268044739009e-05      -1.394092052318e-04      -6.560483419173e-05       1.329678967419e+03 
       3.533745940834e-02      -1.068156756495e+02      -4.267886760554e+01       1.033429156463e+01      -1.653287464107e+00       8.825457001731e+00      -1.637602732565e+01      -1.846311510391e-02      -1.167789788159e-02      -1.283244880219e-05      -1.401692122923e-04      -6.603920526826e-05       1.323969887584e+03 
       3.549962339264e-02      -1.070708780458e+02      -4.259352944876e+01       1.043882657807e+01      -1.661303803355e+00       8.904685245421e+00      -1.651788994981e+01      -1.875459859084e-02      -1.209960615884e-02      -1.299583608786e-05      -1.409292193528e-04      -6.646219047123e-05       1.318262963576e+03 
       3.566262360500e-02      -1.073238563801e+02      -4.250488770638e+01       1.054405847928e+01      -1.669339338153e+00       8.984383542377e+00      -1.666051588806e+01      -1.904900255433e-02      -1.252591831406e-02      -1.314783749996e-05      -1.416784098334e-04      -6.687492838799e-05       1.312558263247e+03 
       3.582648528929e-02      -1.075746839782e+02      -4.241296112980e+01       1.064999918071e+01      -1.677395788822e+00       9.064562371018e+00      -1.680392300255e+01      -1.934634976614e-02      -1.295685598041e-02      -1.331065549195e-05      -1.424389861876e-04      -6.729848288463e-05       1.306855857496e+03 
       3.599123466777e-02      -1.078234360317e+02      -4.231776838502e+01       1.075666111519e+01      -1.685474934551e+00       9.145232654951e+00      -1.694812994847e+01      -1.964668235400e-02      -1.339245217694e-02      -1.347347348394e-05      -1.431881766682e-04      -6.771122080138e-05       1.301155820594e+03 
       3.615689899035e-02      -1.080701897096e+02      -4.221932806004e+01       1.086405728025e+01      -1.693578616672e+00       9.226405763541e+00      -1.709315609662e+01      -1.995003390624e-02      -1.383271772022e-02      -1.364710805582e-05      -1.439481837287e-04      -6.811314213825e-05       1.295458230827e+03 
       3.632350658692e-02      -1.083150242979e+02      -4.211765868994e+01       1.097220122735e+01      -1.701708742153e+00       9.308093521586e+00      -1.723902163356e+01      -2.025642605601e-02      -1.427770669314e-02      -1.380992604781e-05      -1.447081907893e-04      -6.851449418144e-05       1.289763170948e+03 
       3.649108692302e-02      -1.085580213616e+02      -4.201277878814e+01       1.108110712737e+01      -1.709867287337e+00       9.390308285036e+00      -1.738574759299e+01      -2.056591231692e-02      -1.472744015958e-02      -1.398356061968e-05      -1.454573812699e-04      -6.891641551831e-05       1.284070728855e+03 
       3.665967065914e-02      -1.087992648670e+02      -4.190470686693e+01       1.119078974662e+01      -1.718056301934e+00       9.473062911389e+00      -1.753335585345e+01      -2.087851546072e-02      -1.518194089128e-02      -1.415719519156e-05      -1.462173883304e-04      -6.931833685518e-05       1.278380998206e+03 
       3.682928971394e-02      -1.090388414293e+02      -4.179346153767e+01       1.130126455967e+01      -1.726277914640e+00       9.556370821744e+00      -1.768186927321e+01      -2.119429981760e-02      -1.564126297114e-02      -1.434221563700e-05      -1.469773953909e-04      -6.970887231848e-05       1.272694076133e+03 
       3.699997733162e-02      -1.092768422994e+02      -4.167906275750e+01       1.141254827754e+01      -1.734534379326e+00       9.640246543906e+00      -1.783131270763e+01      -2.151327677342e-02      -1.610543827961e-02      -1.451585020888e-05      -1.477265858715e-04      -7.009997707546e-05       1.267009968181e+03 
       3.717176815392e-02      -1.095133640489e+02      -4.156153222051e+01       1.152465902258e+01      -1.742828090063e+00       9.724705866665e+00      -1.798171326932e+01      -2.183552147496e-02      -1.657450040502e-02      -1.470030136064e-05      -1.484871622257e-04      -7.049108183244e-05       1.261328565958e+03 
       3.734469829692e-02      -1.097485067237e+02      -4.144089196861e+01       1.163761575396e+01      -1.751161540227e+00       9.809765305801e+00      -1.813309930001e+01      -2.216105726325e-02      -1.704852449412e-02      -1.488475251241e-05      -1.492471692862e-04      -7.088161729575e-05       1.255649754430e+03 
       3.751880543328e-02      -1.099823739211e+02      -4.131716442457e+01       1.175143831100e+01      -1.759537325567e+00       9.895442104650e+00      -1.828550038872e+01      -2.248994732989e-02      -1.752753218008e-02      -1.506977295785e-05      -1.500179929266e-04      -7.126190547284e-05       1.249973418960e+03 
       3.769412888017e-02      -1.102150730918e+02      -4.119037242162e+01       1.186614739949e+01      -1.767958150624e+00       9.981754266554e+00      -1.843894739574e+01      -2.282223664909e-02      -1.801158950097e-02      -1.526504068950e-05      -1.507779999871e-04      -7.164162435625e-05       1.244299445809e+03 
       3.787070969345e-02      -1.104467157923e+02      -4.106053928371e+01       1.198176469414e+01      -1.776426835631e+00       1.006872057650e+01      -1.859347258179e+01      -2.315797873444e-02      -1.850075053969e-02      -1.546030842115e-05      -1.515380070476e-04      -7.201109595346e-05       1.238627722633e+03 
       3.804859076874e-02      -1.106774180289e+02      -4.092768893144e+01       1.209831282323e+01      -1.784946323963e+00       1.015636070984e+01      -1.874910961888e+01      -2.349723905473e-02      -1.899506880984e-02      -1.565614544648e-05      -1.523088306880e-04      -7.239138413055e-05       1.232958139063e+03 
       3.822781694972e-02      -1.109073005223e+02      -4.079184596854e+01       1.221581550240e+01      -1.793519690167e+00       1.024469521125e+01      -1.890589372126e+01      -2.384006087627e-02      -1.949462116606e-02      -1.586222975802e-05      -1.530802236221e-04      -7.276028643408e-05       1.227290587352e+03 
       3.840843514462e-02      -1.111364891271e+02      -4.065303577127e+01       1.233429751016e+01      -1.802150148647e+00       1.033374560174e+01      -1.906386172165e+01      -2.418652048441e-02      -1.999945030539e-02      -1.605749748967e-05      -1.538510472625e-04      -7.312975803129e-05       1.221624963151e+03 
       3.859049445137e-02      -1.113651151934e+02      -4.051128463702e+01       1.245378483192e+01      -1.810841063048e+00       1.042353437012e+01      -1.922305214528e+01      -2.453668277864e-02      -2.050962226589e-02      -1.626415109489e-05      -1.546326874828e-04      -7.349866033482e-05       1.215961166273e+03 
       3.877404629234e-02      -1.115933160206e+02      -4.036661990725e+01       1.257430465600e+01      -1.819595956424e+00       1.051408513239e+01      -1.938350535395e+01      -2.489061265843e-02      -2.102523439678e-02      -1.648105198631e-05      -1.554143277031e-04      -7.386813193202e-05       1.210299101714e+03 
       3.895914455951e-02      -1.118212353259e+02      -4.021907014968e+01       1.269588547613e+01      -1.828418523195e+00       1.060542258224e+01      -1.954526361942e+01      -2.524837559255e-02      -2.154632939509e-02      -1.669852217142e-05      -1.561965372170e-04      -7.423703423555e-05       1.204638680054e+03 
       3.914584577108e-02      -1.120490291065e+02      -4.006866917582e+01       1.281855786964e+01      -1.837312728142e+00       1.069757316962e+01      -1.970837222274e+01      -2.561005868294e-02      -2.207301713449e-02      -1.691542306284e-05      -1.569781774373e-04      -7.460650583276e-05       1.198979769876e+03 
       3.933420924051e-02      -1.122768706998e+02      -3.991545960469e+01       1.294235515045e+01      -1.846282895908e+00       1.079056557213e+01      -1.987288036284e+01      -2.597573764567e-02      -2.260537276175e-02      -1.713289324795e-05      -1.577706342375e-04      -7.496459155640e-05       1.193322156017e+03 
       3.952429725934e-02      -1.125049434217e+02      -3.975948719213e+01       1.306731245651e+01      -1.855333591384e+00       1.088443004147e+01      -2.003883990066e+01      -2.634551039923e-02      -2.314350444267e-02      -1.736061071926e-05      -1.585636603313e-04      -7.533349385992e-05       1.187665616252e+03 
       3.971617529500e-02      -1.127334402948e+02      -3.960080034462e+01       1.319346664161e+01      -1.864469620411e+00       1.097919831747e+01      -2.020630530223e+01      -2.671945209039e-02      -2.368753286751e-02      -1.758889748425e-05      -1.593669337114e-04      -7.570296545713e-05       1.182009931216e+03 
       3.990991220520e-02      -1.129625648739e+02      -3.943945051833e+01       1.332085647067e+01      -1.873696047985e+00       1.107490382222e+01      -2.037533384648e+01      -2.709767259285e-02      -2.423755538549e-02      -1.782743153545e-05      -1.601815929650e-04      -7.606105118077e-05       1.176354885511e+03 
       4.010558047050e-02      -1.131925321483e+02      -3.927549255788e+01       1.344952267438e+01      -1.883018218162e+00       1.117158171529e+01      -2.054598580964e+01      -2.748026868651e-02      -2.479369040970e-02      -1.806653488033e-05      -1.609956829249e-04      -7.643052277798e-05       1.170700268994e+03 
       4.030325644698e-02      -1.134235695707e+02      -3.910898505497e+01       1.357950814275e+01      -1.892441775845e+00       1.126926904634e+01      -2.071832463723e+01      -2.786734967578e-02      -2.535606944696e-02      -1.830563822521e-05      -1.618103421786e-04      -7.679942508150e-05       1.165045878220e+03 
       4.050302064112e-02      -1.136559181243e+02      -3.893999088923e+01       1.371085798262e+01      -1.901972690676e+00       1.136800485067e+01      -2.089241720815e+01      -2.825902372644e-02      -2.592482229625e-02      -1.855498885630e-05      -1.626352487184e-04      -7.716889667871e-05       1.159391518118e+03 
       4.070495800910e-02      -1.138898335363e+02      -3.876857767396e+01       1.384361976532e+01      -1.911617283258e+00       1.146783034800e+01      -2.106833406870e+01      -2.865539900429e-02      -2.650007989511e-02      -1.880490878107e-05      -1.634715411318e-04      -7.753779898224e-05       1.153737003895e+03 
       4.090915828347e-02      -1.141255876581e+02      -3.859481835560e+01       1.397784362455e+01      -1.921382254005e+00       1.156878901586e+01      -2.124614969902e+01      -2.905661726347e-02      -2.708198228978e-02      -1.906564528572e-05      -1.643078335452e-04      -7.791808715933e-05       1.148082163251e+03 
       4.111571632974e-02      -1.143634699426e+02      -3.841879186218e+01       1.411358245168e+01      -1.931274714916e+00       1.167092687139e+01      -2.142594277946e+01      -2.946279805564e-02      -2.767068205097e-02      -1.932581249670e-05      -1.651651898247e-04      -7.829837533643e-05       1.142426838877e+03 
       4.132473253675e-02      -1.146037849562e+02      -3.824058054259e+01       1.425089227717e+01      -1.941302180530e+00       1.177429263703e+01      -2.160779670359e+01      -2.987408256563e-02      -2.826634199667e-02      -1.959736558124e-05      -1.660231153979e-04      -7.867809421984e-05       1.136770855325e+03 
       4.153631324413e-02      -1.148468092299e+02      -3.806023509300e+01       1.438983437466e+01      -1.951472124861e+00       1.187893905328e+01      -2.179180170616e+01      -3.029062222557e-02      -2.886914714733e-02      -1.987973524567e-05      -1.668918575509e-04      -7.906919897682e-05       1.131113628636e+03 
       4.175057121162e-02      -1.150928062322e+02      -3.787778580894e+01       1.453047493821e+01      -1.961792163073e+00       1.198492278933e+01      -2.197805470999e+01      -3.071257985345e-02      -2.947929220138e-02      -2.015128833021e-05      -1.677714162839e-04      -7.945973444012e-05       1.125454283533e+03 
       4.196762613478e-02      -1.153420574140e+02      -3.769326653492e+01       1.467288414635e+01      -1.972270405662e+00       1.209230402409e+01      -2.216665861092e+01      -3.114011940584e-02      -3.009702764804e-02      -2.044447457452e-05      -1.686617915967e-04      -7.985083919711e-05       1.119791908271e+03 
       4.218760521293e-02      -1.155948644410e+02      -3.750671562142e+01       1.481713640179e+01      -1.982915508583e+00       1.220114670233e+01      -2.235772278679e+01      -3.157344582847e-02      -3.072255900233e-02      -2.073766081884e-05      -1.695738000693e-04      -8.026357711386e-05       1.114125557451e+03 
       4.241064377555e-02      -1.158515513161e+02      -3.731817664274e+01       1.496331076461e+01      -1.993736722926e+00       1.231151890645e+01      -2.255136355453e+01      -3.201274471108e-02      -3.135614757005e-02      -2.104166364304e-05      -1.704858085419e-04      -8.067631503062e-05       1.108454250222e+03 
       4.263688597448e-02      -1.161124666017e+02      -3.712769913368e+01       1.511149122556e+01      -2.004743950222e+00       1.242349313942e+01      -2.274770487500e+01      -3.245822213798e-02      -3.199806433499e-02      -2.134566646725e-05      -1.714200194680e-04      -8.109930023358e-05       1.102776968499e+03 
       4.286648555021e-02      -1.163779859618e+02      -3.693533953631e+01       1.526176719392e+01      -2.015947804151e+00       1.253714675686e+01      -2.294687892966e+01      -3.291009501006e-02      -3.264855921708e-02      -2.166048587134e-05      -1.723644776803e-04      -8.152285473022e-05       1.097092654953e+03 
       4.309960668193e-02      -1.166485151369e+02      -3.674116222750e+01       1.541423390910e+01      -2.027359679540e+00       1.265256241338e+01      -2.314902688966e+01      -3.336858079751e-02      -3.330792597185e-02      -2.198612185532e-05      -1.733203217661e-04      -8.196804238664e-05       1.091400211057e+03 
       4.333642493230e-02      -1.169244930930e+02      -3.654524070760e+01       1.556899294221e+01      -2.038991829690e+00       1.276982849751e+01      -2.335429971064e+01      -3.383395105341e-02      -3.397648909670e-02      -2.231232713297e-05      -1.743080462979e-04      -8.242404662295e-05       1.085698494948e+03 
       4.357712829978e-02      -1.172063957994e+02      -3.634765900835e+01       1.572615280232e+01      -2.050857453252e+00       1.288903968337e+01      -2.356285909817e+01      -3.430644374252e-02      -3.465454291645e-02      -2.264877969684e-05      -1.753071567033e-04      -8.289143673282e-05       1.079986319271e+03 
       4.382191839325e-02      -1.174947408670e+02      -3.614851297604e+01       1.588583021742e+01      -2.062970817650e+00       1.301029784606e+01      -2.377487895213e+01      -3.478634237309e-02      -3.534246715001e-02      -2.299604884059e-05      -1.763170836886e-04      -8.337989070879e-05       1.074262456240e+03 
       4.407101174607e-02      -1.177900943965e+02      -3.594791063813e+01       1.604815391562e+01      -2.075347480205e+00       1.313371404567e+01      -2.399054863383e+01      -3.527396119523e-02      -3.604065233281e-02      -2.335470385791e-05      -1.773594604135e-04      -8.387916126464e-05       1.068525667194e+03 
       4.432464128963e-02      -1.180930750208e+02      -3.574597547612e+01       1.621326328790e+01      -2.088004338023e+00       1.325940838893e+01      -2.421007281629e+01      -3.576965886396e-02      -3.674957667157e-02      -2.372360616144e-05      -1.784234702982e-04      -8.440063427395e-05       1.062774678635e+03 
       4.458305800972e-02      -1.184043594829e+02      -3.554284943940e+01       1.638130827940e+01      -2.100959733818e+00       1.338751041633e+01      -2.443367224315e+01      -3.627378264842e-02      -3.746972862025e-02      -2.410389433853e-05      -1.795091133427e-04      -8.493235456947e-05       1.057008169434e+03 
       4.484653281304e-02      -1.187246898821e+02      -3.533869594544e+01       1.655245043118e+01      -2.114233620999e+00       1.351816010525e+01      -2.466158537842e+01      -3.678672308408e-02      -3.820161826599e-02      -2.448361322195e-05      -1.806277754206e-04      -8.549709389832e-05       1.051224769583e+03 
       4.511535863615e-02      -1.190548819860e+02      -3.513370338547e+01       1.672686406666e+01      -2.127847752278e+00       1.365150900735e+01      -2.489407036264e+01      -3.730891511130e-02      -3.894582116469e-02      -2.488553455882e-05      -1.817680706582e-04      -8.608346638696e-05       1.045423059018e+03 
       4.538985283471e-02      -1.193958349212e+02      -3.492808929343e+01       1.690473766758e+01      -2.141825895788e+00       1.378772153180e+01      -2.513140713970e+01      -3.784080391775e-02      -3.970294589131e-02      -2.529827247557e-05      -1.829408156354e-04      -8.669147203536e-05       1.039601566984e+03 
       4.567035989798e-02      -1.197485422974e+02      -3.472210521344e+01       1.708627535191e+01      -2.156194083551e+00       1.392697636451e+01      -2.537389994472e+01      -3.838285575494e-02      -4.047361126806e-02      -2.572182697221e-05      -1.841460103524e-04      -8.734331329700e-05       1.033758771675e+03 
       4.595725454196e-02      -1.201141052962e+02      -3.451604255954e+01       1.727169866600e+01      -2.170980898099e+00       1.406946815611e+01      -2.562188013620e+01      -3.893561429834e-02      -4.125852264982e-02      -2.616701462863e-05      -1.853836548089e-04      -8.801621842473e-05       1.027893100656e+03 
       4.625094524480e-02      -1.204937465439e+02      -3.431023846005e+01       1.746124858216e+01      -2.186217789791e+00       1.421540943871e+01      -2.587570941318e+01      -3.949962208482e-02      -4.205841841049e-02      -2.662301886494e-05      -1.866651348788e-04      -8.873295916569e-05       1.022002926079e+03 
       4.655187830057e-02      -1.208887522822e+02      -3.410502099890e+01       1.765519149171e+01      -2.201938641693e+00       1.436503374627e+01      -2.613578481871e+01      -4.007550932248e-02      -4.287416786151e-02      -2.708983968113e-05      -1.879790646882e-04      -8.948214964631e-05       1.016086230039e+03 
       4.686054248287e-02      -1.213004383850e+02      -3.390067331716e+01       1.785382450502e+01      -2.218179622186e+00       1.451859883789e+01      -2.640254394040e+01      -4.066399161349e-02      -4.370675872741e-02      -2.757829365710e-05      -1.893470773972e-04      -9.028599232005e-05       1.010140363154e+03 
       4.717747442854e-02      -1.217302633230e+02      -3.369751916530e+01       1.805747406249e+01      -2.234980667358e+00       1.467638851044e+01      -2.667646839954e+01      -4.126586255322e-02      -4.455733073414e-02      -2.807813350663e-05      -1.907589257193e-04      -9.113253201965e-05       1.004162442532e+03 
       4.750326487512e-02      -1.221798600730e+02      -3.349593942017e+01       1.826649926490e+01      -2.252386124767e+00       1.483871597794e+01      -2.695808954696e+01      -4.188198006725e-02      -4.542710046229e-02      -2.859903722226e-05      -1.922248569409e-04      -9.203372391238e-05       9.981493697690e+02 
       4.783856591437e-02      -1.226510633330e+02      -3.329638319241e+01       1.848129621996e+01      -2.270445398218e+00       1.500592791858e+01      -2.724799535316e+01      -4.251327779721e-02      -4.631740404412e-02      -2.915295997123e-05      -1.937556876418e-04      -9.300038457810e-05       9.920978064158e+02 
       4.818409946016e-02      -1.231459421240e+02      -3.309938143092e+01       1.870230313464e+01      -2.289213710037e+00       1.517840924436e+01      -2.754683844844e+01      -4.316078673395e-02      -4.722970627227e-02      -2.971769930009e-05      -1.953411705358e-04      -9.403194472315e-05       9.860041456323e+02 
       4.854066717423e-02      -1.236668388573e+02      -3.290556365782e+01       1.893000625178e+01      -2.308753006598e+00       1.535658871425e+01      -2.785534558514e+01      -4.382563635613e-02      -4.816564728182e-02      -3.030407178872e-05      -1.970023694890e-04      -9.512840434753e-05       9.798644792008e+02 
       4.890916214912e-02      -1.242164161671e+02      -3.271567847664e+01       1.916494686948e+01      -2.329133036374e+00       1.554094560009e+01      -2.817432882084e+01      -4.450905406093e-02      -4.912698619024e-02      -3.092289401701e-05      -1.987290372153e-04      -9.632335177824e-05       9.736745586032e+02 
       4.929058271936e-02      -1.247976034856e+02      -3.253052417943e+01       1.940773408472e+01      -2.350431389567e+00       1.573201773354e+01      -2.850469854723e+01      -4.521247332981e-02      -5.011580775098e-02      -3.157416598497e-05      -2.005422375806e-04      -9.761507913427e-05       9.674295351642e+02 
       4.968604886135e-02      -1.254134574981e+02      -3.235080091090e+01       1.965906307055e+01      -2.372732682054e+00       1.593041126891e+01      -2.884747876991e+01      -4.593754397587e-02      -5.113463108857e-02      -3.224764040638e-05      -2.024533564586e-04      -9.900529429664e-05       9.611235001027e+02 
       5.009682175679e-02      -1.260674189865e+02      -3.217729864516e+01       1.991971987465e+01      -2.396132404843e+00       1.613681180089e+01      -2.920382669613e+01      -4.668615548482e-02      -5.218633341325e-02      -3.296438114734e-05      -2.044510079757e-04      -1.005144918378e-04       9.547497527575e+02 
       5.052432723957e-02      -1.267634293023e+02      -3.201095787527e+01       2.019059493896e+01      -2.420739365710e+00       1.635199795869e+01      -2.957505586403e+01      -4.746045807889e-02      -5.327416254546e-02      -3.371357162796e-05      -2.065687804589e-04      -1.021540576312e-04       9.483007436347e+02 
       5.097018403103e-02      -1.275060251237e+02      -3.185290355573e+01       2.047270154815e+01      -2.446678119669e+00       1.657685811998e+01      -2.996266397313e+01      -4.826285190021e-02      -5.440187354631e-02      -3.449521184824e-05      -2.088055353209e-04      -1.039456248368e-04       9.417679080376e+02 
       5.143623790431e-02      -1.283004550667e+02      -3.170448824065e+01       2.076719809873e+01      -2.474091944938e+00       1.681241076824e+01      -3.036836694857e+01      -4.909605077176e-02      -5.557373554908e-02      -3.534232084153e-05      -2.111834750151e-04      -1.059108266142e-04       9.351414553321e+02 
       5.192460321867e-02      -1.291528177013e+02      -3.156734086197e+01       2.107541584580e+01      -2.503146428871e+00       1.705982937086e+01      -3.079414040680e+01      -4.996317100714e-02      -5.679469913160e-02      -3.622187957448e-05      -2.137134161214e-04      -1.080718654170e-04       9.284101114613e+02 
       5.243771364478e-02      -1.300700080404e+02      -3.144322794766e+01       2.139890512522e+01      -2.534031296775e+00       1.732046924246e+01      -3.124226178156e+01      -5.086794831145e-02      -5.807079083675e-02      -3.716633778675e-05      -2.164061752197e-04      -1.104606216911e-04       9.215611930557e+02 
       5.297838437871e-02      -1.310597952456e+02      -3.133401157822e+01       2.173948496806e+01      -2.566964340034e+00       1.759590330164e+01      -3.171536829279e+01      -5.181493247977e-02      -5.940949232205e-02      -3.817626477203e-05      -2.192947713433e-04      -1.130992978899e-04       9.145804177403e+02 
       5.354988873076e-02      -1.321312628422e+02      -3.124190653547e+01       2.209928668460e+01      -2.602200281398e+00       1.788797276995e+01      -3.221654304662e+01      -5.280948739714e-02      -6.081973979037e-02      -3.926190781651e-05      -2.224002683583e-04      -1.160203437532e-04       9.074510128869e+02 
       5.415605267857e-02      -1.332951071946e+02      -3.116957861051e+01       2.248082214429e+01      -2.640038934674e+00       1.819884625438e+01      -3.274941245972e+01      -5.385793222340e-02      -6.231230541669e-02      -4.042383621389e-05      -2.257442994245e-04      -1.192886587602e-04       9.001530060599e+02 
       5.480137176968e-02      -1.345639898884e+02      -3.112025168952e+01       2.288707107978e+01      -2.680835175863e+00       1.853109389787e+01      -3.331826811206e+01      -5.496781465412e-02      -6.390023968929e-02      -4.168368312393e-05      -2.293604528690e-04      -1.229480785242e-04       8.926622910125e+02 
       5.549115555878e-02      -1.359521749017e+02      -3.109715429445e+01       2.332160068980e+01      -2.725001494460e+00       1.888776979588e+01      -3.392819850710e+01      -5.614837375641e-02      -6.559984205547e-02      -4.305169583285e-05      -2.332908564239e-04      -1.270635025245e-04       8.849483407406e+02 
       5.623170534897e-02      -1.374738129033e+02      -3.110174837830e+01       2.378873145508e+01      -2.772995593884e+00       1.927249914967e+01      -3.458522186236e+01      -5.741149012005e-02      -6.743230845746e-02      -4.453926021420e-05      -2.375799149961e-04      -1.317106468204e-04       8.769695840658e+02 
       5.703053087773e-02      -1.391442483146e+02      -3.113449337643e+01       2.429370953246e+01      -2.825347612172e+00       1.968963598217e+01      -3.529654535839e+01      -5.877204906683e-02      -6.942463195503e-02      -4.618964258755e-05      -2.422600783252e-04      -1.369663660583e-04       8.686715668814e+02 
       5.789660972060e-02      -1.409801953474e+02      -3.119456915015e+01       2.484294100321e+01      -2.882675953204e+00       2.014444090854e+01      -3.607084992847e+01      -6.024872855306e-02      -7.161147342447e-02      -4.800284295288e-05      -2.473962458907e-04      -1.429598899032e-04       8.599823308092e+02 
       5.884068755889e-02      -1.429989716421e+02      -3.127869615342e+01       2.544428670974e+01      -2.945693598349e+00       2.064326357544e+01      -3.691857174647e+01      -6.186540532489e-02      -7.403801428927e-02      -5.002269692343e-05      -2.530425005919e-04      -1.498005227415e-04       8.508079216625e+02 
       5.987560431018e-02      -1.452162892376e+02      -3.137856584843e+01       2.610740327388e+01      -3.015196362031e+00       2.119365447824e+01      -3.785204318965e+01      -6.365394901172e-02      -7.676457292252e-02      -5.229247081875e-05      -2.592643112019e-04      -1.576294494053e-04       8.410363425283e+02 
       6.101660394657e-02      -1.476436207238e+02      -3.147807623887e+01       2.684419278192e+01      -3.092050930011e+00       2.180462016742e+01      -3.888587379289e+01      -6.565640365958e-02      -7.987199073443e-02      -5.485486166470e-05      -2.661055133338e-04      -1.665986713066e-04       8.305208516294e+02 
       6.228153469986e-02      -1.502823098718e+02      -3.154790209990e+01       2.766926890238e+01      -3.177138366064e+00       2.248677595478e+01      -4.003713370074e+01      -6.792853784649e-02      -8.346900395613e-02      -5.778672410786e-05      -2.736082347199e-04      -1.768601898577e-04       8.190607088923e+02 
       6.369075990322e-02      -1.531066507538e+02      -3.153087946176e+01       2.860012291996e+01      -3.271138402874e+00       2.325198955268e+01      -4.132464821979e+01      -7.054512260415e-02      -8.770096237239e-02      -6.116377420744e-05      -2.817633666613e-04      -1.885216015636e-04       8.063882246569e+02 
       6.526647607832e-02      -1.560453973079e+02      -3.132705620481e+01       2.965729306391e+01      -3.374277922086e+00       2.411288966653e+01      -4.276803142779e+01      -7.360622951392e-02      -9.276253652578e-02      -6.507254460254e-05      -2.904826686379e-04      -2.016278806251e-04       7.921374383680e+02 
       6.703101339994e-02      -1.589606553218e+02      -3.077812669881e+01       3.086353372020e+01      -3.485986453609e+00       2.508145753098e+01      -4.438518780222e+01      -7.724191997882e-02      -9.890534795989e-02      -6.964397283916e-05      -2.995384231784e-04      -2.160372729161e-04       7.758412214093e+02 
       6.900371348073e-02      -1.616208735610e+02      -2.964899565296e+01       3.224120606876e+01      -3.604380286302e+00       2.616607039187e+01      -4.618726903085e+01      -8.161310485704e-02      -1.064337911730e-01      -7.501867445583e-05      -3.084962592062e-04      -2.312932049068e-04       7.569823517637e+02 
       7.119641238802e-02      -1.636754874746e+02      -2.761381056892e+01       3.380866116777e+01      -3.725705382088e+00       2.736801681187e+01      -4.817286302226e+01      -8.690622384315e-02      -1.156910671361e-01      -8.131677041869e-05      -3.166405745677e-04      -2.465166871578e-04       7.350071397227e+02 
