# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       5.759362656773e-03      -8.040532485797e+00      -1.501910067065e+01       4.255307401560e+00      -1.553824650096e-01       2.077766478958e+00      -3.812995480922e+00      -5.612893641928e-01       2.225624071829e-01      -1.267281086818e+01       5.193473236425e-03       3.020831943850e-02       4.208843385038e-03       3.170042300933e+03       9.316867476644e+03 
       5.885009128951e-03      -8.503285996968e+00      -1.588493999012e+01       4.166168419866e+00      -1.645151667773e-01       2.171443753150e+00      -3.966196177334e+00      -6.055976892878e-01       2.362310009515e-01      -1.340094479984e+01       5.416906772810e-03       3.145005540875e-02       4.511901751029e-03       3.214593330420e+03       9.447801795218e+03 
       6.010816893888e-03      -8.980949452466e+00      -1.677874815750e+01       4.069775424115e+00      -1.739585899409e-01       2.267401863753e+00      -4.121761858023e+00      -6.522906108280e-01       2.502812782359e-01      -1.415238576441e+01       5.645031289103e-03       3.271323667187e-02       4.828619749537e-03       3.258335861255e+03       9.576359803523e+03 
       6.136777070431e-03      -9.473536615536e+00      -1.770055094870e+01       3.966932263243e+00      -1.837141733701e-01       2.365646653426e+00      -4.279632324170e+00      -7.014308792091e-01       2.646992549063e-01      -1.492714193410e+01       5.877835968726e-03       3.399749375625e-02       5.159160767848e-03       3.301273334871e+03       9.702551645223e+03 
       6.262881448544e-03      -9.981076795122e+00      -1.865040259633e+01       3.859124990726e+00      -1.937836527264e-01       2.466185515588e+00      -4.439744053414e+00      -7.530818101353e-01       2.794669697472e-01      -1.572524471913e+01       6.115287792644e-03       3.530245832888e-02       5.503698440532e-03       3.343420093625e+03       9.826419528000e+03 
       6.389122430502e-03      -1.050359961727e+01      -1.962835795299e+01       3.747702711892e+00      -2.041687742869e-01       2.569025769646e+00      -4.602033448253e+00      -8.073065342906e-01       2.945661700645e-01      -1.654672590885e+01       6.357375944278e-03       3.662773871572e-02       5.862384199710e-03       3.384791687917e+03       9.948009204888e+03 
       6.515492978000e-03      -1.104113957036e+01      -2.063448040498e+01       3.632208961375e+00      -2.148713942768e-01       2.674172758992e+00      -4.766439483250e+00      -8.641655226187e-01       3.099790483522e-01      -1.739162385316e+01       6.604090176343e-03       3.797296601446e-02       6.235359799506e-03       3.425405643933e+03       1.006737216773e+04 
       6.641986564499e-03      -1.159373371825e+01      -2.166883780981e+01       3.511138489687e+00      -2.258934281487e-01       2.781630674196e+00      -4.932902545956e+00      -9.237177362966e-01       3.256879918023e-01      -1.825998028926e+01       6.855386083930e-03       3.933775993691e-02       6.622755608172e-03       3.465280807407e+03       1.018456374715e+04 
       6.768597132253e-03      -1.216140623316e+01      -2.273147378963e+01       3.383095750230e+00      -2.372365471006e-01       2.891403815703e+00      -5.101362708533e+00      -9.860220391520e-01       3.416748240062e-01      -1.915181705240e+01       7.111264805627e-03       4.072173051693e-02       7.024690608089e-03       3.504433624325e+03       1.029963222467e+04 
       6.895319053508e-03      -1.274408805919e+01      -2.382225598421e+01       3.247671175484e+00      -2.489006302758e-01       3.003497428984e+00      -5.271757806959e+00      -1.051136729704e+00       3.579177950991e-01      -2.006701199381e+01       7.371704138981e-03       4.212450714431e-02       7.441274103642e-03       3.542859237166e+03       1.041256330607e+04 
       7.022147095415e-03      -1.334166640105e+01      -2.494096959735e+01       3.104910697770e+00      -2.608847184281e-01       3.117917159725e+00      -5.444024633126e+00      -1.119119825810e+00       3.743934291175e-01      -2.100537545840e+01       7.636681881538e-03       4.354568903630e-02       7.872592058175e-03       3.580543053915e+03       1.052331410375e+04 
       7.149076388277e-03      -1.395403147273e+01      -2.608740535839e+01       2.954926984293e+00      -2.731879116126e-01       3.234668557401e+00      -5.618100067165e+00      -1.190029114764e+00       3.910781094824e-01      -2.196672235231e+01       7.906166152852e-03       4.498490729062e-02       8.318742390203e-03       3.617472280984e+03       1.063184701828e+04 
       7.276102396759e-03      -1.458111663783e+01      -2.726143412990e+01       2.798463719894e+00      -2.858101362935e-01       3.353755759068e+00      -5.793922802980e+00      -1.263919780478e+00       4.079479258594e-01      -2.295093377455e+01       8.180145567050e-03       4.644178048048e-02       8.779779751918e-03       3.653650971259e+03       1.073817398774e+04 
       7.403220893776e-03      -1.522287979026e+01      -2.846297237999e+01       2.636629745197e+00      -2.987517902236e-01       3.475182163980e+00      -5.971432488040e+00      -1.340845539228e+00       4.249787071774e-01      -2.395792848237e+01       8.458609876846e-03       4.791590839244e-02       9.255780428673e-03       3.689092970486e+03       1.084233574627e+04 
       7.530427936763e-03      -1.587927812653e+01      -2.969193518655e+01       2.470516430339e+00      -3.120132589047e-01       3.598951127554e+00      -6.150568728825e+00      -1.420860053204e+00       4.421461303641e-01      -2.498762409327e+01       8.741525493912e-03       4.940692098561e-02       9.746797934074e-03       3.723812408427e+03       1.094437386191e+04 
       7.657719846094e-03      -1.655025736904e+01      -3.094821550756e+01       2.300459410949e+00      -3.255946992311e-01       3.725066255126e+00      -6.331270446386e+00      -1.504015910341e+00       4.594239515502e-01      -2.603992018841e+01       9.028882740256e-03       5.091442715522e-02       1.025286528715e-02       3.757821398655e+03       1.104432394800e+04 
       7.785093185431e-03      -1.723575048859e+01      -3.223168171721e+01       2.125947309302e+00      -3.394960141792e-01       3.853531379750e+00      -6.513475790380e+00      -1.590364460359e+00       4.767837202842e-01      -2.711469631720e+01       9.320659413425e-03       5.243804718240e-02       1.077401493765e-02       3.791129752342e+03       1.114221481819e+04 
       7.912544743812e-03      -1.793568927526e+01      -3.354219990965e+01       1.946422372442e+00      -3.537170847836e-01       3.984350389133e+00      -6.697122835887e+00      -1.679957009712e+00       4.941968261428e-01      -2.821183014811e+01       9.616833310965e-03       5.397739053167e-02       1.131025770215e-02       3.823747329738e+03       1.123807542859e+04 
       8.040071519298e-03      -1.864999550581e+01      -3.487961703482e+01       1.761465032634e+00      -3.682575964946e-01       4.117526823713e+00      -6.882150026321e+00      -1.772844050196e+00       5.116343956894e-01      -2.933118401966e+01       9.917383369009e-03       5.553208773145e-02       1.186161521381e-02       3.855682924118e+03       1.133193160459e+04 
       8.167670704038e-03      -1.937855493041e+01      -3.624371120085e+01       1.571177392132e+00      -3.831165272901e-01       4.253063083063e+00      -7.068497519807e+00      -1.869073044394e+00       5.290668831513e-01      -3.047256535916e+01       1.022228795440e-02       5.710174767698e-02       1.242808804191e-02       3.886940872603e+03       1.142379609439e+04 
       8.295339670612e-03      -2.012124446890e+01      -3.763424358845e+01       1.375784047539e+00      -3.982926824097e-01       4.390961263890e+00      -7.256105770503e+00      -1.968690694312e+00       5.464645264243e-01      -3.163576803105e+01       1.053154649784e-02       5.868600146595e-02       1.300964316744e-02       3.917524562190e+03       1.151367885835e+04 
       8.423075959523e-03      -2.087794059878e+01      -3.905097456144e+01       1.175509975176e+00      -4.137848599031e-01       4.531223483398e+00      -7.444915239970e+00      -2.071743724729e+00       5.637974745944e-01      -3.282058524853e+01       1.084511573301e-02       6.028445799360e-02       1.360628002109e-02       3.947437546700e+03       1.160159034713e+04 
       8.550877267735e-03      -2.164852422610e+01      -4.049367219525e+01       9.705601395550e-01      -4.295919308073e-01       4.673851783075e+00      -7.634866414245e+00      -2.178277327886e+00       5.810346191779e-01      -3.402681701132e+01       1.116299565992e-02       6.189674778834e-02       1.421796729172e-02       3.976685677819e+03       1.168754776429e+04 
       8.678741438163e-03      -2.243288231475e+01      -4.196211515022e+01       7.611127500915e-01      -4.457128660475e-01       4.818848063791e+00      -7.825899799293e+00      -2.288334775794e+00       5.981432650695e-01      -3.525427262595e+01       1.148515382882e-02       6.352248088401e-02       1.484466057441e-02       4.005277802305e+03       1.177157711522e+04 
       8.806666450016e-03      -2.323090184171e+01      -4.345608210887e+01       5.473447130882e-01      -4.621466375029e-01       4.966214269686e+00      -8.017955902217e+00      -2.401959176509e+00       6.150905224656e-01      -3.650276147413e+01       1.181159080900e-02       6.516130887286e-02       1.548630635556e-02       4.033223069131e+03       1.185370529348e+04 
       8.934650409929e-03      -2.404246855545e+01      -4.497534931089e+01       3.294302312720e-01      -4.788921927640e-01       5.115952268041e+00      -8.210975261999e+00      -2.519193550987e+00       6.318434463409e-01      -3.777209100536e+01       1.214227244285e-02       6.681283040285e-02       1.614286023026e-02       4.060530631824e+03       1.193395920586e+04 
       9.062691543801e-03      -2.486745221066e+01      -4.651966202582e+01       1.074863702099e-01      -4.959481484211e-01       5.268063178658e+00      -8.404899688857e+00      -2.640078294028e+00       6.483685827218e-01      -3.906204480265e+01       1.247717880509e-02       6.847668681897e-02       1.681424705175e-02       4.087208089409e+03       1.201236118798e+04 
       9.190788189276e-03      -2.570570882559e+01      -4.808873895655e+01      -1.184186470822e-01      -5.133128375729e-01       5.422547457541e+00      -8.599672078078e+00      -2.764651647936e+00       6.646320637580e-01      -4.037238596809e+01       1.281629794054e-02       7.015250978821e-02       1.750039053468e-02       4.113261717845e+03       1.208892968476e+04 
       9.318938788829e-03      -2.655709361518e+01      -4.968229729335e+01      -3.482179843881e-01      -5.309845787163e-01       5.579405549878e+00      -8.795235314707e+00      -2.892951771327e+00       6.805999789023e-01      -4.170287641112e+01       1.315961960193e-02       7.183994008626e-02       1.820120300781e-02       4.138697820694e+03       1.216368322220e+04 
       9.447141883372e-03      -2.742146136116e+01      -5.130005327236e+01      -5.818447872737e-01      -5.489616812721e-01       5.738637890609e+00      -8.991532315096e+00      -3.025016765888e+00       6.962382974866e-01      -4.305327730222e+01       1.350711020092e-02       7.353859799423e-02       1.891660989368e-02       4.163522787419e+03       1.223664057876e+04 
       9.575396106365e-03      -2.829866350976e+01      -5.294171610520e+01      -8.192356404085e-01      -5.672423645731e-01       5.900244599854e+00      -9.188506627516e+00      -3.160882476059e+00       7.115121423028e-01      -4.442334500134e+01       1.385877087611e-02       7.524812542640e-02       1.964650188790e-02       4.187743467640e+03       1.230782188530e+04 
       9.703700178372e-03      -2.918854820701e+01      -5.460698812869e+01      -1.060330485587e+00      -5.858247603161e-01       6.064225470961e+00      -9.386102396285e+00      -3.300582650136e+00       7.263858009893e-01      -4.581283119853e+01       1.421456860846e-02       7.696816315845e-02       2.039078107196e-02       4.211367157917e+03       1.237724858623e+04 
       9.832052902031e-03      -3.009096327503e+01      -5.629557091055e+01      -1.305069296482e+00      -6.047069925520e-01       6.230580331434e+00      -9.584263786220e+00      -3.444150917436e+00       7.408235042549e-01      -4.722148695588e+01       1.457449258138e-02       7.869834342668e-02       2.114932789419e-02       4.234401228547e+03       1.244494234267e+04 
       9.960453157397e-03      -3.100575616359e+01      -5.800716535413e+01      -1.553391786603e+00      -6.238871801958e-01       6.399308974618e+00      -9.782934954163e+00      -3.591620939156e+00       7.547893883059e-01      -4.864906284478e+01       1.493853197831e-02       8.043832807064e-02       2.192201312491e-02       4.256853098963e+03       1.251092496012e+04 
       1.008889989764e-02      -3.193276465075e+01      -5.974145358064e+01      -1.805220426121e+00      -6.433632371320e-01       6.570410814710e+00      -9.982060879021e+00      -3.743024727249e+00       7.682474999692e-01      -5.009529545133e+01       1.530666459679e-02       8.218776014319e-02       2.270872689046e-02       4.278729465565e+03       1.257521611969e+04 
       1.021739214505e-02      -3.287180683695e+01      -6.149807947753e+01      -2.060442264892e+00      -6.631326590823e-01       6.743884354469e+00      -1.018158829084e+01      -3.898390959314e+00       7.811617141453e-01      -5.155989296698e+01       1.567886937294e-02       8.394628042002e-02       2.350932857528e-02       4.300035479124e+03       1.263783096076e+04 
       1.034592898734e-02      -3.382269815318e+01      -6.327668178755e+01      -2.318939791592e+00      -6.831928867420e-01       6.919728018659e+00      -1.038146413545e+01      -4.057747888828e+00       7.934958391270e-01      -5.304255970514e+01       1.605513549020e-02       8.571354220127e-02       2.432366617798e-02       4.320776134909e+03       1.269878416587e+04 
       1.047450957423e-02      -3.478525378053e+01      -6.507689872113e+01      -2.580595301337e+00      -7.035413570637e-01       7.097940233751e+00      -1.058163530342e+01      -4.221123814240e+00       8.052136296938e-01      -5.454299960009e+01       1.643545099339e-02       8.748920789581e-02       2.515160989958e-02       4.340956465810e+03       1.275809052814e+04 
       1.060313311425e-02      -3.575928929005e+01      -6.689836914058e+01      -2.845283628082e+00      -7.241755109826e-01       7.278519404016e+00      -1.078204883907e+01      -4.388546728859e+00       8.162787643397e-01      -5.606091725785e+01       1.681978457136e-02       8.927291998720e-02       2.599300660010e-02       4.360581677890e+03       1.281576534989e+04 
       1.073179887180e-02      -3.674462620476e+01      -6.874074232057e+01      -3.112805877694e+00      -7.450928612990e-01       7.461463325717e+00      -1.098265317578e+01      -4.560041521067e+00       8.266546722081e-01      -5.759602740594e+01       1.720814704069e-02       9.106436308673e-02       2.684768321425e-02       4.379658407697e+03       1.287182814068e+04 
