# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=1
# for k=1.02819e-05 to 105.289 h/Mpc,
# number of wavenumbers equal to 624
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.253113357205e-02       9.795882052160e+03      -1.561107378008e+00      -9.973423709382e-01       5.356678964146e-01      -1.594788263797e+00      -3.753337571025e+01       7.552470043170e+00      -9.346489596343e+01 
       1.265750201560e-02       9.822503131110e+03      -1.597061251152e+00      -1.130168293597e+00       5.858509355553e-01      -1.659097357514e+00      -3.821556452776e+01       7.784593620159e+00      -9.548336808602e+01 
       1.278390648348e-02       9.848166652256e+03      -1.633356449145e+00      -1.255592551528e+00       6.374425976609e-01      -1.724789381654e+00      -3.890173701196e+01       8.020266970907e+00      -9.751621267895e+01 
       1.291034693342e-02       9.872881693140e+03      -1.669987955701e+00      -1.376456610830e+00       6.904534044701e-01      -1.791872032198e+00      -3.959183191565e+01       8.259477032540e+00      -9.956305458742e+01 
       1.303682334920e-02       9.896658770157e+03      -1.706950988276e+00      -1.495604571657e+00       7.448940173320e-01      -1.860353277161e+00      -4.028579362078e+01       8.502211918662e+00      -1.016235324674e+02 
       1.316333573999e-02       9.919507857752e+03      -1.744240673650e+00      -1.615883567092e+00       8.007750853834e-01      -1.930241018286e+00      -4.098356438733e+01       8.748459334927e+00      -1.036972793944e+02 
       1.328988413979e-02       9.941437700767e+03      -1.781851909842e+00      -1.740046495887e+00       8.581070948473e-01      -2.001542866776e+00      -4.168508130432e+01       8.998205742406e+00      -1.057839151315e+02 
       1.341646860691e-02       9.962459614862e+03      -1.819779936451e+00      -1.869045283030e+00       9.168995122676e-01      -2.074265682295e+00      -4.239029205437e+01       9.251437032631e+00      -1.078830876199e+02 
       1.354308922342e-02       9.982583511174e+03      -1.858019646444e+00      -2.002241633366e+00       9.771605326827e-01      -2.148414945867e+00      -4.309913845738e+01       9.508135344333e+00      -1.099944311287e+02 
       1.366974609479e-02       1.000182044911e+04      -1.896566135219e+00      -2.138942164016e+00       1.038898488992e+00      -2.223996361105e+00      -4.381156718040e+01       9.768283805540e+00      -1.121175920211e+02 
       1.379643934941e-02       1.002017988091e+04      -1.935414191567e+00      -2.278452248603e+00       1.102121530304e+00      -2.301015301461e+00      -4.452751785135e+01       1.003186400003e+01      -1.142521983721e+02 
       1.392316913825e-02       1.003767324599e+04      -1.974558976171e+00      -2.420076744149e+00       1.166838081810e+00      -2.379477603997e+00      -4.524693874779e+01       1.029885945770e+01      -1.163979000870e+02 
       1.404993563452e-02       1.005431080945e+04      -2.013995423589e+00      -2.563119289949e+00       1.233056454549e+00      -2.459388870225e+00      -4.596977297437e+01       1.056925257823e+01      -1.185543335377e+02 
       1.417673903336e-02       1.007010318890e+04      -2.053718532224e+00      -2.706885032635e+00       1.300785031920e+00      -2.540754801980e+00      -4.669596519168e+01       1.084302612096e+01      -1.207211387444e+02 
       1.430357955158e-02       1.008506028547e+04      -2.093723120057e+00      -2.850953831706e+00       1.370031316302e+00      -2.623580264433e+00      -4.742545991487e+01       1.112016123407e+01      -1.228979504633e+02 
       1.443045742743e-02       1.009919142573e+04      -2.134003825645e+00      -2.995431525260e+00       1.440801342790e+00      -2.707868700945e+00      -4.815820509508e+01       1.140063682754e+01      -1.250844032663e+02 
       1.455737292036e-02       1.011250553551e+04      -2.174555194798e+00      -3.140483238879e+00       1.513100883894e+00      -2.793623331295e+00      -4.889414748564e+01       1.168443120735e+01      -1.272801273008e+02 
       1.468432631085e-02       1.012501206891e+04      -2.215371883277e+00      -3.286274497015e+00       1.586935850899e+00      -2.880847547810e+00      -4.963323638061e+01       1.197152330817e+01      -1.294847589843e+02 
       1.481131790029e-02       1.013671949892e+04      -2.256448330658e+00      -3.432970761481e+00       1.662312146988e+00      -2.969544495920e+00      -5.037541628925e+01       1.226189093954e+01      -1.316979219165e+02 
       1.493834801080e-02       1.014763781092e+04      -2.297779306177e+00      -3.580738253461e+00       1.739235579883e+00      -3.059717785273e+00      -5.112063916428e+01       1.255551373740e+01      -1.339192587758e+02 
       1.506541698514e-02       1.015777507181e+04      -2.339359147497e+00      -3.729742811896e+00       1.817712162343e+00      -3.151370491122e+00      -5.186884739662e+01       1.285236903312e+01      -1.361483868724e+02 
       1.519252518666e-02       1.016714122484e+04      -2.381182612921e+00      -3.880147532040e+00       1.897747948828e+00      -3.244506235585e+00      -5.261999282895e+01       1.315243642742e+01      -1.383849481699e+02 
       1.531967299921e-02       1.017574508700e+04      -2.423244220043e+00      -4.032018454038e+00       1.979347539295e+00      -3.339127101652e+00      -5.337402250673e+01       1.345569238830e+01      -1.406285788736e+02 
       1.544686082709e-02       1.018359644278e+04      -2.465538729163e+00      -4.185317819549e+00       2.062514485617e+00      -3.435234188020e+00      -5.413088943609e+01       1.376211276355e+01      -1.428789382172e+02 
       1.557408909511e-02       1.019070446924e+04      -2.508060754509e+00      -4.340002441746e+00       2.147252089596e+00      -3.532828360922e+00      -5.489054349930e+01       1.407167253457e+01      -1.451356772238e+02 
       1.570135824851e-02       1.019707869430e+04      -2.550804990634e+00      -4.496029226679e+00       2.233563809209e+00      -3.631910633100e+00      -5.565293642001e+01       1.438434717247e+01      -1.473984513932e+02 
       1.582866875303e-02       1.020272869510e+04      -2.593766142609e+00      -4.653355060965e+00       2.321453149965e+00      -3.732482070719e+00      -5.641802021783e+01       1.470011225560e+01      -1.496669166336e+02 
       1.595602109498e-02       1.020766382787e+04      -2.636938857102e+00      -4.811936687252e+00       2.410923577951e+00      -3.834543695206e+00      -5.718574571133e+01       1.501894308017e+01      -1.519407252791e+02 
       1.608341578125e-02       1.021189377771e+04      -2.680317861931e+00      -4.971730953752e+00       2.501978747234e+00      -3.938096685179e+00      -5.795606555555e+01       1.534081545256e+01      -1.542195341362e+02 
       1.621085333945e-02       1.021542733767e+04      -2.723897647287e+00      -5.132694263986e+00       2.594622045875e+00      -4.043141909016e+00      -5.872892735018e+01       1.566570386800e+01      -1.565029861420e+02 
       1.633833431798e-02       1.021827501467e+04      -2.767673203324e+00      -5.294797447214e+00       2.688856734697e+00      -4.149680413918e+00      -5.950429159125e+01       1.599358538483e+01      -1.587907577180e+02 
       1.646585928616e-02       1.022044339590e+04      -2.811638590726e+00      -5.458042922783e+00       2.784683638155e+00      -4.257710421169e+00      -6.028210382842e+01       1.632443087825e+01      -1.610824839182e+02 
       1.659342883438e-02       1.022194226429e+04      -2.855788751520e+00      -5.622439893415e+00       2.882104114599e+00      -4.367231289755e+00      -6.106232941086e+01       1.665821623623e+01      -1.633778520129e+02 
       1.672104357425e-02       1.022277861544e+04      -2.900117862132e+00      -5.787996141281e+00       2.981118953378e+00      -4.478241265278e+00      -6.184491735481e+01       1.699491296410e+01      -1.656765051840e+02 
       1.684870413879e-02       1.022296106015e+04      -2.944620541277e+00      -5.954720369200e+00       3.081729283457e+00      -4.590739307462e+00      -6.262982625541e+01       1.733449519393e+01      -1.679781117358e+02 
       1.697641118259e-02       1.022249767156e+04      -2.989291255217e+00      -6.122621043890e+00       3.183936214356e+00      -4.704724188511e+00      -6.341701154717e+01       1.767693622904e+01      -1.702823310277e+02 
       1.710416538205e-02       1.022139658137e+04      -3.034124482815e+00      -6.291706720549e+00       3.287740962903e+00      -4.820194745528e+00      -6.420642904114e+01       1.802220950604e+01      -1.725888229172e+02 
       1.723196743558e-02       1.021966585894e+04      -3.079114680178e+00      -6.461985972759e+00       3.393144636641e+00      -4.937149826334e+00      -6.499803417736e+01       1.837028838778e+01      -1.748972457386e+02 
       1.735981806386e-02       1.021731432054e+04      -3.124256528083e+00      -6.633467856879e+00       3.500148729093e+00      -5.055588675247e+00      -6.579178722316e+01       1.872114762774e+01      -1.772072704269e+02 
       1.748771801012e-02       1.021434936439e+04      -3.169544397854e+00      -6.806156268572e+00       3.608753381180e+00      -5.175508991747e+00      -6.658764048205e+01       1.907475887669e+01      -1.795185568324e+02 
       1.761566804035e-02       1.021077978596e+04      -3.214973287399e+00      -6.980048781628e+00       3.718957473870e+00      -5.296907685399e+00      -6.738555698204e+01       1.943109537212e+01      -1.818308114683e+02 
       1.774366894367e-02       1.020661395161e+04      -3.260538081320e+00      -7.155142040764e+00       3.830759826852e+00      -5.419781353584e+00      -6.818549722251e+01       1.979012952431e+01      -1.841437352785e+02 
       1.787172153257e-02       1.020186026252e+04      -3.306233671314e+00      -7.331432753975e+00       3.944159200484e+00      -5.544126653272e+00      -6.898742196685e+01       2.015183385014e+01      -1.864570293834e+02 
       1.799982664330e-02       1.019652792850e+04      -3.352055211088e+00      -7.508918266174e+00       4.059154778134e+00      -5.669940734335e+00      -6.979129755129e+01       2.051618253641e+01      -1.887704094245e+02 
       1.812798513615e-02       1.019062283585e+04      -3.397996757207e+00      -7.687593515267e+00       4.175744451544e+00      -5.797218941489e+00      -7.059706759208e+01       2.088314312215e+01      -1.910835290197e+02 
       1.825619789584e-02       1.018415612898e+04      -3.444054092495e+00      -7.867457362328e+00       4.293928212398e+00      -5.925959594104e+00      -7.140471176644e+01       2.125269378565e+01      -1.933961387419e+02 
       1.838446583190e-02       1.017713532063e+04      -3.490221801455e+00      -8.048506038942e+00       4.413704764871e+00      -6.056159038998e+00      -7.221418493136e+01       2.162480544335e+01      -1.957079214242e+02 
       1.851278987906e-02       1.016956879667e+04      -3.536494750202e+00      -8.230736462816e+00       4.535073121815e+00      -6.187814154492e+00      -7.302544794329e+01       2.199945080843e+01      -1.980185754993e+02 
       1.864117099765e-02       1.016146573329e+04      -3.582868146107e+00      -8.414146658619e+00       4.658032519122e+00      -6.320922163299e+00      -7.383846843148e+01       2.237660451978e+01      -2.003278200956e+02 
       1.876961017400e-02       1.015283200255e+04      -3.629336452886e+00      -8.598734508201e+00       4.782579386639e+00      -6.455477083989e+00      -7.465319635271e+01       2.275623490815e+01      -2.026353441627e+02 
       1.889810842095e-02       1.014367725610e+04      -3.675895623593e+00      -8.784502045089e+00       4.908711167087e+00      -6.591474868119e+00      -7.546961155075e+01       2.313831901031e+01      -2.049409241577e+02 
       1.902666677827e-02       1.013400903245e+04      -3.722540868210e+00      -8.971449638232e+00       5.036424701194e+00      -6.728910215995e+00      -7.628767867867e+01       2.352282930808e+01      -2.072442947173e+02 
       1.915528631311e-02       1.012383476306e+04      -3.769267347875e+00      -9.159577604166e+00       5.165716701005e+00      -6.867777791155e+00      -7.710736154897e+01       2.390973804484e+01      -2.095451875317e+02 
       1.928396812057e-02       1.011316173807e+04      -3.816070158787e+00      -9.348886165470e+00       5.296583271196e+00      -7.008072189161e+00      -7.792862281742e+01       2.429901711986e+01      -2.118433304624e+02 
       1.941271332416e-02       1.010199887788e+04      -3.862945005554e+00      -9.539377110096e+00       5.429022590185e+00      -7.149789181138e+00      -7.875143772509e+01       2.469064238710e+01      -2.141384848848e+02 
       1.954152307635e-02       1.009035318372e+04      -3.909886866727e+00      -9.731050532122e+00       5.563031048658e+00      -7.292923270438e+00      -7.957576683870e+01       2.508458516977e+01      -2.164303715695e+02 
       1.967039855913e-02       1.007823308066e+04      -3.956891258089e+00      -9.923907932396e+00       5.698606039460e+00      -7.437470016959e+00      -8.040158184871e+01       2.548082031101e+01      -2.187187407890e+02 
       1.979934098457e-02       1.006564598076e+04      -4.003953299295e+00      -1.011794991442e+01       5.835744600432e+00      -7.583424310120e+00      -8.122884655024e+01       2.587932020850e+01      -2.210033205778e+02 
       1.992835159544e-02       1.005259988918e+04      -4.051068397985e+00      -1.031317778832e+01       5.974443848351e+00      -7.730781439395e+00      -8.205753069778e+01       2.628005914283e+01      -2.232838560237e+02 
       2.005743166578e-02       1.003910153560e+04      -4.098231925809e+00      -1.050959208700e+01       6.114699353733e+00      -7.879535115114e+00      -8.288760294685e+01       2.668301076785e+01      -2.255601008119e+02 
       2.018658250158e-02       1.002515774988e+04      -4.145439509251e+00      -1.070719372359e+01       6.256506350173e+00      -8.029678873334e+00      -8.371903705560e+01       2.708815025981e+01      -2.278318273974e+02 
       2.031580544140e-02       1.001077568100e+04      -4.192686908246e+00      -1.090598405414e+01       6.399860300442e+00      -8.181206576755e+00      -8.455180965875e+01       2.749545377620e+01      -2.300988152868e+02 
       2.044510185708e-02       9.995960622727e+03      -4.239969100928e+00      -1.110596249729e+01       6.544755656662e+00      -8.334110631164e+00      -8.538588182540e+01       2.790489245223e+01      -2.323608007926e+02 
       2.057447315441e-02       9.980720455170e+03      -4.287282141282e+00      -1.130713136620e+01       6.691188668199e+00      -8.488385609747e+00      -8.622123653339e+01       2.831644458216e+01      -2.346175789894e+02 
       2.070392077385e-02       9.965062021171e+03      -4.334621652124e+00      -1.150949196742e+01       6.839154463897e+00      -8.644025327032e+00      -8.705784826104e+01       2.873008575998e+01      -2.368689209294e+02 
       2.083344619133e-02       9.948990577735e+03      -4.381982555108e+00      -1.171304384385e+01       6.988647758009e+00      -8.801022268201e+00      -8.789567763818e+01       2.914578703694e+01      -2.391145590692e+02 
       2.096305091892e-02       9.932515146559e+03      -4.429361412688e+00      -1.191779101785e+01       7.139665429864e+00      -8.959372278701e+00      -8.873471845946e+01       2.956353047537e+01      -2.413543151454e+02 
       2.109273650575e-02       9.915640771801e+03      -4.476753035789e+00      -1.212373295258e+01       7.292202576333e+00      -9.119067773745e+00      -8.957492961046e+01       2.998328662238e+01      -2.435879149414e+02 
       2.122250453870e-02       9.898373967000e+03      -4.524152862889e+00      -1.233087088642e+01       7.446254470906e+00      -9.280102495733e+00      -9.041628283492e+01       3.040503029979e+01      -2.458151182252e+02 
       2.135235664334e-02       9.880722469143e+03      -4.571557117105e+00      -1.253920771235e+01       7.601817251446e+00      -9.442471032953e+00      -9.125876185827e+01       3.082874051276e+01      -2.480357301387e+02 
       2.148229448477e-02       9.862692521448e+03      -4.618962052770e+00      -1.274874465020e+01       7.758884664120e+00      -9.606165484313e+00      -9.210233900097e+01       3.125439281336e+01      -2.502495667942e+02 
       2.161231976851e-02       9.844292045754e+03      -4.666364837533e+00      -1.295948517950e+01       7.917451882326e+00      -9.771179401032e+00      -9.294700264801e+01       3.168196829667e+01      -2.524564953966e+02 
       2.174243424143e-02       9.825526125825e+03      -4.713761294008e+00      -1.317142917171e+01       8.077510823366e+00      -9.937503599765e+00      -9.379271459171e+01       3.211143905277e+01      -2.546563100274e+02 
       2.187263969274e-02       9.806404113513e+03      -4.761149267801e+00      -1.338458224793e+01       8.239057857041e+00      -1.010513321753e+01      -9.463947712575e+01       3.254279103748e+01      -2.568489138505e+02 
       2.200293795492e-02       9.786930805383e+03      -4.808524414920e+00      -1.359894404080e+01       8.402086029082e+00      -1.027405885714e+01      -9.548724919590e+01       3.297599541730e+01      -2.590340913901e+02 
       2.213333090478e-02       9.767115773859e+03      -4.855884707980e+00      -1.381452083351e+01       8.566591771869e+00      -1.044427612613e+01      -9.633603602069e+01       3.341103932920e+01      -2.612117517667e+02 
       2.226382046450e-02       9.746963131073e+03      -4.903225425813e+00      -1.403131142092e+01       8.732567050649e+00      -1.061577495607e+01      -9.718578957156e+01       3.384789155984e+01      -2.633816586572e+02 
       2.239440860272e-02       9.726480485316e+03      -4.950543550565e+00      -1.424931954482e+01       8.900006887111e+00      -1.078854899625e+01      -9.803649590291e+01       3.428653269786e+01      -2.655436671764e+02 
       2.252509733563e-02       9.705676588616e+03      -4.997836658613e+00      -1.446855083034e+01       9.068907435047e+00      -1.096259330465e+01      -9.888815306270e+01       3.472694762470e+01      -2.676976638066e+02 
       2.265588872814e-02       9.684558809258e+03      -5.045101637576e+00      -1.468900910439e+01       9.239264452663e+00      -1.113790156043e+01      -9.974074569002e+01       3.516911664211e+01      -2.698434975372e+02 
       2.278678489509e-02       9.663129997231e+03      -5.092333074850e+00      -1.491069152490e+01       9.411068163878e+00      -1.131446229604e+01      -1.005942128502e+02       3.561300407375e+01      -2.719808947387e+02 
       2.291778800242e-02       9.641402368362e+03      -5.139531262229e+00      -1.513361106714e+01       9.584319246913e+00      -1.149227536828e+01      -1.014486026599e+02       3.605861366517e+01      -2.741098931334e+02 
       2.304890026850e-02       9.619374649844e+03      -5.186689832657e+00      -1.535776078606e+01       9.759003829675e+00      -1.167132511786e+01      -1.023038297164e+02       3.650590241087e+01      -2.762301783914e+02 
       2.318012396537e-02       9.597058518412e+03      -5.233809311936e+00      -1.558315417210e+01       9.935122633126e+00      -1.185161136751e+01      -1.031599449360e+02       3.695487579659e+01      -2.783418035476e+02 
       2.331146142014e-02       9.574455901464e+03      -5.280884991800e+00      -1.580978942333e+01       1.011266517611e+01      -1.203312229025e+01      -1.040168962438e+02       3.740550268296e+01      -2.804445423176e+02 
       2.344291501635e-02       9.551575783820e+03      -5.327916002120e+00      -1.603767633060e+01       1.029162967892e+01      -1.221585484168e+01      -1.048747075160e+02       3.785777918737e+01      -2.825383721724e+02 
       2.357448719540e-02       9.528418555529e+03      -5.374896701193e+00      -1.626681054014e+01       1.047200414100e+01      -1.239979517260e+01      -1.057333089752e+02       3.831166774909e+01      -2.846230169523e+02 
       2.370618045804e-02       9.504996969271e+03      -5.421828358884e+00      -1.649720871902e+01       1.065379063931e+01      -1.258494541213e+01      -1.065927671819e+02       3.876718013863e+01      -2.866985664490e+02 
       2.383799736590e-02       9.481310893406e+03      -5.468704985153e+00      -1.672886577361e+01       1.083697724451e+01      -1.277129106559e+01      -1.074530061907e+02       3.922427658940e+01      -2.887647254845e+02 
       2.396994054304e-02       9.457365658753e+03      -5.515523618928e+00      -1.696178590610e+01       1.102155794865e+01      -1.295882467693e+01      -1.083140100245e+02       3.968293902013e+01      -2.908213591479e+02 
       2.410201267761e-02       9.433171668671e+03      -5.562284271039e+00      -1.719598269129e+01       1.120753255552e+01      -1.314754591189e+01      -1.091758213952e+02       4.014317096659e+01      -2.928684886350e+02 
       2.423421652351e-02       9.408732391796e+03      -5.608982929697e+00      -1.743145758739e+01       1.139489392951e+01      -1.333744514009e+01      -1.100384043516e+02       4.060494728304e+01      -2.949059223650e+02 
       2.436655490213e-02       9.384053589792e+03      -5.655616973498e+00      -1.766821632511e+01       1.158363651472e+01      -1.352851592520e+01      -1.109017495873e+02       4.106825272834e+01      -2.969335420368e+02 
       2.449903070413e-02       9.359138983747e+03      -5.702183451491e+00      -1.790626140670e+01       1.177375266180e+01      -1.372074904607e+01      -1.117658292426e+02       4.153306652458e+01      -2.989512159698e+02 
       2.463164689130e-02       9.333997509545e+03      -5.748683178697e+00      -1.814560576622e+01       1.196524150933e+01      -1.391414304796e+01      -1.126306813984e+02       4.199939329116e+01      -3.009590124276e+02 
       2.476440649850e-02       9.308629570586e+03      -5.795111759825e+00      -1.838624612761e+01       1.215809060137e+01      -1.410868399324e+01      -1.134962421598e+02       4.246719980162e+01      -3.029567262393e+02 
       2.489731263556e-02       9.283045545555e+03      -5.841470939426e+00      -1.862819881073e+01       1.235230162383e+01      -1.430437291228e+01      -1.143625682142e+02       4.293649787509e+01      -3.049444732026e+02 
       2.503036848940e-02       9.257248406049e+03      -5.887757880174e+00      -1.887146587133e+01       1.254786596180e+01      -1.450119983441e+01      -1.152296267882e+02       4.340726601694e+01      -3.069221288713e+02 
       2.516357732611e-02       9.231243153275e+03      -5.933970978354e+00      -1.911605347028e+01       1.274477784308e+01      -1.469915787161e+01      -1.160974095930e+02       4.387949191928e+01      -3.088896329738e+02 
       2.529694249311e-02       9.205036045284e+03      -5.980109429143e+00      -1.936197057357e+01       1.294303343632e+01      -1.489824222575e+01      -1.169659242908e+02       4.435316937908e+01      -3.108469663456e+02 
       2.543046742143e-02       9.178633747080e+03      -6.026172710597e+00      -1.960922734577e+01       1.314263003175e+01      -1.509844895536e+01      -1.178351843937e+02       4.482829455367e+01      -3.127941238353e+02 
       2.556415562807e-02       9.152038819637e+03      -6.072157604006e+00      -1.985782543664e+01       1.334355857049e+01      -1.529976749112e+01      -1.187051510222e+02       4.530484376659e+01      -3.147309597487e+02 
       2.569801071834e-02       9.125259110343e+03      -6.118064345862e+00      -2.010777798871e+01       1.354581777014e+01      -1.550219603595e+01      -1.195758532180e+02       4.578281925164e+01      -3.166575072458e+02 
       2.583203638843e-02       9.098298911375e+03      -6.163890820835e+00      -2.035909074727e+01       1.374940190982e+01      -1.570572701690e+01      -1.204472744072e+02       4.626220595793e+01      -3.185736769197e+02 
       2.596623642796e-02       9.071164315513e+03      -6.209636102061e+00      -2.061177362854e+01       1.395430764206e+01      -1.591035599279e+01      -1.213194216289e+02       4.674299794570e+01      -3.204794403667e+02 
       2.610061472266e-02       9.043860308446e+03      -6.255298753940e+00      -2.086583477503e+01       1.416053020191e+01      -1.611607711611e+01      -1.221922907473e+02       4.722518547667e+01      -3.223747426739e+02 
       2.623517525713e-02       9.016390652347e+03      -6.300877717750e+00      -2.112128193421e+01       1.436806503961e+01      -1.632288437834e+01      -1.230658773448e+02       4.770876071888e+01      -3.242595498648e+02 
       2.636992211774e-02       8.988761362901e+03      -6.346373894093e+00      -2.137812911032e+01       1.457691089271e+01      -1.653077658709e+01      -1.239402131360e+02       4.819373055717e+01      -3.261339288444e+02 
       2.650485949557e-02       8.960974743418e+03      -6.391785591184e+00      -2.163638191017e+01       1.478706193195e+01      -1.673974596531e+01      -1.248152795370e+02       4.868008249723e+01      -3.279978125016e+02 
       2.663999168948e-02       8.933035770714e+03      -6.437112990870e+00      -2.189605253022e+01       1.499851594131e+01      -1.694978973006e+01      -1.256910949061e+02       4.916781849752e+01      -3.298512294965e+02 
       2.677532310935e-02       8.904948453284e+03      -6.482355594086e+00      -2.215715118900e+01       1.521126917375e+01      -1.716090346579e+01      -1.265676646633e+02       4.965693561478e+01      -3.316941728470e+02 
       2.691085827932e-02       8.876716591483e+03      -6.527512743456e+00      -2.241968787565e+01       1.542531891577e+01      -1.737308247010e+01      -1.274449915115e+02       5.014742995058e+01      -3.335266268668e+02 
       2.704660184128e-02       8.848345324103e+03      -6.572584763232e+00      -2.268367628129e+01       1.564066331643e+01      -1.758632479594e+01      -1.283230977052e+02       5.063930542383e+01      -3.353486253718e+02 
       2.718255855838e-02       8.819837319821e+03      -6.617570150625e+00      -2.294912415109e+01       1.585729728905e+01      -1.780062376965e+01      -1.292019702278e+02       5.113255218509e+01      -3.371601082065e+02 
       2.731873331873e-02       8.791197993929e+03      -6.662469435345e+00      -2.321604659219e+01       1.607522071982e+01      -1.801597830137e+01      -1.300816361594e+02       5.162717632946e+01      -3.389611182552e+02 
       2.745513113922e-02       8.762431073826e+03      -6.707281887518e+00      -2.348445472822e+01       1.629443049551e+01      -1.823238408415e+01      -1.309620984173e+02       5.212317454680e+01      -3.407516334352e+02 
       2.759175716952e-02       8.733541161572e+03      -6.752007433458e+00      -2.375436234600e+01       1.651492524586e+01      -1.844983874320e+01      -1.318433731756e+02       5.262054892085e+01      -3.425316643278e+02 
       2.772861669615e-02       8.704532143510e+03      -6.796645445843e+00      -2.402578168647e+01       1.673670265216e+01      -1.866833856339e+01      -1.327254662593e+02       5.311929755542e+01      -3.443011926351e+02 
       2.786571514680e-02       8.675408265206e+03      -6.841195620416e+00      -2.429872636669e+01       1.695976161314e+01      -1.888788078481e+01      -1.336083895427e+02       5.361942119184e+01      -3.460602156474e+02 
       2.800305809477e-02       8.646174267254e+03      -6.885659124608e+00      -2.457321270967e+01       1.718410253911e+01      -1.910846522245e+01      -1.344921704312e+02       5.412092870573e+01      -3.478088030665e+02 
       2.814065126356e-02       8.616831932529e+03      -6.930035737165e+00      -2.484924986582e+01       1.740972105877e+01      -1.933008651320e+01      -1.353767974373e+02       5.462381503578e+01      -3.495469525938e+02 
       2.827850053172e-02       8.587386747102e+03      -6.974328229684e+00      -2.512685795789e+01       1.763662145366e+01      -1.955274769174e+01      -1.362623173482e+02       5.512809880606e+01      -3.512748122296e+02 
       2.841661193776e-02       8.557841883926e+03      -7.018537545655e+00      -2.540605098422e+01       1.786480238246e+01      -1.977644687084e+01      -1.371487414815e+02       5.563378456236e+01      -3.529924367426e+02 
       2.855499168544e-02       8.528201060712e+03      -7.062665074519e+00      -2.568684494509e+01       1.809426500254e+01      -2.000118355326e+01      -1.380360901095e+02       5.614088065045e+01      -3.546999025253e+02 
       2.869364614908e-02       8.498467881560e+03      -7.106712121900e+00      -2.596925595689e+01       1.832500986006e+01      -2.022695715764e+01      -1.389243821161e+02       5.664939504820e+01      -3.563972808483e+02 
       2.883258187923e-02       8.468646059588e+03      -7.150680091912e+00      -2.625330092668e+01       1.855703744036e+01      -2.045376753593e+01      -1.398136385670e+02       5.715933681912e+01      -3.580846470037e+02 
       2.897180560847e-02       8.438740090103e+03      -7.194571064333e+00      -2.653899970270e+01       1.879035093704e+01      -2.068161664156e+01      -1.407038940054e+02       5.767072075573e+01      -3.597621091133e+02 
       2.911132425755e-02       8.408752950998e+03      -7.238385846063e+00      -2.682636792503e+01       1.902495046395e+01      -2.091050295054e+01      -1.415951583583e+02       5.818355179820e+01      -3.614297105708e+02 
       2.925114494169e-02       8.378688829625e+03      -7.282126277125e+00      -2.711542551567e+01       1.926083865844e+01      -2.114042806756e+01      -1.424874620345e+02       5.869784348610e+01      -3.630875454618e+02 
       2.939127497719e-02       8.348551463277e+03      -7.325793823085e+00      -2.740619151734e+01       1.949801776846e+01      -2.137139269526e+01      -1.433808284080e+02       5.921360670290e+01      -3.647356880897e+02 
       2.953172188832e-02       8.318344896384e+03      -7.369390225499e+00      -2.769868652100e+01       1.973649072625e+01      -2.160339851667e+01      -1.442752865503e+02       5.973085491285e+01      -3.663742254293e+02 
       2.967249341449e-02       8.288073100794e+03      -7.412917173486e+00      -2.799293146591e+01       1.997626066613e+01      -2.183644724967e+01      -1.451708648143e+02       6.024960152947e+01      -3.680032407018e+02 
       2.981359751776e-02       8.257739880585e+03      -7.456376289282e+00      -2.828894747159e+01       2.021733090627e+01      -2.207054057515e+01      -1.460675900656e+02       6.076985971106e+01      -3.696228123851e+02 
       2.995504239059e-02       8.227348630909e+03      -7.499770099494e+00      -2.858675758309e+01       2.045970685465e+01      -2.230568258161e+01      -1.469654990300e+02       6.129164890920e+01      -3.712330581143e+02 
       3.009683646406e-02       8.196900559011e+03      -7.543100206110e+00      -2.888638015466e+01       2.070339124279e+01      -2.254187440342e+01      -1.478646037782e+02       6.181498016675e+01      -3.728340448410e+02 
       3.023898841634e-02       8.166400051343e+03      -7.586371190666e+00      -2.918784542500e+01       2.094839505147e+01      -2.277912622716e+01      -1.487649746838e+02       6.233988922993e+01      -3.744259854418e+02 
       3.038150718158e-02       8.135848312302e+03      -7.629584757639e+00      -2.949117321178e+01       2.119472172542e+01      -2.301743984665e+01      -1.496666258336e+02       6.286638866492e+01      -3.760089490974e+02 
       3.052440195921e-02       8.105248910386e+03      -7.672744844954e+00      -2.979639251579e+01       2.144238125782e+01      -2.325682394951e+01      -1.505696152119e+02       6.339450976371e+01      -3.775831137964e+02 
       3.066768222362e-02       8.074603412392e+03      -7.715853556946e+00      -3.010352587170e+01       2.169137864769e+01      -2.349728189125e+01      -1.514739649358e+02       6.392426910520e+01      -3.791485656534e+02 
       3.081135773435e-02       8.043914638219e+03      -7.758914214456e+00      -3.041260115529e+01       2.194172301914e+01      -2.373882089749e+01      -1.523797210847e+02       6.445569369182e+01      -3.807054492001e+02 
       3.095543854669e-02       8.013185702734e+03      -7.801930478035e+00      -3.072364825959e+01       2.219342415131e+01      -2.398144945596e+01      -1.532869365152e+02       6.498881378764e+01      -3.822539239593e+02 
