# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=0
# for k=1.02819e-05 to 109.889 h/Mpc,
# number of wavenumbers equal to 588
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.253113357205e-02       2.611639214146e+04      -4.113671207105e+00      -5.090926030494e+01       6.310272756006e+00      -1.320565870412e+01      -2.692475510855e+02       5.646159260594e+01      -6.615697777665e+02 
       1.265750201560e-02       2.618641796352e+04      -4.208547045777e+00      -5.187236089051e+01       6.668855066678e+00      -1.365787007952e+01      -2.740489905533e+02       5.809269599334e+01      -6.758688565638e+02 
       1.278390648348e-02       2.625384749937e+04      -4.304322596810e+00      -5.284403505300e+01       7.037409547371e+00      -1.411977015247e+01      -2.788784924349e+02       5.974872689895e+01      -6.902692932061e+02 
       1.291034693342e-02       2.631871584287e+04      -4.400986228909e+00      -5.382426384285e+01       7.416006165556e+00      -1.459140974437e+01      -2.837356517252e+02       6.142958967492e+01      -7.047687123618e+02 
       1.303682334920e-02       2.638105841927e+04      -4.498526337454e+00      -5.481302847961e+01       7.804714758398e+00      -1.507283955051e+01      -2.886200639352e+02       6.313518810097e+01      -7.193647438768e+02 
       1.316333573999e-02       2.644091073049e+04      -4.596931316407e+00      -5.581031033780e+01       8.203605346371e+00      -1.556411043580e+01      -2.935313248302e+02       6.486542610081e+01      -7.340550163513e+02 
       1.328988413979e-02       2.649830835244e+04      -4.696189558671e+00      -5.681609095051e+01       8.612748141275e+00      -1.606527344228e+01      -2.984690304322e+02       6.662020775813e+01      -7.488371571588e+02 
       1.341646860691e-02       2.655328693244e+04      -4.796289456443e+00      -5.783035201309e+01       9.032213554883e+00      -1.657637979666e+01      -3.034327770218e+02       6.839943733227e+01      -7.637087924607e+02 
       1.354308922342e-02       2.660588180870e+04      -4.897219323172e+00      -5.885307541732e+01       9.462071715837e+00      -1.709748045444e+01      -3.084221616397e+02       7.020301832999e+01      -7.786675379057e+02 
       1.366974609479e-02       2.665612138975e+04      -4.998966022650e+00      -5.988424378755e+01       9.902383879716e+00      -1.762861799751e+01      -3.134367908266e+02       7.203083700879e+01      -7.937108356803e+02 
       1.379643934941e-02       2.670402797194e+04      -5.101515139091e+00      -6.092384041870e+01       1.035320350226e+01      -1.816982764611e+01      -3.184762795428e+02       7.388276443636e+01      -8.088359746907e+02 
       1.392316913825e-02       2.674962368041e+04      -5.204852208633e+00      -6.197184880235e+01       1.081458396904e+01      -1.872114454899e+01      -3.235402433241e+02       7.575867133146e+01      -8.240402368824e+02 
       1.404993563452e-02       2.679293067778e+04      -5.308962763158e+00      -6.302825261397e+01       1.128657887762e+01      -1.928260404903e+01      -3.286282980060e+02       7.765842860301e+01      -8.393209024137e+02 
       1.417673903336e-02       2.683397116226e+04      -5.413832330474e+00      -6.409303571707e+01       1.176924204621e+01      -1.985424169106e+01      -3.337400597251e+02       7.958190736386e+01      -8.546752496413e+02 
       1.430357955158e-02       2.687276736608e+04      -5.519446434475e+00      -6.516618216761e+01       1.226262752248e+01      -2.043609322974e+01      -3.388751449211e+02       8.152897894424e+01      -8.701005551028e+02 
       1.443045742743e-02       2.690934155501e+04      -5.625790595480e+00      -6.624767621855e+01       1.276678958917e+01      -2.102819463442e+01      -3.440331703421e+02       8.349951490017e+01      -8.855940935467e+02 
       1.455737292036e-02       2.694371751516e+04      -5.732850587015e+00      -6.733750259361e+01       1.328177857940e+01      -2.163057814771e+01      -3.492137578614e+02       8.549338065310e+01      -9.011532063431e+02 
       1.468432631085e-02       2.697592347769e+04      -5.840612940568e+00      -6.843564702106e+01       1.380763263952e+01      -2.224326452802e+01      -3.544165439474e+02       8.751042297174e+01      -9.167754360120e+02 
       1.481131790029e-02       2.700598852608e+04      -5.949064326256e+00      -6.954209558898e+01       1.434438785978e+01      -2.286627258916e+01      -3.596411680436e+02       8.955048536537e+01      -9.324583610326e+02 
       1.493834801080e-02       2.703394178308e+04      -6.058191412876e+00      -7.065683460323e+01       1.489208057090e+01      -2.349962136312e+01      -3.648872699436e+02       9.161341157317e+01      -9.481995584738e+02 
       1.506541698514e-02       2.705981240980e+04      -6.167980867966e+00      -7.177985059252e+01       1.545074735361e+01      -2.414333010813e+01      -3.701544897927e+02       9.369904557603e+01      -9.639966039592e+02 
       1.519252518666e-02       2.708362960483e+04      -6.278419357862e+00      -7.291113031352e+01       1.602042504772e+01      -2.479741831679e+01      -3.754424680893e+02       9.580723160824e+01      -9.798470716285e+02 
       1.531967299921e-02       2.710542260346e+04      -6.389493547722e+00      -7.405066075609e+01       1.660115076132e+01      -2.546190572436e+01      -3.807508456871e+02       9.793781416905e+01      -9.957485340953e+02 
       1.544686082709e-02       2.712522067346e+04      -6.501190100998e+00      -7.519842914943e+01       1.719296186960e+01      -2.613681230705e+01      -3.860792638103e+02       1.000906380216e+02      -1.011698562389e+03 
       1.557408909511e-02       2.714305155010e+04      -6.613495436150e+00      -7.635442329343e+01       1.779589119614e+01      -2.682215378616e+01      -3.914273703876e+02       1.022655426398e+02      -1.027694720129e+03 
       1.570135824851e-02       2.715893896840e+04      -6.726395342942e+00      -7.751863207829e+01       1.840995940822e+01      -2.751793453311e+01      -3.967948300392e+02       1.044623534432e+02      -1.043734554361e+03 
       1.582866875303e-02       2.717290604766e+04      -6.839875508822e+00      -7.869104478516e+01       1.903518547395e+01      -2.822415732444e+01      -4.021813103777e+02       1.066808938493e+02      -1.059815608002e+03 
       1.595602109498e-02       2.718497592882e+04      -6.953921618045e+00      -7.987165095924e+01       1.967158864068e+01      -2.894082518699e+01      -4.075864794275e+02       1.089209875528e+02      -1.075935422131e+03 
       1.608341578125e-02       2.719517177392e+04      -7.068519351566e+00      -8.106044041595e+01       2.031918844470e+01      -2.966794140630e+01      -4.130100056275e+02       1.111824585358e+02      -1.092091535931e+03 
       1.621085333945e-02       2.720351676552e+04      -7.183654386914e+00      -8.225740324715e+01       2.097800472086e+01      -3.040550953506e+01      -4.184515578329e+02       1.134651310781e+02      -1.108281486613e+03 
       1.633833431798e-02       2.721003410630e+04      -7.299312398041e+00      -8.346252982763e+01       2.164805761239e+01      -3.115353340174e+01      -4.239108053173e+02       1.157688297669e+02      -1.124502809348e+03 
       1.646585928616e-02       2.721474701863e+04      -7.415479055160e+00      -8.467581082171e+01       2.232936758122e+01      -3.191201711941e+01      -4.293874177748e+02       1.180933795069e+02      -1.140753037193e+03 
       1.659342883438e-02       2.721767855086e+04      -7.532139979905e+00      -8.589723725633e+01       2.302195447052e+01      -3.268096421697e+01      -4.348810667205e+02       1.204386048104e+02      -1.157029701098e+03 
       1.672104357425e-02       2.721884950037e+04      -7.649280265550e+00      -8.712680124044e+01       2.372582733997e+01      -3.346036822251e+01      -4.403914405135e+02       1.228043220791e+02      -1.173330330869e+03 
       1.684870413879e-02       2.721827920312e+04      -7.766884659182e+00      -8.836449570117e+01       2.444098834631e+01      -3.425021625753e+01      -4.459182386458e+02       1.251903425530e+02      -1.189652454682e+03 
       1.697641118259e-02       2.721598698002e+04      -7.884937895515e+00      -8.961031389484e+01       2.516743984209e+01      -3.505049561199e+01      -4.514611612803e+02       1.275964777035e+02      -1.205993598261e+03 
       1.710416538205e-02       2.721199216145e+04      -8.003424702338e+00      -9.086424940593e+01       2.590518450833e+01      -3.586119386636e+01      -4.570199090737e+02       1.300225393352e+02      -1.222351284774e+03 
       1.723196743558e-02       2.720631408701e+04      -8.122329800176e+00      -9.212629615484e+01       2.665422536446e+01      -3.668229890040e+01      -4.625941831792e+02       1.324683395948e+02      -1.238723034726e+03 
       1.735981806386e-02       2.719897210517e+04      -8.241637901926e+00      -9.339644840583e+01       2.741456577902e+01      -3.751379890208e+01      -4.681836852499e+02       1.349336909798e+02      -1.255106365854e+03 
       1.748771801012e-02       2.718998557302e+04      -8.361333712471e+00      -9.467470077516e+01       2.818620948014e+01      -3.835568237667e+01      -4.737881174417e+02       1.374184063473e+02      -1.271498793015e+03 
       1.761566804035e-02       2.717937385602e+04      -8.481401928260e+00      -9.596104823947e+01       2.896916056629e+01      -3.920793815599e+01      -4.794071824160e+02       1.399222989226e+02      -1.287897828068e+03 
       1.774366894367e-02       2.716715650202e+04      -8.601827331482e+00      -9.725548619711e+01       2.976342280521e+01      -4.007055476175e+01      -4.850405845561e+02       1.424451820563e+02      -1.304300999374e+03 
       1.787172153257e-02       2.715335555761e+04      -8.722596047683e+00      -9.855801117841e+01       3.056899017231e+01      -4.094351182291e+01      -4.906880460989e+02       1.449868658850e+02      -1.320706112580e+03 
       1.799982664330e-02       2.713799494340e+04      -8.843695206074e+00      -9.986862066556e+01       3.138584941625e+01      -4.182678240218e+01      -4.963493027891e+02       1.475471582422e+02      -1.337111180144e+03 
       1.812798513615e-02       2.712109864372e+04      -8.965111955898e+00      -1.011873125538e+02       3.221398747317e+01      -4.272033972020e+01      -5.020240912778e+02       1.501258672835e+02      -1.353514217304e+03 
       1.825619789584e-02       2.710269066246e+04      -9.086833441895e+00      -1.025140851473e+02       3.305339165912e+01      -4.362415732960e+01      -5.077121488179e+02       1.527228015586e+02      -1.369913236963e+03 
       1.838446583190e-02       2.708279502332e+04      -9.208846803908e+00      -1.038489371693e+02       3.390404968102e+01      -4.453820912418e+01      -5.134132132685e+02       1.553377700197e+02      -1.386306249578e+03 
       1.851278987906e-02       2.706143577022e+04      -9.331139176474e+00      -1.051918677722e+02       3.476594964805e+01      -4.546246934826e+01      -5.191270231001e+02       1.579705820292e+02      -1.402691263043e+03 
       1.864117099765e-02       2.703863696769e+04      -9.453697688380e+00      -1.065428765475e+02       3.563908008278e+01      -4.639691260618e+01      -5.248533173993e+02       1.606210473678e+02      -1.419066282569e+03 
       1.876961017400e-02       2.701442270133e+04      -9.576509462208e+00      -1.079019635373e+02       3.652342993279e+01      -4.734151387206e+01      -5.305918358736e+02       1.632889762425e+02      -1.435429310557e+03 
       1.889810842095e-02       2.698881707835e+04      -9.699561613843e+00      -1.092691292442e+02       3.741898858280e+01      -4.829624849969e+01      -5.363423188564e+02       1.659741792945e+02      -1.451778346470e+03 
       1.902666677827e-02       2.696184377733e+04      -9.822841410871e+00      -1.106443748454e+02       3.832574328483e+01      -4.926108994827e+01      -5.421045124301e+02       1.686764678875e+02      -1.468111428612e+03 
       1.915528631311e-02       2.693352447304e+04      -9.946336827503e+00      -1.120277029098e+02       3.924367014646e+01      -5.023600180729e+01      -5.478781863236e+02       1.713956550976e+02      -1.484426780511e+03 
       1.928396812057e-02       2.690388028797e+04      -1.007003603259e+01      -1.134191167598e+02       4.017274245209e+01      -5.122094515941e+01      -5.536631174430e+02       1.741315548168e+02      -1.500722675870e+03 
       1.941271332416e-02       2.687293235966e+04      -1.019392718929e+01      -1.148186202298e+02       4.111293392149e+01      -5.221588146265e+01      -5.594590834421e+02       1.768839814085e+02      -1.516997385720e+03 
       1.954152307635e-02       2.684070184127e+04      -1.031799845455e+01      -1.162262176786e+02       4.206421872137e+01      -5.322077256013e+01      -5.652658627299e+02       1.796527497154e+02      -1.533249178292e+03 
       1.967039855913e-02       2.680720990205e+04      -1.044223797855e+01      -1.176419140025e+02       4.302657147739e+01      -5.423558068981e+01      -5.710832344780e+02       1.824376750673e+02      -1.549476318878e+03 
       1.979934098457e-02       2.677247772795e+04      -1.056663390412e+01      -1.190657146484e+02       4.399996728631e+01      -5.526026849446e+01      -5.769109786292e+02       1.852385732890e+02      -1.565677069690e+03 
       1.992835159544e-02       2.673652652226e+04      -1.069117436618e+01      -1.204976256277e+02       4.498438172851e+01      -5.629479903182e+01      -5.827488759048e+02       1.880552607088e+02      -1.581849689712e+03 
       2.005743166578e-02       2.669937750625e+04      -1.081584749106e+01      -1.219376535303e+02       4.597979088075e+01      -5.733913578495e+01      -5.885967078127e+02       1.908875541655e+02      -1.597992434550e+03 
       2.018658250158e-02       2.666105191995e+04      -1.094064139589e+01      -1.233858055390e+02       4.698617132911e+01      -5.839324267287e+01      -5.944542566554e+02       1.937352710171e+02      -1.614103556268e+03 
       2.031580544140e-02       2.662157080888e+04      -1.106554421777e+01      -1.248420895134e+02       4.800349936976e+01      -5.945708337385e+01      -6.003213074962e+02       1.965982297029e+02      -1.630181313983e+03 
       2.044510185708e-02       2.658095289557e+04      -1.119054441044e+01      -1.263065146932e+02       4.903174293453e+01      -6.053061449439e+01      -6.061976676584e+02       1.994762552709e+02      -1.646224080699e+03 
       2.057447315441e-02       2.653921546909e+04      -1.131563061944e+01      -1.277790914263e+02       5.007086498067e+01      -6.161378843610e+01      -6.120831585981e+02       2.023691770820e+02      -1.662230298473e+03 
       2.070392077385e-02       2.649637580516e+04      -1.144079148310e+01      -1.292598307273e+02       5.112082889514e+01      -6.270655796718e+01      -6.179776029233e+02       2.052768251396e+02      -1.678198406911e+03 
       2.083344619133e-02       2.645245118779e+04      -1.156601562881e+01      -1.307487442867e+02       5.218159858802e+01      -6.380887630072e+01      -6.238808242115e+02       2.081990300435e+02      -1.694126841933e+03 
       2.096305091892e-02       2.640745890990e+04      -1.169129167224e+01      -1.322458444884e+02       5.325313850595e+01      -6.492069710527e+01      -6.297926470231e+02       2.111356229993e+02      -1.710014035604e+03 
       2.109273650575e-02       2.636141627385e+04      -1.181660821653e+01      -1.337511444273e+02       5.433541364510e+01      -6.604197451546e+01      -6.357128969136e+02       2.140864358270e+02      -1.725858415948e+03 
       2.122250453870e-02       2.631434059209e+04      -1.194195385138e+01      -1.352646579279e+02       5.542838956524e+01      -6.717266314294e+01      -6.416414004467e+02       2.170513009706e+02      -1.741658406767e+03 
       2.135235664334e-02       2.626624918783e+04      -1.206731715221e+01      -1.367863995621e+02       5.653203240378e+01      -6.831271808752e+01      -6.475779852075e+02       2.200300515074e+02      -1.757412427445e+03 
       2.148229448477e-02       2.621715939572e+04      -1.219268667917e+01      -1.383163846696e+02       5.764630889002e+01      -6.946209494856e+01      -6.535224798154e+02       2.230225211564e+02      -1.773118892745e+03 
       2.161231976851e-02       2.616708856268e+04      -1.231805097617e+01      -1.398546293767e+02       5.877118636002e+01      -7.062074983660e+01      -6.594747139378e+02       2.260285442884e+02      -1.788776212601e+03 
       2.174243424143e-02       2.611605408446e+04      -1.244339879918e+01      -1.414011507018e+02       5.990663189365e+01      -7.178863869072e+01      -6.654345210188e+02       2.290479572503e+02      -1.804382832256e+03 
       2.187263969274e-02       2.606407368194e+04      -1.256872087612e+01      -1.429559672230e+02       6.105260558729e+01      -7.296571195686e+01      -6.714017591471e+02       2.320806084774e+02      -1.819937541947e+03 
       2.200293795492e-02       2.601116525200e+04      -1.269400894671e+01      -1.445190987474e+02       6.220906424187e+01      -7.415191750514e+01      -6.773762997123e+02       2.351263530008e+02      -1.835439307889e+03 
       2.213333090478e-02       2.595734671080e+04      -1.281925475261e+01      -1.460905659628e+02       6.337596524129e+01      -7.534720369774e+01      -6.833580154740e+02       2.381850466690e+02      -1.850887094518e+03 
       2.226382046450e-02       2.590263599358e+04      -1.294445002838e+01      -1.476703904576e+02       6.455326659927e+01      -7.655151942555e+01      -6.893467804838e+02       2.412565461133e+02      -1.866279862867e+03 
       2.239440860272e-02       2.584705105577e+04      -1.306958650076e+01      -1.492585947446e+02       6.574092697416e+01      -7.776481411989e+01      -6.953424701053e+02       2.443407087594e+02      -1.881616570396e+03 
       2.252509733563e-02       2.579060987425e+04      -1.319465588787e+01      -1.508552022855e+02       6.693890568447e+01      -7.898703776448e+01      -7.013449610358e+02       2.474373928404e+02      -1.896896170815e+03 
       2.265588872814e-02       2.573333044860e+04      -1.331964989844e+01      -1.524602375161e+02       6.814716272478e+01      -8.021814090769e+01      -7.073541313267e+02       2.505464574090e+02      -1.912117613903e+03 
       2.278678489509e-02       2.567523080244e+04      -1.344456023089e+01      -1.540737258727e+02       6.936565878184e+01      -8.145807467500e+01      -7.133698604059e+02       2.536677623501e+02      -1.927279845319e+03 
       2.291778800242e-02       2.561632898485e+04      -1.356937857251e+01      -1.556956938181e+02       7.059435525130e+01      -8.270679078182e+01      -7.193920290997e+02       2.568011683942e+02      -1.942381806404e+03 
       2.304890026850e-02       2.555664307185e+04      -1.369409659846e+01      -1.573261688700e+02       7.183321425451e+01      -8.396424154657e+01      -7.254205196552e+02       2.599465371296e+02      -1.957422433977e+03 
       2.318012396537e-02       2.549619116631e+04      -1.381870597189e+01      -1.589651796294e+02       7.308219865202e+01      -8.523037990117e+01      -7.314552157828e+02       2.631037310292e+02      -1.972400660305e+03 
       2.331146142014e-02       2.543499058000e+04      -1.394319885540e+01      -1.606127560682e+02       7.434126994930e+01      -8.650515801209e+01      -7.374960124076e+02       2.662726199072e+02      -1.987315504338e+03 
       2.344291501635e-02       2.537305650373e+04      -1.406756874266e+01      -1.622689299783e+02       7.561038488346e+01      -8.778852503162e+01      -7.435428314985e+02       2.694530914036e+02      -2.002166220059e+03 
       2.357448719540e-02       2.531040379888e+04      -1.419180933812e+01      -1.639337344394e+02       7.688950005449e+01      -8.908043015342e+01      -7.495956008485e+02       2.726450369244e+02      -2.016952096540e+03 
       2.370618045804e-02       2.524704734384e+04      -1.431591434040e+01      -1.656072037433e+02       7.817857283238e+01      -9.038082321258e+01      -7.556542500110e+02       2.758483489461e+02      -2.031672419252e+03 
       2.383799736590e-02       2.518300203522e+04      -1.443987744152e+01      -1.672893734270e+02       7.947756137501e+01      -9.168965469946e+01      -7.617187103330e+02       2.790629210351e+02      -2.046326469887e+03 
       2.396994054304e-02       2.511828278924e+04      -1.456369232607e+01      -1.689802803073e+02       8.078642464690e+01      -9.300687577379e+01      -7.677889149893e+02       2.822886478673e+02      -2.060913526172e+03 
       2.410201267761e-02       2.505290454318e+04      -1.468735267038e+01      -1.706799625164e+02       8.210512243809e+01      -9.433243827913e+01      -7.738647990173e+02       2.855254252476e+02      -2.075432861672e+03 
       2.423421652351e-02       2.498688225680e+04      -1.481085214158e+01      -1.723884595386e+02       8.343361538352e+01      -9.566629475771e+01      -7.799462993535e+02       2.887731501305e+02      -2.089883745587e+03 
       2.436655490213e-02       2.492023091398e+04      -1.493418439669e+01      -1.741058122484e+02       8.477186498323e+01      -9.700839846550e+01      -7.860333548693e+02       2.920317206406e+02      -2.104265442546e+03 
       2.449903070413e-02       2.485296552432e+04      -1.505734308162e+01      -1.758320629493e+02       8.611983362273e+01      -9.835870338773e+01      -7.921259064094e+02       2.953010360933e+02      -2.118577212384e+03 
       2.463164689130e-02       2.478510112491e+04      -1.518032183013e+01      -1.775672554145e+02       8.747748459420e+01      -9.971716425479e+01      -7.982238968299e+02       2.985809970164e+02      -2.132818309916e+03 
       2.476440649850e-02       2.471665278214e+04      -1.530311426273e+01      -1.793114349290e+02       8.884478211792e+01      -1.010837365584e+02      -8.043272710379e+02       3.018715051717e+02      -2.146987984699e+03 
       2.489731263556e-02       2.464763542867e+04      -1.542571435472e+01      -1.810646484208e+02       9.022169095846e+01      -1.024583764735e+02      -8.104359801104e+02       3.051724669229e+02      -2.161085537122e+03 
       2.503036848940e-02       2.457806299658e+04      -1.554811837935e+01      -1.828269449729e+02       9.160817430765e+01      -1.038410403751e+02      -8.165500028195e+02       3.084838108812e+02      -2.175110614878e+03 
       2.516357732611e-02       2.450794904618e+04      -1.567032350417e+01      -1.845983755323e+02       9.300419535122e+01      -1.052316852167e+02      -8.226693301794e+02       3.118054752177e+02      -2.189062998679e+03 
       2.529694249311e-02       2.443730716310e+04      -1.579232690592e+01      -1.863789927459e+02       9.440971826583e+01      -1.066302687750e+02      -8.287939557250e+02       3.151373996759e+02      -2.202942467097e+03 
       2.543046742143e-02       2.436615096105e+04      -1.591412576826e+01      -1.881688510092e+02       9.582470824455e+01      -1.080367496690e+02      -8.349238755464e+02       3.184795255874e+02      -2.216748796141e+03 
       2.556415562807e-02       2.429449408375e+04      -1.603571728138e+01      -1.899680065179e+02       9.724913152148e+01      -1.094510873778e+02      -8.410590883462e+02       3.218317959062e+02      -2.230481759114e+03 
       2.569801071834e-02       2.422235020704e+04      -1.615709864160e+01      -1.917765173206e+02       9.868295539635e+01      -1.108732422603e+02      -8.471995954988e+02       3.251941552430e+02      -2.244141126465e+03 
       2.583203638843e-02       2.414973304102e+04      -1.627826705094e+01      -1.935944433739e+02       1.001261482607e+02      -1.123031755745e+02      -8.533454011111e+02       3.285665499005e+02      -2.257726665635e+03 
       2.596623642796e-02       2.407665633236e+04      -1.639921971659e+01      -1.954218465993e+02       1.015786796241e+02      -1.137408494970e+02      -8.594965120843e+02       3.319489279102e+02      -2.271238140898e+03 
       2.610061472266e-02       2.400313386667e+04      -1.651995385048e+01      -1.972587909415e+02       1.030405201411e+02      -1.151862271445e+02      -8.656529381789e+02       3.353412390697e+02      -2.284675313190e+03 
       2.623517525713e-02       2.392917947107e+04      -1.664046666872e+01      -1.991053424298e+02       1.045116416396e+02      -1.166392725940e+02      -8.718146920804e+02       3.387434349808e+02      -2.298037939940e+03 
       2.636992211774e-02       2.385480701677e+04      -1.676075539104e+01      -2.009615692410e+02       1.059920171498e+02      -1.180999509046e+02      -8.779817894676e+02       3.421554690890e+02      -2.311325774880e+03 
       2.650485949557e-02       2.378003042193e+04      -1.688081724018e+01      -2.028275417646e+02       1.074816209331e+02      -1.195682281400e+02      -8.841542490830e+02       3.455772967241e+02      -2.324538567863e+03 
       2.663999168948e-02       2.370486322593e+04      -1.700064973408e+01      -2.047033327452e+02       1.089804287092e+02      -1.210440719400e+02      -8.903320972725e+02       3.490088794308e+02      -2.337676106336e+03 
       2.677532310935e-02       2.362931658564e+04      -1.712025205615e+01      -2.065890177013e+02       1.104884186042e+02      -1.225274541142e+02      -8.965153889820e+02       3.524502050984e+02      -2.350738410287e+03 
       2.691085827932e-02       2.355340083162e+04      -1.723962399366e+01      -2.084846747283e+02       1.120055704729e+02      -1.240183486769e+02      -9.027041916435e+02       3.559012724599e+02      -2.363725581010e+03 
       2.704660184128e-02       2.347712631831e+04      -1.735876535848e+01      -2.103903844266e+02       1.135318655463e+02      -1.255167307874e+02      -9.088985764271e+02       3.593620826622e+02      -2.376637718537e+03 
       2.718255855838e-02       2.340050342703e+04      -1.747767598662e+01      -2.123062299799e+02       1.150672864654e+02      -1.270225767761e+02      -9.150986183274e+02       3.628326393173e+02      -2.389474921451e+03 
       2.731873331873e-02       2.332354256822e+04      -1.759635573845e+01      -2.142322972367e+02       1.166118173181e+02      -1.285358641725e+02      -9.213043962638e+02       3.663129485645e+02      -2.402237286790e+03 
       2.745513113922e-02       2.324625418377e+04      -1.771480449890e+01      -2.161686747952e+02       1.181654436755e+02      -1.300565717339e+02      -9.275159931841e+02       3.698030191359e+02      -2.414924909946e+03 
       2.759175716952e-02       2.316864874949e+04      -1.783302217758e+01      -2.181154540902e+02       1.197281526315e+02      -1.315846794754e+02      -9.337334961708e+02       3.733028624226e+02      -2.427537884554e+03 
       2.772861669615e-02       2.309073677767e+04      -1.795100870902e+01      -2.200727294852e+02       1.212999328418e+02      -1.331201687004e+02      -9.399569965523e+02       3.768124925441e+02      -2.440076302382e+03 
       2.786571514680e-02       2.301252881985e+04      -1.806876405283e+01      -2.220405983663e+02       1.228807745650e+02      -1.346630220321e+02      -9.461865900168e+02       3.803319264190e+02      -2.452540253218e+03 
       2.800305809477e-02       2.293403546970e+04      -1.818628819386e+01      -2.240191612412e+02       1.244706697053e+02      -1.362132234459e+02      -9.524223767310e+02       3.838611838394e+02      -2.464929824739e+03 
       2.814065126356e-02       2.285526736606e+04      -1.830358114233e+01      -2.260085218408e+02       1.260696118558e+02      -1.377707583032e+02      -9.586644614621e+02       3.874002875461e+02      -2.477245102391e+03 
       2.827850053172e-02       2.277623519610e+04      -1.842064293406e+01      -2.280087872260e+02       1.276775963439e+02      -1.393356133857e+02      -9.649129537051e+02       3.909492633081e+02      -2.489486169253e+03 
       2.841661193776e-02       2.269694969315e+04      -1.853747364684e+01      -2.300200678994e+02       1.292946203064e+02      -1.409077769689e+02      -9.711679679432e+02       3.945081401432e+02      -2.501653107986e+03 
       2.855499168544e-02       2.261742110788e+04      -1.865407493736e+01      -2.320424780595e+02       1.309206853939e+02      -1.424872424336e+02      -9.774296359737e+02       3.980769636013e+02      -2.513746198158e+03 
       2.869364614908e-02       2.253765876738e+04      -1.877045132542e+01      -2.340761358365e+02       1.325558000412e+02      -1.440740112906e+02      -9.836981172340e+02       4.016558068801e+02      -2.525766081076e+03 
       2.883258187923e-02       2.245767194012e+04      -1.888660770808e+01      -2.361211631920e+02       1.341999752210e+02      -1.456680874370e+02      -9.899735792298e+02       4.052447495639e+02      -2.537713440209e+03 
       2.897180560847e-02       2.237746994114e+04      -1.900254906824e+01      -2.381776860220e+02       1.358532239935e+02      -1.472694765191e+02      -9.962561953729e+02       4.088438752126e+02      -2.549588963543e+03 
       2.911132425755e-02       2.229706213556e+04      -1.911828047732e+01      -2.402458342925e+02       1.375155615660e+02      -1.488781859796e+02      -1.002546145160e+03       4.124532714816e+02      -2.561393343756e+03 
       2.925114494169e-02       2.221645794221e+04      -1.923380709824e+01      -2.423257421803e+02       1.391870053556e+02      -1.504942251077e+02      -1.008843614359e+03       4.160730302454e+02      -2.573127278389e+03 
       2.939127497719e-02       2.213566683756e+04      -1.934913418840e+01      -2.444175482200e+02       1.408675750532e+02      -1.521176050902e+02      -1.015148795200e+03       4.197032477275e+02      -2.584791470034e+03 
       2.953172188832e-02       2.205469835984e+04      -1.946426710284e+01      -2.465213954575e+02       1.425572926905e+02      -1.537483390648e+02      -1.021461886577e+03       4.233440246339e+02      -2.596386626528e+03 
       2.967249341449e-02       2.197356211332e+04      -1.957921129750e+01      -2.486374316092e+02       1.442561827092e+02      -1.553864421754e+02      -1.027783094254e+03       4.269954662926e+02      -2.607913461157e+03 
       2.981359751776e-02       2.189226777301e+04      -1.969397233268e+01      -2.507658092296e+02       1.459642720332e+02      -1.570319316290e+02      -1.034112631086e+03       4.306576827988e+02      -2.619372692870e+03 
       2.995504239059e-02       2.181082508942e+04      -1.980855587658e+01      -2.529066858845e+02       1.476815901430e+02      -1.586848267547e+02      -1.040450717238e+03       4.343307891653e+02      -2.630765046502e+03 
       3.009683646406e-02       2.172924389379e+04      -1.992296770904e+01      -2.550602243336e+02       1.494081691533e+02      -1.603451490656e+02      -1.046797580427e+03       4.380149054795e+02      -2.642091253011e+03 
       3.023898841634e-02       2.164753410348e+04      -2.003721372544e+01      -2.572265927196e+02       1.511440438938e+02      -1.620129223220e+02      -1.053153456160e+03       4.417101570665e+02      -2.653352049724e+03 
       3.038150718158e-02       2.156570572695e+04      -2.015129994124e+01      -2.594059647672e+02       1.528892519955e+02      -1.636881726007e+02      -1.059518587998e+03       4.454166746665e+02      -2.664548180647e+03 
       3.052440195921e-02       2.148376788100e+04      -2.026523307571e+01      -2.615985200356e+02       1.546438374447e+02      -1.653709323542e+02      -1.065893235529e+03       4.491346037641e+02      -2.675680456230e+03 
       3.066768222362e-02       2.140172684573e+04      -2.037902170006e+01      -2.638044442253e+02       1.564078575162e+02      -1.670612483565e+02      -1.072277689857e+03       4.528641228332e+02      -2.686749871061e+03 
       3.081135773435e-02       2.131958840989e+04      -2.049267487160e+01      -2.660239292975e+02       1.581813746678e+02      -1.687591723405e+02      -1.078672255663e+03       4.566054218868e+02      -2.697757463481e+03 
       3.095543854669e-02       2.123735840364e+04      -2.060620183069e+01      -2.682571736872e+02       1.599644547961e+02      -1.704647589539e+02      -1.085077247404e+03       4.603586978138e+02      -2.708704284277e+03 
