# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1113       1.723369901248e-10       2.261112254631e-12      -7.763845884735e-12       1.417011342274e-14       4.245100782399e-15      -1.375175905768e-16       9.068383396115e-17 
 1114       1.724550117499e-10       2.238585688579e-12      -7.654928891734e-12       1.417428029009e-14       4.230271587150e-15      -1.396339419198e-16       8.888170743521e-17 
 1115       1.725629727856e-10       2.216626426118e-12      -7.544686676803e-12       1.417833446620e-14       4.215506140285e-15      -1.416540923765e-16       8.708508750036e-17 
 1116       1.726607451984e-10       2.195242514489e-12      -7.433177500646e-12       1.418227293431e-14       4.200804084775e-15      -1.435722364894e-16       8.529361404985e-17 
 1117       1.727482003229e-10       2.174442040466e-12      -7.320460071798e-12       1.418609265850e-14       4.186165057827e-15      -1.453825301038e-16       8.350692410435e-17 
 1118       1.728252088604e-10       2.154233130439e-12      -7.206593547647e-12       1.418979058362e-14       4.171588690875e-15      -1.470790902838e-16       8.172465180526e-17 
 1119       1.728916408779e-10       2.134623950482e-12      -7.091637535459e-12       1.419336363526e-14       4.157074609557e-15      -1.486559952273e-16       7.994642840799e-17 
 1120       1.729473658067e-10       2.115622706431e-12      -6.975652093396e-12       1.419680871973e-14       4.142622433704e-15      -1.501072841821e-16       7.817188227530e-17 
 1121       1.729922524415e-10       2.097237643954e-12      -6.858697731541e-12       1.420012272395e-14       4.128231777324e-15      -1.514269573612e-16       7.640063887054e-17 
 1122       1.730261689389e-10       2.079477048632e-12      -6.740835412916e-12       1.420330251549e-14       4.113902248582e-15      -1.526089758588e-16       7.463232075105e-17 
 1123       1.730489828161e-10       2.062349246027e-12      -6.622126554507e-12       1.420634494248e-14       4.099633449789e-15      -1.536472615654e-16       7.286654756137e-17 
 1124       1.730605609503e-10       2.045862601757e-12      -6.502633028283e-12       1.420924683357e-14       4.085424977384e-15      -1.545356970838e-16       7.110293602657e-17 
 1125       1.730607695766e-10       2.030025521576e-12      -6.382417162221e-12       1.421200499791e-14       4.071276421918e-15      -1.552681256447e-16       6.934109994561e-17 
 1126       1.730494742878e-10       2.014846451440e-12      -6.261541741323e-12       1.421461622509e-14       4.057187368038e-15      -1.558383510221e-16       6.758065018454e-17 
 1127       1.730265400321e-10       2.000333877588e-12      -6.140070008641e-12       1.421707728512e-14       4.043157394473e-15      -1.562401374491e-16       6.582119466989e-17 
 1128       1.729918311129e-10       1.986496326612e-12      -6.018065666300e-12       1.421938492835e-14       4.029186074014e-15      -1.564672095335e-16       6.406233838194e-17 
 1129       1.729452457835e-10       1.973340547315e-12      -5.895590035929e-12       1.422153633634e-14       4.015273017254e-15      -1.565149345849e-16       6.230376652622e-17 
 1130       1.728868205250e-10       1.960866030354e-12      -5.772693497682e-12       1.422353048087e-14       4.001418004438e-15      -1.563853936088e-16       6.054549524027e-17 
 1131       1.728166271164e-10       1.949070417807e-12      -5.649423942434e-12       1.422536678241e-14       3.987620855289e-15      -1.560823757829e-16       5.878762411867e-17 
 1132       1.727347381616e-10       1.937951314864e-12      -5.525829603078e-12       1.422704466087e-14       3.973881385392e-15      -1.556097020720e-16       5.703025333029e-17 
 1133       1.726412270921e-10       1.927506289725e-12      -5.401959055275e-12       1.422856353559e-14       3.960199406192e-15      -1.549712253021e-16       5.527348361941e-17 
 1134       1.725361681690e-10       1.917732873506e-12      -5.277861218210e-12       1.422992282531e-14       3.946574724974e-15      -1.541708302344e-16       5.351741630681e-17 
 1135       1.724196364846e-10       1.908628560146e-12      -5.153585355345e-12       1.423112194823e-14       3.933007144858e-15      -1.532124336386e-16       5.176215329097e-17 
 1136       1.722917079651e-10       1.900190806302e-12      -5.029181075177e-12       1.423216032197e-14       3.919496464782e-15      -1.520999843673e-16       5.000779704913e-17 
 1137       1.721524593722e-10       1.892417031260e-12      -4.904698331986e-12       1.423303736356e-14       3.906042479493e-15      -1.508374634298e-16       4.825445063845e-17 
 1138       1.720019683051e-10       1.885304616836e-12      -4.780187426598e-12       1.423375248948e-14       3.892644979534e-15      -1.494288840655e-16       4.650221769712e-17 
 1139       1.718403132029e-10       1.878850907274e-12      -4.655699007130e-12       1.423430511563e-14       3.879303751233e-15      -1.478782918183e-16       4.475120244551e-17 
 1140       1.716675733465e-10       1.873053209158e-12      -4.531284069754e-12       1.423469465736e-14       3.866018576692e-15      -1.461897646104e-16       4.300150968726e-17 
 1141       1.714838288605e-10       1.867908791310e-12      -4.406993959445e-12       1.423492052943e-14       3.852789233774e-15      -1.443674128159e-16       4.125324481044e-17 
 1142       1.712891607152e-10       1.863414884692e-12      -4.282880370735e-12       1.423498214604e-14       3.839615496091e-15      -1.424153793347e-16       3.950651378867e-17 
 1143       1.710836507292e-10       1.859568682313e-12      -4.158995348474e-12       1.423487892083e-14       3.826497132992e-15      -1.403378396667e-16       3.776142318222e-17 
 1144       1.708673815707e-10       1.856367339132e-12      -4.035391288578e-12       1.423461026687e-14       3.813433909556e-15      -1.381390019853e-16       3.601808013919e-17 
 1145       1.706404367601e-10       1.853807971957e-12      -3.912120938786e-12       1.423417559666e-14       3.800425586571e-15      -1.358231072114e-16       3.427659239657e-17 
 1146       1.704029006717e-10       1.851887659352e-12      -3.789237399414e-12       1.423357432214e-14       3.787471920532e-15      -1.333944290872e-16       3.253706828143e-17 
 1147       1.701548585361e-10       1.850603441540e-12      -3.666794124111e-12       1.423280585471e-14       3.774572663622e-15      -1.308572742504e-16       3.079961671199e-17 
 1148       1.698963964417e-10       1.849952320306e-12      -3.544844920610e-12       1.423186960516e-14       3.761727563705e-15      -1.282159823076e-16       2.906434719879e-17 
 1149       1.696276013376e-10       1.849931258899e-12      -3.423443951487e-12       1.423076498375e-14       3.748936364311e-15      -1.254749259083e-16       2.733136984580e-17 
 1150       1.693485610346e-10       1.850537181935e-12      -3.302645734912e-12       1.422949140019e-14       3.736198804627e-15      -1.226385108189e-16       2.560079535154e-17 
 1151       1.690593642082e-10       1.851766975303e-12      -3.182505145404e-12       1.422804826359e-14       3.723514619482e-15      -1.197111759967e-16       2.387273501023e-17 
 1152       1.687601004000e-10       1.853617486067e-12      -3.063077414588e-12       1.422643498255e-14       3.710883539340e-15      -1.166973936631e-16       2.214730071288e-17 
 1153       1.684508600201e-10       1.856085522367e-12      -2.944418131945e-12       1.422465096506e-14       3.698305290282e-15      -1.136016693784e-16       2.042460494844e-17 
 1154       1.681317343490e-10       1.859167853324e-12      -2.826583245571e-12       1.422269561860e-14       3.685779593999e-15      -1.104285421150e-16       1.870476080494e-17 
 1155       1.678028155396e-10       1.862861208945e-12      -2.709629062930e-12       1.422056835005e-14       3.673306167781e-15      -1.071825843314e-16       1.698788197058e-17 
 1156       1.674641966194e-10       1.867162280024e-12      -2.593612251606e-12       1.421826856578e-14       3.660884724501e-15      -1.038684020461e-16       1.527408273489e-17 
 1157       1.671159714926e-10       1.872067718044e-12      -2.478589840060e-12       1.421579567155e-14       3.648514972604e-15      -1.004906349116e-16       1.356347798984e-17 
 1158       1.667582349418e-10       1.877574135084e-12      -2.364619218385e-12       1.421314907262e-14       3.636196616100e-15      -9.705395628824e-17       1.185618323096e-17 
 1159       1.663910826304e-10       1.883678103719e-12      -2.251758139059e-12       1.421032817365e-14       3.623929354546e-15      -9.356307331773e-17       1.015231455850e-17 
 1160       1.660146111045e-10       1.890376156926e-12      -2.140064717699e-12       1.420733237878e-14       3.611712883040e-15      -9.002272699744e-17       8.451988678495e-18 
 1161       1.656289177949e-10       1.897664787983e-12      -2.029597433817e-12       1.420416109158e-14       3.599546892203e-15      -8.643769225404e-17       6.755322903968e-18 
 1162       1.652341010194e-10       1.905540450378e-12      -1.920415131575e-12       1.420081371507e-14       3.587431068174e-15      -8.281277801742e-17       5.062435155998e-18 
 1163       1.648302599845e-10       1.913999557708e-12      -1.812577020537e-12       1.419728965173e-14       3.575365092593e-15      -7.915282729456e-17       3.373443964872e-18 
 1164       1.644174947876e-10       1.923038483581e-12      -1.706142676424e-12       1.419358830348e-14       3.563348642591e-15      -7.546271724338e-17       1.688468471203e-18 
 1165       1.639959064191e-10       1.932653561527e-12      -1.601172041871e-12       1.418970907168e-14       3.551381390779e-15      -7.174735924662e-17       7.628427064736e-21 
 1166       1.635655967646e-10       1.942841084890e-12      -1.497725427179e-12       1.418565135717e-14       3.539463005236e-15      -6.801169898570e-17      -1.668955802891e-18 
 1167       1.631266686064e-10       1.953597306742e-12      -1.395863511070e-12       1.418141456021e-14       3.527593149497e-15      -6.426071651458e-17      -3.341163240300e-18 
 1168       1.626792382453e-10       1.964917499614e-12      -1.295640444784e-12       1.417699844492e-14       3.515771515606e-15      -6.049860443813e-17      -5.008842677772e-18 
 1169       1.622234735328e-10       1.976793122033e-12      -1.197083068380e-12       1.417240423737e-14       3.503997923756e-15      -5.672629104068e-17      -6.671723429502e-18 
 1170       1.617595563186e-10       1.989214616339e-12      -1.100211435868e-12       1.416763354119e-14       3.492272223872e-15      -5.294388631087e-17      -8.329503461632e-18 
 1171       1.612876698779e-10       2.002172345457e-12      -1.005045688422e-12       1.416268797452e-14       3.480594262652e-15      -4.915150102771e-17      -9.981878901419e-18 
 1172       1.608079989142e-10       2.015656592714e-12      -9.116060545299e-13       1.415756916996e-14       3.468963883557e-15      -4.534924676217e-17      -1.162854403351e-17 
 1173       1.603207295631e-10       2.029657561665e-12      -8.199128501447e-13       1.415227877469e-14       3.457380926802e-15      -4.153723587886e-17      -1.326919129623e-17 
 1174       1.598260493946e-10       2.044165375907e-12      -7.299864788293e-13       1.414681845045e-14       3.445845229347e-15      -3.771558153762e-17      -1.490351127779e-17 
 1175       1.593241474172e-10       2.059170078905e-12      -6.418474319063e-13       1.414118987358e-14       3.434356624889e-15      -3.388439769519e-17      -1.653119271266e-17 
 1176       1.588152140802e-10       2.074661633810e-12      -5.555162886066e-13       1.413539473507e-14       3.422914943853e-15      -3.004379910680e-17      -1.815192247775e-17 
 1177       1.582994412775e-10       2.090629923282e-12      -4.710137162173e-13       1.412943474056e-14       3.411520013382e-15      -2.619390132785e-17      -1.976538558870e-17 
 1178       1.577770223504e-10       2.107064749305e-12      -3.883604702299e-13       1.412331161041e-14       3.400171657328e-15      -2.233482071547e-17      -2.137126519621e-17 
 1179       1.572481520908e-10       2.123955833015e-12      -3.075773944894e-13       1.411702707972e-14       3.388869696247e-15      -1.846667443026e-17      -2.296924258222e-17 
 1180       1.567130267445e-10       2.141292814515e-12      -2.286854213416e-13       1.411058289836e-14       3.377613947386e-15      -1.458958043780e-17      -2.455899715624e-17 
 1181       1.561718440141e-10       2.159065252699e-12      -1.517055717825e-13       1.410398083098e-14       3.366404224674e-15      -1.070365751038e-17      -2.614020645162e-17 
 1182       1.556248030627e-10       2.177262625071e-12      -7.665895560582e-14       1.409722265709e-14       3.355240338716e-15      -6.809025228580e-18      -2.771254612180e-17 
 1183       1.550721045162e-10       2.195874327565e-12      -3.566771551860e-15       1.409031017106e-14       3.344122096783e-15      -2.905803982908e-18      -2.927568993657e-17 
 1184       1.545139504674e-10       2.214889674368e-12       6.754969254439e-14       1.408324518216e-14       3.333049302802e-15       1.005885024554e-18      -3.082930977837e-17 
 1185       1.539505444783e-10       2.234297897737e-12       1.366690596048e-13       1.407602951459e-14       3.322021757349e-15       4.925919778527e-18      -3.237307563857e-17 
 1186       1.533820915839e-10       2.254088147824e-12       2.037698631599e-13       1.406866500752e-14       3.311039257640e-15       8.854177448903e-18      -3.390665561369e-17 
 1187       1.528087982950e-10       2.274249492494e-12       2.688305472002e-13       1.406115351511e-14       3.300101597518e-15       1.279053438911e-17      -3.542971590170e-17 
 1188       1.522308726015e-10       2.294770917144e-12       3.318294660283e-13       1.405349690658e-14       3.289208567452e-15       1.673486613449e-17      -3.694192079833e-17 
 1189       1.516485239756e-10       2.315641324527e-12       3.927448841101e-13       1.404569706618e-14       3.278359954520e-15       2.068704740066e-17      -3.844293269325e-17 
 1190       1.510619633748e-10       2.336849534573e-12       4.515549759268e-13       1.403775589327e-14       3.267555542407e-15       2.464695208186e-17      -3.993241206642e-17 
 1191       1.504714032451e-10       2.358384284204e-12       5.082378258264e-13       1.402967530235e-14       3.256795111390e-15       2.861445324936e-17      -4.141001748434e-17 
 1192       1.498770575243e-10       2.380234227161e-12       5.627714278751e-13       1.402145722307e-14       3.246078438336e-15       3.258942314981e-17      -4.287540559630e-17 
 1193       1.492791416450e-10       2.402387933822e-12       6.151336857096e-13       1.401310360029e-14       3.235405296684e-15       3.657173320360e-17      -4.432823113066e-17 
 1194       1.486778725377e-10       2.424833891022e-12       6.653024123880e-13       1.400461639408e-14       3.224775456448e-15       4.056125400324e-17      -4.576814689115e-17 
 1195       1.480734686344e-10       2.447560501874e-12       7.132553302421e-13       1.399599757978e-14       3.214188684196e-15       4.455785531172e-17      -4.719480375309e-17 
 1196       1.474661498710e-10       2.470556085590e-12       7.589700707285e-13       1.398724914803e-14       3.203644743051e-15       4.856140606088e-17      -4.860785065970e-17 
 1197       1.468561376912e-10       2.493808877303e-12       8.024241742807e-13       1.397837310479e-14       3.193143392674e-15       5.257177434980e-17      -5.000693461836e-17 
 1198       1.462436550492e-10       2.517307027883e-12       8.435950901604e-13       1.396937147138e-14       3.182684389264e-15       5.658882744312e-17      -5.139170069686e-17 
 1199       1.456289264129e-10       2.541038603763e-12       8.824601763095e-13       1.396024628451e-14       3.172267485539e-15       6.061243176945e-17      -5.276179201972e-17 
 1200       1.450121777675e-10       2.564991586758e-12       9.189966992013e-13       1.395099959633e-14       3.161892430738e-15       6.464245291973e-17      -5.411684976439e-17 
 1201       1.443936366179e-10       2.589153873883e-12       9.531818336927e-13       1.394163347443e-14       3.151558970602e-15       6.867875564559e-17      -5.545651315760e-17 
 1202       1.437735319926e-10       2.613513277177e-12       9.849926628753e-13       1.393215000189e-14       3.141266847372e-15       7.272120385772e-17      -5.678041947157e-17 
 1203       1.431520944462e-10       2.638057523520e-12       1.014406177928e-12       1.392255127733e-14       3.131015799778e-15       7.676966062423e-17      -5.808820402030e-17 
 1204       1.425295560632e-10       2.662774254459e-12       1.041399277966e-12       1.391283941492e-14       3.120805563030e-15       8.082398816904e-17      -5.937950015585e-17 
 1205       1.419061504606e-10       2.687651026023e-12       1.065948769897e-12       1.390301654442e-14       3.110635868808e-15       8.488404787024e-17      -6.065393926460e-17 
 1206       1.412821127914e-10       2.712675308547e-12       1.088031368269e-12       1.389308481119e-14       3.100506445256e-15       8.894970025845e-17      -6.191115076353e-17 
 1207       1.406576676030e-10       2.737834867736e-12       1.107630240436e-12       1.388304645144e-14       3.090417042888e-15       9.302087848079e-17      -6.315082249033e-17 
 1208       1.400329922452e-10       2.763118913281e-12       1.124754729112e-12       1.387290401869e-14       3.080367512674e-15       9.709780967001e-17      -6.437288268187e-17 
 1209       1.394082530251e-10       2.788516963795e-12       1.139420868366e-12       1.386266016006e-14       3.070357728881e-15       1.011807962529e-16      -6.557732019209e-17 
 1210       1.387836173141e-10       2.814018466685e-12       1.151644860366e-12       1.385231754146e-14       3.060387563239e-15       1.052701427324e-16      -6.676412429934e-17 
 1211       1.381592535501e-10       2.839612798003e-12       1.161443075762e-12       1.384187884756e-14       3.050456884930e-15       1.093661556919e-16      -6.793328470758e-17 
 1212       1.375353312392e-10       2.865289262296e-12       1.168832054085e-12       1.383134678187e-14       3.040565560585e-15       1.134691437995e-16      -6.908479154763e-17 
 1213       1.369120209581e-10       2.891037092463e-12       1.173828504131e-12       1.382072406678e-14       3.030713454273e-15       1.175794178129e-16      -7.021863537840e-17 
 1214       1.362894943566e-10       2.916845449602e-12       1.176449304356e-12       1.381001344355e-14       3.020900427500e-15       1.216972905831e-16      -7.133480718818e-17 
 1215       1.356679241590e-10       2.942703422861e-12       1.176711503263e-12       1.379921767243e-14       3.011126339198e-15       1.258230770597e-16      -7.243329839581e-17 
 1216       1.350474841671e-10       2.968600029298e-12       1.174632319794e-12       1.378833953262e-14       3.001391045718e-15       1.299570942946e-16      -7.351410085198e-17 
 1217       1.344283492618e-10       2.994524213723e-12       1.170229143718e-12       1.377738182236e-14       2.991694400827e-15       1.340996614465e-16      -7.457720684043e-17 
 1218       1.338106954053e-10       3.020464848558e-12       1.163519536025e-12       1.376634735895e-14       2.982036255699e-15       1.382510997858e-16      -7.562260907922e-17 
 1219       1.331946996436e-10       3.046410733684e-12       1.154521229315e-12       1.375523897879e-14       2.972416458905e-15       1.424117326984e-16      -7.665030072197e-17 
 1220       1.325805401082e-10       3.072350596295e-12       1.143252128187e-12       1.374405953742e-14       2.962834856414e-15       1.465818856907e-16      -7.766027535908e-17 
 1221       1.319683960186e-10       3.098273090749e-12       1.129730309629e-12       1.373281190957e-14       2.953291291580e-15       1.507618863933e-16      -7.865252701897e-17 
 1222       1.313584476844e-10       3.124166798423e-12       1.113974023411e-12       1.372149898916e-14       2.943785605136e-15       1.549520645662e-16      -7.962705016936e-17 
 1223       1.307508765073e-10       3.150020227559e-12       1.096001692475e-12       1.371012368941e-14       2.934317635191e-15       1.591527521027e-16      -8.058383971848e-17 
 1224       1.301458649835e-10       3.175821813123e-12       1.075831913321e-12       1.369868894279e-14       2.924887217220e-15       1.633642830340e-16      -8.152289101629e-17 
 1225       1.295435967054e-10       3.201559916652e-12       1.053483456403e-12       1.368719770114e-14       2.915494184056e-15       1.675869935334e-16      -8.244419985579e-17 
 1226       1.289442563645e-10       3.227222826108e-12       1.028975266516e-12       1.367565293565e-14       2.906138365888e-15       1.718212219212e-16      -8.334776247418e-17 
 1227       1.283480297528e-10       3.252798755729e-12       1.002326463187e-12       1.366405763695e-14       2.896819590251e-15       1.760673086684e-16      -8.423357555417e-17 
 1228       1.277551037654e-10       3.278275845883e-12       9.735563410674e-13       1.365241481511e-14       2.887537682020e-15       1.803255964020e-16      -8.510163622517e-17 
 1229       1.271656664026e-10       3.303642162916e-12       9.426843703189e-13       1.364072749967e-14       2.878292463402e-15       1.845964299084e-16      -8.595194206457e-17 
 1230       1.265799067720e-10       3.328885699010e-12       9.097301970078e-13       1.362899873973e-14       2.869083753933e-15       1.888801561388e-16      -8.678449109894e-17 
 1231       1.259980150906e-10       3.353994372029e-12       8.747136434940e-13       1.361723160394e-14       2.859911370466e-15       1.931771242130e-16      -8.759928180533e-17 
 1232       1.254201826871e-10       3.378956025374e-12       8.376547088209e-13       1.360542918057e-14       2.850775127170e-15       1.974876854238e-16      -8.839631311245e-17 
 1233       1.248466020038e-10       3.403758427836e-12       7.985735691065e-13       1.359359457754e-14       2.841674835518e-15       2.018121932417e-16      -8.917558440193e-17 
 1234       1.242774665991e-10       3.428389273444e-12       7.574905779332e-13       1.358173092244e-14       2.832610304285e-15       2.061510033194e-16      -8.993709550961e-17 
 1235       1.237129711494e-10       3.452836181322e-12       7.144262667385e-13       1.356984136260e-14       2.823581339537e-15       2.105044734958e-16      -9.068084672669e-17 
 1236       1.231533114516e-10       3.477086695538e-12       6.694013452051e-13       1.355792906510e-14       2.814587744627e-15       2.148729638006e-16      -9.140683880105e-17 
 1237       1.225986844246e-10       3.501128284954e-12       6.224367016511e-13       1.354599721683e-14       2.805629320188e-15       2.192568364590e-16      -9.211507293846e-17 
 1238       1.220492881122e-10       3.524948343084e-12       5.735534034209e-13       1.353404902453e-14       2.796705864126e-15       2.236564558955e-16      -9.280555080382e-17 
 1239       1.215053216847e-10       3.548534187941e-12       5.227726972751e-13       1.352208771480e-14       2.787817171613e-15       2.280721887389e-16      -9.347827452239e-17 
 1240       1.209669854414e-10       3.571873061889e-12       4.701160097807e-13       1.351011653419e-14       2.778963035079e-15       2.325044038265e-16      -9.413324668109e-17 
 1241       1.204344808126e-10       3.594952131500e-12       4.156049477020e-13       1.349813874918e-14       2.770143244210e-15       2.369534722085e-16      -9.477047032963e-17 
 1242       1.199080103619e-10       3.617758487399e-12       3.592612983904e-13       1.348615764627e-14       2.761357585935e-15       2.414197671523e-16      -9.538994898189e-17 
 1243       1.193877777881e-10       3.640279144121e-12       3.011070301749e-13       1.347417653197e-14       2.752605844423e-15       2.459036641472e-16      -9.599168661703e-17 
 1244       1.188739879275e-10       3.662501039961e-12       2.411642927528e-13       1.346219873290e-14       2.743887801078e-15       2.504055409084e-16      -9.657568768083e-17 
 1245       1.183668467563e-10       3.684411036827e-12       1.794554175793e-13       1.345022759577e-14       2.735203234527e-15       2.549257773820e-16      -9.714195708688e-17 
 1246       1.178665358120e-10       3.705997266398e-12       1.160054418151e-13       1.343826626136e-14       2.726551941526e-15       2.594643891559e-16      -9.769052592209e-17 
 1247       1.173731351273e-10       3.727253186181e-12       5.084971179073e-14       1.342631698343e-14       2.717933799940e-15       2.640199229790e-16      -9.822152889084e-17 
 1248       1.168866993963e-10       3.748173570749e-12      -1.597363047532e-14       1.341438180190e-14       2.709348706488e-15       2.685905482926e-16      -9.873512778191e-17 
 1249       1.164072834735e-10       3.768753169704e-12      -8.442616215638e-14       1.340246276821e-14       2.700796555896e-15       2.731744226245e-16      -9.923148584985e-17 
 1250       1.159349423735e-10       3.788986707634e-12      -1.544691790323e-13       1.339056194537e-14       2.692277240890e-15       2.777696915647e-16      -9.971076781823e-17 
 1251       1.154697312715e-10       3.808868884070e-12      -2.260636949044e-13       1.337868140797e-14       2.683790652196e-15       2.823744887416e-16      -1.001731398828e-16 
 1252       1.150117055031e-10       3.828394373439e-12      -2.991704410099e-13       1.336682324220e-14       2.675336678527e-15       2.869869357983e-16      -1.006187697149e-16 
 1253       1.145609205650e-10       3.847557825024e-12      -3.737498654370e-13       1.335498954587e-14       2.666915206587e-15       2.916051423683e-16      -1.010478264644e-16 
 1254       1.141174321148e-10       3.866353862916e-12      -4.497621325394e-13       1.334318242844e-14       2.658526121057e-15       2.962272060521e-16      -1.014604807632e-16 
 1255       1.136812959713e-10       3.884777085975e-12      -5.271671223512e-13       1.333140401102e-14       2.650169304598e-15       3.008512123927e-16      -1.018569047282e-16 
 1256       1.132525681146e-10       3.902822067778e-12      -6.059244300018e-13       1.331965642643e-14       2.641844637839e-15       3.054752348524e-16      -1.022372719649e-16 
 1257       1.128313046865e-10       3.920483356585e-12      -6.859933651302e-13       1.330794181919e-14       2.633551999379e-15       3.100973347882e-16      -1.026017575700e-16 
 1258       1.124175619905e-10       3.937755475287e-12      -7.673329513003e-13       1.329626234554e-14       2.625291265773e-15       3.147155614286e-16      -1.029505381354e-16 
 1259       1.120113964919e-10       3.954632921364e-12      -8.499019254153e-13       1.328462017348e-14       2.617062311535e-15       3.193279518491e-16      -1.032837917510e-16 
 1260       1.116128648182e-10       3.971110166844e-12      -9.336587371327e-13       1.327301748278e-14       2.608865009131e-15       3.239325309486e-16      -1.036016980076e-16 
 1261       1.112220237592e-10       3.987181658255e-12      -1.018561548279e-12       1.326145646502e-14       2.600699228968e-15       3.285273114254e-16      -1.039044380010e-16 
 1262       1.108389302671e-10       4.002841816584e-12      -1.104568232264e-12       1.324993932358e-14       2.592564839399e-15       3.331102937535e-16      -1.041921943343e-16 
 1263       1.104636414569e-10       4.018085037231e-12      -1.191636373496e-12       1.323846827368e-14       2.584461706709e-15       3.376794661584e-16      -1.044651511219e-16 
 1264       1.100962146061e-10       4.032905689964e-12      -1.279723266797e-12       1.322704554241e-14       2.576389695114e-15       3.422328045935e-16      -1.047234939921e-16 
 1265       1.097367071555e-10       4.047298118880e-12      -1.368785916817e-12       1.321567336871e-14       2.568348666757e-15       3.467682727159e-16      -1.049674100907e-16 
 1266       1.093851767092e-10       4.061256642354e-12      -1.458781037448e-12       1.320435400347e-14       2.560338481698e-15       3.512838218627e-16      -1.051970880842e-16 
 1267       1.090416810342e-10       4.074775553001e-12      -1.549665051240e-12       1.319308970947e-14       2.552358997915e-15       3.557773910272e-16      -1.054127181628e-16 
 1268       1.087062780616e-10       4.087849117629e-12      -1.641394088816e-12       1.318188276145e-14       2.544410071296e-15       3.602469068346e-16      -1.056144920439e-16 
 1269       1.083790258858e-10       4.100471577194e-12      -1.733923988285e-12       1.317073544610e-14       2.536491555632e-15       3.646902835187e-16      -1.058026029753e-16 
 1270       1.080599827655e-10       4.112637146758e-12      -1.827210294658e-12       1.315965006211e-14       2.528603302615e-15       3.691054228973e-16      -1.059772457380e-16 
 1271       1.077492071231e-10       4.124340015447e-12      -1.921208259263e-12       1.314862892019e-14       2.520745161831e-15       3.734902143490e-16      -1.061386166501e-16 
 1272       1.074467575456e-10       4.135574346400e-12      -2.015872839158e-12       1.313767434307e-14       2.512916980758e-15       3.778425347888e-16      -1.062869135695e-16 
 1273       1.071526927845e-10       4.146334276733e-12      -2.111158696549e-12       1.312678866553e-14       2.505118604755e-15       3.821602486443e-16      -1.064223358974e-16 
 1274       1.068670717556e-10       4.156613917488e-12      -2.207020198202e-12       1.311597423443e-14       2.497349877064e-15       3.864412078320e-16      -1.065450845814e-16 
 1275       1.065899535398e-10       4.166407353596e-12      -2.303411414858e-12       1.310523340872e-14       2.489610638799e-15       3.906832517332e-16      -1.066553621187e-16 
 1276       1.063213973830e-10       4.175708643826e-12      -2.400286120649e-12       1.309456855948e-14       2.481900728943e-15       3.948842071704e-16      -1.067533725595e-16 
 1277       1.060614626963e-10       4.184511820745e-12      -2.497597792512e-12       1.308398206991e-14       2.474219984346e-15       3.990418883827e-16      -1.068393215101e-16 
 1278       1.058102090560e-10       4.192810890674e-12      -2.595299609605e-12       1.307347633540e-14       2.466568239714e-15       4.031540970030e-16      -1.069134161362e-16 
 1279       1.055676962043e-10       4.200599833643e-12      -2.693344452718e-12       1.306305376348e-14       2.458945327609e-15       4.072186220329e-16      -1.069758651658e-16 
 1280       1.053339840487e-10       4.207872603347e-12      -2.791684903694e-12       1.305271677393e-14       2.451351078441e-15       4.112332398197e-16      -1.070268788930e-16 
 1281       1.051091326629e-10       4.214623127100e-12      -2.890273244836e-12       1.304246779872e-14       2.443785320464e-15       4.151957140323e-16      -1.070666691808e-16 
 1282       1.048932022868e-10       4.220845305797e-12      -2.989061458329e-12       1.303230928209e-14       2.436247879771e-15       4.191037956367e-16      -1.070954494645e-16 
 1283       1.046862533263e-10       4.226533013862e-12      -3.088001225651e-12       1.302224368052e-14       2.428738580288e-15       4.229552228732e-16      -1.071134347548e-16 
 1284       1.044883463540e-10       4.231680099211e-12      -3.187043926989e-12       1.301227346281e-14       2.421257243771e-15       4.267477212315e-16      -1.071208416412e-16 
 1285       1.042995199555e-10       4.236281822153e-12      -3.286142970251e-12       1.300240074867e-14       2.413803706357e-15       4.304794609152e-16      -1.071178562283e-16 
 1286       1.041197239939e-10       4.240339190120e-12      -3.385260808292e-12       1.299262622014e-14       2.406377868448e-15       4.341504349787e-16      -1.071045375400e-16 
 1287       1.039488855864e-10       4.243854672167e-12      -3.484362000362e-12       1.298295019783e-14       2.398979645388e-15       4.377610968220e-16      -1.070809130232e-16 
 1288       1.037869311876e-10       4.246830764562e-12      -3.583410889338e-12       1.297337300122e-14       2.391608950946e-15       4.413119041352e-16      -1.070470105148e-16 
 1289       1.036337865882e-10       4.249269990840e-12      -3.682371601302e-12       1.296389494858e-14       2.384265697319e-15       4.448033189074e-16      -1.070028582435e-16 
 1290       1.034893769134e-10       4.251174901869e-12      -3.781208045131e-12       1.295451635706e-14       2.376949795123e-15       4.482358074360e-16      -1.069484848301e-16 
