# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=1
# for k=1.02819e-05 to 109.889 h/Mpc,
# number of wavenumbers equal to 588
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       2.883258187923e-02       8.468626197318e+03      -7.151233310868e+00      -3.341556972189e+01       1.881103297408e+01      -2.062836181689e+01      -1.398028208497e+02       5.730218761594e+01      -3.578805961811e+02 
       2.897180560847e-02       8.438721953125e+03      -7.195032237692e+00      -3.370600076442e+01       1.904276993616e+01      -2.085469888191e+01      -1.406880381408e+02       5.781007152723e+01      -3.595510458164e+02 
       2.911132425755e-02       8.408735783336e+03      -7.238750567539e+00      -3.399806551461e+01       1.927578023657e+01      -2.108206365101e+01      -1.415742625917e+02       5.831938984265e+01      -3.612114300177e+02 
       2.925114494169e-02       8.378671555991e+03      -7.282390541317e+00      -3.429178424949e+01       1.951006690807e+01      -2.131045825731e+01      -1.424615261800e+02       5.883015786993e+01      -3.628618616218e+02 
       2.939127497719e-02       8.348532684751e+03      -7.325954030061e+00      -3.458717596147e+01       1.974563258696e+01      -2.153988392692e+01      -1.433498538672e+02       5.934238827260e+01      -3.645024339106e+02 
       2.953172188832e-02       8.318322885898e+03      -7.369443185643e+00      -3.488426142961e+01       1.998248060122e+01      -2.177034287708e+01      -1.442392763307e+02       5.985609632005e+01      -3.661332530551e+02 
       2.967249341449e-02       8.288045798406e+03      -7.412860112561e+00      -3.518306169384e+01       2.022061448204e+01      -2.200183736313e+01      -1.451298235490e+02       6.037129725095e+01      -3.677544217114e+02 
       2.981359751776e-02       8.257704936318e+03      -7.456206820474e+00      -3.548359784122e+01       2.046003788596e+01      -2.223436953524e+01      -1.460215238757e+02       6.088800588624e+01      -3.693660366664e+02 
       2.995504239059e-02       8.227304192618e+03      -7.499485676778e+00      -3.578589317508e+01       2.070075559433e+01      -2.246794278926e+01      -1.469144129069e+02       6.140624033035e+01      -3.709682112382e+02 
       3.009683646406e-02       8.196845932459e+03      -7.542697666817e+00      -3.608996493000e+01       2.094276885024e+01      -2.270255655678e+01      -1.478084994035e+02       6.192600773293e+01      -3.725609891908e+02 
       3.023898841634e-02       8.166335736748e+03      -7.585846732141e+00      -3.639584501291e+01       2.118608718922e+01      -2.293821932846e+01      -1.487038502922e+02       6.244733985597e+01      -3.741445591788e+02 
       3.038150718158e-02       8.135776022339e+03      -7.628933927199e+00      -3.670355210131e+01       2.143071249279e+01      -2.317493111115e+01      -1.496004761808e+02       6.297024517409e+01      -3.757189658776e+02 
       3.052440195921e-02       8.105171228124e+03      -7.671962752303e+00      -3.701311612928e+01       2.167665371982e+01      -2.341269938548e+01      -1.504984325869e+02       6.349475214410e+01      -3.772843708683e+02 
       3.066768222362e-02       8.074522737977e+03      -7.714935526877e+00      -3.732455879062e+01       2.192391619105e+01      -2.365152790625e+01      -1.513977423498e+02       6.402087825508e+01      -3.788408690315e+02 
       3.081135773435e-02       8.043832989968e+03      -7.757855910838e+00      -3.763790821350e+01       2.217250965972e+01      -2.389142463272e+01      -1.522984528601e+02       6.454865214821e+01      -3.803886183974e+02 
       3.095543854669e-02       8.013104711097e+03      -7.800727908606e+00      -3.795319479120e+01       2.242244454177e+01      -2.413239880053e+01      -1.532006183007e+02       6.507810575148e+01      -3.819277921652e+02 
       3.109993502279e-02       7.982340177686e+03      -7.843555156365e+00      -3.827044774554e+01       2.267373062349e+01      -2.437445873087e+01      -1.541042856488e+02       6.560926835968e+01      -3.834585437033e+02 
       3.124485784329e-02       7.951540389895e+03      -7.886340083651e+00      -3.858969101661e+01       2.292637487512e+01      -2.461760918747e+01      -1.550094781731e+02       6.614215956561e+01      -3.849809657218e+02 
       3.139021801953e-02       7.920708149874e+03      -7.929086936315e+00      -3.891095803061e+01       2.318038947460e+01      -2.486186077075e+01      -1.559162548160e+02       6.667681455022e+01      -3.864952380257e+02 
       3.153602690629e-02       7.889846728273e+03      -7.971800512889e+00      -3.923428562771e+01       2.343578863926e+01      -2.510722606445e+01      -1.568246853990e+02       6.721327363380e+01      -3.880015653216e+02 
       3.168229621522e-02       7.858957127088e+03      -8.014483396149e+00      -3.955970045732e+01       2.369258076575e+01      -2.535371091605e+01      -1.577347961502e+02       6.775155893798e+01      -3.895000424366e+02 
       3.182903802885e-02       7.828042786322e+03      -8.057140691165e+00      -3.988724229518e+01       2.395078106559e+01      -2.560132933618e+01      -1.586466628862e+02       6.829171430213e+01      -3.909908850060e+02 
       3.197626481530e-02       7.797105089228e+03      -8.099775471856e+00      -4.021694163940e+01       2.421040026266e+01      -2.585008914215e+01      -1.595603214120e+02       6.883376687187e+01      -3.924742078853e+02 
       3.212398944383e-02       7.766147275679e+03      -8.142392786020e+00      -4.054883952946e+01       2.447145427505e+01      -2.610000465292e+01      -1.604758463461e+02       6.937776100140e+01      -3.939502196179e+02 
       3.227222520100e-02       7.735171198985e+03      -8.184996313043e+00      -4.088297102148e+01       2.473395602078e+01      -2.635108606573e+01      -1.613932852929e+02       6.992372992465e+01      -3.954190602111e+02 
       3.242098580778e-02       7.704179785950e+03      -8.227590923953e+00      -4.121937793702e+01       2.499792222633e+01      -2.660334763685e+01      -1.623127092649e+02       7.047171753374e+01      -3.968809250791e+02 
       3.257028543748e-02       7.673174403892e+03      -8.270179953574e+00      -4.155809513149e+01       2.526336461418e+01      -2.685679889269e+01      -1.632341584266e+02       7.102175497329e+01      -3.983359328072e+02 
       3.272013873466e-02       7.642158231303e+03      -8.312770023829e+00      -4.189917173005e+01       2.553030627646e+01      -2.711145997966e+01      -1.641577275945e+02       7.157389949776e+01      -3.997843497929e+02 
       3.287056083495e-02       7.611132089146e+03      -8.355366598130e+00      -4.224264885972e+01       2.579876540236e+01      -2.736734728521e+01      -1.650834784330e+02       7.212819637619e+01      -4.012263756856e+02 
       3.302156738596e-02       7.580097291164e+03      -8.397975854794e+00      -4.258857193052e+01       2.606876514874e+01      -2.762447974850e+01      -1.660114856700e+02       7.268469734060e+01      -4.026622412682e+02 
       3.317317456938e-02       7.549055008406e+03      -8.440603953825e+00      -4.293698710723e+01       2.634032618055e+01      -2.788287649351e+01      -1.669418229855e+02       7.324345440137e+01      -4.040921733653e+02 
       3.332539912412e-02       7.518006558652e+03      -8.483257360666e+00      -4.328794298152e+01       2.661347195131e+01      -2.814255789562e+01      -1.678745693594e+02       7.380452265380e+01      -4.055164102574e+02 
       3.347825837086e-02       7.486953160371e+03      -8.525942578141e+00      -4.364148924614e+01       2.688822639577e+01      -2.840354470327e+01      -1.688098037167e+02       7.436795796542e+01      -4.069351887033e+02 
       3.363177023784e-02       7.455896525663e+03      -8.568666827451e+00      -4.399768021791e+01       2.716461666060e+01      -2.866586031140e+01      -1.697476183536e+02       7.493382292563e+01      -4.083487763051e+02 
       3.378595328823e-02       7.424838215133e+03      -8.611437330807e+00      -4.435657122477e+01       2.744266913853e+01      -2.892952839375e+01      -1.706881046851e+02       7.550218062622e+01      -4.097574370318e+02 
       3.394082674884e-02       7.393779421573e+03      -8.654261055531e+00      -4.471821730934e+01       2.772241047554e+01      -2.919457203084e+01      -1.716313480935e+02       7.607309240000e+01      -4.111614189787e+02 
       3.409641054072e-02       7.362721690043e+03      -8.697145550195e+00      -4.508267756882e+01       2.800386988446e+01      -2.946101651476e+01      -1.725774444232e+02       7.664662514752e+01      -4.125609940373e+02 
       3.425272531126e-02       7.331666415951e+03      -8.740098370513e+00      -4.545001224480e+01       2.828707644893e+01      -2.972888742651e+01      -1.735264885256e+02       7.722284631547e+01      -4.139564303997e+02 
       3.440979246840e-02       7.300615348061e+03      -8.783127681853e+00      -4.582028589603e+01       2.857206257565e+01      -2.999821268272e+01      -1.744785861337e+02       7.780182921849e+01      -4.153480209530e+02 
       3.456763421671e-02       7.269569929600e+03      -8.826241484303e+00      -4.619356342375e+01       2.885885962022e+01      -3.026901990807e+01      -1.754338383908e+02       7.838364620829e+01      -4.167360463656e+02 
       3.472627359569e-02       7.238531862122e+03      -8.869448292500e+00      -4.656991365895e+01       2.914750223054e+01      -3.054133875074e+01      -1.763923552519e+02       7.896837468819e+01      -4.181208070915e+02 
       3.488573452033e-02       7.207502943942e+03      -8.912757133370e+00      -4.694940915125e+01       2.943802620630e+01      -3.081520101383e+01      -1.773542545439e+02       7.955609697181e+01      -4.195026214082e+02 
       3.504604182423e-02       7.176483122290e+03      -8.956176700130e+00      -4.733211934062e+01       2.973046869303e+01      -3.109063876832e+01      -1.783196379356e+02       8.014689134399e+01      -4.208817717469e+02 
       3.520722130534e-02       7.145473351356e+03      -8.999718205147e+00      -4.771812673496e+01       3.002487739745e+01      -3.136769376059e+01      -1.792886507497e+02       8.074085816081e+01      -4.222586448006e+02 
       3.536929977455e-02       7.114473428181e+03      -9.043391778855e+00      -4.810750944522e+01       3.032129439770e+01      -3.164640433543e+01      -1.802614143992e+02       8.133808853016e+01      -4.236335699827e+02 
       3.553230510739e-02       7.083483569713e+03      -9.087208431871e+00      -4.850035160682e+01       3.061976796566e+01      -3.192681222732e+01      -1.812380653175e+02       8.193868184946e+01      -4.250069115088e+02 
       3.569626629907e-02       7.052503905592e+03      -9.131179440096e+00      -4.889674019172e+01       3.092034641150e+01      -3.220896043142e+01      -1.822187425325e+02       8.254274030238e+01      -4.263790391647e+02 
       3.586121352304e-02       7.021534929890e+03      -9.175316948143e+00      -4.929676830270e+01       3.122308216014e+01      -3.249289533536e+01      -1.832035995096e+02       8.315037430840e+01      -4.277503561361e+02 
       3.602717819344e-02       6.990576327817e+03      -9.219632463278e+00      -4.970052716173e+01       3.152802663849e+01      -3.277866139934e+01      -1.841927738733e+02       8.376168888497e+01      -4.291212283682e+02 
       3.619419303176e-02       6.959628321917e+03      -9.264138618584e+00      -5.010811561968e+01       3.183523482625e+01      -3.306630737630e+01      -1.851864223588e+02       8.437679957478e+01      -4.304920665118e+02 
       3.636229213791e-02       6.928691738564e+03      -9.308849316472e+00      -5.051964106794e+01       3.214476740266e+01      -3.335588687321e+01      -1.861847234670e+02       8.499583381937e+01      -4.318633319145e+02 
       3.653151106621e-02       6.897766627914e+03      -9.353777917876e+00      -5.093520972618e+01       3.245668373649e+01      -3.364745189121e+01      -1.871878409954e+02       8.561891445746e+01      -4.332354520125e+02 
       3.670188690668e-02       6.866853291957e+03      -9.398938625097e+00      -5.135493418195e+01       3.277104691132e+01      -3.394105774336e+01      -1.881959513704e+02       8.624617227457e+01      -4.346088842081e+02 
       3.687345837198e-02       6.835952423757e+03      -9.444346715529e+00      -5.177893478358e+01       3.308792430163e+01      -3.423676391855e+01      -1.892092480216e+02       8.687774816298e+01      -4.359841260490e+02 
       3.704626589063e-02       6.805063928687e+03      -9.490016950190e+00      -5.220733102043e+01       3.340738240071e+01      -3.453462831869e+01      -1.902279091552e+02       8.751377847376e+01      -4.373616411647e+02 
       3.722035170685e-02       6.774188756145e+03      -9.535966129843e+00      -5.264025561997e+01       3.372949562072e+01      -3.483471650945e+01      -1.912521485731e+02       8.815441848406e+01      -4.387419767416e+02 
       3.739575998785e-02       6.743326740699e+03      -9.582210742164e+00      -5.307784127275e+01       3.405433955768e+01      -3.513709417707e+01      -1.922821670137e+02       8.879982069716e+01      -4.401256470766e+02 
       3.757253693902e-02       6.712477457606e+03      -9.628769589431e+00      -5.352023415781e+01       3.438200166967e+01      -3.544183898754e+01      -1.933182018764e+02       8.945015904674e+01      -4.415132373359e+02 
       3.775073092779e-02       6.681638857546e+03      -9.675660393526e+00      -5.396757639004e+01       3.471256665401e+01      -3.574902569988e+01      -1.943604612675e+02       9.010559741520e+01      -4.429052644832e+02 
       3.793039261706e-02       6.650810820607e+03      -9.722904557099e+00      -5.442003288352e+01       3.504613679079e+01      -3.605874306527e+01      -1.954092197093e+02       9.076633380794e+01      -4.443023992492e+02 
       3.811157510886e-02       6.619991045420e+03      -9.770521288208e+00      -5.487775873583e+01       3.538280283922e+01      -3.637107214605e+01      -1.964646995219e+02       9.143254561700e+01      -4.457051960744e+02 
       3.829433409945e-02       6.589179177257e+03      -9.818533661665e+00      -5.534093320268e+01       3.572267391785e+01      -3.668610873812e+01      -1.975271919253e+02       9.210444604072e+01      -4.471143693657e+02 
       3.847872804676e-02       6.558373707733e+03      -9.866964160204e+00      -5.580973488233e+01       3.606585740462e+01      -3.700394683614e+01      -1.985969666894e+02       9.278224238286e+01      -4.485305885907e+02 
       3.866481835150e-02       6.527573514797e+03      -9.915837004259e+00      -5.628435490360e+01       3.641246780951e+01      -3.732468727153e+01      -1.996743181458e+02       9.346615771152e+01      -4.499545835012e+02 
       3.885266955312e-02       6.496777468158e+03      -9.965177653307e+00      -5.676499427810e+01       3.676262583006e+01      -3.764843584778e+01      -2.007595542664e+02       9.415642608400e+01      -4.513871200595e+02 
       3.904234954228e-02       6.465984338394e+03      -1.001501274953e+01      -5.725186371912e+01       3.711645737560e+01      -3.797530309967e+01      -2.018529945315e+02       9.485329186413e+01      -4.528289965400e+02 
       3.923392979140e-02       6.435192898661e+03      -1.006537036122e+01      -5.774518517027e+01       3.747409516884e+01      -3.830540517501e+01      -2.029549737333e+02       9.555701184508e+01      -4.542810531182e+02 
       3.942748560519e-02       6.404402329539e+03      -1.011628072167e+01      -5.824519621222e+01       3.783568089862e+01      -3.863886661372e+01      -2.040658556657e+02       9.626786208287e+01      -4.557442035832e+02 
       3.962309639317e-02       6.373611778721e+03      -1.016777566615e+01      -5.875214703361e+01       3.820136395423e+01      -3.897581818033e+01      -2.051860204448e+02       9.698613236964e+01      -4.572194080562e+02 
       3.982084596664e-02       6.342819630662e+03      -1.021988756993e+01      -5.926629443315e+01       3.857129625431e+01      -3.931639271080e+01      -2.063158415774e+02       9.771211581357e+01      -4.587076234993e+02 
       4.002082286273e-02       6.312025231946e+03      -1.027265274758e+01      -5.978792270819e+01       3.894564853324e+01      -3.966074029880e+01      -2.074557568409e+02       9.844614291531e+01      -4.602099455918e+02 
       4.022312069830e-02       6.281225400691e+03      -1.032610743026e+01      -6.031732349566e+01       3.932460276267e+01      -4.000901888775e+01      -2.086061960599e+02       9.918854816555e+01      -4.617274011814e+02 
       4.042783855743e-02       6.250417069533e+03      -1.038029084770e+01      -6.085481112219e+01       3.970835304540e+01      -4.036140032656e+01      -2.097676312107e+02       9.993969416792e+01      -4.632611070507e+02 
       4.063508141591e-02       6.219596802061e+03      -1.043524422373e+01      -6.140071617797e+01       4.009710711555e+01      -4.071806471229e+01      -2.109405509189e+02       1.006999601367e+02      -4.648122289088e+02 
       4.084496060727e-02       6.188760989833e+03      -1.049101129974e+01      -6.195538880729e+01       4.049108187976e+01      -4.107920235857e+01      -2.121254686559e+02       1.014697464830e+02      -4.663820015986e+02 
       4.105759433523e-02       6.157906775627e+03      -1.054764014362e+01      -6.251920967293e+01       4.089051415334e+01      -4.144502082815e+01      -2.133229566675e+02       1.022494918419e+02      -4.679718058516e+02 
       4.127310823805e-02       6.127029782831e+03      -1.060517955470e+01      -6.309256899113e+01       4.129564535226e+01      -4.181573077044e+01      -2.145335703035e+02       1.030396377287e+02      -4.695830045488e+02 
       4.149163601122e-02       6.096126864674e+03      -1.066368403152e+01      -6.367589620421e+01       4.170674223244e+01      -4.219156530361e+01      -2.157579451284e+02       1.038406759845e+02      -4.712171590043e+02 
       4.171332009580e-02       6.065194735085e+03      -1.072321179109e+01      -6.426964863803e+01       4.212408919189e+01      -4.257277216876e+01      -2.169967531122e+02       1.046531289218e+02      -4.728759358540e+02 
       4.193831244066e-02       6.034229266122e+03      -1.078382386484e+01      -6.487430634509e+01       4.254798175550e+01      -4.295960995700e+01      -2.182506800718e+02       1.054775395815e+02      -4.745610620404e+02 
       4.216677534828e-02       6.003226722705e+03      -1.084558665229e+01      -6.549038766421e+01       4.297874018140e+01      -4.335235801973e+01      -2.195204725239e+02       1.063144955812e+02      -4.762744317437e+02 
       4.239888241525e-02       5.972183542111e+03      -1.090857200480e+01      -6.611845010802e+01       4.341670888366e+01      -4.375131660643e+01      -2.208069339300e+02       1.071646288168e+02      -4.780181032358e+02 
       4.263481958009e-02       5.941096109043e+03      -1.097285732942e+01      -6.675909133565e+01       4.386225617916e+01      -4.415680701140e+01      -2.221109206193e+02       1.080286151302e+02      -4.797942960234e+02 
       4.287478629332e-02       5.909959844881e+03      -1.103852481766e+01      -6.741295081466e+01       4.431577917873e+01      -4.456917456029e+01      -2.234333388079e+02       1.089071736137e+02      -4.816053336507e+02 
       4.311899682700e-02       5.878768367997e+03      -1.110566120183e+01      -6.808072013807e+01       4.477771409663e+01      -4.498879943944e+01      -2.247751689250e+02       1.098010784944e+02      -4.834535946846e+02 
       4.336768174376e-02       5.847514031700e+03      -1.117435871589e+01      -6.876313702075e+01       4.524852813738e+01      -4.541608716090e+01      -2.261374366407e+02       1.107111493588e+02      -4.853415754931e+02 
       4.362108954874e-02       5.816190063967e+03      -1.124471980507e+01      -6.946101217081e+01       4.572873471568e+01      -4.585148462050e+01      -2.275212903050e+02       1.116382919637e+02      -4.872720895565e+02 
       4.387948855200e-02       5.784788263601e+03      -1.131685369234e+01      -7.017520887092e+01       4.621888047602e+01      -4.629546589115e+01      -2.289279207137e+02       1.125834618469e+02      -4.892481040750e+02 
       4.414316897381e-02       5.753300924091e+03      -1.139088113201e+01      -7.090667292712e+01       4.671956386357e+01      -4.674855119303e+01      -2.303586448957e+02       1.135477085850e+02      -4.912729304162e+02 
       4.441244533075e-02       5.721719418209e+03      -1.146693289468e+01      -7.165642398673e+01       4.723143018785e+01      -4.721130025019e+01      -2.318148610842e+02       1.145321573568e+02      -4.933501403729e+02 
       4.468765914812e-02       5.690035271769e+03      -1.154515327962e+01      -7.242557800157e+01       4.775518604399e+01      -4.768432607413e+01      -2.332981030529e+02       1.155380398563e+02      -4.954836973223e+02 
       4.496918205220e-02       5.658238726623e+03      -1.162569883932e+01      -7.321533982658e+01       4.829159293805e+01      -4.816828892199e+01      -2.348099948605e+02       1.165666766727e+02      -4.976778780794e+02 
       4.525741930661e-02       5.626320654048e+03      -1.170874410399e+01      -7.402703960302e+01       4.884149386128e+01      -4.866391892772e+01      -2.363523437395e+02       1.176195287080e+02      -4.999374920116e+02 
       4.555281386928e-02       5.594271498796e+03      -1.179448164269e+01      -7.486213367986e+01       4.940581018046e+01      -4.917201517573e+01      -2.379271144707e+02       1.186981908761e+02      -5.022678523104e+02 
       4.585585106264e-02       5.562080115257e+03      -1.188312167239e+01      -7.572221061118e+01       4.998555052214e+01      -4.969344903700e+01      -2.395364153812e+02       1.198043903927e+02      -5.046747155419e+02 
       4.616706396803e-02       5.529732915606e+03      -1.197489099806e+01      -7.660902735201e+01       5.058183798738e+01      -5.022919169160e+01      -2.411825703612e+02       1.209400212518e+02      -5.071641501367e+02 
       4.648703967949e-02       5.497214633179e+03      -1.207003922618e+01      -7.752452575764e+01       5.119592013197e+01      -5.078031964484e+01      -2.428681305126e+02       1.221071650855e+02      -5.097427768673e+02 
       4.681642658099e-02       5.464507883787e+03      -1.216884242862e+01      -7.847084164304e+01       5.182917039918e+01      -5.134801628798e+01      -2.445958543800e+02       1.233080956021e+02      -5.124178836626e+02 
       4.715594284790e-02       5.431595418987e+03      -1.227161271317e+01      -7.945036778140e+01       5.248312991075e+01      -5.193361054337e+01      -2.463688459069e+02       1.245453606377e+02      -5.151977615669e+02 
       4.750638641878e-02       5.398457537392e+03      -1.237869802156e+01      -8.046575406950e+01       5.315950742859e+01      -5.253857394998e+01      -2.481904846255e+02       1.258217620165e+02      -5.180916151277e+02 
       4.786864674137e-02       5.365073348420e+03      -1.249049147523e+01      -8.151996889459e+01       5.386022457731e+01      -5.316455735086e+01      -2.500645339923e+02       1.271404278052e+02      -5.211098599613e+02 
       4.824371866852e-02       5.331419822751e+03      -1.260743709552e+01      -8.261633675661e+01       5.458743047847e+01      -5.381341149063e+01      -2.519951594758e+02       1.285048424310e+02      -5.242642483952e+02 
       4.863271897149e-02       5.297472403948e+03      -1.273004074627e+01      -8.375860919940e+01       5.534356108049e+01      -5.448722871783e+01      -2.539870294716e+02       1.299189229345e+02      -5.275681899635e+02 
       4.903690605431e-02       5.263202997223e+03      -1.285887582948e+01      -8.495101170866e+01       5.613136673977e+01      -5.518836796403e+01      -2.560453174622e+02       1.313870479023e+02      -5.310368246729e+02 
       4.945770360062e-02       5.228578167295e+03      -1.299457816962e+01      -8.619836373340e+01       5.695398841328e+01      -5.591952218759e+01      -2.581758814116e+02       1.329141573437e+02      -5.346866093363e+02 
       4.989672907282e-02       5.193555702206e+03      -1.313785445742e+01      -8.750613403709e+01       5.781500604500e+01      -5.668374726223e+01      -2.603852256087e+02       1.345057756690e+02      -5.385354245840e+02 
       5.035582822378e-02       5.158088330834e+03      -1.328951997750e+01      -8.888060310614e+01       5.871853883365e+01      -5.748456178205e+01      -2.626807469414e+02       1.361682047833e+02      -5.426038380841e+02 
       5.083711708661e-02       5.122121455599e+03      -1.345051748861e+01      -9.032899841930e+01       5.966935079110e+01      -5.832602504162e+01      -2.650708289128e+02       1.379086332560e+02      -5.469155111543e+02 
       5.134303329469e-02       5.085590823238e+03      -1.362194154243e+01      -9.185966951537e+01       6.067296319221e+01      -5.921283934253e+01      -2.675649795331e+02       1.397352809786e+02      -5.514977365658e+02 
       5.187639906779e-02       5.048421052528e+03      -1.380507285926e+01      -9.348233169513e+01       6.173583673020e+01      -6.015049519673e+01      -2.701740752362e+02       1.416576159376e+02      -5.563822664891e+02 
       5.244049879457e-02       5.010522141718e+03      -1.400141628125e+01      -9.520834366460e+01       6.286556154591e+01      -6.114543573713e+01      -2.729105795572e+02       1.436865777633e+02      -5.616061364082e+02 
       5.303917484706e-02       4.971785842130e+03      -1.421270008477e+01      -9.705105471256e+01       6.407106311438e+01      -6.220521550805e+01      -2.757887786205e+02       1.458347765134e+02      -5.672109630379e+02 
       5.367694605009e-02       4.932082039200e+03      -1.444090489854e+01      -9.902627646246e+01       6.536291137263e+01      -6.333875070043e+01      -2.788251774610e+02       1.481168229496e+02      -5.732431167557e+02 
       5.435915399485e-02       4.891246197748e+03      -1.468836048014e+01      -1.011527634363e+02       6.675370940050e+01      -6.455664426129e+01      -2.820386997126e+02       1.505496761371e+02      -5.797559737726e+02 
       5.509214288251e-02       4.849071280369e+03      -1.495783486071e+01      -1.034529693170e+02       6.825864863671e+01      -6.587164410862e+01      -2.854513062310e+02       1.531532018266e+02      -5.868116202911e+02 
       5.588347825914e-02       4.805289465749e+03      -1.525262028626e+01      -1.059538709527e+02       6.989613210805e+01      -6.729914257392e+01      -2.890883657171e+02       1.559506389285e+02      -5.944818910449e+02 
       5.674220772747e-02       4.759547731583e+03      -1.557654819785e+01      -1.086879284721e+02       7.168838935949e+01      -6.885765930864e+01      -2.929788640151e+02       1.589689612500e+02      -6.028465782977e+02 
       5.767916028925e-02       4.711392030829e+03      -1.593383355217e+01      -1.116944628980e+02       7.366212361380e+01      -7.056930452389e+01      -2.971560850935e+02       1.622393634183e+02      -6.119858230906e+02 
       5.870726632500e-02       4.660200416563e+03      -1.632916623682e+01      -1.150208419050e+02       7.584957800759e+01      -7.246061162772e+01      -3.016570898065e+02       1.657973050190e+02      -6.219785963402e+02 
       5.984185044451e-02       4.605104282276e+03      -1.676766161641e+01      -1.187239340109e+02       7.828973521494e+01      -7.456343350097e+01      -3.065222291064e+02       1.696823593981e+02      -6.328956397996e+02 
       6.110079433012e-02       4.544917897188e+03      -1.725441574885e+01      -1.228710891462e+02       8.102866198337e+01      -7.691504472939e+01      -3.117931080420e+02       1.739367706267e+02      -6.447802116969e+02 
       6.250437556796e-02       4.478155569734e+03      -1.779338121279e+01      -1.275402104497e+02       8.411793373471e+01      -7.955653791994e+01      -3.175089136309e+02       1.786022622569e+02      -6.576113966976e+02 
       6.407446340812e-02       4.402782766429e+03      -1.838602075604e+01      -1.328175158128e+02       8.761333370529e+01      -8.253140095482e+01      -3.236987047228e+02       1.837134749516e+02      -6.712522318130e+02 
       6.583264392210e-02       4.316137864043e+03      -1.902895951429e+01      -1.387914245926e+02       9.156884232952e+01      -8.588010264522e+01      -3.303700790204e+02       1.892877145249e+02      -6.853788629331e+02 
       6.779691355659e-02       4.215321159169e+03      -1.971067854964e+01      -1.455410680809e+02       9.602274823054e+01      -8.962823449051e+01      -3.374957858905e+02       1.953120136337e+02      -6.994089873661e+02 
       6.997710131396e-02       4.097069969343e+03      -2.040778265638e+01      -1.531190155833e+02       1.009840262536e+02      -9.377496973785e+01      -3.449969289080e+02       2.017254720551e+02      -7.124039236556e+02 
       7.237030982419e-02       3.959115245168e+03      -2.108630083635e+01      -1.615327002957e+02       1.064120858760e+02      -9.827721252377e+01      -3.527395438910e+02       2.084149232624e+02      -7.231964557249e+02 
       7.495880655882e-02       3.800780943000e+03      -2.170327875547e+01      -1.707332359157e+02       1.122071233044e+02      -1.030427371800e+02      -3.605434195459e+02       2.152189530137e+02      -7.304936020244e+02 
       7.771242161902e-02       3.624203575892e+03      -2.222006299959e+01      -1.806202265787e+02       1.182185526098e+02      -1.079398109194e+02      -3.682150655795e+02       2.219599465933e+02      -7.333271318179e+02 
       8.059491365511e-02       3.434288600990e+03      -2.261003562577e+01      -1.910625147202e+02       1.242665101412e+02      -1.128163534616e+02      -3.755829453535e+02       2.284760925901e+02      -7.312693838716e+02 
       8.357110107710e-02       3.238073105801e+03      -2.287169566140e+01      -2.019242220563e+02       1.301806795306e+02      -1.175334063499e+02      -3.825271426691e+02       2.346554435043e+02      -7.247252770388e+02 
       8.661162632878e-02       3.043537135446e+03      -2.302492932226e+01      -2.130840084352e+02       1.358178190820e+02      -1.219784809016e+02      -3.889842975159e+02       2.404400843028e+02      -7.147471512378e+02 
       8.969450390871e-02       2.857961928548e+03      -2.311090271795e+01      -2.244437307575e+02       1.410892677890e+02      -1.260872382367e+02      -3.949404324654e+02       2.458242868791e+02      -7.028863518306e+02 
       9.280445768654e-02       2.687599911694e+03      -2.318039099716e+01      -2.359280175592e+02       1.459475548686e+02      -1.298305229165e+02      -4.004149697523e+02       2.508357211068e+02      -6.908693277263e+02 
       9.593139095799e-02       2.536148040169e+03      -2.328478599486e+01      -2.474812456537e+02       1.503999341136e+02      -1.332234651852e+02      -4.054431342178e+02       2.555194037292e+02      -6.802353185799e+02 
       9.906884262370e-02       2.405884939378e+03      -2.347246323766e+01      -2.590620111746e+02       1.544808368877e+02      -1.363026010123e+02      -4.100686111749e+02       2.599277775069e+02      -6.723401287770e+02 
       1.022127616626e-01       2.296551793401e+03      -2.377561886112e+01      -2.706408436151e+02       1.582568539222e+02      -1.391276096091e+02      -4.143277625591e+02       2.641028071542e+02      -6.679372575766e+02 
       1.053606401396e-01       2.206881837713e+03      -2.421832724122e+01      -2.821952613562e+02       1.618054726244e+02      -1.417656199144e+02      -4.182545031197e+02       2.680819853899e+02      -6.675056264579e+02 
       1.085109374205e-01       2.134035094396e+03      -2.480038725348e+01      -2.937101771478e+02       1.652052610353e+02      -1.442814671065e+02      -4.218685601237e+02       2.718820984845e+02      -6.708348011723e+02 
       1.116627114873e-01       2.074492324965e+03      -2.551055287499e+01      -3.051741405983e+02       1.685343268204e+02      -1.467381346264e+02      -4.251832628120e+02       2.755106648081e+02      -6.774056942954e+02 
       1.148153878999e-01       2.024478304344e+03      -2.631999350877e+01      -3.165794244422e+02       1.718498459882e+02      -1.491804546973e+02      -4.282035608185e+02       2.789619110606e+02      -6.863071639784e+02 
