# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1081       1.578321274717e-10       3.334115763618e-12      -1.045984028888e-11       1.239329320224e-14       4.183084107996e-15      -7.299034400335e-17       1.547013210926e-16 
 1082       1.581895282476e-10       3.297210433823e-12      -1.043114564209e-11       1.239817285983e-14       4.167941434144e-15      -7.650808340904e-17       1.529863583898e-16 
 1083       1.585431287054e-10       3.260502305857e-12      -1.039963608998e-11       1.240305458853e-14       4.152865532255e-15      -7.986366144599e-17       1.512590521356e-16 
 1084       1.588926095162e-10       3.224007487344e-12      -1.036532906209e-11       1.240793502042e-14       4.137855953319e-15      -8.305728310026e-17       1.495192286264e-16 
 1085       1.592376491243e-10       3.187742195651e-12      -1.032824219985e-11       1.241281076195e-14       4.122912241455e-15      -8.608916010291e-17       1.477667131118e-16 
 1086       1.595779237419e-10       3.151722758141e-12      -1.028839335709e-11       1.241767839389e-14       4.108033933891e-15      -8.895951094965e-17       1.460013297929e-16 
 1087       1.599131073442e-10       3.115965612411e-12      -1.024580060064e-11       1.242253447123e-14       4.093220560946e-15      -9.166856092050e-17       1.442229018193e-16 
 1088       1.602428716647e-10       3.080487306543e-12      -1.020048221081e-11       1.242737552319e-14       4.078471646010e-15      -9.421654209943e-17       1.424312512873e-16 
 1089       1.605668861896e-10       3.045304499340e-12      -1.015245668200e-11       1.243219805308e-14       4.063786705524e-15      -9.660369339407e-17       1.406261992377e-16 
 1090       1.608848538998e-10       3.010432455197e-12      -1.010174685453e-11       1.243699872781e-14       4.049165299140e-15      -9.883093489226e-17       1.388076957896e-16 
 1091       1.611966190318e-10       2.975880506082e-12      -1.004839236966e-11       1.244177494925e-14       4.034607180973e-15      -1.009019007913e-16       1.369762124585e-16 
 1092       1.615020607512e-10       2.941656529204e-12      -9.992437382586e-12       1.244652429037e-14       4.020112150334e-15      -1.028209337597e-16       1.351323550931e-16 
 1093       1.618010575356e-10       2.907768446973e-12      -9.933926447326e-12       1.245124430644e-14       4.005680001729e-15      -1.045924131589e-16       1.332767342263e-16 
 1094       1.620934871735e-10       2.874224227090e-12      -9.872904517635e-12       1.245593253492e-14       3.991310524841e-15      -1.062207551313e-16       1.314099650861e-16 
 1095       1.623792267625e-10       2.841031882641e-12      -9.809416947989e-12       1.246058649545e-14       3.977003504514e-15      -1.077104126877e-16       1.295326676067e-16 
 1096       1.626581527079e-10       2.808199472190e-12      -9.743509494553e-12       1.246520368982e-14       3.962758720745e-15      -1.090658757951e-16       1.276454664390e-16 
 1097       1.629301407216e-10       2.775735099872e-12      -9.675228316149e-12       1.246978160189e-14       3.948575948662e-15      -1.102916714646e-16       1.257489909614e-16 
 1098       1.631950658203e-10       2.743646915485e-12      -9.604619975222e-12       1.247431769760e-14       3.934454958516e-15      -1.113923638388e-16       1.238438752912e-16 
 1099       1.634528023243e-10       2.711943114583e-12      -9.531731438808e-12       1.247880942488e-14       3.920395515664e-15      -1.123725542795e-16       1.219307582947e-16 
 1100       1.637032238560e-10       2.680631938569e-12      -9.456610079500e-12       1.248325421366e-14       3.906397380557e-15      -1.132368814556e-16       1.200102835986e-16 
 1101       1.639462033385e-10       2.649721674786e-12      -9.379303676420e-12       1.248764947575e-14       3.892460308721e-15      -1.139900214310e-16       1.180830996007e-16 
 1102       1.641816129941e-10       2.619220656614e-12      -9.299860416183e-12       1.249199260491e-14       3.878584050750e-15      -1.146366877516e-16       1.161498594804e-16 
 1103       1.644093243432e-10       2.589137263557e-12      -9.218328893864e-12       1.249628097669e-14       3.864768352285e-15      -1.151816315337e-16       1.142112212102e-16 
 1104       1.646292082022e-10       2.559479921339e-12      -9.134758113968e-12       1.250051194850e-14       3.851012954005e-15      -1.156296415515e-16       1.122678475658e-16 
 1105       1.648411346830e-10       2.530257101997e-12      -9.049197491397e-12       1.250468285948e-14       3.837317591608e-15      -1.159855443245e-16       1.103204061378e-16 
 1106       1.650449731907e-10       2.501477323973e-12      -8.961696852417e-12       1.250879103050e-14       3.823681995803e-15      -1.162542042059e-16       1.083695693415e-16 
 1107       1.652405924226e-10       2.473149152207e-12      -8.872306435625e-12       1.251283376413e-14       3.810105892289e-15      -1.164405234693e-16       1.064160144287e-16 
 1108       1.654278603670e-10       2.445281198227e-12      -8.781076892919e-12       1.251680834457e-14       3.796589001746e-15      -1.165494423974e-16       1.044604234980e-16 
 1109       1.656066443013e-10       2.417882120247e-12      -8.688059290463e-12       1.252071203762e-14       3.783131039818e-15      -1.165859393690e-16       1.025034835059e-16 
 1110       1.657768107907e-10       2.390960623255e-12      -8.593305109655e-12       1.252454209064e-14       3.769731717101e-15      -1.165550309473e-16       1.005458862774e-16 
 1111       1.659382256872e-10       2.364525459107e-12      -8.496866248097e-12       1.252829573253e-14       3.756390739127e-15      -1.164617719670e-16       9.858832851711e-17 
 1112       1.660907541274e-10       2.338585426623e-12      -8.398795020559e-12       1.253197017363e-14       3.743107806350e-15      -1.163112556223e-16       9.663151181981e-17 
 1113       1.662342605321e-10       2.313149371673e-12      -8.299144159948e-12       1.253556260576e-14       3.729882614134e-15      -1.161086135548e-16       9.467614268154e-17 
 1114       1.663686086037e-10       2.288226187276e-12      -8.197966818279e-12       1.253907020210e-14       3.716714852734e-15      -1.158590159408e-16       9.272293251036e-17 
 1115       1.664936613257e-10       2.263824813691e-12      -8.095316567636e-12       1.254249011722e-14       3.703604207289e-15      -1.155676715792e-16       9.077259763715e-17 
 1116       1.666092809610e-10       2.239954238507e-12      -7.991247401146e-12       1.254581948697e-14       3.690550357801e-15      -1.152398279794e-16       8.882585932649e-17 
 1117       1.667153290504e-10       2.216623496738e-12      -7.885813733942e-12       1.254905542849e-14       3.677552979123e-15      -1.148807714486e-16       8.688344378751e-17 
 1118       1.668116664110e-10       2.193841670917e-12      -7.779070404132e-12       1.255219504016e-14       3.664611740949e-15      -1.144958271799e-16       8.494608218469e-17 
 1119       1.668981531352e-10       2.171617891185e-12      -7.671072673769e-12       1.255523540154e-14       3.651726307794e-15      -1.140903593397e-16       8.301451064878e-17 
 1120       1.669746485890e-10       2.149961335388e-12      -7.561876229815e-12       1.255817357333e-14       3.638896338982e-15      -1.136697711555e-16       8.108947028755e-17 
 1121       1.670410114108e-10       2.128881229165e-12      -7.451537185111e-12       1.256100659737e-14       3.626121488632e-15      -1.132395050038e-16       7.917170719673e-17 
 1122       1.670970995095e-10       2.108386846046e-12      -7.340112079342e-12       1.256373149654e-14       3.613401405644e-15      -1.128050424974e-16       7.726197247076e-17 
 1123       1.671427700638e-10       2.088487507540e-12      -7.227657880008e-12       1.256634527475e-14       3.600735733687e-15      -1.123719045736e-16       7.536102221371e-17 
 1124       1.671778795199e-10       2.069192583231e-12      -7.114231983389e-12       1.256884491691e-14       3.588124111178e-15      -1.119456515813e-16       7.346961755006e-17 
 1125       1.672022835911e-10       2.050511490867e-12      -6.999892215516e-12       1.257122738886e-14       3.575566171277e-15      -1.115318833695e-16       7.158852463561e-17 
 1126       1.672158372553e-10       2.032453696458e-12      -6.884696833131e-12       1.257348963736e-14       3.563061541864e-15      -1.111362393743e-16       6.971851466826e-17 
 1127       1.672183947546e-10       2.015028714365e-12      -6.768704524666e-12       1.257562859001e-14       3.550609845531e-15      -1.107643987067e-16       6.786036389889e-17 
 1128       1.672098095930e-10       1.998246107391e-12      -6.651974411199e-12       1.257764115525e-14       3.538210699568e-15      -1.104220802409e-16       6.601485364220e-17 
 1129       1.671899682520e-10       1.982113688841e-12      -6.534563888792e-12       1.257952461365e-14       3.525863754567e-15      -1.101133344163e-16       6.418261149719e-17 
 1130       1.671588918161e-10       1.966632103015e-12      -6.416522122953e-12       1.258127779750e-14       3.513568810833e-15      -1.098353942623e-16       6.236363273672e-17 
 1131       1.671166356596e-10       1.951800174744e-12      -6.297896471888e-12       1.258289992641e-14       3.501325703458e-15      -1.095837579007e-16       6.055775274443e-17 
 1132       1.670632558514e-10       1.937616700997e-12      -6.178734638266e-12       1.258439021732e-14       3.489134263818e-15      -1.093538907132e-16       5.876480523923e-17 
 1133       1.669988091567e-10       1.924080450798e-12      -6.059084669979e-12       1.258574788454e-14       3.476994319564e-15      -1.091412252689e-16       5.698462227114e-17 
 1134       1.669233530386e-10       1.911190165153e-12      -5.938994960913e-12       1.258697213971e-14       3.464905694616e-15      -1.089411612507e-16       5.521703421723e-17 
 1135       1.668369456601e-10       1.898944556973e-12      -5.818514251710e-12       1.258806219180e-14       3.452868209145e-15      -1.087490653828e-16       5.346186977749e-17 
 1136       1.667396458854e-10       1.887342310996e-12      -5.697691630528e-12       1.258901724711e-14       3.440881679569e-15      -1.085602713575e-16       5.171895597081e-17 
 1137       1.666315132824e-10       1.876382083715e-12      -5.576576533815e-12       1.258983650927e-14       3.428945918538e-15      -1.083700797621e-16       4.998811813081e-17 
 1138       1.665126081236e-10       1.866062503296e-12      -5.455218747065e-12       1.259051917923e-14       3.417060734926e-15      -1.081737580063e-16       4.826917990180e-17 
 1139       1.663829913886e-10       1.856382169503e-12      -5.333668405585e-12       1.259106445527e-14       3.405225933819e-15      -1.079665402489e-16       4.656196323463e-17 
 1140       1.662427247651e-10       1.847339653627e-12      -5.211975995263e-12       1.259147153297e-14       3.393441316505e-15      -1.077436273250e-16       4.486628838269e-17 
 1141       1.660918706515e-10       1.838933498401e-12      -5.090192353328e-12       1.259173960521e-14       3.381706680466e-15      -1.075001866728e-16       4.318197389771e-17 
 1142       1.659304921578e-10       1.831162217931e-12      -4.968368669117e-12       1.259186786221e-14       3.370021819362e-15      -1.072313522610e-16       4.150883662575e-17 
 1143       1.657586531080e-10       1.824024297613e-12      -4.846556484838e-12       1.259185549144e-14       3.358386523024e-15      -1.069322245152e-16       3.984669170306e-17 
 1144       1.655764180416e-10       1.817518194064e-12      -4.724807696337e-12       1.259170167772e-14       3.346800577446e-15      -1.065978702458e-16       3.819535255201e-17 
 1145       1.653838522151e-10       1.811642335039e-12      -4.603174553860e-12       1.259140560313e-14       3.335263764768e-15      -1.062233225741e-16       3.655463087699e-17 
 1146       1.651810216044e-10       1.806395119357e-12      -4.481709662819e-12       1.259096644704e-14       3.323775863269e-15      -1.058035808602e-16       3.492433666033e-17 
 1147       1.649679929057e-10       1.801774916827e-12      -4.360465984557e-12       1.259038338612e-14       3.312336647360e-15      -1.053336106291e-16       3.330427815816e-17 
 1148       1.647448335380e-10       1.797780068167e-12      -4.239496837109e-12       1.258965559430e-14       3.300945887566e-15      -1.048083434986e-16       3.169426189639e-17 
 1149       1.645116116444e-10       1.794408884932e-12      -4.118855895971e-12       1.258878224280e-14       3.289603350521e-15      -1.042226771057e-16       3.009409266656e-17 
 1150       1.642683960941e-10       1.791659649433e-12      -3.998597194865e-12       1.258776250010e-14       3.278308798956e-15      -1.035714750340e-16       2.850357352177e-17 
 1151       1.640152564840e-10       1.789530614665e-12      -3.878775126497e-12       1.258659553196e-14       3.267061991687e-15      -1.028495667403e-16       2.692250577259e-17 
 1152       1.637522631404e-10       1.788020004229e-12      -3.759444443328e-12       1.258528050139e-14       3.255862683608e-15      -1.020517474823e-16       2.535068898295e-17 
 1153       1.634794871210e-10       1.787126012253e-12      -3.640660258338e-12       1.258381656867e-14       3.244710625676e-15      -1.011727782448e-16       2.378792096607e-17 
 1154       1.631970002163e-10       1.786846803321e-12      -3.522478045786e-12       1.258220289132e-14       3.233605564903e-15      -1.002073856675e-16       2.223399778036e-17 
 1155       1.629048749518e-10       1.787180512391e-12      -3.404953641980e-12       1.258043862412e-14       3.222547244347e-15      -9.915026197135e-17       2.068871372530e-17 
 1156       1.626031845891e-10       1.788125244722e-12      -3.288143246038e-12       1.257852291909e-14       3.211535403097e-15      -9.799606488606e-17       1.915186133740e-17 
 1157       1.622920031284e-10       1.789679075796e-12      -3.172103420654e-12       1.257645492551e-14       3.200569776268e-15      -9.673941757691e-17       1.762323138605e-17 
 1158       1.619714053097e-10       1.791840051242e-12      -3.056891092861e-12       1.257423378987e-14       3.189650094984e-15      -9.537490857178e-17       1.610261286948e-17 
 1159       1.616414666148e-10       1.794606186762e-12      -2.942563554799e-12       1.257185865590e-14       3.178776086374e-15      -9.389709168821e-17       1.458979301062e-17 
 1160       1.613022632689e-10       1.797975468050e-12      -2.829178464475e-12       1.256932866457e-14       3.167947473557e-15      -9.230048596042e-17       1.308455725305e-17 
 1161       1.609538722426e-10       1.801945850717e-12      -2.716793846531e-12       1.256664295408e-14       3.157163975633e-15      -9.057957556630e-17       1.158668925688e-17 
 1162       1.605963712533e-10       1.806515260220e-12      -2.605468093008e-12       1.256380065981e-14       3.146425307674e-15      -8.872880975446e-17       1.009597089466e-17 
 1163       1.602298387672e-10       1.811681591775e-12      -2.495259964110e-12       1.256080091441e-14       3.135731180710e-15      -8.674260277126e-17       8.612182247294e-18 
 1164       1.598543540010e-10       1.817442710292e-12      -2.386228588966e-12       1.255764284771e-14       3.125081301721e-15      -8.461533378781e-17       7.135101599941e-18 
 1165       1.594699969235e-10       1.823796450291e-12      -2.278433466400e-12       1.255432558674e-14       3.114475373626e-15      -8.234134682698e-17       5.664505437933e-18 
 1166       1.590768482577e-10       1.830740615827e-12      -2.171934465691e-12       1.255084825577e-14       3.103913095272e-15      -7.991495069048e-17       4.200168442672e-18 
 1167       1.586749894822e-10       1.838272980416e-12      -2.066791827341e-12       1.254720997622e-14       3.093394161423e-15      -7.733041888581e-17       2.741863487543e-18 
 1168       1.582645166544e-10       1.846390237604e-12      -1.963059771344e-12       1.254341021199e-14       3.082918292771e-15      -7.458388006936e-17       1.289414228027e-18 
 1169       1.578455820657e-10       1.855084838462e-12      -1.860767232916e-12       1.253944980985e-14       3.072485326383e-15      -7.167901541893e-17      -1.571463992833e-19 
 1170       1.574183531111e-10       1.864348114367e-12      -1.759936887229e-12       1.253532997202e-14       3.062095126366e-15      -6.862143240810e-17      -1.597732700513e-18 
 1171       1.569829985182e-10       1.874171322599e-12      -1.660591520246e-12       1.253105191215e-14       3.051747553938e-15      -6.541678084940e-17      -3.032258638299e-18 
 1172       1.565396883496e-10       1.884545646165e-12      -1.562754028916e-12       1.252661685530e-14       3.041442467423e-15      -6.207075298748e-17      -4.460637831264e-18 
 1173       1.560885940065e-10       1.895462193640e-12      -1.466447421385e-12       1.252202603802e-14       3.031179722239e-15      -5.858908359232e-17      -5.882783553482e-18 
 1174       1.556298882314e-10       1.906911998992e-12      -1.371694817193e-12       1.251728070833e-14       3.020959170899e-15      -5.497755005240e-17      -7.298608733953e-18 
 1175       1.551637451111e-10       1.918886021413e-12      -1.278519447480e-12       1.251238212580e-14       3.010780662991e-15      -5.124197246782e-17      -8.708025956068e-18 
 1176       1.546903400795e-10       1.931375145156e-12      -1.186944655185e-12       1.250733156149e-14       3.000644045182e-15      -4.738821374355e-17      -1.011094745709e-17 
 1177       1.542098499209e-10       1.944370179361e-12      -1.096993895255e-12       1.250213029809e-14       2.990549161201e-15      -4.342217968255e-17      -1.150728512760e-17 
 1178       1.537224527725e-10       1.957861857887e-12      -1.008690734839e-12       1.249677962984e-14       2.980495851835e-15      -3.934981907895e-17      -1.289695051102e-17 
 1179       1.532283281279e-10       1.971840839146e-12      -9.220588535008e-13       1.249128086261e-14       2.970483954923e-15      -3.517712381127e-17      -1.427985480300e-17 
 1180       1.527276568397e-10       1.986297705932e-12      -8.371220434125e-13       1.248563531394e-14       2.960513305344e-15      -3.091012893551e-17      -1.565590885098e-17 
 1181       1.522206211225e-10       2.001222965254e-12      -7.539042095632e-13       1.247984431301e-14       2.950583735012e-15      -2.655491277841e-17      -1.702502315358e-17 
 1182       1.517074045560e-10       2.016607048166e-12      -6.724293699595e-13       1.247390920073e-14       2.940695072864e-15      -2.211759703055e-17      -1.838710786014e-17 
 1183       1.511881920879e-10       2.032440309598e-12      -5.927216558285e-13       1.246783132972e-14       2.930847144861e-15      -1.760434683961e-17      -1.974207277014e-17 
 1184       1.506631700367e-10       2.048713028190e-12      -5.148053118204e-13       1.246161206435e-14       2.921039773969e-15      -1.302137090343e-17      -2.108982733269e-17 
 1185       1.501325260951e-10       2.065415406120e-12      -4.387046962119e-13       1.245525278077e-14       2.911272780158e-15      -8.374921563293e-18      -2.243028064599e-17 
 1186       1.495964493324e-10       2.082537568938e-12      -3.644442811079e-13       1.244875486694e-14       2.901545980395e-15      -3.671294897032e-18      -2.376334145683e-17 
 1187       1.490551301978e-10       2.100069565396e-12      -2.920486526453e-13       1.244211972265e-14       2.891859188630e-15       1.083169187774e-18      -2.508891816001e-17 
 1188       1.485087605234e-10       2.118001367279e-12      -2.215425111950e-13       1.243534875953e-14       2.882212215793e-15       5.882086860628e-18      -2.640691879787e-17 
 1189       1.479575335271e-10       2.136322869238e-12      -1.529506715648e-13       1.242844340112e-14       2.872604869786e-15       1.071903027494e-17      -2.771725105971e-17 
 1190       1.474016438153e-10       2.155023888621e-12      -8.629806320235e-14       1.242140508284e-14       2.863036955473e-15       1.558752747487e-17      -2.901982228129e-17 
 1191       1.468412873864e-10       2.174094165302e-12      -2.160973039775e-14       1.241423525206e-14       2.853508274672e-15       2.048106230211e-17      -3.031453944428e-17 
 1192       1.462766616333e-10       2.193523361514e-12       4.108916751380e-14       1.240693536812e-14       2.844018626151e-15       2.539307430278e-17      -3.160130917574e-17 
 1193       1.457079653464e-10       2.213301061683e-12       1.017733559492e-13       1.239950690231e-14       2.834567805614e-15       3.031695863417e-17      -3.288003774761e-17 
 1194       1.451353987170e-10       2.233416772253e-12       1.604174448745e-13       1.239195133798e-14       2.825155605699e-15       3.524606597165e-17      -3.415063107615e-17 
 1195       1.445591633397e-10       2.253859921526e-12       2.169959286027e-13       1.238427017048e-14       2.815781815965e-15       4.017370241544e-17      -3.541299472141e-17 
 1196       1.439794622157e-10       2.274619859484e-12       2.714831855904e-13       1.237646490725e-14       2.806446222889e-15       4.509312939745e-17      -3.666703388673e-17 
 1197       1.433964997556e-10       2.295685857627e-12       3.238534782355e-13       1.236853706780e-14       2.797148609854e-15       4.999756358812e-17      -3.791265341819e-17 
 1198       1.428104817826e-10       2.317047108802e-12       3.740809526743e-13       1.236048818379e-14       2.787888757143e-15       5.488017680323e-17      -3.914975780407e-17 
 1199       1.422216155353e-10       2.338692727034e-12       4.221396385786e-13       1.235231979898e-14       2.778666441932e-15       5.973409591073e-17      -4.037825117436e-17 
 1200       1.416301096704e-10       2.360611747360e-12       4.680034489533e-13       1.234403346933e-14       2.769481438280e-15       6.455240273757e-17      -4.159803730017e-17 
 1201       1.410361742662e-10       2.382793125657e-12       5.116461799334e-13       1.233563076299e-14       2.760333517122e-15       6.932813397653e-17      -4.280901959326e-17 
 1202       1.404400208254e-10       2.405225738473e-12       5.530415105816e-13       1.232711326032e-14       2.751222446262e-15       7.405428109305e-17      -4.401110110547e-17 
 1203       1.398418622775e-10       2.427898382862e-12       5.921630026851e-13       1.231848255394e-14       2.742147990363e-15       7.872379023203e-17      -4.520418452822e-17 
 1204       1.392419129827e-10       2.450799776213e-12       6.289841005532e-13       1.230974024874e-14       2.733109910942e-15       8.332956212467e-17      -4.638817219196e-17 
 1205       1.386403887341e-10       2.473918556082e-12       6.634781308143e-13       1.230088796191e-14       2.724107966360e-15       8.786445199533e-17      -4.756296606562e-17 
 1206       1.380375067612e-10       2.497243280024e-12       6.956183022135e-13       1.229192732296e-14       2.715141911813e-15       9.232126946830e-17      -4.872846775615e-17 
 1207       1.374334760331e-10       2.520762638278e-12       7.253841425828e-13       1.228286007839e-14       2.706211522840e-15       9.669454604175e-17      -4.988456034760e-17 
 1208       1.368284680359e-10       2.544466094999e-12       7.527808954886e-13       1.227368840698e-14       2.697316666155e-15       1.009858611268e-16      -5.103105367896e-17 
 1209       1.362226456474e-10       2.568343254458e-12       7.778203580781e-13       1.226441460836e-14       2.688457229656e-15       1.051985803223e-16      -5.216773840258e-17 
 1210       1.356161728067e-10       2.592383648740e-12       8.005144655394e-13       1.225504099877e-14       2.679633098982e-15       1.093360937510e-16      -5.329440408242e-17 
 1211       1.350092145162e-10       2.616576737591e-12       8.208752914284e-13       1.224556991107e-14       2.670844157511e-15       1.134018161112e-16      -5.441083919192e-17 
 1212       1.344019368437e-10       2.640911908267e-12       8.389150479963e-13       1.223600369482e-14       2.662090286350e-15       1.173991867295e-16      -5.551683111209e-17 
 1213       1.337945069250e-10       2.665378475386e-12       8.546460865162e-13       1.222634471627e-14       2.653371364332e-15       1.213316696130e-16      -5.661216612941e-17 
 1214       1.331870929653e-10       2.689965680772e-12       8.680808976103e-13       1.221659535841e-14       2.644687268007e-15       1.252027535016e-16      -5.769662943383e-17 
 1215       1.325798642420e-10       2.714662693309e-12       8.792321115770e-13       1.220675802102e-14       2.636037871640e-15       1.290159519200e-16      -5.877000511675e-17 
 1216       1.319729911068e-10       2.739458608784e-12       8.881124987180e-13       1.219683512067e-14       2.627423047204e-15       1.327748032305e-16      -5.983207616897e-17 
 1217       1.313666449875e-10       2.764342449742e-12       8.947349696653e-13       1.218682909080e-14       2.618842664369e-15       1.364828706852e-16      -6.088262447871e-17 
 1218       1.307609983905e-10       2.789303165330e-12       8.991125757080e-13       1.217674238171e-14       2.610296590504e-15       1.401437424778e-16      -6.192143082956e-17 
 1219       1.301562249028e-10       2.814329631149e-12       9.012585091199e-13       1.216657746064e-14       2.601784690665e-15       1.437610317965e-16      -6.294827489844e-17 
 1220       1.295524991944e-10       2.839410649102e-12       9.011861034861e-13       1.215633681176e-14       2.593306827592e-15       1.473383768760e-16      -6.396293525360e-17 
 1221       1.289499970201e-10       2.864534947242e-12       8.989088340302e-13       1.214602293623e-14       2.584862861702e-15       1.508794410499e-16      -6.496518935260e-17 
 1222       1.283488952219e-10       2.889691179622e-12       8.944403179413e-13       1.213563835222e-14       2.576452651084e-15       1.543879128030e-16      -6.595481354026e-17 
 1223       1.277493717312e-10       2.914867926142e-12       8.877943147012e-13       1.212518559498e-14       2.568076051490e-15       1.578675058233e-16      -6.693158304666e-17 
 1224       1.271516055708e-10       2.940053692401e-12       8.789847264112e-13       1.211466721684e-14       2.559732916333e-15       1.613219590550e-16      -6.789527198511e-17 
 1225       1.265557768573e-10       2.965236909544e-12       8.680255981196e-13       1.210408578722e-14       2.551423096680e-15       1.647550367499e-16      -6.884565335009e-17 
 1226       1.259620668028e-10       2.990405934109e-12       8.549311181481e-13       1.209344389276e-14       2.543146441245e-15       1.681705285206e-16      -6.978249901531e-17 
 1227       1.253706577178e-10       3.015549047881e-12       8.397156184195e-13       1.208274413723e-14       2.534902796382e-15       1.715722493919e-16      -7.070557973159e-17 
 1228       1.247817330126e-10       3.040654457735e-12       8.223935747842e-13       1.207198914168e-14       2.526692006082e-15       1.749640398540e-16      -7.161466512489e-17 
 1229       1.241954772001e-10       3.065710295490e-12       8.029796073477e-13       1.206118154439e-14       2.518513911965e-15       1.783497659141e-16      -7.250952369429e-17 
 1230       1.236120758974e-10       3.090704617753e-12       7.814884807975e-13       1.205032400094e-14       2.510368353275e-15       1.817333191490e-16      -7.338992280994e-17 
 1231       1.230317158285e-10       3.115625405772e-12       7.579351047301e-13       1.203941918427e-14       2.502255166872e-15       1.851186167573e-16      -7.425562871103e-17 
 1232       1.224545848260e-10       3.140460565283e-12       7.323345339778e-13       1.202846978465e-14       2.494174187230e-15       1.885096016120e-16      -7.510640650382e-17 
 1233       1.218808718337e-10       3.165197926360e-12       7.047019689364e-13       1.201747850977e-14       2.486125246428e-15       1.919102423122e-16      -7.594202015954e-17 
 1234       1.213107669083e-10       3.189825243262e-12       6.750527558918e-13       1.200644808476e-14       2.478108174144e-15       1.953245332361e-16      -7.676223251243e-17 
 1235       1.207444612220e-10       3.214330194283e-12       6.434023873469e-13       1.199538125221e-14       2.470122797649e-15       1.987564945927e-16      -7.756680525767e-17 
 1236       1.201821470644e-10       3.238700381600e-12       6.097665023491e-13       1.198428077222e-14       2.462168941804e-15       2.022101724745e-16      -7.835549894939e-17 
 1237       1.196240178447e-10       3.262923331124e-12       5.741608868172e-13       1.197314942244e-14       2.454246429051e-15       2.056896389097e-16      -7.912807299863e-17 
 1238       1.190702680940e-10       3.286986492348e-12       5.366014738682e-13       1.196198999807e-14       2.446355079407e-15       2.091989919141e-16      -7.988428567130e-17 
 1239       1.185210934672e-10       3.310877238194e-12       4.971043441445e-13       1.195080531195e-14       2.438494710459e-15       2.127423555443e-16      -8.062389408619e-17 
 1240       1.179766907457e-10       3.334582864863e-12       4.556857261414e-13       1.193959819454e-14       2.430665137360e-15       2.163238799490e-16      -8.134665421293e-17 
 1241       1.174372578386e-10       3.358090591686e-12       4.123619965332e-13       1.192837149399e-14       2.422866172819e-15       2.199477414220e-16      -8.205232086994e-17 
 1242       1.169029937862e-10       3.381387560969e-12       3.671496805012e-13       1.191712807617e-14       2.415097627097e-15       2.236181424542e-16      -8.274064772246e-17 
 1243       1.163740987607e-10       3.404460837845e-12       3.200654520602e-13       1.190587082469e-14       2.407359308003e-15       2.273393117859e-16      -8.341138728049e-17 
 1244       1.158507740697e-10       3.427297410123e-12       2.711261343858e-13       1.189460264093e-14       2.399651020883e-15       2.311155044591e-16      -8.406429089674e-17 
 1245       1.153332221574e-10       3.449884188134e-12       2.203487001411e-13       1.188332644412e-14       2.391972568621e-15       2.349510018700e-16      -8.469910876467e-17 
 1246       1.148216231183e-10       3.472209219630e-12       1.677531862790e-13       1.187204500288e-14       2.384323770164e-15       2.388488052941e-16      -8.531566872391e-17 
 1247       1.143160639310e-10       3.494265350385e-12       1.133714752167e-13       1.186076042781e-14       2.376704516371e-15       2.428066995800e-16      -8.591411369270e-17 
 1248       1.138166083983e-10       3.516046606241e-12       5.723861733538e-14       1.184947467305e-14       2.369114714808e-15       2.468211433774e-16      -8.649466701705e-17 
 1249       1.133233205612e-10       3.537546981900e-12      -6.100735977665e-16       1.183818970417e-14       2.361554271270e-15       2.508885714263e-16      -8.705755392006e-17 
 1250       1.128362646993e-10       3.558760440861e-12      -6.013901987718e-14       1.182690749822e-14       2.354023089773e-15       2.550053945086e-16      -8.760300150595e-17 
 1251       1.123555053311e-10       3.579680915371e-12      -1.213123793068e-13       1.181563004376e-14       2.346521072550e-15       2.591679993990e-16      -8.813123876411e-17 
 1252       1.118811072143e-10       3.600302306360e-12      -1.840940446480e-13       1.180435934084e-14       2.339048120048e-15       2.633727488166e-16      -8.864249657322e-17 
 1253       1.114131353464e-10       3.620618483390e-12      -2.484476430672e-13       1.179309740106e-14       2.331604130920e-15       2.676159813767e-16      -8.913700770522e-17 
 1254       1.109516549647e-10       3.640623284592e-12      -3.143365355842e-13       1.178184624757e-14       2.324189002026e-15       2.718940115416e-16      -8.961500682948e-17 
 1255       1.104967315469e-10       3.660310516613e-12      -3.817238165194e-13       1.177060791512e-14       2.316802628422e-15       2.762031295722e-16      -9.007673051675e-17 
 1256       1.100484308114e-10       3.679673954558e-12      -4.505723129424e-13       1.175938445003e-14       2.309444903362e-15       2.805396014797e-16      -9.052241724333e-17 
 1257       1.096068187175e-10       3.698707341930e-12      -5.208445841190e-13       1.174817791027e-14       2.302115718289e-15       2.848996689764e-16      -9.095230739506e-17 
 1258       1.091719614660e-10       3.717404390577e-12      -5.925029209598e-13       1.173699036545e-14       2.294814962830e-15       2.892795494276e-16      -9.136664327139e-17 
