# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       3.517610734033e-02      -2.227041112184e+02      -3.908566854320e+02       1.932278572161e+00      -6.047985660742e+00       7.059929845046e+01      -2.602300754578e+01      -9.494694575288e+01      -2.750106130296e+01      -3.599864216404e+02       1.480274268386e-01       3.610733723097e-01       2.245763809191e-01       3.324197418543e+03       9.775645506995e+03 
       3.533745940834e-02      -2.232878931509e+02      -3.915516135724e+02       2.452386326419e+00      -6.077388815756e+00       7.109457620077e+01      -2.596359397390e+01      -9.572318631599e+01      -2.784272806804e+01      -3.611463311612e+02       1.491747705013e-01       3.620514769170e-01       2.255395438445e-01       3.309924718971e+03       9.733673014422e+03 
       3.549962339264e-02      -2.238675226491e+02      -3.922348882683e+02       2.978955812137e+00      -6.106856413827e+00       7.159219452006e+01      -2.590267150677e+01      -9.650338954510e+01      -2.818651386660e+01      -3.623033571869e+02       1.503305402796e-01       3.630263132092e-01       2.265048353589e-01       3.295657408925e+03       9.691716371134e+03 
       3.566262360500e-02      -2.244431514935e+02      -3.929067586530e+02       3.512017664147e+00      -6.136394573627e+00       7.209221443434e+01      -2.584022789548e+01      -9.728765423656e+01      -2.853245163454e+01      -3.634577586098e+02       1.514949422580e-01       3.639979677191e-01       2.274724507301e-01       3.281395658131e+03       9.649776076209e+03 
       3.582648528929e-02      -2.250149353090e+02      -3.935674791676e+02       4.051604862770e+00      -6.166009618955e+00       7.259469938227e+01      -2.577625016467e+01      -9.807608308528e+01      -2.888057579250e+01      -3.646098017940e+02       1.526681722735e-01       3.649665383651e-01       2.284426068590e-01       3.267139643728e+03       9.607852650604e+03 
       3.599123466777e-02      -2.255830338127e+02      -3.942173099322e+02       4.597752799287e+00      -6.195708090009e+00       7.309971534158e+01      -2.571072462227e+01      -9.886878292261e+01      -2.923092228454e+01      -3.657597610201e+02       1.538504255938e-01       3.659321014326e-01       2.294155098299e-01       3.252889551488e+03       9.565946640648e+03 
       3.615689899035e-02      -2.261476111314e+02      -3.948565171889e+02       5.150499351652e+00      -6.225496755415e+00       7.360733088654e+01      -2.564363676040e+01      -9.966586485932e+01      -2.958352868063e+01      -3.669079189435e+02       1.550419305056e-01       3.668947759040e-01       2.303913884989e-01       3.238645577066e+03       9.524058621657e+03 
       3.632350658692e-02      -2.267088359827e+02      -3.954853737056e+02       5.709884959642e+00      -6.255382625080e+00       7.411761735933e+01      -2.557497130263e+01      -1.004674445446e+02      -2.993843421422e+01      -3.680545671336e+02       1.562429039099e-01       3.678546380646e-01       2.313704808307e-01       3.224407927371e+03       9.482189202149e+03 
       3.649108692302e-02      -2.272668821007e+02      -3.961041593061e+02       6.275952756931e+00      -6.285372963920e+00       7.463064902487e+01      -2.550471210151e+01      -1.012736423401e+02      -3.029567986533e+01      -3.692000065886e+02       1.574535849100e-01       3.688117966496e-01       2.323530048647e-01       3.210176822125e+03       9.440339028240e+03 
       3.665967065914e-02      -2.278219284646e+02      -3.967131613704e+02       6.848748613788e+00      -6.315475306560e+00       7.514650316478e+01      -2.543284213175e+01      -1.020845836142e+02      -3.065530843974e+01      -3.703445483301e+02       1.586742120400e-01       3.697663603939e-01       2.333392310156e-01       3.195952495502e+03       9.398508788596e+03 
       3.682928971394e-02      -2.283741598182e+02      -3.973126756165e+02       7.428321244103e+00      -6.345697477955e+00       7.566526033127e+01      -2.535934331372e+01      -1.029003990896e+02      -3.101736482796e+01      -3.714885140539e+02       1.599050352197e-01       3.707184260776e-01       2.343293995252e-01       3.181735190316e+03       9.356699197270e+03 
       3.699997733162e-02      -2.289237705569e+02      -3.979030141021e+02       8.014721231327e+00      -6.376047763210e+00       7.618700664481e+01      -2.528419391976e+01      -1.037212294013e+02      -3.138190068313e+01      -3.726322379037e+02       1.611463362496e-01       3.716680921885e-01       2.353237694221e-01       3.167524920445e+03       9.314910295072e+03 
       3.717176815392e-02      -2.294709659124e+02      -3.984845076568e+02       8.608000915753e+00      -6.406534962786e+00       7.671183448240e+01      -2.520736781359e+01      -1.045472264898e+02      -3.174897568660e+01      -3.737760674884e+02       1.623983770047e-01       3.726154350118e-01       2.363225809483e-01       3.153321414901e+03       9.273141285088e+03 
       3.734469829692e-02      -2.300159586091e+02      -3.990574984318e+02       9.208215626464e+00      -6.437168242187e+00       7.723984031429e+01      -2.512883736113e+01      -1.053785490713e+02      -3.211865246977e+01      -3.749203634060e+02       1.636614603493e-01       3.735605621441e-01       2.373260834544e-01       3.139124386068e+03       9.231391321525e+03 
       3.751880543328e-02      -2.305589690566e+02      -3.996223402512e+02       9.815423883433e+00      -6.467957143244e+00       7.777112472612e+01      -2.504857349482e+01      -1.062153627248e+02      -3.249099645701e+01      -3.760655000252e+02       1.649358800390e-01       3.745035504401e-01       2.383345479242e-01       3.124933547401e+03       9.189659561689e+03 
       3.769412888017e-02      -2.311002259816e+02      -4.001793994457e+02       1.042968746413e+01      -6.498911607686e+00       7.830579266888e+01      -2.496654569083e+01      -1.070578402300e+02      -3.286607597098e+01      -3.772118664190e+02       1.662219508930e-01       3.754444978183e-01       2.393482350943e-01       3.110748614524e+03       9.147945169354e+03 
       3.787070969345e-02      -2.316399669072e+02      -4.007290559050e+02       1.105107159937e+01      -6.530042002530e+00       7.884395367640e+01      -2.488272184157e+01      -1.079061620311e+02      -3.324396240735e+01      -3.783598673112e+02       1.675200093640e-01       3.763834902420e-01       2.403674279035e-01       3.096569306576e+03       9.106247318546e+03 
       3.804859076874e-02      -2.321784389295e+02      -4.012717041115e+02       1.167964500689e+01      -6.561359147446e+00       7.938572217840e+01      -2.479706819874e+01      -1.087605165993e+02      -3.362473039825e+01      -3.795099241706e+02       1.688304027212e-01       3.773206364462e-01       2.413924297853e-01       3.082395347648e+03       9.064565197865e+03 
       3.822781694972e-02      -2.327158992885e+02      -4.018077542890e+02       1.231548003991e+01      -6.592874344296e+00       7.993121768843e+01      -2.470954925607e+01      -1.096211009720e+02      -3.400845799612e+01      -3.806624763854e+02       1.701534901888e-01       3.782560241023e-01       2.424235447427e-01       3.068226468379e+03       9.022898015240e+03 
       3.840843514462e-02      -2.332526162206e+02      -4.023376337176e+02       1.295865282156e+01      -6.624599409041e+00       8.048056521368e+01      -2.462012762746e+01      -1.104881211785e+02      -3.439522686784e+01      -3.818179824800e+02       1.714896617330e-01       3.791897608068e-01       2.434610881643e-01       3.054062407870e+03       8.981245003378e+03 
       3.859049445137e-02      -2.337888697220e+02      -4.028617880580e+02       1.360924337174e+01      -6.656546706247e+00       8.103389545203e+01      -2.452876400604e+01      -1.113617928160e+02      -3.478512248376e+01      -3.829769214610e+02       1.728392976419e-01       3.801219558639e-01       2.445054181359e-01       3.039902915692e+03       8.939605425878e+03 
       3.877404629234e-02      -2.343249524808e+02      -4.033806829042e+02       1.426733571877e+01      -6.688729186453e+00       8.159134525714e+01      -2.443541695634e+01      -1.122423416440e+02      -3.517823429699e+01      -3.841397943479e+02       1.742028322868e-01       3.810527180089e-01       2.455568711099e-01       3.025747754270e+03       8.897978584049e+03 
       3.895914455951e-02      -2.348611709518e+02      -4.038948057048e+02       1.493301798363e+01      -6.721160430130e+00       8.215305791225e+01      -2.434004282777e+01      -1.131300041739e+02      -3.557465613681e+01      -3.853071258029e+02       1.755806892220e-01       3.819821548381e-01       2.466158273747e-01       3.011596700140e+03       8.856363820738e+03 
       3.914584577108e-02      -2.353978567913e+02      -4.044046893442e+02       1.560637751645e+01      -6.753855011590e+00       8.271918565901e+01      -2.424259269180e+01      -1.140250321959e+02      -3.597449141142e+01      -3.864794714730e+02       1.769733460849e-01       3.829103756561e-01       2.476826450158e-01       2.997449424684e+03       8.814760169593e+03 
       3.933420924051e-02      -2.359353770719e+02      -4.049109334334e+02       1.628749654317e+01      -6.786828827965e+00       8.328989181468e+01      -2.414300971642e+01      -1.149276968275e+02      -3.637785794811e+01      -3.876574248834e+02       1.783812702658e-01       3.838374669954e-01       2.487576826883e-01       2.983305390043e+03       8.773166048879e+03 
       3.952429725934e-02      -2.364741196903e+02      -4.054141728799e+02       1.697646007983e+01      -6.820098659531e+00       8.386534817731e+01      -2.404123339880e+01      -1.158382834248e+02      -3.678488040398e+01      -3.888416108481e+02       1.798049820989e-01       3.847634948942e-01       2.498412870922e-01       2.969164040625e+03       8.731579824763e+03 
       3.971617529500e-02      -2.370144930642e+02      -4.059150765936e+02       1.767335693226e+01      -6.853682172279e+00       8.444573517824e+01      -2.393719986990e+01      -1.167570917956e+02      -3.719568973422e+01      -3.900326867943e+02       1.812450144431e-01       3.856885663795e-01       2.509338504706e-01       2.955024828036e+03       8.689999884508e+03 
       3.990991220520e-02      -2.375569277940e+02      -4.064143505179e+02       1.837827969664e+01      -6.887597984843e+00       8.503124239229e+01      -2.383084164449e+01      -1.176844371475e+02      -3.761042363845e+01      -3.912313453037e+02       1.827019422852e-01       3.866127480589e-01       2.520357622205e-01       2.940887213781e+03       8.648424644573e+03 
       4.010558047050e-02      -2.381018785390e+02      -4.069127409395e+02       1.909132486655e+01      -6.921865741661e+00       8.562206927433e+01      -2.372208740546e+01      -1.186206511703e+02      -3.802922696034e+01      -3.924383170110e+02       1.841763411809e-01       3.875361480980e-01       2.531474470350e-01       2.926750672484e+03       8.606852559958e+03 
       4.030325644698e-02      -2.386498261358e+02      -4.074110381711e+02       1.981259281244e+01      -6.956506193074e+00       8.621842570530e+01      -2.361086168722e+01      -1.195660831259e+02      -3.845225225297e+01      -3.936543736248e+02       1.856688521551e-01       3.884588416436e-01       2.542693387159e-01       2.912614695549e+03       8.565282134968e+03 
       4.050302064112e-02      -2.392012798250e+02      -4.079100805757e+02       2.054218782551e+01      -6.991541283131e+00       8.682053279374e+01      -2.349708461503e+01      -1.205211011153e+02      -3.887966020288e+01      -3.948803313571e+02       1.871801264795e-01       3.893809385695e-01       2.554019257171e-01       2.898478795279e+03       8.523711935443e+03 
       4.070495800910e-02      -2.397567798215e+02      -4.084107590648e+02       2.128021809431e+01      -7.026994246007e+00       8.742862365801e+01      -2.338067151557e+01      -1.214860934170e+02      -3.931162031442e+01      -3.961170546738e+02       1.887108700785e-01       3.903025140224e-01       2.565456748595e-01       2.884342509721e+03       8.482140602870e+03 
       4.090915828347e-02      -2.403169000444e+02      -4.089140221353e+02       2.202679569628e+01      -7.062889712036e+00       8.804294427397e+01      -2.326153262261e+01      -1.224614699399e+02      -3.974831145169e+01      -3.973654604284e+02       1.902618321425e-01       3.912236881232e-01       2.577011081853e-01       2.870205408117e+03       8.440566870498e+03 
       4.111571632974e-02      -2.408822512603e+02      -4.094208813605e+02       2.278203650828e+01      -7.099253824512e+00       8.866375445131e+01      -2.313957264321e+01      -1.234476638539e+02      -4.018992257694e+01      -3.986265224583e+02       1.918337721092e-01       3.921445468354e-01       2.588688006811e-01       2.856067097187e+03       8.398989581836e+03 
       4.132473253675e-02      -2.414534762998e+02      -4.099324001777e+02       2.354606460561e+01      -7.136114206449e+00       8.929132915888e+01      -2.301468974782e+01      -1.244451339347e+02      -4.063665449939e+01      -3.999012658056e+02       1.934275382262e-01       3.930651994632e-01       2.600492948839e-01       2.841927138318e+03       8.357407446966e+03 
       4.153631324413e-02      -2.420311643005e+02      -4.104495105250e+02       2.431906104983e+01      -7.173498331879e+00       8.992596361644e+01      -2.288676884860e+01      -1.254543730111e+02      -4.108873173367e+01      -4.011906546466e+02       1.950439980972e-01       3.939857109062e-01       2.612431669189e-01       2.827784071594e+03       8.315816172663e+03 
       4.175057121162e-02      -2.426158807531e+02      -4.109730752878e+02       2.510124957678e+01      -7.211434193714e+00       9.056797331914e+01      -2.275568292359e+01      -1.264759082497e+02      -4.154640019586e+01      -4.024956324377e+02       1.966840853636e-01       3.949061244306e-01       2.624509701395e-01       2.813635708824e+03       8.274209323975e+03 
       4.196762613478e-02      -2.432082292575e+02      -4.115040180858e+02       2.589286526832e+01      -7.249951605659e+00       9.121769300313e+01      -2.262129634201e+01      -1.275102991984e+02      -4.200992120998e+01      -4.038172036918e+02       1.983488002746e-01       3.958265055054e-01       2.636732698542e-01       2.799479770662e+03       8.232580197964e+03 
       4.218760521293e-02      -2.438088563327e+02      -4.120433318049e+02       2.669415440372e+01      -7.289082386504e+00       9.187547811148e+01      -2.248346424138e+01      -1.285581404373e+02      -4.247957258509e+01      -4.051564410686e+02       2.000391948848e-01       3.967468973967e-01       2.649106837469e-01       2.785313893615e+03       8.190921844103e+03 
       4.241064377555e-02      -2.444184555975e+02      -4.125920859160e+02       2.750537502106e+01      -7.328860542722e+00       9.254170649065e+01      -2.234203167362e+01      -1.296200644448e+02      -4.295565004590e+01      -4.065144916755e+02       2.017563884257e-01       3.976673223071e-01       2.661638756138e-01       2.771135625563e+03       8.149227051371e+03 
       4.263688597448e-02      -2.450377726018e+02      -4.131514345604e+02       2.832679744031e+01      -7.369322471768e+00       9.321678033354e+01      -2.219683273346e+01      -1.306967448433e+02      -4.343846879780e+01      -4.078925842328e+02       2.035015747060e-01       3.985878337500e-01       2.674335394241e-01       2.756942421246e+03       8.107488334753e+03 
       4.286648555021e-02      -2.456676100912e+02      -4.137226257941e+02       2.915870475074e+01      -7.410507188909e+00       9.390112821752e+01      -2.204768948418e+01      -1.317888999972e+02      -4.392836522105e+01      -4.092920369719e+02       2.052760460224e-01       3.995084641754e-01       2.687204027349e-01       2.742731637377e+03       8.065697921023e+03 
       4.309960668193e-02      -2.463088340251e+02      -4.143070119932e+02       3.000139335624e+01      -7.452456580867e+00       9.459520746589e+01      -2.189441086285e+01      -1.328972969722e+02      -4.442569874890e+01      -4.107142665812e+02       2.070811493237e-01       4.004292471715e-01       2.700252693890e-01       2.728500527637e+03       8.023847733901e+03 
       4.333642493230e-02      -2.469623804130e+02      -4.149060616176e+02       3.085517348143e+01      -7.495215690074e+00       9.529950670738e+01      -2.173679137438e+01      -1.340227559378e+02      -4.493085407131e+01      -4.121607981785e+02       2.089183602192e-01       4.013501821690e-01       2.713489756788e-01       2.714246237377e+03       7.981929378579e+03 
       4.357712829978e-02      -2.476292628958e+02      -4.155213726048e+02       3.172036965446e+01      -7.538833033996e+00       9.601454873351e+01      -2.157460971381e+01      -1.351661550812e+02      -4.544424341610e+01      -4.136332765489e+02       2.107892328806e-01       4.022713016176e-01       2.726924005938e-01       2.699965798175e+03       7.939934125654e+03 
       4.382191839325e-02      -2.483105826469e+02      -4.161546889915e+02       3.259732158369e+01      -7.583361058864e+00       9.674089476421e+01      -2.140762510807e+01      -1.363284376595e+02      -4.596631285845e+01      -4.151334790490e+02       2.126954387542e-01       4.031925947008e-01       2.740564999780e-01       2.685656140592e+03       7.897852948693e+03 
       4.407101174607e-02      -2.490075431919e+02      -4.168079239438e+02       3.348638608986e+01      -7.628856952482e+00       9.747915276814e+01      -2.123556686940e+01      -1.375106247459e+02      -4.649756076774e+01      -4.166633305055e+02       2.146388018568e-01       4.041139857025e-01       2.754421750233e-01       2.671314167988e+03       7.855676741204e+03 
       4.432464128963e-02      -2.497214583576e+02      -4.174831759517e+02       3.438793643550e+01      -7.675382827636e+00       9.822997824369e+01      -2.105813822672e+01      -1.387138176316e+02      -4.703853062130e+01      -4.182249191920e+02       2.166212555099e-01       4.050353658877e-01       2.768503377381e-01       2.656936696582e+03       7.813396140490e+03 
       4.458305800972e-02      -2.504537635069e+02      -4.181827498519e+02       3.530236198561e+01      -7.723006111073e+00       9.899407718221e+01      -2.087501688179e+01      -1.399392033820e+02      -4.758980969909e+01      -4.198205152472e+02       2.186449061000e-01       4.059566157046e-01       2.782819764164e-01       2.642520423594e+03       7.771001433892e+03 
       4.484653281304e-02      -2.512060305689e+02      -4.189091835208e+02       3.623006835168e+01      -7.771800150372e+00       9.977221124969e+01      -2.068585209906e+01      -1.411880638002e+02      -4.815203382130e+01      -4.214525918839e+02       2.207120011986e-01       4.068775615186e-01       2.797381442514e-01       2.628061923951e+03       7.728482549090e+03 
       4.511535863615e-02      -2.519799851680e+02      -4.196652785790e+02       3.717147737805e+01      -7.821844907238e+00       1.005652037148e+02      -2.049026139231e+01      -1.424617855233e+02      -4.872589274187e+01      -4.231238497622e+02       2.228250160945e-01       4.077980183094e-01       2.812199707218e-01       2.613557647545e+03       7.685829046125e+03 
       4.538985283471e-02      -2.527775266147e+02      -4.204541361651e+02       3.812702681854e+01      -7.873227751952e+00       1.013739460948e+02      -2.028782676732e+01      -1.437618714785e+02      -4.931213624222e+01      -4.248372448977e+02       2.249865792167e-01       4.087177264790e-01       2.827286610222e-01       2.599003917447e+03       7.643030112025e+03 
       4.567035989798e-02      -2.536007508803e+02      -4.212791984392e+02       3.909716975977e+01      -7.926044376710e+00       1.021994057234e+02      -2.007809038161e+01      -1.450899539721e+02      -4.991158122120e+01      -4.265960208654e+02       2.271995785921e-01       4.096364133358e-01       2.842654960636e-01       2.584396929175e+03       7.600074558764e+03 
       4.595725454196e-02      -2.544519774552e+02      -4.221442971913e+02       4.008237353490e+01      -7.980399849250e+00       1.030426343529e+02      -1.986054954602e+01      -1.464478094958e+02      -5.052511964472e+01      -4.284037461114e+02       2.294671527367e-01       4.105537327491e-01       2.858318552443e-01       2.569732751636e+03       7.556950825958e+03 
       4.625094524480e-02      -2.553337779608e+02      -4.230537050262e+02       4.108311965993e+01      -8.036409779263e+00       1.039047781201e+02      -1.963465079893e+01      -1.478373758683e+02      -5.115372807746e+01      -4.302643537058e+02       2.317927105809e-01       4.114692708425e-01       2.874292039265e-01       2.555007315199e+03       7.513646945823e+03 
       4.655187830057e-02      -2.562488640208e+02      -4.240118803810e+02       4.209998627081e+01      -8.094198718934e+00       1.047870918177e+02      -1.939977619994e+01      -1.492607739927e+02      -5.179849149923e+01      -4.321819983716e+02       2.341799980773e-01       4.123825072816e-01       2.890590524462e-01       2.540215575108e+03       7.470148082975e+03 
       4.686054248287e-02      -2.572000220642e+02      -4.250233123015e+02       4.313370653298e+01      -8.153899621137e+00       1.056909541174e+02      -1.915523041148e+01      -1.507203320757e+02      -5.246062521426e+01      -4.341609746890e+02       2.366331101552e-01       4.132927680226e-01       2.907228439628e-01       2.525350907892e+03       7.426434759441e+03 
       4.717747442854e-02      -2.581903376707e+02      -4.260929896329e+02       4.418506530942e+01      -8.215659288608e+00       1.066178790362e+02      -1.890023969798e+01      -1.522186089946e+02      -5.314147394148e+01      -4.362060115527e+02       2.391565516356e-01       4.141992179118e-01       2.924221320789e-01       2.510406106334e+03       7.382485780524e+03 
       4.750326487512e-02      -2.592232604680e+02      -4.272265226055e+02       4.525489049831e+01      -8.279640740408e+00       1.075695332789e+02      -1.863394149126e+01      -1.537584244779e+02      -5.384252826594e+01      -4.383223596096e+02       2.417552856207e-01       4.151009011049e-01       2.941585335884e-01       2.495373424422e+03       7.338278367176e+03 
       4.783856591437e-02      -2.603026604564e+02      -4.284302430288e+02       4.634405374806e+01      -8.346025582046e+00       1.085477567079e+02      -1.835537091540e+01      -1.553428945136e+02      -5.456544570213e+01      -4.405158674983e+02       2.444347625282e-01       4.159966659210e-01       2.959337762978e-01       2.480244516053e+03       7.293787975503e+03 
       4.818409946016e-02      -2.614328952062e+02      -4.297113242156e+02       4.745347021930e+01      -8.415016807599e+00       1.095545864288e+02      -1.806344493301e+01      -1.569754728898e+02      -5.531207569391e+01      -4.427930720555e+02       2.472010635531e-01       4.168851449166e-01       2.977496728380e-01       2.465010364065e+03       7.248988088311e+03 
       4.854066717423e-02      -2.626188902114e+02      -4.310779253973e+02       4.858409740083e+01      -8.486842128340e+00       1.105922848474e+02      -1.775694337694e+01      -1.586599998311e+02      -5.608448919222e+01      -4.451613054314e+02       2.500608989601e-01       4.177647093425e-01       2.996081337586e-01       2.449661198005e+03       7.203849973028e+03 
       4.890916214912e-02      -2.638662352940e+02      -4.325393654935e+02       4.973693231942e+01      -8.561757935613e+00       1.116633729227e+02      -1.743448612449e+01      -1.604007595644e+02      -5.688501393473e+01      -4.476288224202e+02       2.530217606539e-01       4.186334150608e-01       3.015111584191e-01       2.434186396516e+03       7.158342394934e+03 
       4.929058271936e-02      -2.651810860658e+02      -4.341058614454e+02       5.091313614233e+01      -8.640049446496e+00       1.127706692583e+02      -1.709450258490e+01      -1.622025431618e+02      -5.771628407061e+01      -4.502047179266e+02       2.560920320533e-01       4.194888955176e-01       3.034607649655e-01       2.418573837904e+03       7.112429707075e+03 
       4.968604886135e-02      -2.665698981054e+02      -4.357878903038e+02       5.211427141675e+01      -8.722027704048e+00       1.139173366553e+02      -1.673519240449e+01      -1.640707196916e+02      -5.858130474976e+01      -4.528986650634e+02       2.592811269986e-01       4.203282837500e-01       3.054587791227e-01       2.402808750256e+03       7.066068468913e+03 
       5.009682175679e-02      -2.680399366488e+02      -4.375972465990e+02       5.334208689558e+01      -8.808043727672e+00       1.151069379379e+02      -1.635448980722e+01      -1.660113416395e+02      -5.948350296071e+01      -4.557215061606e+02       2.625996332134e-01       4.211480723397e-01       3.075070021358e-01       2.386874381895e+03       7.019209417867e+03 
       5.052432723957e-02      -2.695995134514e+02      -4.395474875776e+02       5.459848432315e+01      -8.898497488442e+00       1.163435029112e+02      -1.595001411167e+01      -1.680312622880e+02      -6.042680230796e+01      -4.586855503063e+02       2.660595263598e-01       4.219440160636e-01       3.096071498560e-01       2.370751859098e+03       6.971797050995e+03 
       5.097018403103e-02      -2.712581831723e+02      -4.416542738850e+02       5.588553151927e+01      -8.993846843362e+00       1.176316090214e+02      -1.551900715373e+01      -1.701382752795e+02      -6.141571824962e+01      -4.618048322093e+02       2.696744011706e-01       4.227109787543e-01       3.117607434360e-01       2.354419770089e+03       6.923768401549e+03 
       5.143623790431e-02      -2.730269849891e+02      -4.439357909864e+02       5.720547502836e+01      -9.094618474857e+00       1.189764791521e+02      -1.505825541292e+01      -1.723412841440e+02      -6.245547586612e+01      -4.650954268307e+02       2.734597430033e-01       4.234426406826e-01       3.139690518315e-01       2.337853638330e+03       6.875051490039e+03 
       5.192460321867e-02      -2.749187285455e+02      -4.464132444401e+02       5.856075932234e+01      -9.201421072432e+00       1.203841003583e+02      -1.456399286865e+01      -1.746505077133e+02      -6.355215601551e+01      -4.685758192957e+02       2.774333155286e-01       4.241312378212e-01       3.162328794544e-01       2.321025278668e+03       6.825563430865e+03 
       5.243771364478e-02      -2.769479157540e+02      -4.491105116953e+02       5.995431110869e+01      -9.314952055307e+00       1.218613523382e+02      -1.403179545949e+01      -1.770776833878e+02      -6.471285833648e+01      -4.722668784969e+02       2.816154994599e-01       4.247672265311e-01       3.185523134065e-01       2.303902982630e+03       6.775210977261e+03 
       5.297838437871e-02      -2.791309204203e+02      -4.520543302752e+02       6.138971725241e+01      -9.436012011978e+00       1.234161759257e+02      -1.345643551358e+01      -1.796363479004e+02      -6.594592066154e+01      -4.761921216090e+02       2.860299341482e-01       4.253388025078e-01       3.209263215586e-01       2.286451044359e+03       6.723889127061e+03 
       5.354988873076e-02      -2.814868733829e+02      -4.552760106786e+02       6.287103390493e+01      -9.565537288502e+00       1.250578064596e+02      -1.283166881349e+01      -1.823422582223e+02      -6.726123027437e+01      -4.803787619024e+02       2.907040481627e-01       4.258312102283e-01       3.233523307031e-01       2.268627532221e+03       6.671474569663e+03 
       5.415605267857e-02      -2.840382827741e+02      -4.588124985901e+02       6.440283691161e+01      -9.704629983035e+00       1.267970441670e+02      -1.214997952302e+01      -1.852138594124e+02      -6.867059937321e+01      -4.848584641508e+02       2.956698625651e-01       4.262257939390e-01       3.258255627582e-01       2.250382515154e+03       6.617820470145e+03 
       5.480137176968e-02      -2.868117684304e+02      -4.627076168707e+02       6.599029885491e+01      -9.854594599177e+00       1.286465879811e+02      -1.140225016309e+01      -1.882728613645e+02      -7.018824826971e+01      -4.896682181881e+02       3.009649797720e-01       4.264988288950e-01       3.283380265486e-01       2.231655727531e+03       6.562749602146e+03 
       5.549115555878e-02      -2.898374128597e+02      -4.670101615991e+02       6.764024221743e+01      -1.001694742438e+01       1.306214075346e+02      -1.057739192498e+01      -1.915448609518e+02      -7.183133910230e+01      -4.948497940599e+02       3.066337141727e-01       4.266201391156e-01       3.308773217193e-01       2.212370851864e+03       6.506037534705e+03 
       5.623170534897e-02      -2.931454882441e+02      -4.717660918875e+02       6.936395945621e+01      -1.019337094987e+01       1.327391369456e+02      -9.661951636783e+00      -1.950599635205e+02      -7.362053112810e+01      -5.004464903574e+02       3.127285757082e-01       4.265517094461e-01       3.334253253754e-01       2.192423960173e+03       6.447378641288e+03 
       5.703053087773e-02      -2.967690878147e+02      -4.770236524825e+02       7.117651995481e+01      -1.038581393231e+01       1.350207366556e+02      -8.639309069020e+00      -1.988539480334e+02      -7.558113642382e+01      -5.065058342677e+02       3.193119680742e-01       4.262442641031e-01       3.359548691147e-01       2.171678917196e+03       6.386372581560e+03 
       5.789660972060e-02      -3.007445669045e+02      -4.828335252667e+02       7.309759016828e+01      -1.059654958850e+01       1.374912201568e+02      -7.488727611214e+00      -2.029695128046e+02      -7.774446772441e+01      -5.130798997338e+02       3.264582501340e-01       4.256332286737e-01       3.384252131430e-01       2.149955827031e+03       6.322490326085e+03 
       5.884068755889e-02      -3.051101803053e+02      -4.892448124154e+02       7.515354011228e+01      -1.082819879658e+01       1.401803723310e+02      -6.184315540373e+00      -2.074574651101e+02      -8.014926689074e+01      -5.202238329658e+02       3.342560051224e-01       4.246339935930e-01       3.407768315440e-01       2.127019804164e+03       6.255041134401e+03 
       5.987560431018e-02      -3.099019965797e+02      -4.962946874464e+02       7.738143987809e+01      -1.108368692423e+01       1.431231511399e+02      -4.694288064375e+00      -2.123772619344e+02      -8.284256872060e+01      -5.279923967184e+02       3.428103736117e-01       4.231382683868e-01       3.429273839572e-01       2.102590856338e+03       6.183201618264e+03 
       6.101660394657e-02      -3.151488588109e+02      -5.039963368788e+02       7.983316477691e+01      -1.136619985802e+01       1.463604739892e+02      -2.979056537267e+00      -2.177982856854e+02      -8.588232410017e+01      -5.364331044228e+02       3.522450893057e-01       4.210040137130e-01       3.447578851574e-01       2.076302129083e+03       6.105892949105e+03 
       6.228153469986e-02      -3.208609836195e+02      -5.123130882543e+02       8.258283502391e+01      -1.167897633728e+01       1.499393925176e+02      -9.894451354322e-01      -2.237999758904e+02      -8.933969362742e+01      -5.455722880023e+02       3.627031775631e-01       4.180443680304e-01       3.460961961072e-01       2.047651772224e+03       6.021639309197e+03 
       6.369075990322e-02      -3.269970834631e+02      -5.210853613397e+02       8.574671764578e+01      -1.202451501993e+01       1.539110589884e+02       1.332686250873e+00      -2.304680075171e+02      -9.329734509832e+01      -5.553809779214e+02       3.743444425351e-01       4.140261890684e-01       3.467125305222e-01       2.015970561637e+03       5.928472675268e+03 
       6.526647607832e-02      -3.334281274087e+02      -5.299524257580e+02       8.950165245392e+01      -1.240364990974e+01       1.583274914227e+02       4.054468686649e+00      -2.378882028033e+02      -9.784885074953e+01      -5.657327195852e+02       3.873373518841e-01       4.086609804238e-01       3.462965556015e-01       1.980343595926e+03       5.823702547817e+03 
