# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       3.517610734033e-02      -1.072520804321e+02      -4.467184306505e+01       1.008513746852e+01      -1.651494547248e+00       8.620981080325e+00      -1.605681238572e+01      -1.297177204408e-03      -7.836281938081e-04      -6.319159828949e-08      -7.366660196991e-07      -3.455612627182e-07       1.329406886739e+03 
       3.533745940834e-02      -1.075306333507e+02      -4.460066608510e+01       1.018903546169e+01      -1.659759769696e+00       8.699117262754e+00      -1.619713716377e+01      -1.317840287755e-03      -8.134347029220e-04      -6.319159828949e-08      -7.366660196991e-07      -3.455612627182e-07       1.323708815139e+03 
       3.549962339264e-02      -1.078064083462e+02      -4.452560381357e+01       1.029367351672e+01      -1.668037850919e+00       8.777716810386e+00      -1.633821532003e+01      -1.338699777421e-03      -8.435776645997e-04      -6.319159828949e-08      -7.474825995865e-07      -3.455612627182e-07       1.318005509649e+03 
       3.566262360500e-02      -1.080796840696e+02      -4.444681347627e+01       1.039906443531e+01      -1.676332926875e+00       8.856789798582e+00      -1.648006403292e+01      -1.359786415265e-03      -8.740462622615e-04      -6.319159828949e-08      -7.474825995865e-07      -3.563778426056e-07       1.312299007126e+03 
       3.582648528929e-02      -1.083507627116e+02      -4.436446813279e+01       1.050522155147e+01      -1.684649448906e+00       8.936346695513e+00      -1.662270122952e+01      -1.381079706713e-03      -9.048621290670e-04      -6.319159828949e-08      -7.474825995865e-07      -3.563778426056e-07       1.306591548322e+03 
       3.599123466777e-02      -1.086199556919e+02      -4.427874567374e+01       1.061215879694e+01      -1.692992015086e+00       9.016398413969e+00      -1.676614553256e+01      -1.402590468347e-03      -9.360150177300e-04      -6.319159828949e-08      -7.582991794739e-07      -3.563778426056e-07       1.300885446460e+03 
       3.615689899035e-02      -1.088875842337e+02      -4.418982912533e+01       1.071989070066e+01      -1.701365379206e+00       9.096956333563e+00      -1.691041636746e+01      -1.424318130873e-03      -9.675043589569e-04      -6.319159828949e-08      -7.582991794739e-07      -3.563778426056e-07       1.295183092309e+03 
       3.632350658692e-02      -1.091539792050e+02      -4.409790648656e+01       1.082843245254e+01      -1.709774450958e+00       9.178032268845e+00      -1.705553392083e+01      -1.446274080163e-03      -9.993415386213e-04      -6.319159828949e-08      -7.582991794739e-07      -3.563778426056e-07       1.289486951682e+03 
       3.649108692302e-02      -1.094193725320e+02      -4.400310018516e+01       1.093780029851e+01      -1.718223016088e+00       9.259638749970e+00      -1.720151959467e+01      -1.468446930345e-03      -1.031536804009e-03      -7.400817817688e-08      -7.691157593613e-07      -3.671944224930e-07       1.283798496675e+03 
       3.665967065914e-02      -1.096837813828e+02      -4.390539172876e+01       1.104801206713e+01      -1.726712371156e+00       9.341789165017e+00      -1.734839632186e+01      -1.490847497998e-03      -1.064068521961e-03      -7.400817817688e-08      -7.691157593613e-07      -3.671944224930e-07       1.278117065505e+03 
       3.682928971394e-02      -1.099471963755e+02      -4.380474390550e+01       1.115908645686e+01      -1.735243548074e+00       9.424497478761e+00      -1.749618809983e+01      -1.513487168996e-03      -1.096958325637e-03      -7.400817817688e-08      -7.799323392487e-07      -3.671944224930e-07       1.272441712330e+03 
       3.699997733162e-02      -1.102096074341e+02      -4.370111758269e+01       1.127104299219e+01      -1.743817621782e+00       9.507778306677e+00      -1.764491994676e+01      -1.536355126759e-03      -1.130195967749e-03      -7.400817817688e-08      -7.799323392487e-07      -3.671944224930e-07       1.266771460160e+03 
       3.717176815392e-02      -1.104710037126e+02      -4.359447153037e+01       1.138390207491e+01      -1.752435712301e+00       9.591646871678e+00      -1.779461792377e+01      -1.559450801993e-03      -1.163803081460e-03      -7.400817817688e-08      -7.799323392487e-07      -3.671944224930e-07       1.261105299011e+03 
       3.734469829692e-02      -1.107313735597e+02      -4.348476235925e+01       1.149768501082e+01      -1.761098987137e+00       9.676119038841e+00      -1.794530924139e+01      -1.582796397152e-03      -1.197768280893e-03      -7.400817817688e-08      -7.907489191360e-07      -3.780110023804e-07       1.255442184079e+03 
       3.751880543328e-02      -1.109907362482e+02      -4.337196171738e+01       1.161241408038e+01      -1.769809046083e+00       9.761211540846e+00      -1.809702252258e+01      -1.606381095656e-03      -1.232102382631e-03      -7.400817817688e-08      -7.907489191360e-07      -3.780110023804e-07       1.249781303035e+03 
       3.769412888017e-02      -1.112492089486e+02      -4.325609277671e+01       1.172811264055e+01      -1.778568731839e+00       9.846942239282e+00      -1.824978843290e+01      -1.630215144791e-03      -1.266805955965e-03      -7.400817817688e-08      -7.907489191360e-07      -3.780110023804e-07       1.244122643112e+03 
       3.787070969345e-02      -1.115069320765e+02      -4.313718940339e+01       1.184480511235e+01      -1.787381233959e+00       9.933329855370e+00      -1.840363913517e+01      -1.654299113851e-03      -1.301878431603e-03      -7.400817817688e-08      -8.015654990234e-07      -3.780110023804e-07       1.238466355499e+03 
       3.804859076874e-02      -1.117640517480e+02      -4.301528647405e+01       1.196251707868e+01      -1.796249881880e+00       1.002039397680e+01      -1.855860823536e+01      -1.678643819415e-03      -1.337342011998e-03      -7.400817817688e-08      -8.015654990234e-07      -3.780110023804e-07       1.232812604905e+03 
       3.822781694972e-02      -1.120207202257e+02      -4.289042003751e+01       1.208127527244e+01      -1.805178154151e+00       1.010815510441e+01      -1.871473087314e+01      -1.703249261485e-03      -1.373185880570e-03      -7.400817817688e-08      -8.123820789108e-07      -3.888275822678e-07       1.227161571138e+03 
       3.840843514462e-02      -1.122770963837e+02      -4.276262745651e+01       1.220110772052e+01      -1.814169688394e+00       1.019663464078e+01      -1.887204379298e+01      -1.728114870765e-03      -1.409420284606e-03      -8.482475806427e-08      -8.123820789108e-07      -3.888275822678e-07       1.221513450746e+03 
       3.859049445137e-02      -1.125333215941e+02      -4.263192880833e+01       1.232204390209e+01      -1.823228002153e+00       1.028585518177e+01      -1.903058566189e+01      -1.753252033129e-03      -1.446045793398e-03      -8.482475806427e-08      -8.123820789108e-07      -3.888275822678e-07       1.215868254477e+03 
       3.877404629234e-02      -1.127894516561e+02      -4.249827462193e+01       1.244411531959e+01      -1.832355694362e+00       1.037584081246e+01      -1.919039788402e+01      -1.778671565158e-03      -1.483073223527e-03      -8.482475806427e-08      -8.231986587982e-07      -3.888275822678e-07       1.210225237958e+03 
       3.895914455951e-02      -1.130455230956e+02      -4.236159626154e+01       1.256735511159e+01      -1.841555233815e+00       1.046661689719e+01      -1.935152399099e+01      -1.804362650272e-03      -1.520512822280e-03      -8.482475806427e-08      -8.231986587982e-07      -3.888275822678e-07       1.204583451115e+03 
       3.914584577108e-02      -1.133015738180e+02      -4.222182143257e+01       1.269179804772e+01      -1.850829208268e+00       1.055821006180e+01      -1.951400964356e+01      -1.830346921630e-03      -1.558365158949e-03      -8.482475806427e-08      -8.340152386856e-07      -3.996441621552e-07       1.198941906611e+03 
       3.933420924051e-02      -1.135576431301e+02      -4.207887386674e+01       1.281748062368e+01      -1.860180331959e+00       1.065064823415e+01      -1.967790273755e+01      -1.856624379232e-03      -1.596641050114e-03      -8.482475806427e-08      -8.340152386856e-07      -3.996441621552e-07       1.193299577544e+03 
       3.952429725934e-02      -1.138137718902e+02      -4.193267312455e+01       1.294444118026e+01      -1.869611454036e+00       1.074396072089e+01      -1.984325355981e+01      -1.883194453785e-03      -1.635340495777e-03      -8.482475806427e-08      -8.340152386856e-07      -3.996441621552e-07       1.187655394850e+03 
       3.971617529500e-02      -1.140700742700e+02      -4.178319217994e+01       1.307272020961e+01      -1.879126431413e+00       1.083817853374e+01      -2.001011524081e+01      -1.910079917035e-03      -1.674485129096e-03      -8.482475806427e-08      -8.448318185730e-07      -3.996441621552e-07       1.182008739620e+03 
       3.990991220520e-02      -1.143269019274e+02      -4.163058976963e+01       1.320236099286e+01      -1.888732117764e+00       1.093333474808e+01      -2.017854454881e+01      -1.937269383110e-03      -1.714064133491e-03      -8.482475806427e-08      -8.448318185730e-07      -3.996441621552e-07       1.176360574077e+03 
       4.010558047050e-02      -1.145846734612e+02      -4.147507205876e+01       1.333340919020e+01      -1.898436314693e+00       1.102946431741e+01      -2.034860144467e+01      -1.964785054463e-03      -1.754099142123e-03      -9.564133795166e-08      -8.448318185730e-07      -4.104607420425e-07       1.170712258484e+03 
       4.030325644698e-02      -1.148438322788e+02      -4.131685824306e+01       1.346591290524e+01      -1.908247274248e+00       1.112660405227e+01      -2.052034906020e+01      -1.992636609085e-03      -1.794600971570e-03      -9.564133795166e-08      -8.556483984604e-07      -4.104607420425e-07       1.165065256104e+03 
       4.050302064112e-02      -1.151048489124e+02      -4.115618190428e+01       1.359992281423e+01      -1.918173736686e+00       1.122479274886e+01      -2.069385392534e+01      -2.020814368986e-03      -1.835580438414e-03      -9.564133795166e-08      -8.556483984604e-07      -4.104607420425e-07       1.159421143888e+03 
       4.070495800910e-02      -1.153682213521e+02      -4.099329085028e+01       1.373549240629e+01      -1.928224947106e+00       1.132407137700e+01      -2.086918620839e+01      -2.049350214610e-03      -1.877038111948e-03      -9.564133795166e-08      -8.664649783478e-07      -4.104607420425e-07       1.153781608995e+03 
       4.090915828346e-02      -1.156342894754e+02      -4.082830844187e+01       1.387267878614e+01      -1.938408458934e+00       1.142448345746e+01      -2.104642053919e+01      -2.078233329377e-03      -1.918995056037e-03      -9.564133795166e-08      -8.664649783478e-07      -4.104607420425e-07       1.148147075202e+03 
       4.111571632974e-02      -1.159030714353e+02      -4.066111121918e+01       1.401154356558e+01      -1.948728201515e+00       1.152607555163e+01      -2.122563669628e+01      -2.107475099163e-03      -1.961462087263e-03      -9.564133795166e-08      -8.778508519135e-07      -4.212773219299e-07       1.142515491264e+03 
       4.132473253675e-02      -1.161745491425e+02      -4.049154111838e+01       1.415215204658e+01      -1.959187892778e+00       1.162889698940e+01      -2.140691920213e+01      -2.137107973705e-03      -2.004450591497e-03      -9.564133795166e-08      -8.778508519135e-07      -4.212773219299e-07       1.136884423531e+03 
       4.153631324413e-02      -1.164487013464e+02      -4.031942967352e+01       1.429457333343e+01      -1.969791450434e+00       1.173300002109e+01      -2.159035755312e+01      -2.167120567130e-03      -2.047971385321e-03      -9.564133795166e-08      -8.778508519135e-07      -4.212773219299e-07       1.131251290412e+03 
       4.175057121162e-02      -1.167255031496e+02      -4.014459703790e+01       1.443888067771e+01      -1.980543004410e+00       1.183844004753e+01      -2.177604661975e+01      -2.197535081892e-03      -2.092056349180e-03      -1.064579178391e-07      -8.886674318008e-07      -4.212773219299e-07       1.125613348322e+03 
       4.196762613478e-02      -1.170049469070e+02      -3.996686422331e+01       1.458515174929e+01      -1.991447169979e+00       1.194527591090e+01      -2.196408714823e+01      -2.228361765278e-03      -2.136695235788e-03      -1.064579178391e-07      -8.886674318008e-07      -4.212773219299e-07       1.119967833863e+03 
       4.218760521293e-02      -1.172872590505e+02      -3.978618637395e+01       1.473346895458e+01      -2.002511689097e+00       1.205357070944e+01      -2.215458712560e+01      -2.259623389033e-03      -2.181920494884e-03      -1.064579178391e-07      -8.994840116882e-07      -4.326631954956e-07       1.114313543341e+03 
       4.241064377555e-02      -1.175728300873e+02      -3.960260865988e+01       1.488391985607e+01      -2.013746609690e+00       1.216339192894e+01      -2.234766203364e+01      -2.291319383865e-03      -2.227753759629e-03      -1.064579178391e-07      -8.994840116882e-07      -4.326631954956e-07       1.108650304722e+03 
       4.263688597448e-02      -1.178620830116e+02      -3.941618402539e+01       1.503659758679e+01      -2.025162723878e+00       1.227481147402e+01      -2.254343486598e+01      -2.323470813640e-03      -2.274217232476e-03      -1.064579178391e-07      -9.103005915756e-07      -4.326631954956e-07       1.102977995877e+03 
       4.286648555021e-02      -1.181554745529e+02      -3.922697290671e+01       1.519160137234e+01      -2.036771613981e+00       1.238790602685e+01      -2.274203677309e+01      -2.356089633525e-03      -2.321321160711e-03      -1.064579178391e-07      -9.103005915756e-07      -4.326631954956e-07       1.097296536803e+03 
       4.309960668193e-02      -1.184534992481e+02      -3.903504525295e+01       1.534903706150e+01      -2.048585735138e+00       1.250275753724e+01      -2.294360785073e+01      -2.389207723965e-03      -2.369087177494e-03      -1.064579178391e-07      -9.211171714630e-07      -4.326631954956e-07       1.091605897221e+03 
       4.333642493230e-02      -1.187567123412e+02      -3.884052935387e+01       1.550901917795e+01      -2.060618755538e+00       1.261945401345e+01      -2.314829855582e+01      -2.422836470835e-03      -2.417559118437e-03      -1.172744977264e-07      -9.211171714630e-07      -4.434797753830e-07       1.085906077792e+03 
       4.357712829978e-02      -1.190657479914e+02      -3.864364762966e+01       1.567167256322e+01      -2.072885836538e+00       1.273809042277e+01      -2.335627114675e+01      -2.456986121421e-03      -2.466736983542e-03      -1.172744977264e-07      -9.319337513504e-07      -4.434797753830e-07       1.080197101030e+03 
       4.382191839325e-02      -1.193813002621e+02      -3.844465630348e+01       1.583713126436e+01      -2.085403415877e+00       1.285876873707e+01      -2.356769976304e+01      -2.491689694755e-03      -2.516664039128e-03      -1.172744977264e-07      -9.319337513504e-07      -4.434797753830e-07       1.074479060673e+03 
       4.407101174607e-02      -1.197041275924e+02      -3.824384312936e+01       1.600553911454e+01      -2.098189311058e+00       1.298159850897e+01      -2.378277150647e+01      -2.526979071285e-03      -2.567372734934e-03      -1.172744977264e-07      -9.427503312378e-07      -4.434797753830e-07       1.068752139453e+03 
       4.432464128963e-02      -1.200350587591e+02      -3.804153031614e+01       1.617705070490e+01      -2.111262851317e+00       1.310669767163e+01      -2.400168771801e+01      -2.562855389596e-03      -2.618895520699e-03      -1.172744977264e-07      -9.427503312378e-07      -4.542963552704e-07       1.063016614308e+03 
       4.458305800972e-02      -1.203747515154e+02      -3.783785852092e+01       1.635183288800e+01      -2.124642052629e+00       1.323419371438e+01      -2.422466601245e+01      -2.599361346716e-03      -2.671265984752e-03      -1.280910776138e-07      -9.535669111252e-07      -4.542963552704e-07       1.057271455889e+03 
       4.484653281304e-02      -1.207234167090e+02      -3.763254005455e+01       1.653006636052e+01      -2.138340387771e+00       1.336422511621e+01      -2.445194249806e+01      -2.636529961678e-03      -2.724515438244e-03      -1.280910776138e-07      -9.535669111252e-07      -4.542963552704e-07       1.051512727906e+03 
       4.511535863615e-02      -1.210812119836e+02      -3.742520355082e+01       1.671194647728e+01      -2.152371590582e+00       1.349694181028e+01      -2.468377283952e+01      -2.674382298347e-03      -2.778709919242e-03      -1.280910776138e-07      -9.643834910126e-07      -4.651129351578e-07       1.045735776836e+03 
       4.538985283471e-02      -1.214482945501e+02      -3.721543681948e+01       1.689768469673e+01      -2.166750385604e+00       1.363250642444e+01      -2.492043422308e+01      -2.712951375757e-03      -2.833870491612e-03      -1.280910776138e-07      -9.643834910126e-07      -4.651129351578e-07       1.039935482917e+03 
       4.567035989798e-02      -1.218248433757e+02      -3.700280040339e+01       1.708751040551e+01      -2.181492869523e+00       1.377109569192e+01      -2.516222786486e+01      -2.752280460227e-03      -2.890063193420e-03      -1.280910776138e-07      -9.752000709000e-07      -4.651129351578e-07       1.034106333316e+03 
       4.595725454196e-02      -1.222116852064e+02      -3.678732598544e+01       1.728167418564e+01      -2.196624240890e+00       1.391290270861e+01      -2.540948255019e+01      -2.792413387372e-03      -2.947340968980e-03      -1.280910776138e-07      -9.752000709000e-07      -4.759295150452e-07       1.028245956324e+03 
       4.625094524480e-02      -1.226104532194e+02      -3.656963843889e+01       1.748045042014e+01      -2.212180872482e+00       1.405813885667e+01      -2.566255807721e+01      -2.833392854216e-03      -3.005759609071e-03      -1.394769511795e-07      -9.860166507874e-07      -4.759295150452e-07       1.022355960736e+03 
       4.655187830057e-02      -1.230230242761e+02      -3.635049677794e+01       1.768413879320e+01      -2.228203642184e+00       1.420703554201e+01      -2.592184813358e+01      -2.875262696372e-03      -3.065393691165e-03      -1.394769511795e-07      -9.968332306747e-07      -4.759295150452e-07       1.016438617526e+03 
       4.686054248287e-02      -1.234515218775e+02      -3.613078903755e+01       1.789306736199e+01      -2.244738158821e+00       1.435984663546e+01      -2.618778453083e+01      -2.918066749455e-03      -3.126320639202e-03      -1.394769511795e-07      -9.968332306747e-07      -4.867460949326e-07       1.010496778306e+03 
       4.717747442854e-02      -1.238979988782e+02      -3.591128595994e+01       1.810759755229e+01      -2.261831168544e+00       1.451685157995e+01      -2.646084237470e+01      -2.961880729523e-03      -3.188604214074e-03      -1.394769511795e-07      -1.007649810562e-06      -4.867460949326e-07       1.004532024753e+03 
       4.750326487512e-02      -1.243634624573e+02      -3.569189617291e+01       1.832813248665e+01      -2.279519077314e+00       1.467835944159e+01      -2.674154658812e+01      -3.006758150182e-03      -3.252354289462e-03      -1.502935310669e-07      -1.019035684128e-06      -4.975626748199e-07       9.985391790281e+02 
       4.783856591437e-02      -1.248487059323e+02      -3.547228677231e+01       1.855511866721e+01      -2.297838268110e+00       1.484471233857e+01      -2.703047798500e+01      -3.052776435373e-03      -3.317656259417e-03      -1.502935310669e-07      -1.019035684128e-06      -4.975626748199e-07       9.925107379887e+02 
       4.818409946016e-02      -1.253545682457e+02      -3.525206987785e+01       1.878905072025e+01      -2.316828579063e+00       1.501628998123e+01      -2.732828096593e+01      -3.100010731860e-03      -3.384642200072e-03      -1.502935310669e-07      -1.029852264015e-06      -5.083792547073e-07       9.864381305410e+02 
       4.854066717423e-02      -1.258820877459e+02      -3.503088457101e+01       1.903047814110e+01      -2.336535597501e+00       1.519351525343e+01      -2.763567284606e+01      -3.148547572283e-03      -3.453440771799e-03      -1.611101109543e-07      -1.040668843903e-06      -5.083792547073e-07       9.803124954743e+02 
       4.890916214912e-02      -1.264331014486e+02      -3.480874660642e+01       1.928001256865e+01      -2.357018467863e+00       1.537686115169e+01      -2.795345492277e+01      -3.198485444448e-03      -3.524172664858e-03      -1.611101109543e-07      -1.051485423790e-06      -5.191958345947e-07       9.741282599009e+02 
       4.929058271936e-02      -1.270098900342e+02      -3.458581825100e+01       1.953833792614e+01      -2.378346136090e+00       1.556685824291e+01      -2.828252544754e+01      -3.249932514155e-03      -3.597032577685e-03      -1.611101109543e-07      -1.062302003677e-06      -5.191958345947e-07       9.678805882836e+02 
       4.968604886135e-02      -1.276150513969e+02      -3.436231454120e+01       1.980622209510e+01      -2.400596496353e+00       1.576410379929e+01      -2.862389511249e+01      -3.303008333075e-03      -3.672183897568e-03      -1.719266908417e-07      -1.073118583565e-06      -5.300124144821e-07       9.615642275675e+02 
       5.009682175679e-02      -1.282517178782e+02      -3.413871135359e+01       2.008453412681e+01      -2.423859924754e+00       1.596927286023e+01      -2.897870522961e+01      -3.357865471914e-03      -3.749842956104e-03      -1.719266908417e-07      -1.083935163452e-06      -5.408289943695e-07       9.551741393851e+02 
       5.052432723957e-02      -1.289238356955e+02      -3.391601757506e+01       2.037426536081e+01      -2.448243756131e+00       1.618313162329e+01      -2.934824965997e+01      -3.414654793498e-03      -3.830260811805e-03      -1.719266908417e-07      -1.094751743340e-06      -5.516455742569e-07       9.487063349039e+02 
       5.097018403103e-02      -1.296360590889e+02      -3.369556273919e+01       2.067654475600e+01      -2.473872112978e+00       1.640655374135e+01      -2.973400259468e+01      -3.473561887565e-03      -3.913718126454e-03      -1.827432707291e-07      -1.105568323227e-06      -5.516455742569e-07       9.421569748758e+02 
       5.143623790431e-02      -1.303935300081e+02      -3.347875040082e+01       2.099266377216e+01      -2.500884700300e+00       1.664053982434e+01      -3.013765108488e+01      -3.534792269132e-03      -4.000542243916e-03      -1.827432707291e-07      -1.116384903114e-06      -5.624621541443e-07       9.355209128590e+02 
       5.192460321867e-02      -1.312003802381e+02      -3.326572540992e+01       2.132411092668e+01      -2.529420482013e+00       1.688624043926e+01      -3.056113197356e+01      -3.598596427420e-03      -4.091112313782e-03      -1.935598506165e-07      -1.127201483002e-06      -5.738480277100e-07       9.287847764424e+02 
       5.243771364478e-02      -1.320605886351e+02      -3.305603761513e+01       2.167260756837e+01      -2.559630255837e+00       1.714498654519e+01      -3.100668327428e+01      -3.665245346217e-03      -4.185906542740e-03      -1.935598506165e-07      -1.138018062889e-06      -5.846646075974e-07       9.219297208528e+02 
       5.297838437871e-02      -1.329787979006e+02      -3.284922781964e+01       2.204015328263e+01      -2.591689302010e+00       1.741832609664e+01      -3.147690483401e+01      -3.735086863963e-03      -4.285466898373e-03      -2.043764305038e-07      -1.159651222664e-06      -6.062977673721e-07       9.149341670845e+02 
       5.354988873076e-02      -1.339617018488e+02      -3.264576437509e+01       2.242908358768e+01      -2.625817798736e+00       1.770806588371e+01      -3.197482534577e+01      -3.808510946826e-03      -4.390457177109e-03      -2.043764305038e-07      -1.171037096230e-06      -6.171143472595e-07       9.077801076220e+02 
       5.415605267857e-02      -1.350176221876e+02      -3.244661588627e+01       2.284214275857e+01      -2.662279768985e+00       1.801633046999e+01      -3.250400050289e+01      -3.886007756663e-03      -4.501668697162e-03      -2.151930103912e-07      -1.192670256004e-06      -6.387475070343e-07       9.004491021868e+02 
       5.480137176968e-02      -1.361556891244e+02      -3.225251739503e+01       2.328257909223e+01      -2.701378319527e+00       1.834562993963e+01      -3.306862329050e+01      -3.968130077637e-03      -4.620101707524e-03      -2.151930103912e-07      -1.203486835892e-06      -6.495640869217e-07       8.929172104180e+02 
       5.549115555878e-02      -1.373851224351e+02      -3.206328956758e+01       2.375426544743e+01      -2.743453454866e+00       1.869894246711e+01      -3.367365626323e+01      -4.055605467067e-03      -4.746982466778e-03      -2.260095902786e-07      -1.225119995667e-06      -6.711972466965e-07       8.851507063660e+02 
       5.623170534897e-02      -1.387157720891e+02      -3.187793766399e+01       2.426183580243e+01      -2.788896616999e+00       1.907982719851e+01      -3.432501614151e+01      -4.149281033948e-03      -4.883841805624e-03      -2.368261701660e-07      -1.246753155441e-06      -7.036469863586e-07       8.771058443734e+02 
       5.703053087773e-02      -1.401563553519e+02      -3.169259848638e+01       2.481084643790e+01      -2.838139044485e+00       1.949254232188e+01      -3.502975830317e+01      -4.250264054483e-03      -5.032667128295e-03      -2.476427500534e-07      -1.279202895103e-06      -7.258494398117e-07       8.687227808373e+02 
       5.789660972060e-02      -1.417151596731e+02      -3.150094382602e+01       2.540800063548e+01      -2.891672458825e+00       1.994221232745e+01      -3.579634415160e+01      -4.359933927255e-03      -5.195955926156e-03      -2.584593299408e-07      -1.300836054878e-06      -7.582991794739e-07       8.599241938983e+02 
       5.884068755889e-02      -1.434039271327e+02      -3.129721929086e+01       2.606139376720e+01      -2.950111057748e+00       2.043499075782e+01      -3.663488842493e+01      -4.480049769729e-03      -5.377009533248e-03      -2.692759098282e-07      -1.333855088219e-06      -7.907489191360e-07       8.506292487989e+02 
       5.987560431018e-02      -1.452329558087e+02      -3.107172569756e+01       2.678080410953e+01      -3.014147257530e+00       2.097826471938e+01      -3.755746882005e+01      -4.612902419668e-03      -5.580148319295e-03      -2.806617833939e-07      -1.355488247993e-06      -8.340152386856e-07       8.407336778039e+02 
       6.101660394657e-02      -1.471974438405e+02      -3.079883017582e+01       2.757794442901e+01      -3.084399632287e+00       2.158080564206e+01      -3.857832518905e+01      -4.761521658027e-03      -5.811128981973e-03      -2.914783632812e-07      -1.398754567543e-06      -8.778508519135e-07       8.300647719548e+02 
       6.228153469986e-02      -1.492814061617e+02      -3.043976875284e+01       2.846662020609e+01      -3.161473083528e+00       2.225285636700e+01      -3.971393150303e+01      -4.929892540555e-03      -6.077605105491e-03      -3.131115230560e-07      -1.431204307205e-06      -9.211171714630e-07       8.184012668154e+02 
       6.369075990322e-02      -1.514527794556e+02      -2.993830350268e+01       2.946260291315e+01      -3.245898348366e+00       2.300597803567e+01      -4.098263440645e+01      -5.123280464480e-03      -6.389795511376e-03      -3.239281029434e-07      -1.475039920433e-06      -9.860166507874e-07       8.054732623727e+02 
       6.526647607832e-02      -1.536403600954e+02      -2.920208214803e+01       3.058290293371e+01      -3.337820967897e+00       2.385242881559e+01      -4.240348034800e+01      -5.348614303163e-03      -6.761109912218e-03      -3.455612627182e-07      -1.518306239983e-06      -1.051485423790e-06       7.909133613850e+02 
       6.703101339994e-02      -1.557312164248e+02      -2.810234140637e+01       3.184399238983e+01      -3.436896387929e+00       2.480375649713e+01      -4.399371640360e+01      -5.614797809730e-03      -7.208661275989e-03      -3.671944224930e-07      -1.561572559532e-06      -1.116384903114e-06       7.742925833746e+02 
       6.900371348073e-02      -1.575281609695e+02      -2.643941771190e+01       3.325828550781e+01      -3.541619133954e+00       2.586824945599e+01      -4.576442181271e+01      -5.932699369796e-03      -7.753080236293e-03      -3.996441621552e-07      -1.604838879082e-06      -1.192670256004e-06       7.550679838647e+02 
       7.119641238802e-02      -1.587807809843e+02      -2.397486701534e+01       3.482891376552e+01      -3.649487068153e+00       2.704724488389e+01      -4.771438300688e+01      -6.314524639820e-03      -8.416833398852e-03      -4.326631954956e-07      -1.648674492310e-06      -1.268386315216e-06       7.327481772665e+02 
       7.360861972775e-02      -1.591716616224e+02      -2.042443144175e+01       3.654372005758e+01      -3.756571734843e+00       2.833115620036e+01      -4.982379282499e+01      -6.772011316864e-03      -9.220269027609e-03      -4.759295150452e-07      -1.681124231972e-06      -1.333855088219e-06       7.069363005264e+02 
       7.622474376016e-02      -1.584188818265e+02      -1.555291357758e+01       3.837148081864e+01      -3.858607051273e+00       2.969719173126e+01      -5.205113029602e+01      -7.313411882086e-03      -1.017556032929e-02      -5.191958345947e-07      -1.691940811859e-06      -1.387937987656e-06       6.776048728792e+02 
       7.901570463513e-02      -1.563018151809e+02      -9.198175854632e+00       4.026367823580e+01      -3.951314577185e+00       3.111090950511e+01      -5.433664271073e+01      -7.940040265297e-03      -1.128026275683e-02      -5.624621541443e-07      -1.691940811859e-06      -1.420387727318e-06       6.451012128760e+02 
       8.194493791359e-02      -1.528376213140e+02      -1.429744380324e+00       4.216327902120e+01      -4.032839730202e+00       3.253192573379e+01      -5.661258332497e+01      -8.643731087269e-03      -1.251349632600e-02      -6.171143472595e-07      -1.670307652084e-06      -1.420387727318e-06       6.103887481546e+02 
       8.497582793569e-02      -1.482088603525e+02       7.516146742314e+00       4.401729952687e+01      -4.103203826260e+00       3.392140387604e+01      -5.881588887519e+01      -9.406718969477e-03      -1.383733241477e-02      -6.820138265839e-07      -1.627041332535e-06      -1.377121407768e-06       5.747030746701e+02 
       8.807712855771e-02      -1.427936223457e+02       1.721110680365e+01       4.578740439434e+01      -4.164998253295e+00       3.524815825814e+01      -6.089795534031e+01      -1.020371588673e-02      -1.520213772310e-02      -7.474825995865e-07      -1.561572559532e-06      -1.323038508331e-06       5.394628439768e+02 
       9.122506666948e-02      -1.370439786488e+02       2.714636233189e+01       4.745571321192e+01      -4.222054903069e+00       3.649178554838e+01      -6.282912078734e+01      -1.100543623364e-02      -1.655421647126e-02      -8.123820789108e-07      -1.485856500320e-06      -1.235936575554e-06       5.059511589432e+02 
       9.440294517792e-02      -1.314016775737e+02       3.681814026050e+01       4.902418445346e+01      -4.278464517662e+00       3.764297315935e+01      -6.459835584809e+01      -1.178250787215e-02      -1.784307800291e-02      -8.778508519135e-07      -1.409571147430e-06      -1.148834642776e-06       4.751540334502e+02 
       9.759964985482e-02      -1.262886568704e+02       4.574147695362e+01       5.051044000815e+01      -4.338467152599e+00       3.870209292409e+01      -6.621027087851e+01      -1.250881616267e-02      -1.902706880749e-02      -9.535669111252e-07      -1.333855088219e-06      -1.051485423790e-06       4.477597282343e+02 
