# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1312       1.023624824944e-10       4.163584146354e-12      -5.848625861609e-12       1.274050857616e-14       2.196857202422e-15       5.098411160787e-16      -1.032292714507e-16 
 1313       1.023967671831e-10       4.153967377865e-12      -5.934141821922e-12       1.273350895328e-14       2.190192915902e-15       5.120570478111e-16      -1.029486269047e-16 
 1314       1.024377868142e-10       4.143885846421e-12      -6.018601040451e-12       1.272661608423e-14       2.183553233123e-15       5.142265611999e-16      -1.026585681495e-16 
 1315       1.024854494106e-10       4.133342805841e-12      -6.101961858400e-12       1.271983025540e-14       2.176938023979e-15       5.163502332828e-16      -1.023591339059e-16 
 1316       1.025396622930e-10       4.122341538845e-12      -6.184182388940e-12       1.271315175188e-14       2.170347156691e-15       5.184286456481e-16      -1.020503633103e-16 
 1317       1.026003320779e-10       4.110885357117e-12      -6.265220516783e-12       1.270658085746e-14       2.163780497802e-15       5.204623844443e-16      -1.017322959158e-16 
 1318       1.026673646764e-10       4.098977601366e-12      -6.345033897774e-12       1.270011785464e-14       2.157237912170e-15       5.224520403894e-16      -1.014049716928e-16 
 1319       1.027406652927e-10       4.086621641385e-12      -6.423579958470e-12       1.269376302460e-14       2.150719262971e-15       5.243982087801e-16      -1.010684310300e-16 
 1320       1.028201384231e-10       4.073820876115e-12      -6.500815895724e-12       1.268751664721e-14       2.144224411686e-15       5.263014895011e-16      -1.007227147357e-16 
 1321       1.029056878538e-10       4.060578733698e-12      -6.576698676274e-12       1.268137900104e-14       2.137753218105e-15       5.281624870348e-16      -1.003678640380e-16 
 1322       1.029972166600e-10       4.046898671546e-12      -6.651185036320e-12       1.267535036333e-14       2.131305540319e-15       5.299818104701e-16      -1.000039205862e-16 
 1323       1.030946272046e-10       4.032784176395e-12      -6.724231481113e-12       1.266943101000e-14       2.124881234718e-15       5.317600735121e-16      -9.963092645162e-17 
 1324       1.031978143831e-10       4.018239476856e-12      -6.795799500822e-12       1.266362094480e-14       2.118480169020e-15       5.334979823688e-16      -9.924893203649e-17 
 1325       1.033066452817e-10       4.003271689536e-12      -6.865871282011e-12       1.265791908360e-14       2.112102261533e-15       5.351966004560e-16      -9.885801989560e-17 
 1326       1.034209792920e-10       3.987888696737e-12      -6.934434168845e-12       1.265232406108e-14       2.105747442317e-15       5.368570866341e-16      -9.845828117965e-17 
 1327       1.035406748420e-10       3.972098436226e-12      -7.001475462480e-12       1.264683450074e-14       2.099415640191e-15       5.384806076112e-16      -9.804980775232e-17 
 1328       1.036655893939e-10       3.955908901347e-12      -7.066982421009e-12       1.264144901486e-14       2.093106782727e-15       5.400683379584e-16      -9.763269219178e-17 
 1329       1.037955794425e-10       3.939328141131e-12      -7.130942259400e-12       1.263616620450e-14       2.086820796246e-15       5.416214601253e-16      -9.720702779205e-17 
 1330       1.039305005132e-10       3.922364260401e-12      -7.193342149438e-12       1.263098465945e-14       2.080557605819e-15       5.431411644549e-16      -9.677290856448e-17 
 1331       1.040702071602e-10       3.905025419885e-12      -7.254169219665e-12       1.262590295823e-14       2.074317135260e-15       5.446286491995e-16      -9.633042923916e-17 
 1332       1.042145529645e-10       3.887319836323e-12      -7.313410555321e-12       1.262091966804e-14       2.068099307124e-15       5.460851205356e-16      -9.587968526642e-17 
 1333       1.043633905319e-10       3.869255782580e-12      -7.371053198285e-12       1.261603334477e-14       2.061904042708e-15       5.475117925794e-16      -9.542077281818e-17 
 1334       1.045165714914e-10       3.850841587748e-12      -7.427084147015e-12       1.261124253294e-14       2.055731262040e-15       5.489098874021e-16      -9.495378878947e-17 
 1335       1.046739464933e-10       3.832085637262e-12      -7.481490356489e-12       1.260654576571e-14       2.049580883883e-15       5.502806350452e-16      -9.447883079982e-17 
 1336       1.048353652070e-10       3.812996373008e-12      -7.534258738147e-12       1.260194156484e-14       2.043452825731e-15       5.516252735360e-16      -9.399599719471e-17 
 1337       1.050006763192e-10       3.793582293429e-12      -7.585376159829e-12       1.259742844067e-14       2.037347003802e-15       5.529450489028e-16      -9.350538704702e-17 
 1338       1.051697275324e-10       3.773851953635e-12      -7.634829445718e-12       1.259300489210e-14       2.031263333040e-15       5.542412151901e-16      -9.300710015845e-17 
 1339       1.053423655625e-10       3.753813965517e-12      -7.682605376280e-12       1.258866940654e-14       2.025201727108e-15       5.555150344743e-16      -9.250123706099e-17 
 1340       1.055184361372e-10       3.733476997850e-12      -7.728690688205e-12       1.258442045994e-14       2.019162098387e-15       5.567677768787e-16      -9.198789901831e-17 
 1341       1.056977839940e-10       3.712849776405e-12      -7.773072074348e-12       1.258025651672e-14       2.013144357974e-15       5.580007205890e-16      -9.146718802725e-17 
 1342       1.058802528785e-10       3.691941084058e-12      -7.815736183666e-12       1.257617602977e-14       2.007148415677e-15       5.592151518684e-16      -9.093920681922e-17 
 1343       1.060656855421e-10       3.670759760899e-12      -7.856669621166e-12       1.257217744041e-14       2.001174180012e-15       5.604123650735e-16      -9.040405886168e-17 
 1344       1.062539237406e-10       3.649314704342e-12      -7.895858947839e-12       1.256825917838e-14       1.995221558202e-15       5.615936626689e-16      -8.986184835951e-17 
 1345       1.064448082319e-10       3.627614869233e-12      -7.933290680604e-12       1.256441966182e-14       1.989290456172e-15       5.627603552430e-16      -8.931268025653e-17 
 1346       1.066381787746e-10       3.605669267960e-12      -7.968951292249e-12       1.256065729725e-14       1.983380778547e-15       5.639137615234e-16      -8.875666023690e-17 
 1347       1.068338741254e-10       3.583486970562e-12      -8.002827211369e-12       1.255697047950e-14       1.977492428650e-15       5.650552083918e-16      -8.819389472652e-17 
 1348       1.070317320380e-10       3.561077104837e-12      -8.034904822309e-12       1.255335759176e-14       1.971625308496e-15       5.661860308998e-16      -8.762449089456e-17 
 1349       1.072315892605e-10       3.538448856454e-12      -8.065170465106e-12       1.254981700550e-14       1.965779318793e-15       5.673075722839e-16      -8.704855665480e-17 
 1350       1.074332815341e-10       3.515611469059e-12      -8.093610435425e-12       1.254634708049e-14       1.959954358934e-15       5.684211839810e-16      -8.646620066716e-17 
 1351       1.076366435908e-10       3.492574244387e-12      -8.120210984504e-12       1.254294616472e-14       1.954150326999e-15       5.695282256437e-16      -8.587753233907e-17 
 1352       1.078415091518e-10       3.469346542369e-12      -8.144958319094e-12       1.253961259443e-14       1.948367119751e-15       5.706300651556e-16      -8.528266182692e-17 
 1353       1.080477109253e-10       3.445937781242e-12      -8.167838601399e-12       1.253634469407e-14       1.942604632629e-15       5.717280786468e-16      -8.468170003755e-17 
 1354       1.082550806048e-10       3.422357437660e-12      -8.188837949014e-12       1.253314077628e-14       1.936862759750e-15       5.728236505089e-16      -8.407475862962e-17 
 1355       1.084634488674e-10       3.398615046799e-12      -8.207942434873e-12       1.252999914183e-14       1.931141393904e-15       5.739181734108e-16      -8.346195001509e-17 
 1356       1.086726453716e-10       3.374720202470e-12      -8.225138087181e-12       1.252691807966e-14       1.925440426550e-15       5.750130483133e-16      -8.284338736064e-17 
 1357       1.088824987555e-10       3.350682557227e-12      -8.240410889362e-12       1.252389586682e-14       1.919759747814e-15       5.761096844855e-16      -8.221918458914e-17 
 1358       1.090928366348e-10       3.326511822476e-12      -8.253746779995e-12       1.252093076843e-14       1.914099246487e-15       5.772094995191e-16      -8.158945638105e-17 
 1359       1.093034856012e-10       3.302217768585e-12      -8.265131652757e-12       1.251802103769e-14       1.908458810021e-15       5.783139193444e-16      -8.095431817586e-17 
 1360       1.095142712205e-10       3.277810224990e-12      -8.274551356363e-12       1.251516491586e-14       1.902838324526e-15       5.794243782453e-16      -8.031388617358e-17 
 1361       1.097250180302e-10       3.253299080309e-12      -8.281991694506e-12       1.251236063219e-14       1.897237674765e-15       5.805423188746e-16      -7.966827733611e-17 
 1362       1.099355495383e-10       3.228694282449e-12      -8.287438425799e-12       1.250960640396e-14       1.891656744157e-15       5.816691922699e-16      -7.901760938872e-17 
 1363       1.101456982114e-10       3.204005512230e-12      -8.290882032183e-12       1.250690040208e-14       1.886095425169e-15       5.828057074949e-16      -7.836199373015e-17 
 1364       1.103553355623e-10       3.179241200214e-12      -8.292332080240e-12       1.250424064767e-14       1.880553650648e-15       5.839495717273e-16      -7.770151407669e-17 
 1365       1.105643423814e-10       3.154409499549e-12      -8.291803013834e-12       1.250162511436e-14       1.875031362823e-15       5.850977259569e-16      -7.703624759185e-17 
 1366       1.107725987747e-10       3.129518611578e-12      -8.289309399869e-12       1.249905176248e-14       1.869528502930e-15       5.862470931257e-16      -7.636627195788e-17 
 1367       1.109799841621e-10       3.104576785934e-12      -8.284865928540e-12       1.249651853900e-14       1.864045011208e-15       5.873945780953e-16      -7.569166537676e-17 
 1368       1.111863772766e-10       3.079592320622e-12      -8.278487413583e-12       1.249402337756e-14       1.858580826903e-15       5.885370676133e-16      -7.501250657117e-17 
 1369       1.113916561625e-10       3.054573562114e-12      -8.270188792518e-12       1.249156419839e-14       1.853135888259e-15       5.896714302808e-16      -7.432887478546e-17 
 1370       1.115956981749e-10       3.029528905428e-12      -8.259985126901e-12       1.248913890833e-14       1.847710132518e-15       5.907945165185e-16      -7.364084978669e-17 
 1371       1.117983799776e-10       3.004466794225e-12      -8.247891602575e-12       1.248674540079e-14       1.842303495919e-15       5.919031585343e-16      -7.294851186551e-17 
 1372       1.119995775427e-10       2.979395720893e-12      -8.233923529912e-12       1.248438155569e-14       1.836915913693e-15       5.929941702900e-16      -7.225194183726e-17 
 1373       1.121991661486e-10       2.954324226633e-12      -8.218096344068e-12       1.248204523950e-14       1.831547320064e-15       5.940643474679e-16      -7.155122104284e-17 
 1374       1.123970203794e-10       2.929260901551e-12      -8.200425605227e-12       1.247973430515e-14       1.826197648244e-15       5.951104674380e-16      -7.084643134978e-17 
 1375       1.125930141231e-10       2.904214384747e-12      -8.180926998853e-12       1.247744659206e-14       1.820866830433e-15       5.961292892251e-16      -7.013765515316e-17 
 1376       1.127870205707e-10       2.879193364397e-12      -8.159616335935e-12       1.247517992607e-14       1.815554797813e-15       5.971175534751e-16      -6.942497537662e-17 
 1377       1.129789122151e-10       2.854206577846e-12      -8.136509553237e-12       1.247293211944e-14       1.810261480549e-15       5.980719824225e-16      -6.870847547333e-17 
 1378       1.131685608492e-10       2.829262811698e-12      -8.111622713549e-12       1.247070097082e-14       1.804986807787e-15       5.989892798569e-16      -6.798823942698e-17 
 1379       1.133558375656e-10       2.804370901898e-12      -8.084972005932e-12       1.246848426521e-14       1.799730707649e-15       5.998661310900e-16      -6.726435175277e-17 
 1380       1.135406127543e-10       2.779539733824e-12      -8.056573745966e-12       1.246627977395e-14       1.794493107233e-15       6.006992029227e-16      -6.653689749836e-17 
 1381       1.137227561024e-10       2.754778242374e-12      -8.026444376002e-12       1.246408525470e-14       1.789273932609e-15       6.014851436118e-16      -6.580596224487e-17 
 1382       1.139021365923e-10       2.730095412057e-12      -7.994600465410e-12       1.246189845141e-14       1.784073108817e-15       6.022205828368e-16      -6.507163210787e-17 
 1383       1.140786225007e-10       2.705500277077e-12      -7.961058710824e-12       1.245971709426e-14       1.778890559866e-15       6.029021316672e-16      -6.433399373835e-17 
 1384       1.142520813971e-10       2.681001921422e-12      -7.925835936394e-12       1.245753889970e-14       1.773726208732e-15       6.035263825289e-16      -6.359313432368e-17 
 1385       1.144223801428e-10       2.656609478954e-12      -7.888949094032e-12       1.245536157037e-14       1.768579977351e-15       6.040899091715e-16      -6.284914158865e-17 
 1386       1.145893848896e-10       2.632332133496e-12      -7.850415263663e-12       1.245318279509e-14       1.763451786625e-15       6.045892666350e-16      -6.210210379639e-17 
 1387       1.147529610786e-10       2.608179118920e-12      -7.810251653472e-12       1.245100024885e-14       1.758341556411e-15       6.050209912168e-16      -6.135210974938e-17 
 1388       1.149129734388e-10       2.584159719236e-12      -7.768475600153e-12       1.244881159277e-14       1.753249205524e-15       6.053816004383e-16      -6.059924879042e-17 
 1389       1.150692859859e-10       2.560283268679e-12      -7.725104569156e-12       1.244661447407e-14       1.748174651733e-15       6.056675930125e-16      -5.984361080364e-17 
 1390       1.152217620213e-10       2.536559151798e-12      -7.680156154939e-12       1.244440652605e-14       1.743117811760e-15       6.058754488100e-16      -5.908528621542e-17 
 1391       1.153702641304e-10       2.512996803541e-12      -7.633648081212e-12       1.244218536809e-14       1.738078601276e-15       6.060016288267e-16      -5.832436599546e-17 
 1392       1.155146541817e-10       2.489605709350e-12      -7.585598201190e-12       1.243994860556e-14       1.733056934898e-15       6.060425751501e-16      -5.756094165766e-17 
 1393       1.156547933257e-10       2.466395405243e-12      -7.536024497836e-12       1.243769382988e-14       1.728052726190e-15       6.059947109265e-16      -5.679510526119e-17 
 1394       1.157905419931e-10       2.443375477903e-12      -7.484945084117e-12       1.243541861842e-14       1.723065887659e-15       6.058544403281e-16      -5.602694941141e-17 
 1395       1.159217598941e-10       2.420555564770e-12      -7.432378203246e-12       1.243312053450e-14       1.718096330750e-15       6.056181485192e-16      -5.525656726088e-17 
 1396       1.160483060168e-10       2.397945354123e-12      -7.378342228932e-12       1.243079712740e-14       1.713143965848e-15       6.052822016240e-16      -5.448405251035e-17 
 1397       1.161700386261e-10       2.375554585173e-12      -7.322855665631e-12       1.242844593227e-14       1.708208702273e-15       6.048429466927e-16      -5.370949940969e-17 
 1398       1.162868152627e-10       2.353393048151e-12      -7.265937148792e-12       1.242606447015e-14       1.703290448279e-15       6.042967116690e-16      -5.293300275894e-17 
 1399       1.163984927413e-10       2.331470584392e-12      -7.207605445107e-12       1.242365024795e-14       1.698389111052e-15       6.036398053567e-16      -5.215465790924e-17 
 1400       1.165049271497e-10       2.309797086429e-12      -7.147879452759e-12       1.242120075839e-14       1.693504596704e-15       6.028685173865e-16      -5.137456076385e-17 
 1401       1.166059738478e-10       2.288382498074e-12      -7.086778201668e-12       1.241871347998e-14       1.688636810277e-15       6.019791181833e-16      -5.059280777908e-17 
 1402       1.167015061390e-10       2.267235765251e-12      -7.024322605284e-12       1.241618606864e-14       1.683785664064e-15       6.009691801459e-16      -4.980949390290e-17 
 1403       1.167914715030e-10       2.246361676317e-12      -6.960540735437e-12       1.241361693468e-14       1.678951102697e-15       5.998415563318e-16      -4.902470636507e-17 
 1404       1.168758359472e-10       2.225763988958e-12      -6.895462603000e-12       1.241100467179e-14       1.674133078316e-15       5.986004432071e-16      -4.823853082416e-17 
 1405       1.169545653868e-10       2.205446476478e-12      -6.829118411697e-12       1.240834786591e-14       1.669331542267e-15       5.972500632466e-16      -4.745105342497e-17 
 1406       1.170276256447e-10       2.185412927833e-12      -6.761538558455e-12       1.240564509525e-14       1.664546445095e-15       5.957946649811e-16      -4.666236079937e-17 
 1407       1.170949824514e-10       2.165667147645e-12      -6.692753633764e-12       1.240289493028e-14       1.659777736547e-15       5.942385230448e-16      -4.587254006715e-17 
 1408       1.171566014447e-10       2.146212956234e-12      -6.622794422028e-12       1.240009593370e-14       1.655025365565e-15       5.925859382230e-16      -4.508167883688e-17 
 1409       1.172124481699e-10       2.127054189636e-12      -6.551691901924e-12       1.239724666042e-14       1.650289280290e-15       5.908412374996e-16      -4.428986520679e-17 
 1410       1.172624880793e-10       2.108194699632e-12      -6.479477246756e-12       1.239434565758e-14       1.645569428056e-15       5.890087741045e-16      -4.349718776557e-17 
 1411       1.173066865326e-10       2.089638353770e-12      -6.406181824810e-12       1.239139146448e-14       1.640865755387e-15       5.870929275610e-16      -4.270373559329e-17 
 1412       1.173450087964e-10       2.071389035390e-12      -6.331837199709e-12       1.238838261263e-14       1.636178208001e-15       5.850981037337e-16      -4.190959826220e-17 
 1413       1.173774200441e-10       2.053450643644e-12      -6.256475130770e-12       1.238531762570e-14       1.631506730803e-15       5.830287348754e-16      -4.111486583763e-17 
 1414       1.174038853561e-10       2.035827093527e-12      -6.180127573356e-12       1.238219501949e-14       1.626851267886e-15       5.808892796753e-16      -4.031962887882e-17 
 1415       1.174243697194e-10       2.018522315896e-12      -6.102826679236e-12       1.237901330198e-14       1.622211762527e-15       5.786842233060e-16      -3.952397843975e-17 
 1416       1.174388380277e-10       2.001540257496e-12      -6.024604796938e-12       1.237577097323e-14       1.617588157186e-15       5.764180774710e-16      -3.872800607006e-17 
 1417       1.174472550811e-10       1.984884880984e-12      -5.945494472103e-12       1.237246652544e-14       1.612980393507e-15       5.740953804527e-16      -3.793180381587e-17 
 1418       1.174495855861e-10       1.968560164952e-12      -5.865528447842e-12       1.236909844289e-14       1.608388412312e-15       5.717206971592e-16      -3.713546422060e-17 
 1419       1.174457941555e-10       1.952570103953e-12      -5.784739665092e-12       1.236566520197e-14       1.603812153600e-15       5.692986191723e-16      -3.633908032591e-17 
 1420       1.174358453083e-10       1.936918708524e-12      -5.703161262970e-12       1.236216527111e-14       1.599251556548e-15       5.668337647950e-16      -3.554274567245e-17 
 1421       1.174197034697e-10       1.921610005210e-12      -5.620826579129e-12       1.235859711080e-14       1.594706559506e-15       5.643307790987e-16      -3.474655430082e-17 
 1422       1.173973329706e-10       1.906648036588e-12      -5.537769150113e-12       1.235495917360e-14       1.590177099998e-15       5.617943339710e-16      -3.395060075235e-17 
 1423       1.173686980480e-10       1.892036861291e-12      -5.454022711712e-12       1.235124990405e-14       1.585663114717e-15       5.592291281628e-16      -3.315498006999e-17 
 1424       1.173337628446e-10       1.877780554036e-12      -5.369621199318e-12       1.234746773875e-14       1.581164539527e-15       5.566398873365e-16      -3.235978779915e-17 
 1425       1.172924914088e-10       1.863883205639e-12      -5.284598748281e-12       1.234361110628e-14       1.576681309457e-15       5.540313641127e-16      -3.156511998857e-17 
 1426       1.172448476944e-10       1.850348923051e-12      -5.198989694264e-12       1.233967842721e-14       1.572213358702e-15       5.514083381184e-16      -3.077107319116e-17 
 1427       1.171907955609e-10       1.837181829371e-12      -5.112828573597e-12       1.233566811408e-14       1.567760620621e-15       5.487756160338e-16      -2.997774446486e-17 
 1428       1.171302987729e-10       1.824386063877e-12      -5.026150123632e-12       1.233157857139e-14       1.563323027734e-15       5.461380316406e-16      -2.918523137352e-17 
 1429       1.170633210003e-10       1.811965782048e-12      -4.938989283104e-12       1.232740819558e-14       1.558900511723e-15       5.435004458688e-16      -2.839363198769e-17 
 1430       1.169898258184e-10       1.799925155589e-12      -4.851381192477e-12       1.232315537505e-14       1.554493003425e-15       5.408677468446e-16      -2.760304488556e-17 
 1431       1.169097767071e-10       1.788268372453e-12      -4.763361194308e-12       1.231881849007e-14       1.550100432835e-15       5.382448499379e-16      -2.681356915375e-17 
 1432       1.168231370516e-10       1.776999636867e-12      -4.674964833597e-12       1.231439591286e-14       1.545722729102e-15       5.356366978095e-16      -2.602530438820e-17 
 1433       1.167298701417e-10       1.766123169357e-12      -4.586227858145e-12       1.230988600751e-14       1.541359820529e-15       5.330482604589e-16      -2.523835069500e-17 
 1434       1.166299391720e-10       1.755643206768e-12      -4.497186218908e-12       1.230528712999e-14       1.537011634568e-15       5.304845352718e-16      -2.445280869128e-17 
 1435       1.165233072418e-10       1.745564002294e-12      -4.407876070353e-12       1.230059762811e-14       1.532678097821e-15       5.279505470673e-16      -2.366877950601e-17 
 1436       1.164099373546e-10       1.735889825495e-12      -4.318333770814e-12       1.229581584158e-14       1.528359136038e-15       5.254513481458e-16      -2.288636478093e-17 
 1437       1.162897924188e-10       1.726624962329e-12      -4.228595882844e-12       1.229094010189e-14       1.524054674113e-15       5.229920183363e-16      -2.210566667133e-17 
 1438       1.161628352466e-10       1.717773715170e-12      -4.138699173576e-12       1.228596873239e-14       1.519764636084e-15       5.205776650437e-16      -2.132678784697e-17 
 1439       1.160290285547e-10       1.709340402834e-12      -4.048680615075e-12       1.228090004822e-14       1.515488945132e-15       5.182134232969e-16      -2.054983149288e-17 
 1440       1.158883349638e-10       1.701329360604e-12      -3.958577384691e-12       1.227573235632e-14       1.511227523578e-15       5.159044557956e-16      -1.977490131025e-17 
 1441       1.157407326899e-10       1.693743847005e-12      -3.868425054987e-12       1.227046423414e-14       1.506980299569e-15       5.136545502891e-16      -1.900209372895e-17 
 1442       1.155862627921e-10       1.686582751934e-12      -3.778252142689e-12       1.226509536892e-14       1.502747227222e-15       5.114618960416e-16      -1.823147445695e-17 
 1443       1.154249824040e-10       1.679843855167e-12      -3.688085505121e-12       1.225962572690e-14       1.498528266685e-15       5.093232645958e-16      -1.746310169460e-17 
 1444       1.152569490870e-10       1.673524916540e-12      -3.597952145858e-12       1.225405527538e-14       1.494323377459e-15       5.072354085189e-16      -1.669703390176e-17 
 1445       1.150822208307e-10       1.667623675906e-12      -3.507879214987e-12       1.224838398270e-14       1.490132518402e-15       5.051950613692e-16      -1.593332979819e-17 
 1446       1.149008560541e-10       1.662137853098e-12      -3.417894009353e-12       1.224261181824e-14       1.485955647724e-15       5.031989376624e-16      -1.517204836399e-17 
 1447       1.147129136063e-10       1.657065147892e-12      -3.328023972807e-12       1.223673875244e-14       1.481792722989e-15       5.012437328384e-16      -1.441324883999e-17 
 1448       1.145184527668e-10       1.652403239963e-12      -3.238296696465e-12       1.223076475681e-14       1.477643701108e-15       4.993261232276e-16      -1.365699072814e-17 
 1449       1.143175332472e-10       1.648149788852e-12      -3.148739918949e-12       1.222468980389e-14       1.473508538345e-15       4.974427660172e-16      -1.290333379193e-17 
 1450       1.141102151914e-10       1.644302433923e-12      -3.059381526646e-12       1.221851386730e-14       1.469387190309e-15       4.955902992182e-16      -1.215233805680e-17 
 1451       1.138965591764e-10       1.640858794322e-12      -2.970249553954e-12       1.221223692172e-14       1.465279611957e-15       4.937653416316e-16      -1.140406381053e-17 
 1452       1.136766262132e-10       1.637816468945e-12      -2.881372183536e-12       1.220585894290e-14       1.461185757591e-15       4.919644928148e-16      -1.065857160367e-17 
 1453       1.134504777479e-10       1.635173036394e-12      -2.792777746567e-12       1.219937990763e-14       1.457105580854e-15       4.901843330484e-16      -9.915922249920e-18 
 1454       1.132181756620e-10       1.632926054936e-12      -2.704494722988e-12       1.219279979379e-14       1.453039034734e-15       4.884214233023e-16      -9.176176826538e-18 
 1455       1.129797822736e-10       1.631073062470e-12      -2.616551741755e-12       1.218611858034e-14       1.448986071558e-15       4.866723052027e-16      -8.439396674763e-18 
 1456       1.127353603378e-10       1.629611576483e-12      -2.528977581091e-12       1.217933624730e-14       1.444946642992e-15       4.849335009981e-16      -7.705643400209e-18 
 1457       1.124849730479e-10       1.628539094014e-12      -2.441801168738e-12       1.217245277576e-14       1.440920700042e-15       4.832015135262e-16      -6.974978873269e-18 
 1458       1.122286840362e-10       1.627853091613e-12      -2.355051582203e-12       1.216546814790e-14       1.436908193048e-15       4.814728261800e-16      -6.247465229525e-18 
 1459       1.119665573743e-10       1.627551025303e-12      -2.268758049013e-12       1.215838234699e-14       1.432909071685e-15       4.797439028747e-16      -5.523164870151e-18 
 1460       1.116986575744e-10       1.627630330540e-12      -2.182949946967e-12       1.215119535735e-14       1.428923284964e-15       4.780111880140e-16      -4.802140462320e-18 
 1461       1.114250495901e-10       1.628088422176e-12      -2.097656804382e-12       1.214390716442e-14       1.424950781226e-15       4.762711064567e-16      -4.084454939607e-18 
 1462       1.111457988168e-10       1.628922694417e-12      -2.012908300348e-12       1.213651775472e-14       1.420991508142e-15       4.745200634828e-16      -3.370171502397e-18 
 1463       1.108609710928e-10       1.630130520787e-12      -1.928734264975e-12       1.212902711583e-14       1.417045412715e-15       4.727544447606e-16      -2.659353618290e-18 
 1464       1.105706327002e-10       1.631709254087e-12      -1.845164679648e-12       1.212143523647e-14       1.413112441274e-15       4.709706163130e-16      -1.952065022504e-18 
 1465       1.102748503655e-10       1.633656226357e-12      -1.762229677275e-12       1.211374210642e-14       1.409192539475e-15       4.691649244836e-16      -1.248369718284e-18 
 1466       1.099736912602e-10       1.635968748837e-12      -1.679959542540e-12       1.210594771657e-14       1.405285652298e-15       4.673336959037e-16      -5.483319773060e-19 
 1467       1.096672230022e-10       1.638644111925e-12      -1.598384712149e-12       1.209805205890e-14       1.401391724049e-15       4.654732374586e-16       1.479836599190e-19 
 1468       1.093555136560e-10       1.641679585145e-12      -1.517535775089e-12       1.209005512651e-14       1.397510698353e-15       4.635798362542e-16       8.405123836374e-19 
 1469       1.090386317340e-10       1.645072417098e-12      -1.437443472870e-12       1.208195691359e-14       1.393642518160e-15       4.616497595831e-16       1.529189114449e-18 
 1470       1.087166461969e-10       1.648819835433e-12      -1.358138699781e-12       1.207375741543e-14       1.389787125735e-15       4.596792548918e-16       2.213948502900e-18 
 1471       1.083896264546e-10       1.652919046802e-12      -1.279652503140e-12       1.206545662844e-14       1.385944462664e-15       4.576645497466e-16       2.894724929080e-18 
 1472       1.080576423671e-10       1.657367236822e-12      -1.202016083546e-12       1.205705455014e-14       1.382114469848e-15       4.556018518003e-16       3.571452502213e-18 
 1473       1.077207642455e-10       1.662161570036e-12      -1.125260795125e-12       1.204855117917e-14       1.378297087504e-15       4.534873487588e-16       4.244065060257e-18 
 1474       1.073790628522e-10       1.667299189875e-12      -1.049418145786e-12       1.203994651526e-14       1.374492255161e-15       4.513172083473e-16       4.912496169493e-18 
 1475       1.070326094023e-10       1.672777218620e-12      -9.745197974702e-13       1.203124055928e-14       1.370699911664e-15       4.490875782774e-16       5.576679124122e-18 
 1476       1.066814755641e-10       1.678592757358e-12      -9.005975664005e-13       1.202243331322e-14       1.366919995165e-15       4.467945862127e-16       6.236546945861e-18 
 1477       1.063257334599e-10       1.684742885950e-12      -8.276834233336e-13       1.201352478019e-14       1.363152443127e-15       4.444343397362e-16       6.892032383537e-18 
 1478       1.059654556670e-10       1.691224662984e-12      -7.558094938106e-13       1.200451496441e-14       1.359397192321e-15       4.420029263162e-16       7.543067912678e-18 
 1479       1.056007152184e-10       1.698035125745e-12      -6.850080584078e-13       1.199540387124e-14       1.355654178825e-15       4.394964132731e-16       8.189585735113e-18 
 1480       1.052315904173e-10       1.705170765163e-12      -6.153077108287e-13       1.198619170499e-14       1.351923343420e-15       4.369120325039e-16       8.831523743629e-18 
 1481       1.048581793325e-10       1.712625945094e-12      -5.467217901424e-13       1.197687946448e-14       1.348204647843e-15       4.342517475314e-16       9.468843481257e-18 
 1482       1.044805854481e-10       1.720394467342e-12      -4.792598347262e-13       1.196746835338e-14       1.344498058693e-15       4.315187216396e-16       1.010151235867e-17 
 1483       1.040989128634e-10       1.728470095181e-12      -4.129314140906e-13       1.195795958291e-14       1.340803542043e-15       4.287161363462e-16       1.072949770512e-17 
 1484       1.037132662943e-10       1.736846553286e-12      -3.477461289197e-13       1.194835437189e-14       1.337121063443e-15       4.258471914334e-16       1.135276676839e-17 
 1485       1.033237510741e-10       1.745517527665e-12      -2.837136111122e-13       1.193865394672e-14       1.333450587918e-15       4.229151049796e-16       1.197128671470e-17 
 1486       1.029304731547e-10       1.754476665590e-12      -2.208435238211e-13       1.192885954142e-14       1.329792079965e-15       4.199231133906e-16       1.258502462863e-17 
 1487       1.025335391078e-10       1.763717575533e-12      -1.591455614947e-13       1.191897239760e-14       1.326145503554e-15       4.168744714313e-16       1.319394751302e-17 
 1488       1.021330561256e-10       1.773233827095e-12      -9.862944991690e-14       1.190899376453e-14       1.322510822123e-15       4.137724522564e-16       1.379802228894e-17 
 1489       1.017291320220e-10       1.783018950939e-12      -3.930494624755e-14       1.189892489912e-14       1.318887998584e-15       4.106203474426e-16       1.439721579556e-17 
