# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       3.734469829692e-02      -7.738858938634e+01      -1.840054371385e+02      -5.891689961634e+01      -1.219818080754e+01      -8.508107399099e+01       9.437778013436e+01      -1.614615461835e+01      -1.664383652752e+02      -9.092522797364e+00      -3.083256795137e+02       1.439903962698e+02      -7.046292176926e+02      -1.865412601256e+02       1.098796561531e+03       4.615922195068e+03       8.725468963405e+03 
       3.751880543328e-02      -7.758607868979e+01      -1.843495774192e+02      -5.854759817873e+01      -1.225741556134e+01      -8.578946036885e+01       9.517468732297e+01      -1.613798632092e+01      -1.678343044856e+02      -9.220700387691e+00      -3.099453297713e+02       1.450213236090e+02      -7.068382911448e+02      -1.871303374686e+02       1.093837457423e+03       4.595086675143e+03       8.686072730175e+03 
       3.769412888017e-02      -7.778317020383e+01      -1.846911051758e+02      -5.817139441621e+01      -1.231697636685e+01      -8.650507073053e+01       9.597744038910e+01      -1.612915987674e+01      -1.692399067515e+02      -9.349876092160e+00      -3.115727884929e+02       1.460590098425e+02      -7.090499797795e+02      -1.877201619651e+02       1.088880236874e+03       4.574259029015e+03       8.646691231415e+03 
       3.787070969345e-02      -7.797996382244e+01      -1.850302515497e+02      -5.778833677453e+01      -1.237688545743e+01      -8.722811188505e+01       9.678621313242e+01      -1.611966593628e+01      -1.706554686458e+02      -9.480074190577e+00      -3.132083571946e+02       1.471036840460e+02      -7.112651741014e+02      -1.883109684317e+02       1.083925031143e+03       4.553439807281e+03       8.607325503962e+03 
       3.804859076874e-02      -7.817656355670e+01      -1.853672569638e+02      -5.739847496042e+01      -1.243716603943e+01      -8.795880032909e+01       9.760118715934e+01      -1.610949457620e+01      -1.720813000344e+02      -9.611320069454e+00      -3.148523503053e+02       1.481555855039e+02      -7.134848017847e+02      -1.889030014597e+02       1.078971983288e+03       4.532629609990e+03       8.567976678065e+03 
       3.822781694972e-02      -7.837307778077e+01      -1.857023718321e+02      -5.700186012436e+01      -1.249784235677e+01      -8.869736278616e+01       9.842255241639e+01      -1.609863534939e+01      -1.735177248347e+02      -9.743640299436e+00      -3.165050959055e+02       1.492149642500e+02      -7.157098302905e+02      -1.894965161400e+02       1.074021249499e+03       4.511829092383e+03       8.528645987972e+03 
       3.840843514462e-02      -7.856961962697e+01      -1.860358573483e+02      -5.659854511102e+01      -1.255893976061e+01      -8.944403684127e+01       9.925050759161e+01      -1.608707721382e+01      -1.749650818304e+02      -9.877062657499e+00      -3.181669364869e+02       1.502820817552e+02      -7.179412696557e+02      -1.900917787939e+02       1.069073000582e+03       4.491038971008e+03       8.489334783706e+03 
       3.859049445137e-02      -7.876629117136e+01      -1.863679422985e+02      -5.618854863708e+01      -1.262048280744e+01      -9.019907163216e+01       1.000852618310e+02      -1.607480818130e+01      -1.764237276055e+02      -1.001161678677e+01      -3.198382301573e+02       1.513572120410e+02      -7.201800597819e+02      -1.906890370407e+02       1.064127244705e+03       4.470259279242e+03       8.450043123783e+03 
       3.877404629234e-02      -7.896313895200e+01      -1.866987010893e+02      -5.577175450572e+01      -1.268248981485e+01      -9.096272849080e+01       1.009270382868e+02      -1.606181449430e+01      -1.778940432628e+02      -1.014733561006e+01      -3.215193524463e+02       1.524406434980e+02      -7.224267502509e+02      -1.912884347763e+02       1.059183329342e+03       4.449487275040e+03       8.410765820761e+03 
       3.895914455951e-02      -7.916019735763e+01      -1.870281724304e+02      -5.534800873380e+01      -1.274497824155e+01      -9.173528179227e+01       1.017760718190e+02      -1.604808138589e+01      -1.793764298447e+02      -1.028425410307e+01      -3.232106963873e+02       1.535326786442e+02      -7.246818137183e+02      -1.918900953939e+02       1.054240421945e+03       4.428719459990e+03       8.371496257367e+03 
       3.914584577108e-02      -7.935750217520e+01      -1.873563961587e+02      -5.491714925993e+01      -1.280796638896e+01      -9.251701976654e+01       1.026326087323e+02      -1.603359320905e+01      -1.808713078520e+02      -1.042240893458e+01      -3.249126733372e+02       1.546336346241e+02      -7.269457437906e+02      -1.924941477269e+02       1.049297657305e+03       4.407952198608e+03       8.332227556967e+03 
       3.933420924051e-02      -7.955509068150e+01      -1.876834133175e+02      -5.447900538937e+01      -1.287147345531e+01      -9.330824543383e+01       1.034969074616e+02      -1.601833343661e+01      -1.823791183780e+02      -1.056183858771e+01      -3.266257140577e+02       1.557438441339e+02      -7.292190563534e+02      -1.931007264083e+02       1.044354135474e+03       4.387181709342e+03       8.292952566641e+03 
       3.952429725934e-02      -7.975300178146e+01      -1.880092663054e+02      -5.403339738301e+01      -1.293551959628e+01      -9.410927754965e+01       1.043692393848e+02      -1.600228457701e+01      -1.839003245146e+02      -1.070258344415e+01      -3.283502699572e+02       1.568636564087e+02      -7.315022911436e+02      -1.937099722817e+02       1.039408919619e+03       4.366404055627e+03       8.253663840172e+03 
       3.971617529500e-02      -7.995132319700e+01      -1.883341284354e+02      -5.358024328021e+01      -1.300013199840e+01      -9.492045172173e+01       1.052498910944e+02      -1.598542771377e+01      -1.854354152993e+02      -1.084468661310e+01      -3.300868147613e+02       1.579934387197e+02      -7.337963441852e+02      -1.943221203074e+02       1.034461467525e+03       4.345616959115e+03       8.214357067831e+03 
       3.990991220520e-02      -8.015029959460e+01      -1.886586008246e+02      -5.311980456438e+01      -1.306535871603e+01      -9.574212145469e+01       1.061391685438e+02      -1.596774153254e+01      -1.869849133238e+02      -1.098819571940e+01      -3.318358465658e+02       1.591335782771e+02      -7.361032275197e+02      -1.949377004879e+02       1.029512623087e+03       4.324823966111e+03       8.175038957522e+03 
       4.010558047050e-02      -8.035022038722e+01      -1.889834037982e+02      -5.265242934837e+01      -1.313125442355e+01      -9.657465949469e+01       1.070373946595e+02      -1.594920319837e+01      -1.885493701329e+02      -1.113316132088e+01      -3.335978887273e+02       1.602844827493e+02      -7.384252824459e+02      -1.955573298061e+02       1.024563579217e+03       4.304030089388e+03       8.135718990917e+03 
       4.030325644698e-02      -8.055139210933e+01      -1.893093007521e+02      -5.217848830612e+01      -1.319787695820e+01      -9.741845916561e+01       1.079449095582e+02      -1.592978848611e+01      -1.901293665365e+02      -1.127963663398e+01      -3.353734913179e+02       1.614465813940e+02      -7.407649867194e+02      -1.961816611485e+02       1.019615619112e+03       4.283240721145e+03       8.096407367351e+03 
       4.050302064112e-02      -8.075413995230e+01      -1.896371021624e+02      -5.169837709788e+01      -1.326528758633e+01      -9.827393584574e+01       1.088620717400e+02      -1.590947168247e+01      -1.917255146216e+02      -1.142767775461e+01      -3.371632329392e+02       1.626203266305e+02      -7.431249664636e+02      -1.968113864922e+02       1.014670125665e+03       4.262461672512e+03       8.057115078474e+03 
       4.070495800910e-02      -8.095880807408e+01      -1.899676661699e+02      -5.121251592385e+01      -1.333355112474e+01      -9.914152861991e+01       1.097892594801e+02      -1.588822544713e+01      -1.933384600405e+02      -1.157734387223e+01      -3.389677227549e+02       1.638061956715e+02      -7.455079996380e+02      -1.974472377671e+02       1.009728578400e+03       4.241699160773e+03       8.017853884303e+03 
       4.090915828346e-02      -8.116563799126e+01      -1.903015644998e+02      -5.072107212793e+01      -1.340272081994e+01      -1.000217019822e+02       1.107268748035e+02      -1.586601998382e+01      -1.949688890616e+02      -1.172869880184e+01      -3.407876029635e+02       1.650046925846e+02      -7.479161556024e+02      -1.980897588020e+02       1.004791352546e+03       4.220954765022e+03       7.978626781556e+03 
       4.111571632974e-02      -8.137466142089e+01      -1.906387881378e+02      -5.022371555279e+01      -1.347282504737e+01      -1.009149478025e+02       1.116753473799e+02      -1.584282217502e+01      -1.966175352566e+02      -1.188181245097e+01      -3.426235514190e+02       1.662163504955e+02      -7.503500374340e+02      -1.987391045495e+02       9.998566595291e+02       4.200220976450e+03       7.939419595881e+03 
       4.132473253675e-02      -8.158588750469e+01      -1.909792607097e+02      -4.972004199651e+01      -1.354389082524e+01      -1.018217874323e+02       1.126351323340e+02      -1.581859659018e+01      -1.982851755491e+02      -1.203675901510e+01      -3.444762837451e+02       1.674417334052e+02      -7.528101096697e+02      -1.993953928572e+02       9.949223768696e+02       4.179488883856e+03       7.900215504115e+03 
       4.153631324413e-02      -8.179932464657e+01      -1.913228979921e+02      -4.920962099223e+01      -1.361594665731e+01      -1.027427740312e+02       1.136067116795e+02      -1.579330546291e+01      -1.999726326142e+02      -1.219361712110e+01      -3.463465560323e+02       1.686814384129e+02      -7.552968544198e+02      -2.000587458405e+02       9.899862531786e+02       4.158749035056e+03       7.860996662258e+03 
       4.175057121162e-02      -8.201498026159e+01      -1.916696067795e+02      -4.869199347234e+01      -1.368902263042e+01      -1.036784951140e+02       1.145905964199e+02      -1.576690845534e+01      -2.016807785164e+02      -1.235247011868e+01      -3.482351679416e+02       1.699360984210e+02      -7.578107714809e+02      -2.007292898170e+02       9.850458959340e+02       4.137991385407e+03       7.821744108148e+03 
       4.196762613478e-02      -8.223287462172e+01      -1.920193223165e+02      -4.816670085655e+01      -1.376315230417e+01      -1.046295753151e+02       1.155873293365e+02      -1.573936231824e+01      -2.034105393797e+02      -1.251340672202e+01      -3.501429661045e+02       1.712063848723e+02      -7.603524773086e+02      -2.014071815873e+02       9.800988952804e+02       4.117205817332e+03       7.782438741501e+03 
       4.218760521293e-02      -8.245318293393e+01      -1.923723966743e+02      -4.763360281967e+01      -1.383839086866e+01      -1.055966795642e+02       1.165974920395e+02      -1.571061928558e+01      -2.051629074512e+02      -1.267652387556e+01      -3.520708479994e+02       1.724930107473e+02      -7.629237060717e+02      -2.020928740245e+02       9.751441990828e+02       4.096387911496e+03       7.743072209002e+03 
       4.241064377555e-02      -8.267618968963e+01      -1.927294731405e+02      -4.709277194549e+01      -1.391480952468e+01      -1.065805164020e+02       1.176217063844e+02      -1.568062722658e+01      -2.069389434155e+02      -1.284192642840e+01      -3.540197659595e+02       1.737967340154e+02      -7.655269906170e+02      -2.027870313993e+02       9.701816532590e+02       4.075537017459e+03       7.703643265184e+03 
       4.263688597448e-02      -8.290220261995e+01      -1.930912502338e+02      -4.654429739737e+01      -1.399248477618e+01      -1.075818418340e+02       1.186606347860e+02      -1.564933016600e+01      -2.087397770575e+02      -1.300972616989e+01      -3.559907315616e+02       1.751183616450e+02      -7.681650604874e+02      -2.034903694528e+02       9.652111470889e+02       4.054652666638e+03       7.664151006935e+03 
       4.286648555021e-02      -8.313155376430e+01      -1.934584837702e+02      -4.598828422478e+01      -1.407149876857e+01      -1.086014634580e+02       1.197149837781e+02      -1.561666793747e+01      -2.105666132014e+02      -1.318004243366e+01      -3.579848204673e+02       1.764587538146e+02      -7.708408518126e+02      -2.042036579861e+02       9.602326064258e+02       4.033734543909e+03       7.624594819760e+03 
       4.309960668193e-02      -8.336460229859e+01      -1.938319940062e+02      -4.542485664192e+01      -1.415193988515e+01      -1.096402451207e+02       1.207855078928e+02      -1.558257578270e+01      -2.124207384884e+02      -1.335300280812e+01      -3.600031779527e+02       1.778188285840e+02      -7.735575300489e+02      -2.049277267851e+02       9.552460004607e+02       4.012782515820e+03       7.584974431510e+03 
       4.333642493230e-02      -8.360175018857e+01      -1.942127100883e+02      -4.485419729187e+01      -1.423390533967e+01      -1.106991121418e+02       1.218730176621e+02      -1.554698273012e+01      -2.143035346569e+02      -1.352874595611e+01      -3.620470247723e+02       1.791995663012e+02      -7.763185876172e+02      -2.056634906867e+02       9.502513327524e+02       3.991796598790e+03       7.545289876343e+03 
       4.357712829978e-02      -8.384345462602e+01      -1.946017051152e+02      -4.427657676900e+01      -1.431750329600e+01      -1.117790570928e+02       1.229783870251e+02      -1.550981027470e+01      -2.162164910430e+02      -1.370742392857e+01      -3.641176637843e+02       1.806020148179e+02      -7.791279239657e+02      -2.064119702203e+02       9.452486385975e+02       3.970776951715e+03       7.505541498165e+03 
       4.382191839325e-02      -8.409021541947e+01      -1.950001570608e+02      -4.369231063226e+01      -1.440285112059e+01      -1.128811461897e+02       1.241025540214e+02      -1.547097330818e+01      -2.181612060786e+02      -1.388920042876e+01      -3.662164875404e+02       1.820272970128e+02      -7.819897809248e+02      -2.071742752432e+02       9.402380184645e+02       3.949724009189e+03       7.465730170323e+03 
       4.407101174607e-02      -8.434257813332e+01      -1.954093562202e+02      -4.310176092507e+01      -1.449007611456e+01      -1.140065265398e+02       1.252465265261e+02      -1.543037957823e+01      -2.201393970104e+02      -1.407425167869e+01      -3.683449866613e+02       1.834766180239e+02      -7.849087713094e+02      -2.079516124146e+02       9.352196526737e+02       3.928638542742e+03       7.425857408793e+03 
       4.432464128963e-02      -8.460113848613e+01      -1.958307157749e+02      -4.250534050663e+01      -1.457931647811e+01      -1.151564342397e+02       1.264113891451e+02      -1.538792886125e+01      -2.221529117711e+02      -1.426276771427e+01      -3.705047590122e+02       1.849512733187e+02      -7.878899136516e+02      -2.087452942801e+02       9.301938063236e+02       3.907521681504e+03       7.385925411837e+03 
       4.458305800972e-02      -8.486638473377e+01      -1.962653320451e+02      -4.190313206000e+01      -1.467070172205e+01      -1.163322035833e+02       1.275983142248e+02      -1.534351106553e+01      -2.242037470486e+02      -1.445495574701e+01      -3.726975196837e+02       1.864526562840e+02      -7.909375566862e+02      -2.095564547339e+02       9.251595984031e+02       3.886369737814e+03       7.345927262400e+03 
       4.484653281304e-02      -8.513851765075e+01      -1.967134818002e+02      -4.129445264000e+01      -1.476433027231e+01      -1.175352774154e+02       1.288085742128e+02      -1.529700403318e+01      -2.262940687674e+02      -1.465104399026e+01      -3.749251119717e+02       1.879822666526e+02      -7.940541498095e+02      -2.103857238275e+02       9.201135952493e+02       3.865168294053e+03       7.305835731568e+03 
       4.511535863615e-02      -8.541770881536e+01      -1.971753387900e+02      -4.067845926103e+01      -1.486030294881e+01      -1.187672187335e+02       1.300435468461e+02      -1.524827395684e+01      -2.284262217649e+02      -1.485128062587e+01      -3.771895211696e+02       1.895417243067e+02      -7.972420232201e+02      -2.112336980698e+02       9.150517354830e+02       3.843900295712e+03       7.265618604638e+03 
       4.538985283471e-02      -8.570413578915e+01      -1.976510692828e+02      -4.005422317795e+01      -1.495872812494e+01      -1.200297239200e+02       1.313047259233e+02      -1.519717419442e+01      -2.306027482437e+02      -1.505593559640e+01      -3.794928894042e+02       1.911327824377e+02      -8.005036376400e+02      -2.121010061026e+02       9.099695511689e+02       3.822546981007e+03       7.225240442593e+03 
       4.567035989798e-02      -8.599799737005e+01      -1.981408720772e+02      -3.942075551112e+01      -1.505972446867e+01      -1.213246378108e+02       1.325937345986e+02      -1.514354365118e+01      -2.328264103030e+02      -1.526530333029e+01      -3.818375320892e+02       1.927573420899e+02      -8.038416975659e+02      -2.129883383147e+02       9.048622319981e+02       3.801088151059e+03       7.184663093448e+03 
       4.595725454196e-02      -8.629992301241e+01      -1.986461126103e+02      -3.877796570814e+01      -1.516347448832e+01      -1.226539710716e+02       1.339123452300e+02      -1.508720314252e+01      -2.351002223236e+02      -1.547970894206e+01      -3.842259553544e+02       1.944174649608e+02      -8.072619485304e+02      -2.138971875769e+02       8.997277205922e+02       3.779515174129e+03       7.143870280613e+03 
       4.625094524480e-02      -8.661107735390e+01      -1.991696101538e+02      -3.812689575632e+01      -1.527023900073e+01      -1.240199199412e+02       1.352624978083e+02      -1.502795283040e+01      -2.374274818208e+02      -1.569951248831e+01      -3.866608769759e+02       1.961153914732e+02      -8.107739007201e+02      -2.148300404762e+02       8.945674477775e+02       3.757834075047e+03       7.102873444895e+03 
       4.655187830057e-02      -8.693279420178e+01      -1.997146175372e+02      -3.746883703633e+01      -1.538031121119e+01      -1.254248887387e+02       1.366463150303e+02      -1.496557128065e+01      -2.398117965721e+02      -1.592510993502e+01      -3.891452519283e+02       1.978535658612e+02      -8.143883500392e+02      -2.157897199010e+02       8.893834272145e+02       3.736053329149e+03       7.061688666865e+03 
       4.686054248287e-02      -8.726657978872e+01      -2.002848259013e+02      -3.680532021490e+01      -1.549401847926e+01      -1.268715159625e+02       1.380661250691e+02      -1.489981254019e+01      -2.422571231348e+02      -1.615693775166e+01      -3.916823000696e+02       1.996346611885e+02      -8.181174150979e+02      -2.167793941948e+02       8.841781844553e+02       3.714183564369e+03       7.020336104750e+03 
       4.717747442854e-02      -8.761390771831e+01      -2.008837892391e+02      -3.613760644548e+01      -1.561169778619e+01      -1.283627045955e+02       1.395244898955e+02      -1.483040187017e+01      -2.447678140792e+02      -1.639547985723e+01      -3.942755368427e+02       2.014616051509e+02      -8.219731598277e+02      -2.178022114127e+02       8.789531412964e+02       3.692230777180e+03       6.978827182988e+03 
       4.750326487512e-02      -8.797558562244e+01      -2.015131559072e+02      -3.546515522186e+01      -1.573361687311e+01      -1.299016575824e+02       1.410242415383e+02      -1.475702947120e+01      -2.473486765854e+02      -1.664127827680e+01      -3.969288068344e+02       2.033376055561e+02      -8.259633048358e+02      -2.188601623156e+02       8.737038216874e+02       3.670176200805e+03       6.937126571034e+03 
       4.783856591437e-02      -8.835229938101e+01      -2.021741768563e+02      -3.478689331729e+01      -1.586004577393e+01      -1.314919183573e+02       1.425685139205e+02      -1.467934714677e+01      -2.500050287068e+02      -1.689493761108e+01      -3.996463277796e+02       2.052661941693e+02      -8.300949517105e+02      -2.199550657587e+02       8.684237262324e+02       3.647992576517e+03       6.895182918920e+03 
       4.818409946016e-02      -8.874478496094e+01      -2.028681761394e+02      -3.410159223245e+01      -1.599128125294e+01      -1.331374186890e+02       1.441607839657e+02      -1.459696282318e+01      -2.527427696803e+02      -1.715713327122e+01      -4.024327396867e+02       2.072512725662e+02      -8.343757769475e+02      -2.210888834521e+02       8.631054320067e+02       3.625648773548e+03       6.852937587014e+03 
       4.854066717423e-02      -8.915393115663e+01      -2.035968255694e+02      -3.340806977551e+01      -1.612766289414e+01      -1.348425350504e+02       1.458049224358e+02      -1.450943283849e+01      -2.555684646416e+02      -1.742862355982e+01      -4.052931595607e+02       2.092971601642e+02      -8.388147651645e+02      -2.222639137251e+02       8.577412686593e+02       3.603112625482e+03       6.810329991709e+03 
       4.890916214912e-02      -8.958117137213e+01      -2.043632145896e+02      -3.270605470079e+01      -1.626962653939e+01      -1.366121556767e+02       1.475052566706e+02      -1.441625152896e+01      -2.584894451118e+02      -1.771026675599e+01      -4.082332418406e+02       2.114086416226e+02      -8.434249262529e+02      -2.234835136841e+02       8.523264263776e+02       3.580363968852e+03       6.767322173628e+03 
       4.929058271936e-02      -9.002825847520e+01      -2.051712177703e+02      -3.199561552962e+01      -1.641767983793e+01      -1.384517588228e+02       1.492666384964e+02      -1.431684177200e+01      -2.615139273702e+02      -1.800303464232e+01      -4.112592573258e+02       2.135910450761e+02      -8.482217916784e+02      -2.247516956235e+02       8.468567421373e+02       3.557385356989e+03       6.723881303370e+03 
       4.968604886135e-02      -9.049718856659e+01      -2.060252709083e+02      -3.127692592391e+01      -1.657239759560e+01      -1.403675063556e+02       1.510945271726e+02      -1.421054268312e+01      -2.646511539479e+02      -1.830803095345e+01      -4.143781833138e+02       2.158503283400e+02      -8.532229368455e+02      -2.260729962706e+02       8.413276986176e+02       3.534157861662e+03       6.679971773927e+03 
       5.009682175679e-02      -9.099034776620e+01      -2.069307673762e+02      -3.055056081390e+01      -1.673444720884e+01      -1.423663566070e+02       1.529950898600e+02      -1.409659328630e+01      -2.679115586431e+02      -1.862651675343e+01      -4.175978040206e+02       2.181931658050e+02      -8.584489894839e+02      -2.274527411545e+02       8.357349931633e+02       3.510663474273e+03       6.635559789852e+03 
       5.052432723957e-02      -9.151070062586e+01      -2.078945687787e+02      -2.981788405190e+01      -1.690462086845e+01      -1.444562001100e+02       1.549753227132e+02      -1.397411245613e+01      -2.713069651950e+02      -1.895994175260e+01      -4.209268283358e+02       2.206270506311e+02      -8.639249163886e+02      -2.288973819738e+02       8.300752887532e+02       3.486888275635e+03       6.590619423772e+03 
       5.097018403103e-02      -9.206173267574e+01      -2.089248141462e+02      -2.908078879103e+01      -1.708383629834e+01      -1.466460218756e+02       1.570431983714e+02      -1.384207540137e+01      -2.748508409802e+02      -1.930997793347e+01      -4.243750399858e+02       2.231604470489e+02      -8.696797580817e+02      -2.304144198690e+02       8.243454134423e+02       3.462819062725e+03       6.545126191694e+03 
       5.143623790431e-02      -9.264731884513e+01      -2.100305158624e+02      -2.834123990572e+01      -1.727313023815e+01      -1.489460999469e+02       1.592078429215e+02      -1.369928398710e+01      -2.785585922968e+02      -1.967856375867e+01      -4.279534674324e+02       2.258029502607e+02      -8.757458660424e+02      -2.320121980696e+02       8.185410871788e+02       3.438438000680e+03       6.499046944408e+03 
       5.192460321867e-02      -9.327076076524e+01      -2.112188037486e+02      -2.759871910417e+01      -1.747354623928e+01      -1.513682493634e+02       1.614797433337e+02      -1.354433099905e+01      -2.824478990266e+02      -2.006795887550e+01      -4.316745763877e+02       2.285654518123e+02      -8.821526930842e+02      -2.336982570359e+02       8.126508592061e+02       3.413697149121e+03       6.452291689625e+03 
       5.243771364478e-02      -9.393536469849e+01      -2.124965099672e+02      -2.685148339700e+01      -1.768622612070e+01      -1.539261183922e+02       1.638710229405e+02      -1.337555103461e+01      -2.865391813429e+02      -2.048081504253e+01      -4.355525151670e+02       2.314603889503e+02      -8.889307225190e+02      -2.354803607144e+02       8.066585374048e+02       3.388528680484e+03       6.404732960026e+03 
       5.297838437871e-02      -9.464499397653e+01      -2.138716657485e+02      -2.609770541072e+01      -1.791250151756e+01      -1.566355548281e+02       1.663957711810e+02      -1.319096066777e+01      -2.908561495462e+02      -2.092026309830e+01      -4.396033999661e+02       2.345020264552e+02      -8.961152689156e+02      -2.373674910307e+02       8.005455977038e+02       3.362855010221e+03       6.356224995371e+03 
       5.354988873076e-02      -9.540498463910e+01      -2.153559845951e+02      -2.533740509907e+01      -1.815403572554e+01      -1.595150629746e+02       1.690704211493e+02      -1.298818925433e+01      -2.954264108817e+02      -2.139001452961e+01      -4.438456379088e+02       2.377067485865e+02      -9.037527595750e+02      -2.393715123833e+02       7.942966899461e+02       3.336611916400e+03       6.306647401376e+03 
       5.415605267857e-02      -9.622191299315e+01      -2.169641352981e+02      -2.457157793751e+01      -1.841282560686e+01      -1.625863659991e+02       1.719142796861e+02      -1.276437420864e+01      -3.002823578236e+02      -2.189451164662e+01      -4.483003280510e+02       2.410934817208e+02      -9.118993784445e+02      -2.415067848380e+02       7.878961672892e+02       3.309733982624e+03       6.255877721723e+03 
       5.480137176968e-02      -9.710310414042e+01      -2.187122485608e+02      -2.380056368905e+01      -1.869117573018e+01      -1.658751101803e+02       1.749501367339e+02      -1.251603959939e+01      -3.054621646029e+02      -2.243910079898e+01      -4.529917164675e+02       2.446841521308e+02      -9.206181156618e+02      -2.437893634986e+02       7.813236936047e+02       3.282136174871e+03       6.203756737045e+03 
       5.549115555878e-02      -9.805620967261e+01      -2.206165821766e+02      -2.302246987406e+01      -1.899169009573e+01      -1.694117445563e+02       1.782050060928e+02      -1.223894282638e+01      -3.110109816038e+02      -2.303025019728e+01      -4.579477087561e+02       2.485042000469e+02      -9.299763483880e+02      -2.462363416187e+02       7.745505385119e+02       3.253698309757e+03       6.150059242969e+03 
       5.623170534897e-02      -9.908963157763e+01      -2.226945525788e+02      -2.223362555425e+01      -1.931738764144e+01      -1.732326079087e+02       1.817111353771e+02      -1.192784843037e+01      -3.169825970787e+02      -2.367586749409e+01      -4.632004542435e+02       2.525832449959e+02      -9.400489438499e+02      -2.488666313235e+02       7.675393910526e+02       3.224264281088e+03       6.094492611061e+03 
       5.703053087773e-02      -1.002114222316e+02      -2.249613320088e+02      -2.142483365362e+01      -1.967162210558e+01      -1.773812824530e+02       1.855070614399e+02      -1.157628894771e+01      -3.234410976075e+02      -2.438562767210e+01      -4.687869359328e+02       2.569557152225e+02      -9.509118900135e+02      -2.516992861255e+02       7.602389934363e+02       3.193619482124e+03       6.036653957171e+03 
       5.789660972060e-02      -1.014298449500e+02      -2.274312291888e+02      -2.058206094466e+01      -2.005824866855e+01      -1.819102297796e+02       1.896390973102e+02      -1.117618698121e+01      -3.304632625727e+02      -2.517149592439e+01      -4.747495233983e+02       2.616615844624e+02      -9.626460549632e+02      -2.547544360845e+02       7.525830263620e+02       3.161486186156e+03       5.976021664052e+03 
       5.884068755889e-02      -1.027559324609e+02      -2.301246506221e+02      -1.969197409920e+01      -2.048205612115e+01      -1.868827428420e+02       1.941627742747e+02      -1.071746324494e+01      -3.381407717836e+02      -2.604824666636e+01      -4.811363360334e+02       2.667469256676e+02      -9.753538294888e+02      -2.580577008571e+02       7.445023850632e+02       3.127575157172e+03       5.912053122278e+03 
       5.987560431018e-02      -1.042004124377e+02      -2.330590139166e+02      -1.873304928916e+01      -2.094847568955e+01      -1.923751319278e+02       1.991446359620e+02      -1.018746658339e+01      -3.465829459521e+02      -2.703422330264e+01      -4.880011338649e+02       2.722642049709e+02      -9.891396026881e+02      -2.616350008842e+02       7.359077889755e+02       3.091512624580e+03       5.844046808541e+03 
       6.101660394657e-02      -1.057648526456e+02      -2.362230570400e+02      -1.765153251258e+01      -2.146250145179e+01      -1.984789608344e+02       2.046635351244e+02      -9.570422738025e+00      -3.559184690696e+02      -2.815201912214e+01      -4.954022902307e+02       2.782717742313e+02      -1.004053725590e+03      -2.654978367121e+02       7.266503112074e+02       3.052674424536e+03       5.770828591190e+03 
       6.228153469986e-02      -1.074440589824e+02      -2.395833649748e+02      -1.636718772225e+01      -2.202906387784e+01      -2.053028072191e+02       2.108113168106e+02      -8.846815428346e+00      -3.662959083169e+02      -2.942920745941e+01      -5.034000137595e+02       2.848319314851e+02      -1.020106295428e+03      -2.696471122814e+02       7.165386013074e+02       3.010258232127e+03       5.690887801669e+03 
       6.369075990322e-02      -1.092224776235e+02      -2.430738696109e+02      -1.476427939317e+01      -2.265248299119e+01      -2.129725373290e+02       2.176913052686e+02      -7.993012949836e+00      -3.778802646456e+02      -3.089863500950e+01      -5.120506239223e+02       2.920062959020e+02      -1.037242082406e+03      -2.740669337841e+02       7.053383899115e+02       2.963281208158e+03       5.602371739093e+03 
       6.526647607832e-02      -1.110583661910e+02      -2.465507624301e+02      -1.265257612652e+01      -2.333405194863e+01      -2.216282800637e+02       2.254125433069e+02      -6.981550262983e+00      -3.908421426514e+02      -3.259766737381e+01      -5.213963600186e+02       2.998469912301e+02      -1.055236653672e+03      -2.786979347313e+02       6.927289915100e+02       2.910396813960e+03       5.502737684083e+03 
       6.703101339994e-02      -1.128803961902e+02      -2.497839313245e+02      -9.764685230255e+00      -2.407086265592e+01      -2.314154181114e+02       2.340769495386e+02      -5.782737461974e+00      -4.053349175390e+02      -3.456543894177e+01      -5.314493300477e+02       3.083820054718e+02      -1.073666340192e+03      -2.834306451450e+02       6.783333659925e+02       2.850020218308e+03       5.388986585552e+03 
