# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       3.238748398155e-02      -7.059549521686e+01      -1.708263791742e+02      -6.631954666798e+01      -1.044306457434e+01      -6.713032676871e+01       7.271153348352e+01      -1.619790225007e+01      -1.282082538680e+02      -5.661839325730e+00      -2.629136087837e+02       1.154908747426e+02      -6.389460167466e+02      -1.692641415026e+02       1.253545525088e+03       5.266240726606e+03       9.955746222172e+03 
       3.253753424128e-02      -7.082550647317e+01      -1.712931151115e+02      -6.615360604551e+01      -1.049800521595e+01      -6.768973365633e+01       7.338584901755e+01      -1.620819310660e+01      -1.294040559616e+02      -5.766627017895e+00      -2.644010138425e+02       1.163913964156e+02      -6.413068653986e+02      -1.698891207308e+02       1.248544264591e+03       5.245230048312e+03       9.916025861508e+03 
       3.268807841027e-02      -7.105349451098e+01      -1.717536001286e+02      -6.598036786941e+01      -1.055291994214e+01      -6.825282547775e+01       7.406328681999e+01      -1.621789506013e+01      -1.306049228978e+02      -5.872118361601e+00      -2.658909773191e+02       1.172948465033e+02      -6.436554639163e+02      -1.705108577029e+02       1.243541233616e+03       5.224211932148e+03       9.876291439647e+03 
       3.283912958428e-02      -7.127948712720e+01      -1.722078977784e+02      -6.579984411590e+01      -1.060781438334e+01      -6.881966397685e+01       7.474388143444e+01      -1.622701060759e+01      -1.318109092164e+02      -5.978313108067e+00      -2.673835887861e+02       1.182012831678e+02      -6.459920999822e+02      -1.711294287338e+02       1.238536845394e+03       5.203188114061e+03       9.836546238402e+03 
       3.299070128317e-02      -7.150351404066e+01      -1.726560767076e+02      -6.561204933214e+01      -1.066269456112e+01      -6.939031306994e+01       7.542767100926e+01      -1.623554185649e+01      -1.330220762863e+02      -6.085211767378e+00      -2.688789427121e+02       1.191107691217e+02      -6.483170746278e+02      -1.717449136896e+02       1.233531449689e+03       5.182160063508e+03       9.796793035749e+03 
       3.314280746815e-02      -7.172560867460e+01      -1.730982154634e+02      -6.541700439813e+01      -1.071756715113e+01      -6.996483895392e+01       7.611469928615e+01      -1.624349019592e+01      -1.342384967168e+02      -6.192816217637e+00      -2.703771405275e+02       1.200233742665e+02      -6.506307111066e+02      -1.723573983762e+02       1.228525263809e+03       5.161128693312e+03       9.757033557345e+03 
       3.329546256005e-02      -7.194580524243e+01      -1.735343944287e+02      -6.521473006290e+01      -1.077243905153e+01      -7.054331020307e+01       7.680501235112e+01      -1.625085686409e+01      -1.354602471452e+02      -6.301128706982e+00      -2.718782873782e+02       1.209391714893e+02      -6.529333403969e+02      -1.729669706098e+02       1.223518491367e+03       5.140094858973e+03       9.717269420538e+03 
       3.344868145841e-02      -7.216413845796e+01      -1.739646947691e+02      -6.500524607468e+01      -1.082731733200e+01      -7.112579786808e+01       7.749865814782e+01      -1.625764297909e+01      -1.366874073260e+02      -6.410151689639e+00      -2.733824918722e+02       1.218582362506e+02      -6.552252994266e+02      -1.735737198225e+02       1.218511338453e+03       5.119059426212e+03       9.677502261935e+03 
       3.360247956165e-02      -7.238064351323e+01      -1.743891984514e+02      -6.478857111997e+01      -1.088220924171e+01      -7.171237556203e+01       7.819568660614e+01      -1.626384962713e+01      -1.379200603574e+02      -6.519887869185e+00      -2.748898662025e+02       1.227806466614e+02      -6.575069314707e+02      -1.741777371098e+02       1.213504013832e+03       5.098023272114e+03       9.637733739638e+03 
       3.375687278828e-02      -7.259535611092e+01      -1.748079883562e+02      -6.456472284119e+01      -1.093712221768e+01      -7.230311963462e+01       7.889614972026e+01      -1.626947776349e+01      -1.391582927156e+02      -6.630340177480e+00      -2.764005262335e+02       1.237064836020e+02      -6.597785864057e+02      -1.747791153367e+02       1.208496729282e+03       5.076987286336e+03       9.597965535562e+03 
       3.391187759922e-02      -7.280831251674e+01      -1.752211482966e+02      -6.433371780648e+01      -1.099206389361e+01      -7.289810920513e+01       7.960010160095e+01      -1.627452828936e+01      -1.404021944287e+02      -6.741511817941e+00      -2.779145917479e+02       1.246358308290e+02      -6.620406210956e+02      -1.753779492022e+02       1.203489699896e+03       5.055952372498e+03       9.558199357980e+03 
       3.406751102139e-02      -7.301954959474e+01      -1.756287631071e+02      -6.409557144428e+01      -1.104704210931e+01      -7.349742634466e+01       8.030759857586e+01      -1.627900197613e+01      -1.416518592042e+02      -6.853406210885e+00      -2.794321865279e+02       1.255687751199e+02      -6.642933997341e+02      -1.759743353731e+02       1.198483144413e+03       5.034919449625e+03       9.518436944280e+03 
       3.422379067250e-02      -7.322910480558e+01      -1.760309186867e+02      -6.385029808540e+01      -1.110206492055e+01      -7.410115620017e+01       8.101869930499e+01      -1.628289952917e+01      -1.429073845952e+02      -6.966027070382e+00      -2.809534385558e+02       1.265054063662e+02      -6.665372942396e+02      -1.765683725671e+02       1.193477285647e+03       5.013889453665e+03       9.478680063846e+03 
       3.438073478725e-02      -7.343701628397e+01      -1.764277021157e+02      -6.359791086631e+01      -1.115714060959e+01      -7.470938711923e+01       8.173346480695e+01      -1.628622153483e+01      -1.441688721287e+02      -7.079378370673e+00      -2.824784802027e+02       1.274458177412e+02      -6.687726846982e+02      -1.771601616420e+02       1.188472350797e+03       4.992863339160e+03       9.438930521262e+03 
       3.453836224503e-02      -7.364332283751e+01      -1.768192016704e+02      -6.333842175072e+01      -1.121227769628e+01      -7.532221079624e+01       8.245195863941e+01      -1.628896849296e+01      -1.454364274704e+02      -7.193464367797e+00      -2.840074483688e+02       1.283901058058e+02      -6.709999597348e+02      -1.777498057783e+02       1.183468571949e+03       4.971842081118e+03       9.399190159737e+03 
       3.469669259906e-02      -7.384806402187e+01      -1.772055069629e+02      -6.307184148744e+01      -1.126748494985e+01      -7.593972242054e+01       8.317424694516e+01      -1.629114078329e+01      -1.467101606391e+02      -7.308289612118e+00      -2.855404847315e+02       1.293383706823e+02      -6.732195170426e+02      -1.783374105042e+02       1.178466186500e+03       4.950826676875e+03       9.359460864722e+03 
       3.485574610736e-02      -7.405128068673e+01      -1.775867104589e+02      -6.279818069269e+01      -1.132277148895e+01      -7.656202087445e+01       8.390039939779e+01      -1.629273851453e+01      -1.479901877679e+02      -7.423859239235e+00      -2.870777364531e+02       1.302907169122e+02      -6.754317659488e+02      -1.789230844621e+02       1.173465418462e+03       4.929818067443e+03       9.319744415204e+03 
       3.501554376532e-02      -7.425301790362e+01      -1.779629156685e+02      -6.251745621753e+01      -1.137814728849e+01      -7.718920886196e+01       8.463049394272e+01      -1.629376051396e+01      -1.492766407364e+02      -7.540180752437e+00      -2.886193594381e+02       1.312472576381e+02      -6.776371397749e+02      -1.795069425946e+02       1.168466370521e+03       4.908816684291e+03       9.280041626863e+03 
       3.517610734033e-02      -7.445332309073e+01      -1.783342319202e+02      -6.222968686576e+01      -1.143362286678e+01      -7.782139309547e+01       8.536461385907e+01      -1.629420496837e+01      -1.505696611092e+02      -7.657262828331e+00      -2.901655165314e+02       1.322081120839e+02      -6.798360885558e+02      -1.800891042525e+02       1.163469096493e+03       4.887822753499e+03       9.240352927078e+03 
       3.533745940834e-02      -7.465224479571e+01      -1.787007706928e+02      -6.193489047561e+01      -1.148920907422e+01      -7.845868452006e+01       8.610284575803e+01      -1.629406992280e+01      -1.518693960556e+02      -7.775114576754e+00      -2.917163764185e+02       1.331734039587e+02      -6.820290742326e+02      -1.806696919465e+02       1.158473651640e+03       4.866836507211e+03       9.200678754726e+03 
       3.549962339264e-02      -7.484983270538e+01      -1.790626457986e+02      -6.163308389703e+01      -1.154491711025e+01      -7.910119848090e+01       8.684527972693e+01      -1.629335321735e+01      -1.531759986632e+02      -7.893745564685e+00      -2.932721138681e+02       1.341432616394e+02      -6.842165712927e+02      -1.812488315003e+02       1.153480093130e+03       4.845858185566e+03       9.161019563804e+03 
       3.566262360500e-02      -7.504613771175e+01      -1.794199735048e+02      -6.132428300252e+01      -1.160075854214e+01      -7.974905501242e+01       8.759200952386e+01      -1.629205248377e+01      -1.544896281105e+02      -8.013165802585e+00      -2.948329100238e+02       1.351178183805e+02      -6.863990675501e+02      -1.818266522979e+02       1.148488480340e+03       4.824888038108e+03       9.121375826033e+03 
       3.582648528929e-02      -7.524121205377e+01      -1.797728727274e+02      -6.100850267681e+01      -1.165674532492e+01      -8.040237896187e+01       8.834313271667e+01      -1.629016520350e+01      -1.558104500397e+02      -8.133385780260e+00      -2.963989526756e+02       1.360972125945e+02      -6.885770648635e+02      -1.824032874383e+02       1.143498875309e+03       4.803926325300e+03       9.081748033871e+03 
       3.599123466777e-02      -7.543510933841e+01      -1.801214651948e+02      -6.068575679360e+01      -1.171288982274e+01      -8.106130034282e+01       8.909875087019e+01      -1.628768859667e+01      -1.571386367801e+02      -8.254416487353e+00      -2.979704366278e+02       1.370815880456e+02      -6.907510800046e+02      -1.829788739733e+02       1.138511343025e+03       4.782973320326e+03       9.042136703697e+03 
       3.615689899035e-02      -7.562788464996e+01      -1.804658756742e+02      -6.035605822974e+01      -1.176920483159e+01      -8.172595453503e+01       8.985896973072e+01      -1.628461969897e+01      -1.584743677326e+02      -8.376269421891e+00      -2.995475639957e+02       1.380710941587e+02      -6.929216455187e+02      -1.835535531572e+02       1.133525951968e+03       4.762029310834e+03       9.002542379351e+03 
       3.632350658692e-02      -7.581959465592e+01      -1.808062321376e+02      -6.001941889428e+01      -1.182570360357e+01      -8.239648256391e+01       9.062389944178e+01      -1.628095530757e+01      -1.598178296476e+02      -8.498956615894e+00      -3.011305445707e+02       1.390658862854e+02      -6.950893107080e+02      -1.841274706530e+02       1.128542774580e+03       4.741094601074e+03       8.962965636021e+03 
       3.649108692302e-02      -7.601029767700e+01      -1.811426660412e+02      -5.967584968578e+01      -1.188239987290e+01      -8.307303143875e+01       9.139365475136e+01      -1.627669199075e+01      -1.611692170541e+02      -8.622490686619e+00      -3.027195962142e+02       1.400661260009e+02      -6.972546426575e+02      -1.847007768908e+02       1.123561887743e+03       4.720169514121e+03       8.923407084455e+03 
       3.665967065914e-02      -7.620005386648e+01      -1.814753125329e+02      -5.932536055892e+01      -1.193930788368e+01      -8.375575440202e+01       9.216835524982e+01      -1.627182603501e+01      -1.625287325795e+02      -8.746884816629e+00      -3.043149452592e+02       1.410719814171e+02      -6.994182272858e+02      -1.852736272632e+02       1.118583373427e+03       4.699254394303e+03       8.883867375584e+03 
       3.682928971394e-02      -7.638892527908e+01      -1.818043108320e+02      -5.896796054610e+01      -1.199644242885e+01      -8.444481134042e+01       9.294812573034e+01      -1.626635346612e+01      -1.638965876481e+02      -8.872152860826e+00      -3.059168269747e+02       1.420836276295e+02      -7.015806706174e+02      -1.858461825069e+02       1.113607316616e+03       4.678349598641e+03       8.844347184385e+03 
       3.699997733162e-02      -7.657697717237e+01      -1.821298076823e+02      -5.860366010126e+01      -1.205381917129e+01      -8.514036909285e+01       9.373310101816e+01      -1.626026886610e+01      -1.652730117013e+02      -8.998311324741e+00      -3.075254879805e+02       1.431012496578e+02      -7.037426015404e+02      -1.864186095030e+02       1.108633722155e+03       4.657455147534e+03       8.804846549417e+03 
       3.717176815392e-02      -7.676427846390e+01      -1.824519584168e+02      -5.823247167543e+01      -1.211145474812e+01      -8.584260184783e+01       9.452342733124e+01      -1.625356510114e+01      -1.666582547461e+02      -9.125379872915e+00      -3.091411871994e+02       1.441250434353e+02      -7.059046735440e+02      -1.869910817700e+02       1.103662495214e+03       4.636570642544e+03       8.765364717405e+03 
       3.734469829692e-02      -7.695090051236e+01      -1.827709237852e+02      -5.785440716742e+01      -1.216936648658e+01      -8.655169155900e+01       9.531925753177e+01      -1.624623453701e+01      -1.680525781599e+02      -9.253379180388e+00      -3.107641942083e+02       1.451552133771e+02      -7.080675645028e+02      -1.875637792956e+02       1.098693535121e+03       4.615695660766e+03       8.725900888873e+03 
       3.751880543328e-02      -7.713691733845e+01      -1.830868701517e+02      -5.746947788908e+01      -1.222757242537e+01      -8.726782838924e+01       9.612075115063e+01      -1.623826911763e+01      -1.694562546140e+02      -9.382330854701e+00      -3.123947897159e+02       1.461919726502e+02      -7.102319781639e+02      -1.881368889334e+02       1.093726741594e+03       4.594829780839e+03       8.686454267275e+03 
       3.769412888017e-02      -7.732240569832e+01      -1.833999698733e+02      -5.707769455396e+01      -1.228609135917e+01      -8.799121115526e+01       9.692807478708e+01      -1.622966035086e+01      -1.708695687370e+02      -9.512257471195e+00      -3.140332661277e+02       1.472355436639e+02      -7.123986458527e+02      -1.887106048765e+02       1.088762015083e+03       4.573972584676e+03       8.647024062182e+03 
       3.787070969345e-02      -7.750744536710e+01      -1.837104018101e+02      -5.667906742187e+01      -1.234494288665e+01      -8.872204785135e+01       9.774140245709e+01      -1.622039922533e+01      -1.722928177748e+02      -9.643182614568e+00      -3.156799282068e+02       1.482861586211e+02      -7.145683283513e+02      -1.892851291363e+02       1.083799257303e+03       4.553123659270e+03       8.607609492841e+03 
       3.804859076874e-02      -7.769211931137e+01      -1.840183517723e+02      -5.627360629376e+01      -1.240414746225e+01      -8.946055622096e+01       9.856091602838e+01      -1.621047625036e+01      -1.737263122451e+02      -9.775130965978e+00      -3.173350937822e+02       1.493440600097e+02      -7.167418178744e+02      -1.898606720759e+02       1.078838371672e+03       4.532282598931e+03       8.568209792273e+03 
       3.822781694972e-02      -7.787651389755e+01      -1.843240130941e+02      -5.586132068994e+01      -1.246372645194e+01      -9.020696424969e+01       9.938680567578e+01      -1.619988139214e+01      -1.751703767821e+02      -9.908128325816e+00      -3.189990944750e+02       1.504095013071e+02      -7.189199402456e+02      -1.904374529737e+02       1.073879263938e+03       4.511449007618e+03       8.528824211776e+03 
       3.840843514462e-02      -7.806071922603e+01      -1.846275871873e+02      -5.544221989160e+01      -1.252370219363e+01      -9.096151088946e+01       1.002192703691e+02      -1.618860402139e+01      -1.766253508976e+02      -1.004220172016e+01      -3.206722764800e+02       1.514827475229e+02      -7.211035572596e+02      -1.910157006852e+02       1.068921842753e+03       4.490622501695e+03       8.489452026095e+03 
       3.859049445137e-02      -7.824482932818e+01      -1.849292842371e+02      -5.501631311504e+01      -1.258409806233e+01      -9.172444665796e+01       1.010585183526e+02      -1.617663294239e+01      -1.780915898395e+02      -1.017737940305e+01      -3.223550014576e+02       1.525640759811e+02      -7.232935692166e+02      -1.915956542857e+02       1.063966020494e+03       4.469802712935e+03       8.450092539142e+03 
       3.877404629234e-02      -7.842894249256e+01      -1.852293238204e+02      -5.458360959647e+01      -1.264493854083e+01      -9.249603440775e+01       1.019047677529e+02      -1.616395629845e+01      -1.795694656013e+02      -1.031369096411e+01      -3.240476474132e+02       1.536537770261e+02      -7.254909177148e+02      -1.921775638170e+02       1.059011713992e+03       4.448989292020e+03       8.410745090469e+03 
       3.895914455951e-02      -7.861316165317e+01      -1.855279358621e+02      -5.414411891142e+01      -1.270624930281e+01      -9.327655007718e+01       1.027582471846e+02      -1.615056151559e+01      -1.810593679415e+02      -1.045116743723e+01      -3.257506096943e+02       1.547521548491e+02      -7.276965887628e+02      -1.927616911161e+02       1.054058845044e+03       4.428181910370e+03       8.371409058933e+03 
       3.914584577108e-02      -7.879759811772e+01      -1.858253708174e+02      -5.369785895051e+01      -1.276805790078e+01      -9.406628356881e+01       1.036192009122e+02      -1.613643408592e+01      -1.825617138664e+02      -1.058984355787e+01      -3.274643031430e+02       1.558595296687e+02      -7.299116281747e+02      -1.933483137091e+02       1.049107298646e+03       4.407380084794e+03       8.332083531096e+03 
       3.933420924051e-02      -7.898237494134e+01      -1.861219088500e+02      -5.324486304531e+01      -1.283039438801e+01      -9.486553968476e+01       1.044878935481e+02      -1.612155635507e+01      -1.840769560328e+02      -1.072975973164e+01      -3.291891641377e+02       1.569762398810e+02      -7.321371557957e+02      -1.939377283665e+02       1.044156886516e+03       4.386583024432e+03       8.292767011799e+03 
       3.952429725934e-02      -7.916762213873e+01      -1.864178464201e+02      -5.278516817658e+01      -1.289329048735e+01      -9.567463906888e+01       1.053646038008e+02      -1.610590940657e+01      -1.856055713029e+02      -1.087095884857e+01      -3.309256502125e+02       1.581026409650e+02      -7.343743507547e+02      -1.945302475606e+02       1.039207414218e+03       4.365789912386e+03       8.253457956710e+03 
       3.971617529500e-02      -7.935347659827e+01      -1.867134958188e+02      -5.231881389713e+01      -1.295677959610e+01      -9.649391925253e+01       1.062496245718e+02      -1.608947321891e+01      -1.871480606710e+02      -1.101348592840e+01      -3.326742411843e+02       1.592391064274e+02      -7.366244537322e+02      -1.951262000743e+02       1.034258689815e+03       4.344999942257e+03       8.214154841399e+03 
       3.990991220520e-02      -7.954008262510e+01      -1.870091864697e+02      -5.184584281232e+01      -1.302089691248e+01      -9.732373587918e+01       1.071432638890e+02      -1.607222662803e+01      -1.887049508657e+02      -1.115738832498e+01      -3.344354406460e+02       1.603860289710e+02      -7.388887717862e+02      -1.957259322830e+02       1.029310524824e+03       4.324212322286e+03       8.174856169017e+03 
       4.010558047050e-02      -7.972759260204e+01      -1.873052665272e+02      -5.136630109928e+01      -1.308567957400e+01      -9.816446386685e+01       1.080458458944e+02      -1.605414713603e+01      -1.902767961031e+02      -1.130271583556e+01      -3.362097774816e+02       1.615438218044e+02      -7.411686836924e+02      -1.963298095326e+02       1.024362735370e+03       4.303426279981e+03       8.135560479198e+03 
       4.030325644698e-02      -7.991616764092e+01      -1.876021044699e+02      -5.088023906023e+01      -1.315116680886e+01      -9.901649886326e+01       1.089577120077e+02      -1.603521094129e+01      -1.918641799746e+02      -1.144952091771e+01      -3.379978076291e+02       1.627129201027e+02      -7.434656457581e+02      -1.969382177804e+02       1.019415143443e+03       4.282641067478e+03       8.096266358108e+03 
       4.050302064112e-02      -8.010597837785e+01      -1.879000909820e+02      -5.038771175441e+01      -1.321740010194e+01      -9.988025867020e+01       1.098792220988e+02      -1.601539275466e+01      -1.934677175314e+02      -1.159785881910e+01      -3.398001158915e+02       1.638937824979e+02      -7.457811982722e+02      -1.975515651797e+02       1.014467578348e+03       4.261855967727e+03       8.056972450145e+03 
       4.070495800910e-02      -8.029720578558e+01      -1.881996409909e+02      -4.988877980077e+01      -1.328442337709e+01      -1.007561849121e+02       1.108107558104e+02      -1.599466570093e+01      -1.950880574997e+02      -1.174778778475e+01      -3.416173179707e+02       1.650868928265e+02      -7.481169725897e+02      -1.981702840675e+02       1.009519878401e+03       4.241070301438e+03       8.017677471179e+03 
       4.090915828347e-02      -8.049004212713e+01      -1.885011959189e+02      -4.938351016932e+01      -1.335228319757e+01      -1.016447447873e+02       1.117527140156e+02      -1.597300123455e+01      -1.967258847261e+02      -1.189936932796e+01      -3.434500626258e+02       1.662927619207e+02      -7.504746988930e+02      -1.987948329302e+02       1.004571892839e+03       4.220283435251e+03       7.978380223810e+03 
       4.111571632974e-02      -8.068469198158e+01      -1.888052261870e+02      -4.887197715971e+01      -1.342102898687e+01      -1.025464330010e+02       1.127055203600e+02      -1.595036895185e+01      -1.983819228357e+02      -1.205266837156e+01      -3.452990340857e+02       1.675119296305e+02      -7.528562148656e+02      -1.994256987707e+02       9.996234840224e+02       4.199494790924e+03       7.939079614892e+03 
       4.132473253675e-02      -8.088137065410e+01      -1.891122265280e+02      -4.835425715749e+01      -1.349071296587e+01      -1.034617739350e+02       1.136696237887e+02      -1.592673626644e+01      -2.000569386103e+02      -1.220775400902e+01      -3.471649546766e+02       1.687449670467e+02      -7.552634547937e+02      -2.000633941865e+02       9.946744984177e+02       4.178703723485e+03       7.899774425140e+03 
       4.153631324413e-02      -8.108027592471e+01      -1.894226371898e+02      -4.783036073445e+01      -1.356138707381e+01      -1.043913240275e+02       1.146455095830e+02      -1.590206540228e+01      -2.017517609152e+02      -1.236470464858e+01      -3.490485882545e+02       1.699924789470e+02      -7.576982373214e+02      -2.007084012523e+02       9.897244250618e+02       4.157908086333e+03       7.860460596391e+03 
       4.175057121162e-02      -8.128159798476e+01      -1.897368709609e+02      -4.730025399882e+01      -1.363310423084e+01      -1.053356743785e+02       1.156336987598e+02      -1.587631414226e+01      -2.034672796675e+02      -1.252360685477e+01      -3.509507431589e+02       1.712551064223e+02      -7.601623413598e+02      -2.013611915618e+02       9.847724980863e+02       4.137104661982e+03       7.821132046086e+03 
       4.196762613478e-02      -8.148553978174e+01      -1.900553692404e+02      -4.676390417808e+01      -1.370592079931e+01      -1.062954534228e+02       1.166347445137e+02      -1.584943723947e+01      -2.052044396270e+02      -1.268455266415e+01      -3.528722752307e+02       1.725335297341e+02      -7.626576609644e+02      -2.020222672468e+02       9.798179197365e+02       4.116290098979e+03       7.781782438323e+03 
       4.218760521293e-02      -8.169231866288e+01      -1.903786059122e+02      -4.622128110421e+01      -1.377989693215e+01      -1.072713300754e+02       1.176492347863e+02      -1.582138626526e+01      -2.069642447149e+02      -1.284763992238e+01      -3.548140915282e+02       1.738284714936e+02      -7.651862186080e+02      -2.026921645148e+02       9.748598627643e+02       4.095460922052e+03       7.742405203162e+03 
       4.241064377555e-02      -8.190216776247e+01      -1.907070906805e+02      -4.567235798626e+01      -1.385509691807e+01      -1.082640171573e+02       1.186777950816e+02      -1.579210932793e+01      -2.087477629897e+02      -1.301297283864e+01      -3.567771544539e+02       1.751407002051e+02      -7.677501772403e+02      -2.033714567675e+02       9.698974689465e+02       4.074613525692e+03       7.702993524437e+03 
       4.263688597448e-02      -8.211533758795e+01      -1.910413728265e+02      -4.511711237697e+01      -1.393158956589e+01      -1.092742751583e+02       1.197210917561e+02      -1.576155065833e+01      -2.105561320994e+02      -1.318066246280e+01      -3.587624862930e+02       1.764710341209e+02      -7.703518536016e+02      -2.040607582136e+02       9.649298474381e+02       4.053744167382e+03       7.663540326998e+03 
       4.286648555021e-02      -8.233209782114e+01      -1.913820454078e+02      -4.455552726926e+01      -1.400944863337e+01      -1.103029165085e+02       1.207798355582e+02      -1.572965035197e+01      -2.123905653291e+02      -1.335082739123e+01      -3.607711742097e+02       1.778203455604e+02      -7.729937332552e+02      -2.047607278047e+02       9.599560730873e+02       4.032848960515e+03       7.624038263267e+03 
       4.309960668193e-02      -8.255273929596e+01      -1.917297500162e+02      -4.398759240903e+01      -1.408875330670e+01      -1.113508101714e+02       1.218547855151e+02      -1.569634387655e+01      -2.142523583661e+02      -1.352359434246e+01      -3.628043757857e+02       1.791895656683e+02      -7.756784873944e+02      -2.054720736945e+02       9.549751846747e+02       4.011923866946e+03       7.584479699196e+03 
       4.333642493230e-02      -8.277757627903e+01      -1.920851821972e+02      -4.341330582764e+01      -1.416958873791e+01      -1.124188869285e+02       1.229467533867e+02      -1.566156167352e+01      -2.161428967299e+02      -1.369909898316e+01      -3.648633251024e+02       1.805796897158e+02      -7.784089916291e+02      -2.061955582679e+02       9.499861830814e+02       3.990964689284e+03       7.544856699672e+03 
       4.357712829978e-02      -8.300694902978e+01      -1.924490975473e+02      -4.283267570813e+01      -1.425204664850e+01      -1.135081450965e+02       1.240566085079e+02      -1.562522863594e+01      -2.180636641640e+02      -1.387748675134e+01      -3.669493395720e+02       1.819917829942e+02      -7.811883473107e+02      -2.069320037016e+02       9.449880293647e+02       3.969967062828e+03       7.505161013278e+03 
       4.382191839325e-02      -8.324122705966e+01      -1.928223193620e+02      -4.224572264584e+01      -1.433622618725e+01      -1.146196571481e+02       1.251852859325e+02      -1.558726260904e+01      -2.200162561593e+02      -1.405891538919e+01      -3.690638271156e+02       1.834269864084e+02      -7.840199055773e+02      -2.076822984577e+02       9.399796492105e+02       3.948926474350e+03       7.465384107867e+03 
       4.407101174607e-02      -8.348081414875e+01      -1.932057495244e+02      -4.165248262068e+01      -1.442223546684e+01      -1.157545772804e+02       1.263338043742e+02      -1.554756993947e+01      -2.220024090001e+02      -1.424356300818e+01      -3.712082931794e+02       1.848865196725e+02      -7.869072948826e+02      -2.084474045912e+02       9.349599587997e+02       3.927838370596e+03       7.425517375587e+03 
       4.432464128963e-02      -8.372615096224e+01      -1.936003755735e+02      -4.105300976909e+01      -1.451019191050e+01      -1.169141493343e+02       1.275032649431e+02      -1.550604731010e+01      -2.240239987574e+02      -1.443162452880e+01      -3.733843510521e+02       1.863716923601e+02      -7.898544515774e+02      -2.092283658411e+02       9.299278438066e+02       3.906698070245e+03       7.385551966413e+03 
       4.458305800972e-02      -8.397771878327e+01      -1.940072801719e+02      -4.044737987714e+01      -1.460022298747e+01      -1.180997158806e+02       1.286948551147e+02      -1.546258221767e+01      -2.260830484645e+02      -1.462331070469e+01      -3.755937328548e+02       1.878839145386e+02      -7.928656548125e+02      -2.100263168507e+02       9.248821482615e+02       3.885500716943e+03       7.345478699553e+03 
       4.484653281304e-02      -8.423604448006e+01      -1.944276531702e+02      -3.983569466223e+01      -1.469246736019e+01      -1.193127286131e+02       1.299098577170e+02      -1.541705183140e+01      -2.281817434645e+02      -1.481884995470e+01      -3.778383012714e+02       1.894247070853e+02      -7.959455666071e+02      -2.108424937530e+02       9.198216733829e+02       3.864241274543e+03       7.305288054202e+03 
       4.511535863615e-02      -8.450170627736e+01      -1.948628055340e+02      -3.921808692807e+01      -1.478707619502e+01      -1.205547601094e+02       1.311496611948e+02      -1.536932178999e+01      -2.303224488607e+02      -1.501849023298e+01      -3.801200627427e+02       1.909957132959e+02      -7.990992776543e+02      -2.116782463684e+02       9.147451766383e+02       3.842914523063e+03       7.264970162084e+03 
       4.538985283471e-02      -8.477534035005e+01      -1.953141855259e+02      -3.859472679838e+01      -1.488421466413e+01      -1.218275170908e+02       1.324157712160e+02      -1.531924481149e+01      -2.325077293468e+02      -1.522250138359e+01      -3.824411823028e+02       1.925987120134e+02      -8.023323600662e+02      -2.125350521569e+02       9.096513711104e+02       3.821515056009e+03       7.224514802306e+03 
       4.567035989798e-02      -8.505764852165e+01      -1.957833974637e+02      -3.796582904718e+01      -1.498406367212e+01      -1.231328556769e+02       1.337098239238e+02      -1.526665904056e+01      -2.347403716535e+02      -1.543117761809e+01      -3.848040003887e+02       1.942356325713e+02      -8.056509280699e+02      -2.134145323022e+02       9.045389252172e+02       3.800037279385e+03       7.183911399497e+03 
       4.595725454196e-02      -8.534940715504e+01      -1.962722236342e+02      -3.733166210839e+01      -1.508682184793e+01      -1.244727986112e+02       1.350336010036e+02      -1.521138620405e+01      -2.370234103517e+02      -1.564484055437e+01      -3.872110518488e+02       1.959085717555e+02      -8.090617082540e+02      -2.143184703578e+02       8.994064630715e+02       3.778475412978e+03       7.143149026264e+03 
       4.625094524480e-02      -8.565147669890e+01      -1.967826474827e+02      -3.669255663575e+01      -1.519270774986e+01      -1.258495551849e+02       1.363890471398e+02      -1.515322934227e+01      -2.393601574577e+02      -1.586384272470e+01      -3.896650874441e+02       1.976198130366e+02      -8.125721147544e+02      -2.152488321703e+02       8.942525603195e+02       3.756823472915e+03       7.102216370183e+03 
