1.389412905331774688e-04 5.994084537724131678e+02 -1.084540910013647858e-01 -3.469151274098081217e-03 -3.146316610346867361e-04 -1.126742913222349672e-02 2.566389275580390893e-05 -8.987682516819699543e-04 -9.702771113088602076e-04 -3.105233150484018037e-04 -6.208405313703461601e-04 -1.157139174361093023e-05 -1.250771941594949210e-05 -8.002964074522979514e-06 -2.641098057503472623e-06 5.994085657310480428e+02 1.170473552205360050e+02 4.057312778032456322e+02 6.334220929992115998e+02 3.345893636727757325e+02 8.117638285621334262e+02 1.341358839524009738e+02 1.170471765988114186e+02 4.057309116856416153e+02 6.334219131388682626e+02 3.345888248023804294e+02 8.117629927983315383e+02 -5.668885607665288262e-01 1.341356175468018535e+02 4.010424259831779636e-01 -8.537658832210581750e-04 -3.941487422789435868e-04 -2.353010377987629909e-03 7.682206011843106808e-04 3.070715815827185224e-04 1.345912140438443316e-03 -4.820482870627529337e-03 3.866321021988028406e-04 7.130588396204728951e-04 -1.539624578299481072e-04 1.330784313697819243e-04 -5.204155721472147889e-06 -4.614024774696190434e-06 -3.428573386088373809e-06 -2.087198110700683173e-05 -4.777801088096111926e-08 -1.886153455643579946e-10 4.717719548352761194e-10 6.758700266118466971e-10 5.994342862475460834e+02
1.435867816243789803e-04 6.186980936844254302e+02 -1.084343382084111684e-01 1.701929204260821393e-03 -2.952973387604876268e-04 -1.201388980879026201e-02 2.694152111267789638e-05 -9.896698053462606951e-04 -1.070360103839698143e-03 -3.425524158039523954e-04 -6.848769757469930306e-04 -1.275580274116524640e-05 -1.378782414430799798e-05 -8.822010484566312574e-06 -2.911388578549351744e-06 6.186982170933063117e+02 1.208125706639859800e+02 4.187839626097488690e+02 6.538012375905000226e+02 3.453525237571376465e+02 8.378788893891772886e+02 1.384507782451437379e+02 1.208123737739646089e+02 4.187835590413711202e+02 6.538010393452949529e+02 3.453519297740783145e+02 8.378779681348477197e+02 -5.834851747313223314e-01 1.384504845923753180e+02 4.155342056255904026e-01 6.804944132454693317e-04 -3.058237317468126548e-04 -2.467709902362003049e-03 7.202860158539436952e-04 2.882105799919543188e-04 1.495862536735614867e-03 -5.042863500193561777e-03 3.622626505208614844e-04 6.691599332242503806e-04 -1.445190007416385924e-04 1.247677043885175863e-04 -4.874387538933433461e-06 -4.326208864924296904e-06 -3.644210382347523591e-06 -2.230551192994312260e-05 -6.450315659378702549e-08 -1.293347651198928361e-10 4.049187651844476932e-10 5.930562707590070204e-10 6.187247357499832106e+02
1.483875943438427375e-04 6.386059639100959657e+02 -1.084894161238825760e-01 4.507593319102554119e-03 -2.771499215575420005e-04 -1.281888222390922295e-02 2.824357587814146556e-05 -1.089798980662719545e-03 -1.179827650241287509e-03 -3.775851036483406130e-04 -7.549185288650008766e-04 -1.406139036959510996e-05 -1.519894396875208194e-05 -9.724891821432273662e-06 -3.209348150207307808e-06 6.386060999351403780e+02 1.246990397158740933e+02 4.322565474915239747e+02 6.748353062718687170e+02 3.564623064908752212e+02 8.648340820436523018e+02 1.429046492472584191e+02 1.246988226950068537e+02 4.322561026536995996e+02 6.748350877692265612e+02 3.564616517760452439e+02 8.648330665818618854e+02 -6.013704395882086828e-01 1.429043255691477157e+02 4.297447644166823011e-01 1.508841956820106134e-03 -2.164732151790360604e-04 -2.592337534110811248e-03 6.725865301184796863e-04 2.698434891268419733e-04 1.653531386402562475e-03 -5.285287521132886468e-03 3.378014431163478548e-04 6.263115637601401886e-04 -1.353299321635859087e-04 1.165439149275471209e-04 -4.563011639646674666e-06 -4.050859740090118066e-06 -3.882522547016264980e-06 -2.382640791687151705e-05 -7.376439725703676231e-08 -9.410960899458586937e-11 3.583160435027821222e-10 5.292850602245380287e-10 6.386334393124843700e+02
1.533489218579597965e-04 6.591515973682103322e+02 -1.086071239307004194e-01 5.405433650542690316e-03 -2.601161351577644981e-04 -1.368562702807405579e-02 2.958052465728583204e-05 -1.200099482987222960e-03 -1.299668944611846125e-03 -4.159379661223871821e-04 -8.315981503709492153e-04 -1.550054178633773812e-05 -1.675446924717670483e-05 -1.072017613947803938e-05 -3.537804486306385583e-06 6.591517473004041676e+02 1.287105037076212000e+02 4.461620538594986556e+02 6.965447061879258399e+02 3.679294057902842496e+02 8.926554576096846176e+02 1.475017823634631782e+02 1.287102644936705076e+02 4.461615635239917310e+02 6.965444653547558573e+02 3.679286841221291411e+02 8.926543382886100062e+02 -6.204240814477088861e-01 1.475014255839583086e+02 4.438248304140870459e-01 1.768506645021261647e-03 -1.261788011692743794e-04 -2.727671180309698684e-03 6.255279758811127522e-04 2.520566759631748255e-04 1.819415605591956364e-03 -5.549339054141455563e-03 3.134916369376128387e-04 5.847322926353371031e-04 -1.264327755734484526e-04 1.084681997713943247e-04 -4.269216901775507722e-06 -3.788154753436856481e-06 -4.143574871662281112e-06 -2.544380330604667506e-05 -7.710020000217809866e-08 -7.861444828449748456e-11 3.279261306943226373e-10 4.813021092786584632e-10 6.591799303911442394e+02
1.584761309662301621e-04 6.803551276794461273e+02 -1.087746193811004319e-01 4.879822284708623670e-03 -2.441276442941080443e-04 -1.461720388457006178e-02 3.096554762923266397e-05 -1.321613141322144870e-03 -1.431025693110920052e-03 -4.579763806647069169e-04 -9.156463470910608570e-04 -1.708690885661437309e-05 -1.846915418706339456e-05 -1.181730370140483866e-05 -3.899872973708280300e-06 6.803552929452648641e+02 1.328508011034737422e+02 4.605138546964285524e+02 7.189504155821651921e+02 3.797647929354968710e+02 9.213697700720888406e+02 1.522465736606458222e+02 1.328505374179467822e+02 4.605133141914286057e+02 7.189501501282145455e+02 3.797639974400304368e+02 9.213685362273773762e+02 -6.405182058333593886e-01 1.522461803811032155e+02 4.579326643579406664e-01 1.604282675543799996e-03 -3.504970409906604800e-05 -2.874499845006539545e-03 5.795513281530162430e-04 2.349460126378488667e-04 1.993999149080494249e-03 -5.836627745225086983e-03 2.895963911271337565e-04 5.446638333523878828e-04 -1.178694923282819218e-04 1.006072317917272585e-04 -3.992220142023938934e-06 -3.538341115216780963e-06 -4.427355930758380964e-06 -2.716695149729275727e-05 -7.613217434254693217e-08 -7.832667847651464399e-11 3.095141920539390412e-10 4.456897073623622418e-10 6.803843431460630882e+02
1.637747679066719466e-04 7.022373076658193440e+02 -1.089790618161887159e-01 3.415798383880286337e-03 -2.291203126244951949e-04 -1.561658262956513478e-02 3.241428429419747538e-05 -1.455489814976630367e-03 -1.575207033163917485e-03 -5.041192877305914442e-04 -1.007900715971595321e-03 -1.883553708580231731e-05 -2.035925584512872599e-05 -1.302667586793996343e-05 -4.298985988725899866e-06 7.022374898381603998e+02 1.371238763279954469e+02 4.753257012651461082e+02 7.420740196697063311e+02 3.919797418851713360e+02 9.510045298982590793e+02 1.571435401602493869e+02 1.371235856587534556e+02 4.753251054395684037e+02 7.420737270700824411e+02 3.919788649835113006e+02 9.510031697715434120e+02 -6.615249191254406469e-01 1.571431066334934883e+02 4.722265279960993212e-01 1.160964271548436955e-03 5.680485790016120973e-05 -3.033612539411478792e-03 5.350975697773208140e-04 2.186073718331016380e-04 2.177766027305239049e-03 -6.148763243913890619e-03 2.663788673142875041e-04 5.063479026929940119e-04 -1.096820469683734700e-04 9.302768408048223137e-05 -3.731238175319617767e-06 -3.301666028576732970e-06 -4.733854279237448281e-06 -2.900510584780136014e-05 -7.248193334419283929e-08 -8.873968226907891221e-11 2.988613800880557392e-10 4.190319202734826831e-10 7.022674309398317973e+02
1.692505643553336183e-04 7.248195276327443253e+02 -1.092075605361927382e-01 1.498495822707113234e-03 -2.150339440143396528e-04 -1.668656055252721801e-02 3.394509018683470632e-05 -1.602998773435588588e-03 -1.733717678872977652e-03 -5.548481921940012036e-04 -1.109323940863010498e-03 -2.076300765510608284e-05 -2.244268650359138330e-05 -1.435975242937522400e-05 -4.738924954687901877e-06 7.248197284425807538e+02 1.415337820540191842e+02 4.906117319862221393e+02 7.659377259103082451e+02 4.045858357978275421e+02 9.815880217682226885e+02 1.621973224188137408e+02 1.415334616367618139e+02 4.906110751716863092e+02 7.659374033868673450e+02 4.045848691503336454e+02 9.815865224203378148e+02 -6.833163283426983980e-01 1.621968445215181021e+02 4.868646838986023795e-01 5.833456289110472426e-04 1.492756628334035440e-04 -3.205798269277693180e-03 4.926076908677856636e-04 2.031366266894707451e-04 2.371200310653520660e-03 -6.487355192575705587e-03 2.441022294483730093e-04 4.700262202881333451e-04 -1.019124015328998212e-04 8.579622988413859730e-05 -3.485487816590193688e-06 -3.078376709098051833e-06 -5.063058479137794166e-06 -3.096751973252764856e-05 -6.777107586231068126e-08 -1.053308551490772516e-10 2.917417418757395353e-10 3.979199192372107063e-10 7.248505846187476891e+02
1.749094436264011869e-04 7.481238341583035663e+02 -1.094471384593375951e-01 -3.871941493045483185e-04 -2.018120398253902170e-04 -1.782969084744218460e-02 3.557938473009491565e-05 -1.765541297496184400e-03 -1.908291171950234543e-03 -6.107177971811583121e-04 -1.221025053084720145e-03 -2.288759390370872989e-05 -2.473918140049677095e-05 -1.582915872328002685e-05 -5.223855614537258815e-06 7.481240555070995697e+02 1.460846815073468292e+02 5.063864814338651854e+02 7.905643795563722733e+02 4.175949735998448205e+02 1.013149322539176637e+03 1.674126871250706472e+02 1.460843283059074622e+02 5.063857574042324359e+02 7.905640240579048168e+02 4.175939080466727660e+02 1.013147669757788435e+03 -7.057645414861326572e-01 1.674121603283683442e+02 5.020053955850016791e-01 1.622098898224066943e-05 2.422534848314228384e-04 -3.391846040244672622e-03 4.525226880165433840e-04 1.886296507311868709e-04 2.574786134053042019e-03 -6.854013230849886895e-03 2.230296436085410505e-04 4.359405081846290386e-04 -9.460252158532966860e-05 7.897954263036410794e-05 -3.254185877210602484e-06 -2.868720349269437975e-06 -5.414957092497729718e-06 -3.306344648912329376e-05 -6.362122206837739213e-08 -1.235918034581118263e-10 2.839311008528966340e-10 3.789253355535038281e-10 7.481558513011774494e+02
1.807575270796024614e-04 7.721729450767859362e+02 -1.096853337901139008e-01 -1.778205462962034744e-03 -1.894010393651238567e-04 -1.904832432187835572e-02 3.734153660744880397e-05 -1.944664063717196911e-03 -2.100912912577683044e-03 -6.723633714558095113e-04 -1.344274161214888781e-03 -2.522943357885954431e-05 -2.727048423996514083e-05 -1.744880424115360281e-05 -5.758367137991882685e-06 7.721731890507676326e+02 1.507808569394466076e+02 5.226649055499186716e+02 8.159774967964965526e+02 4.310193942922568908e+02 1.045718351852028036e+03 1.727945369995252065e+02 1.507804676231114911e+02 5.226641074747039966e+02 8.159771049759273183e+02 4.310182197849321710e+02 1.045716530045304125e+03 -7.287482848332729191e-01 1.727939563351745562e+02 5.178006967071269173e-01 -4.020328960905317217e-04 3.356518639403560655e-04 -3.592554765305067122e-03 4.152581673029231979e-04 1.751761174979549196e-04 2.789031789193430200e-03 -7.250364626997907180e-03 2.034094244187656386e-04 4.043171398215861245e-04 -8.779145935022825142e-05 7.264035301624005569e-05 -3.036557044922005844e-06 -2.672904164668921112e-06 -5.789615693529981399e-06 -3.530222159398022086e-05 -6.158443710546634975e-08 -1.391580184417762212e-10 2.714113378488036687e-10 3.587867780652231886e-10 7.722059493583843732e+02
1.868011407418452370e-04 7.969902047069955415e+02 -1.099191335657049573e-01 -2.540663512267116175e-03 -1.777431241495371495e-04 -2.034643165463159015e-02 3.925061658182744343e-05 -2.142065297607722608e-03 -2.313600495652253040e-03 -7.404305394469949241e-04 -1.480362076993753644e-03 -2.781071640514478130e-05 -3.006056490341176143e-05 -1.923402419847414945e-05 -6.347519709444017239e-06 7.969904736081456349e+02 1.556268038697654106e+02 5.394626314019179745e+02 8.422015395794336428e+02 4.448719479455573378e+02 1.079326374721299317e+03 1.783480222824543659e+02 1.556263747634337449e+02 5.394617517440375423e+02 8.422011077440135978e+02 4.448706533965986409e+02 1.079324366684502138e+03 -7.522476390568044735e-01 1.783473822684690901e+02 5.343071850802516565e-01 -6.313321846391772851e-04 4.297330950251421200e-04 -3.808875139952760946e-03 3.808407597603036265e-04 1.627707342954920477e-04 3.014814586991931833e-03 -7.678306792740841047e-03 1.852623873723757697e-04 3.751473738873301045e-04 -8.147373307565430878e-05 6.678100093537864268e-05 -2.831946433801135754e-06 -2.490522627240920883e-06 -6.188279485286329873e-06 -3.769443854295673191e-05 -6.214761327782980516e-08 -1.501092583566787653e-10 2.532392073817391065e-10 3.365592249338078545e-10 7.970242236162156360e+02
1.930468221502477781e-04 8.225996086116858805e+02 -1.101529867156017251e-01 -2.797815555526383946e-03 -1.667799176546402742e-04 -2.172972194027161102e-02 4.132082642012831165e-05 -2.359609263866091662e-03 -2.548383714479630392e-03 -8.155688958247895876e-04 -1.630587548825835655e-03 -3.065589263353465791e-05 -3.313584724328754480e-05 -2.120172565957498357e-05 -6.996892893749477020e-06 8.225999049885396062e+02 1.606272272102397665e+02 5.567959502372634688e+02 8.692619144767282933e+02 4.591660844876778356e+02 1.114005987399678361e+03 1.840785360006140650e+02 1.606267542448588870e+02 5.567949806513609019e+02 8.692614385385156766e+02 4.591646576210524131e+02 1.114003774083098961e+03 -7.763219205862696981e-01 1.840778305672980082e+02 5.515068484692164930e-01 -7.084363151079742238e-04 5.250321373289068561e-04 -4.041876516566844657e-03 3.489929975639682880e-04 1.513339652383649536e-04 3.253300394213454183e-03 -8.139948318671486049e-03 1.684314919518925535e-04 3.482386578532725707e-04 -7.560903372905158903e-05 6.135661385364699072e-05 -2.639793349246133403e-06 -2.320691180557332700e-06 -6.613115873577157799e-06 -4.025167429944076503e-05 -6.496493831775751460e-08 -1.564064433523526532e-10 2.308659929894929519e-10 3.131113146537245484e-10 8.226346701151429670e+02
1.995013274239672925e-04 8.490258703692951485e+02 -1.103915801558422172e-01 -2.679652932807030652e-03 -1.564588503606501664e-04 -2.320445304391901414e-02 4.356776251726153596e-05 -2.599348863896264444e-03 -2.807472772469281341e-03 -8.984857818363635278e-04 -1.796364779294453134e-03 -3.379190443258483725e-05 -3.652544958025498234e-05 -2.337053998621016338e-05 -7.712635398785268513e-06 8.490261970374275506e+02 1.657869784315608968e+02 5.746816563206133424e+02 8.971848058271344826e+02 4.739156729152774687e+02 1.149790792814254701e+03 1.899916393958214940e+02 1.657864571113527745e+02 5.746805875858203763e+02 8.971842812701554521e+02 4.739141001675203029e+02 1.149788353169720494e+03 -8.010325548475520918e-01 1.899908618368720283e+02 5.693796881569141988e-01 -6.721505524183157831e-04 6.220912301397873989e-04 -4.292631403131963452e-03 3.194293108510493084e-04 1.407842970806427729e-04 3.505662913950047255e-03 -8.637403410489241651e-03 1.527549607622802341e-04 3.233935416968591881e-04 -7.015612663963111117e-05 5.632106207187348446e-05 -2.459539565791146742e-06 -2.162512519277015599e-06 -7.066316799253513636e-06 -4.298553198545107534e-05 -6.966838839161937358e-08 -1.580620079266736866e-10 2.058282433381464216e-10 2.893756345656584017e-10 8.490620028989155799e+02
